|dates|Goliad_Texas_UnitedStates.BLS_EmployedPopulation.data|Goliad_Texas_UnitedStates.BLS_EmployedPopulation.missing|Goliad_Texas_UnitedStates.BLS_UnemployedPopulation.data|Goliad_Texas_UnitedStates.BLS_UnemployedPopulation.missing|Goliad_Texas_UnitedStates.BLS_UnemploymentRate.data|Goliad_Texas_UnitedStates.BLS_UnemploymentRate.missing|Goliad_Texas_UnitedStates.BLS_LaborForcePopulation.data|Goliad_Texas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-03-13|3023.0|0|176.0|0|5.501719287277274|0|3199.0|0
0|2020-03-14|3023.0|0|176.0|0|5.501719287277274|0|3199.0|0
0|2020-03-15|3023.0|0|176.0|0|5.501719287277274|0|3199.0|0
0|2020-03-16|3023.0|0|176.0|0|5.501719287277274|0|3199.0|0
0|2020-03-17|3023.0|0|176.0|0|5.501719287277274|0|3199.0|0
0|2020-03-18|3023.0|0|176.0|0|5.501719287277274|0|3199.0|0
0|2020-03-19|3023.0|0|176.0|0|5.501719287277274|0|3199.0|0
0|2020-03-20|3023.0|0|176.0|0|5.501719287277274|0|3199.0|0
0|2020-03-21|3023.0|0|176.0|0|5.501719287277274|0|3199.0|0
0|2020-03-22|3023.0|0|176.0|0|5.501719287277274|0|3199.0|0
0|2020-03-23|3023.0|0|176.0|0|5.501719287277274|0|3199.0|0
0|2020-03-24|3023.0|0|176.0|0|5.501719287277274|0|3199.0|0
0|2020-03-25|3023.0|0|176.0|0|5.501719287277274|0|3199.0|0
0|2020-03-26|3023.0|0|176.0|0|5.501719287277274|0|3199.0|0
0|2020-03-27|3023.0|0|176.0|0|5.501719287277274|0|3199.0|0
0|2020-03-28|3023.0|0|176.0|0|5.501719287277274|0|3199.0|0
0|2020-03-29|3023.0|0|176.0|0|5.501719287277274|0|3199.0|0
0|2020-03-30|3023.0|0|176.0|0|5.501719287277274|0|3199.0|0
0|2020-03-31|3023.0|0|176.0|0|5.501719287277274|0|3199.0|0
0|2020-04-01|2587.0|0|306.0|0|10.577255444175597|0|2893.0|0
0|2020-04-02|2587.0|0|306.0|0|10.577255444175597|0|2893.0|0
0|2020-04-03|2587.0|0|306.0|0|10.577255444175597|0|2893.0|0
0|2020-04-04|2587.0|0|306.0|0|10.577255444175597|0|2893.0|0
0|2020-04-05|2587.0|0|306.0|0|10.577255444175597|0|2893.0|0
0|2020-04-06|2587.0|0|306.0|0|10.577255444175597|0|2893.0|0
0|2020-04-07|2587.0|0|306.0|0|10.577255444175597|0|2893.0|0
0|2020-04-08|2587.0|0|306.0|0|10.577255444175597|0|2893.0|0
0|2020-04-09|2587.0|0|306.0|0|10.577255444175597|0|2893.0|0
0|2020-04-10|2587.0|0|306.0|0|10.577255444175597|0|2893.0|0
0|2020-04-11|2587.0|0|306.0|0|10.577255444175597|0|2893.0|0
0|2020-04-12|2587.0|0|306.0|0|10.577255444175597|0|2893.0|0
0|2020-04-13|2587.0|0|306.0|0|10.577255444175597|0|2893.0|0
0|2020-04-14|2587.0|0|306.0|0|10.577255444175597|0|2893.0|0
0|2020-04-15|2587.0|0|306.0|0|10.577255444175597|0|2893.0|0
0|2020-04-16|2587.0|0|306.0|0|10.577255444175597|0|2893.0|0
0|2020-04-17|2587.0|0|306.0|0|10.577255444175597|0|2893.0|0
0|2020-04-18|2587.0|0|306.0|0|10.577255444175597|0|2893.0|0
0|2020-04-19|2587.0|0|306.0|0|10.577255444175597|0|2893.0|0
0|2020-04-20|2587.0|0|306.0|0|10.577255444175597|0|2893.0|0
0|2020-04-21|2587.0|0|306.0|0|10.577255444175597|0|2893.0|0
0|2020-04-22|2587.0|0|306.0|0|10.577255444175597|0|2893.0|0
0|2020-04-23|2587.0|0|306.0|0|10.577255444175597|0|2893.0|0
0|2020-04-24|2587.0|0|306.0|0|10.577255444175597|0|2893.0|0
0|2020-04-25|2587.0|0|306.0|0|10.577255444175597|0|2893.0|0
0|2020-04-26|2587.0|0|306.0|0|10.577255444175597|0|2893.0|0
0|2020-04-27|2587.0|0|306.0|0|10.577255444175597|0|2893.0|0
0|2020-04-28|2587.0|0|306.0|0|10.577255444175597|0|2893.0|0
0|2020-04-29|2587.0|0|306.0|0|10.577255444175597|0|2893.0|0
0|2020-04-30|2587.0|0|306.0|0|10.577255444175597|0|2893.0|0
0|2020-05-01|2716.0|0|303.0|0|10.036435905929116|0|3019.0|0
0|2020-05-02|2716.0|0|303.0|0|10.036435905929116|0|3019.0|0
0|2020-05-03|2716.0|0|303.0|0|10.036435905929116|0|3019.0|0
0|2020-05-04|2716.0|0|303.0|0|10.036435905929116|0|3019.0|0
0|2020-05-05|2716.0|0|303.0|0|10.036435905929116|0|3019.0|0
0|2020-05-06|2716.0|0|303.0|0|10.036435905929116|0|3019.0|0
0|2020-05-07|2716.0|0|303.0|0|10.036435905929116|0|3019.0|0
0|2020-05-08|2716.0|0|303.0|0|10.036435905929116|0|3019.0|0
0|2020-05-09|2716.0|0|303.0|0|10.036435905929116|0|3019.0|0
0|2020-05-10|2716.0|0|303.0|0|10.036435905929116|0|3019.0|0
0|2020-05-11|2716.0|0|303.0|0|10.036435905929116|0|3019.0|0
0|2020-05-12|2716.0|0|303.0|0|10.036435905929116|0|3019.0|0
0|2020-05-13|2716.0|0|303.0|0|10.036435905929116|0|3019.0|0
0|2020-05-14|2716.0|0|303.0|0|10.036435905929116|0|3019.0|0
0|2020-05-15|2716.0|0|303.0|0|10.036435905929116|0|3019.0|0
0|2020-05-16|2716.0|0|303.0|0|10.036435905929116|0|3019.0|0
0|2020-05-17|2716.0|0|303.0|0|10.036435905929116|0|3019.0|0
0|2020-05-18|2716.0|0|303.0|0|10.036435905929116|0|3019.0|0
0|2020-05-19|2716.0|0|303.0|0|10.036435905929116|0|3019.0|0
0|2020-05-20|2716.0|0|303.0|0|10.036435905929116|0|3019.0|0
0|2020-05-21|2716.0|0|303.0|0|10.036435905929116|0|3019.0|0
0|2020-05-22|2716.0|0|303.0|0|10.036435905929116|0|3019.0|0
0|2020-05-23|2716.0|0|303.0|0|10.036435905929116|0|3019.0|0
0|2020-05-24|2716.0|0|303.0|0|10.036435905929116|0|3019.0|0
0|2020-05-25|2716.0|0|303.0|0|10.036435905929116|0|3019.0|0
0|2020-05-26|2716.0|0|303.0|0|10.036435905929116|0|3019.0|0
0|2020-05-27|2716.0|0|303.0|0|10.036435905929116|0|3019.0|0
0|2020-05-28|2716.0|0|303.0|0|10.036435905929116|0|3019.0|0
0|2020-05-29|2716.0|0|303.0|0|10.036435905929116|0|3019.0|0
0|2020-05-30|2716.0|0|303.0|0|10.036435905929116|0|3019.0|0
0|2020-05-31|2716.0|0|303.0|0|10.036435905929116|0|3019.0|0
0|2020-06-01|2853.0|0|318.0|0|10.028382213812677|0|3171.0|0
0|2020-06-02|2853.0|0|318.0|0|10.028382213812677|0|3171.0|0
0|2020-06-03|2853.0|0|318.0|0|10.028382213812677|0|3171.0|0
0|2020-06-04|2853.0|0|318.0|0|10.028382213812677|0|3171.0|0
0|2020-06-05|2853.0|0|318.0|0|10.028382213812677|0|3171.0|0
0|2020-06-06|2853.0|0|318.0|0|10.028382213812677|0|3171.0|0
0|2020-06-07|2853.0|0|318.0|0|10.028382213812677|0|3171.0|0
0|2020-06-08|2853.0|0|318.0|0|10.028382213812677|0|3171.0|0
0|2020-06-09|2853.0|0|318.0|0|10.028382213812677|0|3171.0|0
0|2020-06-10|2853.0|0|318.0|0|10.028382213812677|0|3171.0|0
0|2020-06-11|2853.0|0|318.0|0|10.028382213812677|0|3171.0|0
0|2020-06-12|2853.0|0|318.0|0|10.028382213812677|0|3171.0|0
0|2020-06-13|2853.0|0|318.0|0|10.028382213812677|0|3171.0|0
0|2020-06-14|2853.0|0|318.0|0|10.028382213812677|0|3171.0|0
0|2020-06-15|2853.0|0|318.0|0|10.028382213812677|0|3171.0|0
0|2020-06-16|2853.0|0|318.0|0|10.028382213812677|0|3171.0|0
0|2020-06-17|2853.0|0|318.0|0|10.028382213812677|0|3171.0|0
0|2020-06-18|2853.0|0|318.0|0|10.028382213812677|0|3171.0|0
0|2020-06-19|2853.0|0|318.0|0|10.028382213812677|0|3171.0|0
0|2020-06-20|2853.0|0|318.0|0|10.028382213812677|0|3171.0|0
0|2020-06-21|2853.0|0|318.0|0|10.028382213812677|0|3171.0|0
0|2020-06-22|2853.0|0|318.0|0|10.028382213812677|0|3171.0|0
0|2020-06-23|2853.0|0|318.0|0|10.028382213812677|0|3171.0|0
0|2020-06-24|2853.0|0|318.0|0|10.028382213812677|0|3171.0|0
0|2020-06-25|2853.0|0|318.0|0|10.028382213812677|0|3171.0|0
0|2020-06-26|2853.0|0|318.0|0|10.028382213812677|0|3171.0|0
0|2020-06-27|2853.0|0|318.0|0|10.028382213812677|0|3171.0|0
0|2020-06-28|2853.0|0|318.0|0|10.028382213812677|0|3171.0|0
0|2020-06-29|2853.0|0|318.0|0|10.028382213812677|0|3171.0|0
0|2020-06-30|2853.0|0|318.0|0|10.028382213812677|0|3171.0|0
0|2020-07-01|2830.0|0|324.0|0|10.27266962587191|0|3154.0|0
0|2020-07-02|2830.0|0|324.0|0|10.27266962587191|0|3154.0|0
0|2020-07-03|2830.0|0|324.0|0|10.27266962587191|0|3154.0|0
0|2020-07-04|2830.0|0|324.0|0|10.27266962587191|0|3154.0|0
0|2020-07-05|2830.0|0|324.0|0|10.27266962587191|0|3154.0|0
0|2020-07-06|2830.0|0|324.0|0|10.27266962587191|0|3154.0|0
0|2020-07-07|2830.0|0|324.0|0|10.27266962587191|0|3154.0|0
0|2020-07-08|2830.0|0|324.0|0|10.27266962587191|0|3154.0|0
0|2020-07-09|2830.0|0|324.0|0|10.27266962587191|0|3154.0|0
0|2020-07-10|2830.0|0|324.0|0|10.27266962587191|0|3154.0|0
0|2020-07-11|2830.0|0|324.0|0|10.27266962587191|0|3154.0|0
0|2020-07-12|2830.0|0|324.0|0|10.27266962587191|0|3154.0|0
0|2020-07-13|2830.0|0|324.0|0|10.27266962587191|0|3154.0|0
0|2020-07-14|2830.0|0|324.0|0|10.27266962587191|0|3154.0|0
0|2020-07-15|2830.0|0|324.0|0|10.27266962587191|0|3154.0|0
0|2020-07-16|2830.0|0|324.0|0|10.27266962587191|0|3154.0|0
0|2020-07-17|2830.0|0|324.0|0|10.27266962587191|0|3154.0|0
0|2020-07-18|2830.0|0|324.0|0|10.27266962587191|0|3154.0|0
0|2020-07-19|2830.0|0|324.0|0|10.27266962587191|0|3154.0|0
0|2020-07-20|2830.0|0|324.0|0|10.27266962587191|0|3154.0|0
0|2020-07-21|2830.0|0|324.0|0|10.27266962587191|0|3154.0|0
0|2020-07-22|2830.0|0|324.0|0|10.27266962587191|0|3154.0|0
0|2020-07-23|2830.0|0|324.0|0|10.27266962587191|0|3154.0|0
0|2020-07-24|2830.0|0|324.0|0|10.27266962587191|0|3154.0|0
0|2020-07-25|2830.0|0|324.0|0|10.27266962587191|0|3154.0|0
0|2020-07-26|2830.0|0|324.0|0|10.27266962587191|0|3154.0|0
0|2020-07-27|2830.0|0|324.0|0|10.27266962587191|0|3154.0|0
0|2020-07-28|2830.0|0|324.0|0|10.27266962587191|0|3154.0|0
0|2020-07-29|2830.0|0|324.0|0|10.27266962587191|0|3154.0|0
0|2020-07-30|2830.0|0|324.0|0|10.27266962587191|0|3154.0|0
0|2020-07-31|2830.0|0|324.0|0|10.27266962587191|0|3154.0|0
0|2020-08-01|2961.0|0|246.0|0|7.670720299345183|0|3207.0|0
0|2020-08-02|2961.0|0|246.0|0|7.670720299345183|0|3207.0|0
0|2020-08-03|2961.0|0|246.0|0|7.670720299345183|0|3207.0|0
0|2020-08-04|2961.0|0|246.0|0|7.670720299345183|0|3207.0|0
0|2020-08-05|2961.0|0|246.0|0|7.670720299345183|0|3207.0|0
0|2020-08-06|2961.0|0|246.0|0|7.670720299345183|0|3207.0|0
0|2020-08-07|2961.0|0|246.0|0|7.670720299345183|0|3207.0|0
0|2020-08-08|2961.0|0|246.0|0|7.670720299345183|0|3207.0|0
0|2020-08-09|2961.0|0|246.0|0|7.670720299345183|0|3207.0|0
0|2020-08-10|2961.0|0|246.0|0|7.670720299345183|0|3207.0|0
0|2020-08-11|2961.0|0|246.0|0|7.670720299345183|0|3207.0|0
0|2020-08-12|2961.0|0|246.0|0|7.670720299345183|0|3207.0|0
0|2020-08-13|2961.0|0|246.0|0|7.670720299345183|0|3207.0|0
0|2020-08-14|2961.0|0|246.0|0|7.670720299345183|0|3207.0|0
0|2020-08-15|2961.0|0|246.0|0|7.670720299345183|0|3207.0|0
0|2020-08-16|2961.0|0|246.0|0|7.670720299345183|0|3207.0|0
0|2020-08-17|2961.0|0|246.0|0|7.670720299345183|0|3207.0|0
0|2020-08-18|2961.0|0|246.0|0|7.670720299345183|0|3207.0|0
0|2020-08-19|2961.0|0|246.0|0|7.670720299345183|0|3207.0|0
0|2020-08-20|2961.0|0|246.0|0|7.670720299345183|0|3207.0|0
0|2020-08-21|2961.0|0|246.0|0|7.670720299345183|0|3207.0|0
0|2020-08-22|2961.0|0|246.0|0|7.670720299345183|0|3207.0|0
0|2020-08-23|2961.0|0|246.0|0|7.670720299345183|0|3207.0|0
0|2020-08-24|2961.0|0|246.0|0|7.670720299345183|0|3207.0|0
0|2020-08-25|2961.0|0|246.0|0|7.670720299345183|0|3207.0|0
0|2020-08-26|2961.0|0|246.0|0|7.670720299345183|0|3207.0|0
0|2020-08-27|2961.0|0|246.0|0|7.670720299345183|0|3207.0|0
0|2020-08-28|2961.0|0|246.0|0|7.670720299345183|0|3207.0|0
0|2020-08-29|2961.0|0|246.0|0|7.670720299345183|0|3207.0|0
0|2020-08-30|2961.0|0|246.0|0|7.670720299345183|0|3207.0|0
0|2020-08-31|2961.0|0|246.0|0|7.670720299345183|0|3207.0|0
0|2020-09-01|2912.0|0|269.0|0|8.456460232631247|0|3181.0|0
0|2020-09-02|2912.0|0|269.0|0|8.456460232631247|0|3181.0|0
0|2020-09-03|2912.0|0|269.0|0|8.456460232631247|0|3181.0|0
0|2020-09-04|2912.0|0|269.0|0|8.456460232631247|0|3181.0|0
0|2020-09-05|2912.0|0|269.0|0|8.456460232631247|0|3181.0|0
0|2020-09-06|2912.0|0|269.0|0|8.456460232631247|0|3181.0|0
0|2020-09-07|2912.0|0|269.0|0|8.456460232631247|0|3181.0|0
0|2020-09-08|2912.0|0|269.0|0|8.456460232631247|0|3181.0|0
0|2020-09-09|2912.0|0|269.0|0|8.456460232631247|0|3181.0|0
0|2020-09-10|2912.0|0|269.0|0|8.456460232631247|0|3181.0|0
0|2020-09-11|2912.0|0|269.0|0|8.456460232631247|0|3181.0|0
0|2020-09-12|2912.0|0|269.0|0|8.456460232631247|0|3181.0|0
0|2020-09-13|2912.0|0|269.0|0|8.456460232631247|0|3181.0|0
0|2020-09-14|2912.0|0|269.0|0|8.456460232631247|0|3181.0|0
0|2020-09-15|2912.0|0|269.0|0|8.456460232631247|0|3181.0|0
0|2020-09-16|2912.0|0|269.0|0|8.456460232631247|0|3181.0|0
0|2020-09-17|2912.0|0|269.0|0|8.456460232631247|0|3181.0|0
0|2020-09-18|2912.0|0|269.0|0|8.456460232631247|0|3181.0|0
0|2020-09-19|2912.0|0|269.0|0|8.456460232631247|0|3181.0|0
0|2020-09-20|2912.0|0|269.0|0|8.456460232631247|0|3181.0|0
0|2020-09-21|2912.0|0|269.0|0|8.456460232631247|0|3181.0|0
0|2020-09-22|2912.0|0|269.0|0|8.456460232631247|0|3181.0|0
0|2020-09-23|2912.0|0|269.0|0|8.456460232631247|0|3181.0|0
0|2020-09-24|2912.0|0|269.0|0|8.456460232631247|0|3181.0|0
0|2020-09-25|2912.0|0|269.0|0|8.456460232631247|0|3181.0|0
0|2020-09-26|2912.0|0|269.0|0|8.456460232631247|0|3181.0|0
0|2020-09-27|2912.0|0|269.0|0|8.456460232631247|0|3181.0|0
0|2020-09-28|2912.0|0|269.0|0|8.456460232631247|0|3181.0|0
0|2020-09-29|2912.0|0|269.0|0|8.456460232631247|0|3181.0|0
0|2020-09-30|2912.0|0|269.0|0|8.456460232631247|0|3181.0|0
0|2020-10-01|2964.0|0|247.0|0|7.6923076923076925|0|3211.0|0
0|2020-10-02|2964.0|0|247.0|0|7.6923076923076925|0|3211.0|0
0|2020-10-03|2964.0|0|247.0|0|7.6923076923076925|0|3211.0|0
0|2020-10-04|2964.0|0|247.0|0|7.6923076923076925|0|3211.0|0
0|2020-10-05|2964.0|0|247.0|0|7.6923076923076925|0|3211.0|0
0|2020-10-06|2964.0|0|247.0|0|7.6923076923076925|0|3211.0|0
0|2020-10-07|2964.0|0|247.0|0|7.6923076923076925|0|3211.0|0
0|2020-10-08|2964.0|0|247.0|0|7.6923076923076925|0|3211.0|0
0|2020-10-09|2964.0|0|247.0|0|7.6923076923076925|0|3211.0|0
0|2020-10-10|2964.0|0|247.0|0|7.6923076923076925|0|3211.0|0
0|2020-10-11|2964.0|0|247.0|0|7.6923076923076925|0|3211.0|0
0|2020-10-12|2964.0|0|247.0|0|7.6923076923076925|0|3211.0|0
0|2020-10-13|2964.0|0|247.0|0|7.6923076923076925|0|3211.0|0
0|2020-10-14|2964.0|0|247.0|0|7.6923076923076925|0|3211.0|0
0|2020-10-15|2964.0|0|247.0|0|7.6923076923076925|0|3211.0|0
0|2020-10-16|2964.0|0|247.0|0|7.6923076923076925|0|3211.0|0
0|2020-10-17|2964.0|0|247.0|0|7.6923076923076925|0|3211.0|0
0|2020-10-18|2964.0|0|247.0|0|7.6923076923076925|0|3211.0|0
0|2020-10-19|2964.0|0|247.0|0|7.6923076923076925|0|3211.0|0
0|2020-10-20|2964.0|0|247.0|0|7.6923076923076925|0|3211.0|0
0|2020-10-21|2964.0|0|247.0|0|7.6923076923076925|0|3211.0|0
0|2020-10-22|2964.0|0|247.0|0|7.6923076923076925|0|3211.0|0
0|2020-10-23|2964.0|0|247.0|0|7.6923076923076925|0|3211.0|0
0|2020-10-24|2964.0|0|247.0|0|7.6923076923076925|0|3211.0|0
0|2020-10-25|2964.0|0|247.0|0|7.6923076923076925|0|3211.0|0
0|2020-10-26|2964.0|0|247.0|0|7.6923076923076925|0|3211.0|0
0|2020-10-27|2964.0|0|247.0|0|7.6923076923076925|0|3211.0|0
0|2020-10-28|2964.0|0|247.0|0|7.6923076923076925|0|3211.0|0
0|2020-10-29|2964.0|0|247.0|0|7.6923076923076925|0|3211.0|0
0|2020-10-30|2964.0|0|247.0|0|7.6923076923076925|0|3211.0|0
0|2020-10-31|2964.0|0|247.0|0|7.6923076923076925|0|3211.0|0
0|2020-11-01|2918.0|0|251.0|0|7.920479646576207|0|3169.0|0
0|2020-11-02|2918.0|0|251.0|0|7.920479646576207|0|3169.0|0
0|2020-11-03|2918.0|0|251.0|0|7.920479646576207|0|3169.0|0
0|2020-11-04|2918.0|0|251.0|0|7.920479646576207|0|3169.0|0
0|2020-11-05|2918.0|0|251.0|0|7.920479646576207|0|3169.0|0
0|2020-11-06|2918.0|0|251.0|0|7.920479646576207|0|3169.0|0
0|2020-11-07|2918.0|0|251.0|0|7.920479646576207|0|3169.0|0
0|2020-11-08|2918.0|0|251.0|0|7.920479646576207|0|3169.0|0
0|2020-11-09|2918.0|0|251.0|0|7.920479646576207|0|3169.0|0
0|2020-11-10|2918.0|0|251.0|0|7.920479646576207|0|3169.0|0
0|2020-11-11|2918.0|0|251.0|0|7.920479646576207|0|3169.0|0
0|2020-11-12|2918.0|0|251.0|0|7.920479646576207|0|3169.0|0
0|2020-11-13|2918.0|0|251.0|0|7.920479646576207|0|3169.0|0
0|2020-11-14|2918.0|0|251.0|0|7.920479646576207|0|3169.0|0
0|2020-11-15|2918.0|0|251.0|0|7.920479646576207|0|3169.0|0
0|2020-11-16|2918.0|0|251.0|0|7.920479646576207|0|3169.0|0
0|2020-11-17|2918.0|0|251.0|0|7.920479646576207|0|3169.0|0
0|2020-11-18|2918.0|0|251.0|0|7.920479646576207|0|3169.0|0
0|2020-11-19|2918.0|0|251.0|0|7.920479646576207|0|3169.0|0
0|2020-11-20|2918.0|0|251.0|0|7.920479646576207|0|3169.0|0
0|2020-11-21|2918.0|0|251.0|0|7.920479646576207|0|3169.0|0
0|2020-11-22|2918.0|0|251.0|0|7.920479646576207|0|3169.0|0
0|2020-11-23|2918.0|0|251.0|0|7.920479646576207|0|3169.0|0
0|2020-11-24|2918.0|0|251.0|0|7.920479646576207|0|3169.0|0
0|2020-11-25|2918.0|0|251.0|0|7.920479646576207|0|3169.0|0
0|2020-11-26|2918.0|0|251.0|0|7.920479646576207|0|3169.0|0
0|2020-11-27|2918.0|0|251.0|0|7.920479646576207|0|3169.0|0
0|2020-11-28|2918.0|0|251.0|0|7.920479646576207|0|3169.0|0
0|2020-11-29|2918.0|0|251.0|0|7.920479646576207|0|3169.0|0
0|2020-11-30|2918.0|0|251.0|0|7.920479646576207|0|3169.0|0
0|2020-12-01|2959.0|0|243.0|0|7.589006870705809|0|3202.0|0
0|2020-12-02|2959.0|0|243.0|0|7.589006870705809|0|3202.0|0
0|2020-12-03|2959.0|0|243.0|0|7.589006870705809|0|3202.0|0
0|2020-12-04|2959.0|0|243.0|0|7.589006870705809|0|3202.0|0
0|2020-12-05|2959.0|0|243.0|0|7.589006870705809|0|3202.0|0
0|2020-12-06|2959.0|0|243.0|0|7.589006870705809|0|3202.0|0
0|2020-12-07|2959.0|0|243.0|0|7.589006870705809|0|3202.0|0
0|2020-12-08|2959.0|0|243.0|0|7.589006870705809|0|3202.0|0
