|dates|Dane_Wisconsin_UnitedStates.BLS_EmployedPopulation.data|Dane_Wisconsin_UnitedStates.BLS_EmployedPopulation.missing|Dane_Wisconsin_UnitedStates.BLS_UnemployedPopulation.data|Dane_Wisconsin_UnitedStates.BLS_UnemployedPopulation.missing|Dane_Wisconsin_UnitedStates.BLS_UnemploymentRate.data|Dane_Wisconsin_UnitedStates.BLS_UnemploymentRate.missing|Dane_Wisconsin_UnitedStates.BLS_LaborForcePopulation.data|Dane_Wisconsin_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|310856.5|0|8302.0|0|2.6012153835790053|0|319158.5|0
0|2020-01-02|310856.5|0|8302.0|0|2.6012153835790053|0|319158.5|0
0|2020-01-03|310856.5|0|8302.0|0|2.6012153835790053|0|319158.5|0
0|2020-01-04|310856.5|0|8302.0|0|2.6012153835790053|0|319158.5|0
0|2020-01-05|310856.5|0|8302.0|0|2.6012153835790053|0|319158.5|0
0|2020-01-06|310856.5|0|8302.0|0|2.6012153835790053|0|319158.5|0
0|2020-01-07|310856.5|0|8302.0|0|2.6012153835790053|0|319158.5|0
0|2020-01-08|310856.5|0|8302.0|0|2.6012153835790053|0|319158.5|0
0|2020-01-09|310856.5|0|8302.0|0|2.6012153835790053|0|319158.5|0
0|2020-01-10|310856.5|0|8302.0|0|2.6012153835790053|0|319158.5|0
0|2020-01-11|310856.5|0|8302.0|0|2.6012153835790053|0|319158.5|0
0|2020-01-12|310856.5|0|8302.0|0|2.6012153835790053|0|319158.5|0
0|2020-01-13|310856.5|0|8302.0|0|2.6012153835790053|0|319158.5|0
0|2020-01-14|310856.5|0|8302.0|0|2.6012153835790053|0|319158.5|0
0|2020-01-15|310856.5|0|8302.0|0|2.6012153835790053|0|319158.5|0
0|2020-01-16|310856.5|0|8302.0|0|2.6012153835790053|0|319158.5|0
0|2020-01-17|310856.5|0|8302.0|0|2.6012153835790053|0|319158.5|0
0|2020-01-18|310856.5|0|8302.0|0|2.6012153835790053|0|319158.5|0
0|2020-01-19|310856.5|0|8302.0|0|2.6012153835790053|0|319158.5|0
0|2020-01-20|310856.5|0|8302.0|0|2.6012153835790053|0|319158.5|0
0|2020-01-21|310856.5|0|8302.0|0|2.6012153835790053|0|319158.5|0
0|2020-01-22|310856.5|0|8302.0|0|2.6012153835790053|0|319158.5|0
0|2020-01-23|310856.5|0|8302.0|0|2.6012153835790053|0|319158.5|0
0|2020-01-24|310856.5|0|8302.0|0|2.6012153835790053|0|319158.5|0
0|2020-01-25|310856.5|0|8302.0|0|2.6012153835790053|0|319158.5|0
0|2020-01-26|310856.5|0|8302.0|0|2.6012153835790053|0|319158.5|0
0|2020-01-27|310856.5|0|8302.0|0|2.6012153835790053|0|319158.5|0
0|2020-01-28|310856.5|0|8302.0|0|2.6012153835790053|0|319158.5|0
0|2020-01-29|310856.5|0|8302.0|0|2.6012153835790053|0|319158.5|0
0|2020-01-30|310856.5|0|8302.0|0|2.6012153835790053|0|319158.5|0
0|2020-01-31|310856.5|0|8302.0|0|2.6012153835790053|0|319158.5|0
0|2020-02-01|315456.0|0|7547.5|0|2.33666198663482|0|323003.5|0
0|2020-02-02|315456.0|0|7547.5|0|2.33666198663482|0|323003.5|0
0|2020-02-03|315456.0|0|7547.5|0|2.33666198663482|0|323003.5|0
0|2020-02-04|315456.0|0|7547.5|0|2.33666198663482|0|323003.5|0
0|2020-02-05|315456.0|0|7547.5|0|2.33666198663482|0|323003.5|0
0|2020-02-06|315456.0|0|7547.5|0|2.33666198663482|0|323003.5|0
0|2020-02-07|315456.0|0|7547.5|0|2.33666198663482|0|323003.5|0
0|2020-02-08|315456.0|0|7547.5|0|2.33666198663482|0|323003.5|0
0|2020-02-09|315456.0|0|7547.5|0|2.33666198663482|0|323003.5|0
0|2020-02-10|315456.0|0|7547.5|0|2.33666198663482|0|323003.5|0
0|2020-02-11|315456.0|0|7547.5|0|2.33666198663482|0|323003.5|0
0|2020-02-12|315456.0|0|7547.5|0|2.33666198663482|0|323003.5|0
0|2020-02-13|315456.0|0|7547.5|0|2.33666198663482|0|323003.5|0
0|2020-02-14|315456.0|0|7547.5|0|2.33666198663482|0|323003.5|0
0|2020-02-15|315456.0|0|7547.5|0|2.33666198663482|0|323003.5|0
0|2020-02-16|315456.0|0|7547.5|0|2.33666198663482|0|323003.5|0
0|2020-02-17|315456.0|0|7547.5|0|2.33666198663482|0|323003.5|0
0|2020-02-18|315456.0|0|7547.5|0|2.33666198663482|0|323003.5|0
0|2020-02-19|315456.0|0|7547.5|0|2.33666198663482|0|323003.5|0
0|2020-02-20|315456.0|0|7547.5|0|2.33666198663482|0|323003.5|0
0|2020-02-21|315456.0|0|7547.5|0|2.33666198663482|0|323003.5|0
0|2020-02-22|315456.0|0|7547.5|0|2.33666198663482|0|323003.5|0
0|2020-02-23|315456.0|0|7547.5|0|2.33666198663482|0|323003.5|0
0|2020-02-24|315456.0|0|7547.5|0|2.33666198663482|0|323003.5|0
0|2020-02-25|315456.0|0|7547.5|0|2.33666198663482|0|323003.5|0
0|2020-02-26|315456.0|0|7547.5|0|2.33666198663482|0|323003.5|0
0|2020-02-27|315456.0|0|7547.5|0|2.33666198663482|0|323003.5|0
0|2020-02-28|315456.0|0|7547.5|0|2.33666198663482|0|323003.5|0
0|2020-02-29|315456.0|0|7547.5|0|2.33666198663482|0|323003.5|0
0|2020-03-01|313077.5|0|7336.5|0|2.2896939584412666|0|320414.0|0
0|2020-03-02|313077.5|0|7336.5|0|2.2896939584412666|0|320414.0|0
0|2020-03-03|313077.5|0|7336.5|0|2.2896939584412666|0|320414.0|0
0|2020-03-04|313077.5|0|7336.5|0|2.2896939584412666|0|320414.0|0
0|2020-03-05|313077.5|0|7336.5|0|2.2896939584412666|0|320414.0|0
0|2020-03-06|313077.5|0|7336.5|0|2.2896939584412666|0|320414.0|0
0|2020-03-07|313077.5|0|7336.5|0|2.2896939584412666|0|320414.0|0
0|2020-03-08|313077.5|0|7336.5|0|2.2896939584412666|0|320414.0|0
0|2020-03-09|313077.5|0|7336.5|0|2.2896939584412666|0|320414.0|0
0|2020-03-10|313077.5|0|7336.5|0|2.2896939584412666|0|320414.0|0
0|2020-03-11|313077.5|0|7336.5|0|2.2896939584412666|0|320414.0|0
0|2020-03-12|313077.5|0|7336.5|0|2.2896939584412666|0|320414.0|0
0|2020-03-13|313077.5|0|7336.5|0|2.2896939584412666|0|320414.0|0
0|2020-03-14|313077.5|0|7336.5|0|2.2896939584412666|0|320414.0|0
0|2020-03-15|313077.5|0|7336.5|0|2.2896939584412666|0|320414.0|0
0|2020-03-16|313077.5|0|7336.5|0|2.2896939584412666|0|320414.0|0
0|2020-03-17|313077.5|0|7336.5|0|2.2896939584412666|0|320414.0|0
0|2020-03-18|313077.5|0|7336.5|0|2.2896939584412666|0|320414.0|0
0|2020-03-19|313077.5|0|7336.5|0|2.2896939584412666|0|320414.0|0
0|2020-03-20|313077.5|0|7336.5|0|2.2896939584412666|0|320414.0|0
0|2020-03-21|313077.5|0|7336.5|0|2.2896939584412666|0|320414.0|0
0|2020-03-22|313077.5|0|7336.5|0|2.2896939584412666|0|320414.0|0
0|2020-03-23|313077.5|0|7336.5|0|2.2896939584412666|0|320414.0|0
0|2020-03-24|313077.5|0|7336.5|0|2.2896939584412666|0|320414.0|0
0|2020-03-25|313077.5|0|7336.5|0|2.2896939584412666|0|320414.0|0
0|2020-03-26|313077.5|0|7336.5|0|2.2896939584412666|0|320414.0|0
0|2020-03-27|313077.5|0|7336.5|0|2.2896939584412666|0|320414.0|0
0|2020-03-28|313077.5|0|7336.5|0|2.2896939584412666|0|320414.0|0
0|2020-03-29|313077.5|0|7336.5|0|2.2896939584412666|0|320414.0|0
0|2020-03-30|313077.5|0|7336.5|0|2.2896939584412666|0|320414.0|0
