|dates|Platte_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Platte_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Platte_Missouri_UnitedStates.NYT_ConfirmedDeaths.data|Platte_Missouri_UnitedStates.NYT_ConfirmedDeaths.missing|Platte_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Platte_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Platte_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Platte_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
