|dates|Litchfield_Connecticut_UnitedStates.BLS_EmployedPopulation.data|Litchfield_Connecticut_UnitedStates.BLS_EmployedPopulation.missing|Litchfield_Connecticut_UnitedStates.BLS_UnemployedPopulation.data|Litchfield_Connecticut_UnitedStates.BLS_UnemployedPopulation.missing|Litchfield_Connecticut_UnitedStates.BLS_UnemploymentRate.data|Litchfield_Connecticut_UnitedStates.BLS_UnemploymentRate.missing|Litchfield_Connecticut_UnitedStates.BLS_LaborForcePopulation.data|Litchfield_Connecticut_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-03-30|100645.0|0|4100.0|0|3.914267984151988|0|104745.0|0
0|2020-03-31|100645.0|0|4100.0|0|3.914267984151988|0|104745.0|0
0|2020-04-01|90654.0|0|7421.5|0|7.567129405407059|0|98075.5|0
0|2020-04-02|90654.0|0|7421.5|0|7.567129405407059|0|98075.5|0
0|2020-04-03|90654.0|0|7421.5|0|7.567129405407059|0|98075.5|0
0|2020-04-04|90654.0|0|7421.5|0|7.567129405407059|0|98075.5|0
0|2020-04-05|90654.0|0|7421.5|0|7.567129405407059|0|98075.5|0
0|2020-04-06|90654.0|0|7421.5|0|7.567129405407059|0|98075.5|0
0|2020-04-07|90654.0|0|7421.5|0|7.567129405407059|0|98075.5|0
0|2020-04-08|90654.0|0|7421.5|0|7.567129405407059|0|98075.5|0
0|2020-04-09|90654.0|0|7421.5|0|7.567129405407059|0|98075.5|0
0|2020-04-10|90654.0|0|7421.5|0|7.567129405407059|0|98075.5|0
0|2020-04-11|90654.0|0|7421.5|0|7.567129405407059|0|98075.5|0
0|2020-04-12|90654.0|0|7421.5|0|7.567129405407059|0|98075.5|0
0|2020-04-13|90654.0|0|7421.5|0|7.567129405407059|0|98075.5|0
0|2020-04-14|90654.0|0|7421.5|0|7.567129405407059|0|98075.5|0
0|2020-04-15|90654.0|0|7421.5|0|7.567129405407059|0|98075.5|0
0|2020-04-16|90654.0|0|7421.5|0|7.567129405407059|0|98075.5|0
0|2020-04-17|90654.0|0|7421.5|0|7.567129405407059|0|98075.5|0
0|2020-04-18|90654.0|0|7421.5|0|7.567129405407059|0|98075.5|0
0|2020-04-19|90654.0|0|7421.5|0|7.567129405407059|0|98075.5|0
0|2020-04-20|90654.0|0|7421.5|0|7.567129405407059|0|98075.5|0
0|2020-04-21|90654.0|0|7421.5|0|7.567129405407059|0|98075.5|0
0|2020-04-22|90654.0|0|7421.5|0|7.567129405407059|0|98075.5|0
0|2020-04-23|90654.0|0|7421.5|0|7.567129405407059|0|98075.5|0
0|2020-04-24|90654.0|0|7421.5|0|7.567129405407059|0|98075.5|0
0|2020-04-25|90654.0|0|7421.5|0|7.567129405407059|0|98075.5|0
0|2020-04-26|90654.0|0|7421.5|0|7.567129405407059|0|98075.5|0
0|2020-04-27|90654.0|0|7421.5|0|7.567129405407059|0|98075.5|0
0|2020-04-28|90654.0|0|7421.5|0|7.567129405407059|0|98075.5|0
0|2020-04-29|90654.0|0|7421.5|0|7.567129405407059|0|98075.5|0
0|2020-04-30|90654.0|0|7421.5|0|7.567129405407059|0|98075.5|0
0|2020-05-01|92523.0|0|10158.0|0|9.89277471002425|0|102681.0|0
0|2020-05-02|92523.0|0|10158.0|0|9.89277471002425|0|102681.0|0
0|2020-05-03|92523.0|0|10158.0|0|9.89277471002425|0|102681.0|0
0|2020-05-04|92523.0|0|10158.0|0|9.89277471002425|0|102681.0|0
0|2020-05-05|92523.0|0|10158.0|0|9.89277471002425|0|102681.0|0
0|2020-05-06|92523.0|0|10158.0|0|9.89277471002425|0|102681.0|0
0|2020-05-07|92523.0|0|10158.0|0|9.89277471002425|0|102681.0|0
0|2020-05-08|92523.0|0|10158.0|0|9.89277471002425|0|102681.0|0
0|2020-05-09|92523.0|0|10158.0|0|9.89277471002425|0|102681.0|0
0|2020-05-10|92523.0|0|10158.0|0|9.89277471002425|0|102681.0|0
0|2020-05-11|92523.0|0|10158.0|0|9.89277471002425|0|102681.0|0
0|2020-05-12|92523.0|0|10158.0|0|9.89277471002425|0|102681.0|0
0|2020-05-13|92523.0|0|10158.0|0|9.89277471002425|0|102681.0|0
0|2020-05-14|92523.0|0|10158.0|0|9.89277471002425|0|102681.0|0
0|2020-05-15|92523.0|0|10158.0|0|9.89277471002425|0|102681.0|0
0|2020-05-16|92523.0|0|10158.0|0|9.89277471002425|0|102681.0|0
0|2020-05-17|92523.0|0|10158.0|0|9.89277471002425|0|102681.0|0
0|2020-05-18|92523.0|0|10158.0|0|9.89277471002425|0|102681.0|0
0|2020-05-19|92523.0|0|10158.0|0|9.89277471002425|0|102681.0|0
0|2020-05-20|92523.0|0|10158.0|0|9.89277471002425|0|102681.0|0
0|2020-05-21|92523.0|0|10158.0|0|9.89277471002425|0|102681.0|0
0|2020-05-22|92523.0|0|10158.0|0|9.89277471002425|0|102681.0|0
0|2020-05-23|92523.0|0|10158.0|0|9.89277471002425|0|102681.0|0
0|2020-05-24|92523.0|0|10158.0|0|9.89277471002425|0|102681.0|0
0|2020-05-25|92523.0|0|10158.0|0|9.89277471002425|0|102681.0|0
0|2020-05-26|92523.0|0|10158.0|0|9.89277471002425|0|102681.0|0
0|2020-05-27|92523.0|0|10158.0|0|9.89277471002425|0|102681.0|0
0|2020-05-28|92523.0|0|10158.0|0|9.89277471002425|0|102681.0|0
0|2020-05-29|92523.0|0|10158.0|0|9.89277471002425|0|102681.0|0
0|2020-05-30|92523.0|0|10158.0|0|9.89277471002425|0|102681.0|0
0|2020-05-31|92523.0|0|10158.0|0|9.89277471002425|0|102681.0|0
0|2020-06-01|93713.0|0|9883.0|0|9.539943627167071|0|103596.0|0
0|2020-06-02|93713.0|0|9883.0|0|9.539943627167071|0|103596.0|0
0|2020-06-03|93713.0|0|9883.0|0|9.539943627167071|0|103596.0|0
0|2020-06-04|93713.0|0|9883.0|0|9.539943627167071|0|103596.0|0
0|2020-06-05|93713.0|0|9883.0|0|9.539943627167071|0|103596.0|0
0|2020-06-06|93713.0|0|9883.0|0|9.539943627167071|0|103596.0|0
0|2020-06-07|93713.0|0|9883.0|0|9.539943627167071|0|103596.0|0
0|2020-06-08|93713.0|0|9883.0|0|9.539943627167071|0|103596.0|0
0|2020-06-09|93713.0|0|9883.0|0|9.539943627167071|0|103596.0|0
0|2020-06-10|93713.0|0|9883.0|0|9.539943627167071|0|103596.0|0
0|2020-06-11|93713.0|0|9883.0|0|9.539943627167071|0|103596.0|0
0|2020-06-12|93713.0|0|9883.0|0|9.539943627167071|0|103596.0|0
0|2020-06-13|93713.0|0|9883.0|0|9.539943627167071|0|103596.0|0
0|2020-06-14|93713.0|0|9883.0|0|9.539943627167071|0|103596.0|0
0|2020-06-15|93713.0|0|9883.0|0|9.539943627167071|0|103596.0|0
0|2020-06-16|93713.0|0|9883.0|0|9.539943627167071|0|103596.0|0
0|2020-06-17|93713.0|0|9883.0|0|9.539943627167071|0|103596.0|0
0|2020-06-18|93713.0|0|9883.0|0|9.539943627167071|0|103596.0|0
0|2020-06-19|93713.0|0|9883.0|0|9.539943627167071|0|103596.0|0
0|2020-06-20|93713.0|0|9883.0|0|9.539943627167071|0|103596.0|0
0|2020-06-21|93713.0|0|9883.0|0|9.539943627167071|0|103596.0|0
0|2020-06-22|93713.0|0|9883.0|0|9.539943627167071|0|103596.0|0
0|2020-06-23|93713.0|0|9883.0|0|9.539943627167071|0|103596.0|0
0|2020-06-24|93713.0|0|9883.0|0|9.539943627167071|0|103596.0|0
0|2020-06-25|93713.0|0|9883.0|0|9.539943627167071|0|103596.0|0
0|2020-06-26|93713.0|0|9883.0|0|9.539943627167071|0|103596.0|0
0|2020-06-27|93713.0|0|9883.0|0|9.539943627167071|0|103596.0|0
0|2020-06-28|93713.0|0|9883.0|0|9.539943627167071|0|103596.0|0
0|2020-06-29|93713.0|0|9883.0|0|9.539943627167071|0|103596.0|0
0|2020-06-30|93713.0|0|9883.0|0|9.539943627167071|0|103596.0|0
0|2020-07-01|94093.0|0|10194.0|0|9.774947980093396|0|104287.0|0
0|2020-07-02|94093.0|0|10194.0|0|9.774947980093396|0|104287.0|0
0|2020-07-03|94093.0|0|10194.0|0|9.774947980093396|0|104287.0|0
0|2020-07-04|94093.0|0|10194.0|0|9.774947980093396|0|104287.0|0
0|2020-07-05|94093.0|0|10194.0|0|9.774947980093396|0|104287.0|0
0|2020-07-06|94093.0|0|10194.0|0|9.774947980093396|0|104287.0|0
0|2020-07-07|94093.0|0|10194.0|0|9.774947980093396|0|104287.0|0
0|2020-07-08|94093.0|0|10194.0|0|9.774947980093396|0|104287.0|0
0|2020-07-09|94093.0|0|10194.0|0|9.774947980093396|0|104287.0|0
0|2020-07-10|94093.0|0|10194.0|0|9.774947980093396|0|104287.0|0
0|2020-07-11|94093.0|0|10194.0|0|9.774947980093396|0|104287.0|0
0|2020-07-12|94093.0|0|10194.0|0|9.774947980093396|0|104287.0|0
0|2020-07-13|94093.0|0|10194.0|0|9.774947980093396|0|104287.0|0
0|2020-07-14|94093.0|0|10194.0|0|9.774947980093396|0|104287.0|0
0|2020-07-15|94093.0|0|10194.0|0|9.774947980093396|0|104287.0|0
0|2020-07-16|94093.0|0|10194.0|0|9.774947980093396|0|104287.0|0
0|2020-07-17|94093.0|0|10194.0|0|9.774947980093396|0|104287.0|0
0|2020-07-18|94093.0|0|10194.0|0|9.774947980093396|0|104287.0|0
0|2020-07-19|94093.0|0|10194.0|0|9.774947980093396|0|104287.0|0
0|2020-07-20|94093.0|0|10194.0|0|9.774947980093396|0|104287.0|0
0|2020-07-21|94093.0|0|10194.0|0|9.774947980093396|0|104287.0|0
0|2020-07-22|94093.0|0|10194.0|0|9.774947980093396|0|104287.0|0
0|2020-07-23|94093.0|0|10194.0|0|9.774947980093396|0|104287.0|0
0|2020-07-24|94093.0|0|10194.0|0|9.774947980093396|0|104287.0|0
0|2020-07-25|94093.0|0|10194.0|0|9.774947980093396|0|104287.0|0
0|2020-07-26|94093.0|0|10194.0|0|9.774947980093396|0|104287.0|0
0|2020-07-27|94093.0|0|10194.0|0|9.774947980093396|0|104287.0|0
0|2020-07-28|94093.0|0|10194.0|0|9.774947980093396|0|104287.0|0
0|2020-07-29|94093.0|0|10194.0|0|9.774947980093396|0|104287.0|0
0|2020-07-30|94093.0|0|10194.0|0|9.774947980093396|0|104287.0|0
0|2020-07-31|94093.0|0|10194.0|0|9.774947980093396|0|104287.0|0
0|2020-08-01|94293.0|0|6897.0|0|6.815890898310109|0|101190.0|0
0|2020-08-02|94293.0|0|6897.0|0|6.815890898310109|0|101190.0|0
0|2020-08-03|94293.0|0|6897.0|0|6.815890898310109|0|101190.0|0
0|2020-08-04|94293.0|0|6897.0|0|6.815890898310109|0|101190.0|0
0|2020-08-05|94293.0|0|6897.0|0|6.815890898310109|0|101190.0|0
0|2020-08-06|94293.0|0|6897.0|0|6.815890898310109|0|101190.0|0
0|2020-08-07|94293.0|0|6897.0|0|6.815890898310109|0|101190.0|0
0|2020-08-08|94293.0|0|6897.0|0|6.815890898310109|0|101190.0|0
0|2020-08-09|94293.0|0|6897.0|0|6.815890898310109|0|101190.0|0
0|2020-08-10|94293.0|0|6897.0|0|6.815890898310109|0|101190.0|0
0|2020-08-11|94293.0|0|6897.0|0|6.815890898310109|0|101190.0|0
0|2020-08-12|94293.0|0|6897.0|0|6.815890898310109|0|101190.0|0
0|2020-08-13|94293.0|0|6897.0|0|6.815890898310109|0|101190.0|0
0|2020-08-14|94293.0|0|6897.0|0|6.815890898310109|0|101190.0|0
0|2020-08-15|94293.0|0|6897.0|0|6.815890898310109|0|101190.0|0
0|2020-08-16|94293.0|0|6897.0|0|6.815890898310109|0|101190.0|0
0|2020-08-17|94293.0|0|6897.0|0|6.815890898310109|0|101190.0|0
0|2020-08-18|94293.0|0|6897.0|0|6.815890898310109|0|101190.0|0
0|2020-08-19|94293.0|0|6897.0|0|6.815890898310109|0|101190.0|0
0|2020-08-20|94293.0|0|6897.0|0|6.815890898310109|0|101190.0|0
0|2020-08-21|94293.0|0|6897.0|0|6.815890898310109|0|101190.0|0
0|2020-08-22|94293.0|0|6897.0|0|6.815890898310109|0|101190.0|0
0|2020-08-23|94293.0|0|6897.0|0|6.815890898310109|0|101190.0|0
0|2020-08-24|94293.0|0|6897.0|0|6.815890898310109|0|101190.0|0
0|2020-08-25|94293.0|0|6897.0|0|6.815890898310109|0|101190.0|0
0|2020-08-26|94293.0|0|6897.0|0|6.815890898310109|0|101190.0|0
0|2020-08-27|94293.0|0|6897.0|0|6.815890898310109|0|101190.0|0
0|2020-08-28|94293.0|0|6897.0|0|6.815890898310109|0|101190.0|0
0|2020-08-29|94293.0|0|6897.0|0|6.815890898310109|0|101190.0|0
0|2020-08-30|94293.0|0|6897.0|0|6.815890898310109|0|101190.0|0
0|2020-08-31|94293.0|0|6897.0|0|6.815890898310109|0|101190.0|0
0|2020-09-01|93901.0|0|6611.0|0|6.577324100604903|0|100512.0|0
0|2020-09-02|93901.0|0|6611.0|0|6.577324100604903|0|100512.0|0
0|2020-09-03|93901.0|0|6611.0|0|6.577324100604903|0|100512.0|0
0|2020-09-04|93901.0|0|6611.0|0|6.577324100604903|0|100512.0|0
0|2020-09-05|93901.0|0|6611.0|0|6.577324100604903|0|100512.0|0
0|2020-09-06|93901.0|0|6611.0|0|6.577324100604903|0|100512.0|0
0|2020-09-07|93901.0|0|6611.0|0|6.577324100604903|0|100512.0|0
0|2020-09-08|93901.0|0|6611.0|0|6.577324100604903|0|100512.0|0
0|2020-09-09|93901.0|0|6611.0|0|6.577324100604903|0|100512.0|0
0|2020-09-10|93901.0|0|6611.0|0|6.577324100604903|0|100512.0|0
0|2020-09-11|93901.0|0|6611.0|0|6.577324100604903|0|100512.0|0
0|2020-09-12|93901.0|0|6611.0|0|6.577324100604903|0|100512.0|0
0|2020-09-13|93901.0|0|6611.0|0|6.577324100604903|0|100512.0|0
0|2020-09-14|93901.0|0|6611.0|0|6.577324100604903|0|100512.0|0
0|2020-09-15|93901.0|0|6611.0|0|6.577324100604903|0|100512.0|0
0|2020-09-16|93901.0|0|6611.0|0|6.577324100604903|0|100512.0|0
0|2020-09-17|93901.0|0|6611.0|0|6.577324100604903|0|100512.0|0
0|2020-09-18|93901.0|0|6611.0|0|6.577324100604903|0|100512.0|0
0|2020-09-19|93901.0|0|6611.0|0|6.577324100604903|0|100512.0|0
0|2020-09-20|93901.0|0|6611.0|0|6.577324100604903|0|100512.0|0
0|2020-09-21|93901.0|0|6611.0|0|6.577324100604903|0|100512.0|0
0|2020-09-22|93901.0|0|6611.0|0|6.577324100604903|0|100512.0|0
0|2020-09-23|93901.0|0|6611.0|0|6.577324100604903|0|100512.0|0
0|2020-09-24|93901.0|0|6611.0|0|6.577324100604903|0|100512.0|0
0|2020-09-25|93901.0|0|6611.0|0|6.577324100604903|0|100512.0|0
0|2020-09-26|93901.0|0|6611.0|0|6.577324100604903|0|100512.0|0
0|2020-09-27|93901.0|0|6611.0|0|6.577324100604903|0|100512.0|0
0|2020-09-28|93901.0|0|6611.0|0|6.577324100604903|0|100512.0|0
0|2020-09-29|93901.0|0|6611.0|0|6.577324100604903|0|100512.0|0
0|2020-09-30|93901.0|0|6611.0|0|6.577324100604903|0|100512.0|0
0|2020-10-01|93756.0|0|6210.0|0|6.212112118120161|0|99966.0|0
0|2020-10-02|93756.0|0|6210.0|0|6.212112118120161|0|99966.0|0
0|2020-10-03|93756.0|0|6210.0|0|6.212112118120161|0|99966.0|0
0|2020-10-04|93756.0|0|6210.0|0|6.212112118120161|0|99966.0|0
0|2020-10-05|93756.0|0|6210.0|0|6.212112118120161|0|99966.0|0
0|2020-10-06|93756.0|0|6210.0|0|6.212112118120161|0|99966.0|0
0|2020-10-07|93756.0|0|6210.0|0|6.212112118120161|0|99966.0|0
0|2020-10-08|93756.0|0|6210.0|0|6.212112118120161|0|99966.0|0
0|2020-10-09|93756.0|0|6210.0|0|6.212112118120161|0|99966.0|0
0|2020-10-10|93756.0|0|6210.0|0|6.212112118120161|0|99966.0|0
0|2020-10-11|93756.0|0|6210.0|0|6.212112118120161|0|99966.0|0
0|2020-10-12|93756.0|0|6210.0|0|6.212112118120161|0|99966.0|0
0|2020-10-13|93756.0|0|6210.0|0|6.212112118120161|0|99966.0|0
0|2020-10-14|93756.0|0|6210.0|0|6.212112118120161|0|99966.0|0
0|2020-10-15|93756.0|0|6210.0|0|6.212112118120161|0|99966.0|0
0|2020-10-16|93756.0|0|6210.0|0|6.212112118120161|0|99966.0|0
0|2020-10-17|93756.0|0|6210.0|0|6.212112118120161|0|99966.0|0
0|2020-10-18|93756.0|0|6210.0|0|6.212112118120161|0|99966.0|0
0|2020-10-19|93756.0|0|6210.0|0|6.212112118120161|0|99966.0|0
0|2020-10-20|93756.0|0|6210.0|0|6.212112118120161|0|99966.0|0
0|2020-10-21|93756.0|0|6210.0|0|6.212112118120161|0|99966.0|0
0|2020-10-22|93756.0|0|6210.0|0|6.212112118120161|0|99966.0|0
0|2020-10-23|93756.0|0|6210.0|0|6.212112118120161|0|99966.0|0
0|2020-10-24|93756.0|0|6210.0|0|6.212112118120161|0|99966.0|0
0|2020-10-25|93756.0|0|6210.0|0|6.212112118120161|0|99966.0|0
0|2020-10-26|93756.0|0|6210.0|0|6.212112118120161|0|99966.0|0
0|2020-10-27|93756.0|0|6210.0|0|6.212112118120161|0|99966.0|0
0|2020-10-28|93756.0|0|6210.0|0|6.212112118120161|0|99966.0|0
0|2020-10-29|93756.0|0|6210.0|0|6.212112118120161|0|99966.0|0
0|2020-10-30|93756.0|0|6210.0|0|6.212112118120161|0|99966.0|0
0|2020-10-31|93756.0|0|6210.0|0|6.212112118120161|0|99966.0|0
0|2020-11-01|93804.0|0|6312.0|0|6.30468656358624|0|100116.0|0
0|2020-11-02|93804.0|0|6312.0|0|6.30468656358624|0|100116.0|0
0|2020-11-03|93804.0|0|6312.0|0|6.30468656358624|0|100116.0|0
0|2020-11-04|93804.0|0|6312.0|0|6.30468656358624|0|100116.0|0
0|2020-11-05|93804.0|0|6312.0|0|6.30468656358624|0|100116.0|0
0|2020-11-06|93804.0|0|6312.0|0|6.30468656358624|0|100116.0|0
0|2020-11-07|93804.0|0|6312.0|0|6.30468656358624|0|100116.0|0
0|2020-11-08|93804.0|0|6312.0|0|6.30468656358624|0|100116.0|0
0|2020-11-09|93804.0|0|6312.0|0|6.30468656358624|0|100116.0|0
0|2020-11-10|93804.0|0|6312.0|0|6.30468656358624|0|100116.0|0
0|2020-11-11|93804.0|0|6312.0|0|6.30468656358624|0|100116.0|0
0|2020-11-12|93804.0|0|6312.0|0|6.30468656358624|0|100116.0|0
0|2020-11-13|93804.0|0|6312.0|0|6.30468656358624|0|100116.0|0
0|2020-11-14|93804.0|0|6312.0|0|6.30468656358624|0|100116.0|0
0|2020-11-15|93804.0|0|6312.0|0|6.30468656358624|0|100116.0|0
0|2020-11-16|93804.0|0|6312.0|0|6.30468656358624|0|100116.0|0
0|2020-11-17|93804.0|0|6312.0|0|6.30468656358624|0|100116.0|0
0|2020-11-18|93804.0|0|6312.0|0|6.30468656358624|0|100116.0|0
0|2020-11-19|93804.0|0|6312.0|0|6.30468656358624|0|100116.0|0
0|2020-11-20|93804.0|0|6312.0|0|6.30468656358624|0|100116.0|0
0|2020-11-21|93804.0|0|6312.0|0|6.30468656358624|0|100116.0|0
0|2020-11-22|93804.0|0|6312.0|0|6.30468656358624|0|100116.0|0
0|2020-11-23|93804.0|0|6312.0|0|6.30468656358624|0|100116.0|0
0|2020-11-24|93804.0|0|6312.0|0|6.30468656358624|0|100116.0|0
0|2020-11-25|93804.0|0|6312.0|0|6.30468656358624|0|100116.0|0
0|2020-11-26|93804.0|0|6312.0|0|6.30468656358624|0|100116.0|0
0|2020-11-27|93804.0|0|6312.0|0|6.30468656358624|0|100116.0|0
0|2020-11-28|93804.0|0|6312.0|0|6.30468656358624|0|100116.0|0
0|2020-11-29|93804.0|0|6312.0|0|6.30468656358624|0|100116.0|0
0|2020-11-30|93804.0|0|6312.0|0|6.30468656358624|0|100116.0|0
