|dates|Cochise_Arizona_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Cochise_Arizona_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Cochise_Arizona_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Cochise_Arizona_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Cochise_Arizona_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Cochise_Arizona_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Cochise_Arizona_UnitedStates.TotalPopulation.data|Cochise_Arizona_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|125922.0|0
