|dates|Boulder_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Boulder_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Boulder_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Boulder_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Boulder_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Boulder_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Boulder_Colorado_UnitedStates.TotalPopulation.data|Boulder_Colorado_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|326196.0|0
