|dates|Medina_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Medina_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Medina_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Medina_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Medina_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Medina_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Medina_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Medina_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
