|dates|Appomattox_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Appomattox_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Appomattox_Virginia_UnitedStates.NYT_ConfirmedDeaths.data|Appomattox_Virginia_UnitedStates.NYT_ConfirmedDeaths.missing|Appomattox_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Appomattox_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Appomattox_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Appomattox_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
