|dates|Lauderdale_Tennessee_UnitedStates.BLS_EmployedPopulation.data|Lauderdale_Tennessee_UnitedStates.BLS_EmployedPopulation.missing|Lauderdale_Tennessee_UnitedStates.BLS_UnemployedPopulation.data|Lauderdale_Tennessee_UnitedStates.BLS_UnemployedPopulation.missing|Lauderdale_Tennessee_UnitedStates.BLS_UnemploymentRate.data|Lauderdale_Tennessee_UnitedStates.BLS_UnemploymentRate.missing|Lauderdale_Tennessee_UnitedStates.BLS_LaborForcePopulation.data|Lauderdale_Tennessee_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-24|9235.5|0|578.5|0|5.894640309761565|0|9814.0|0
0|2020-01-25|9235.5|0|578.5|0|5.894640309761565|0|9814.0|0
0|2020-01-26|9235.5|0|578.5|0|5.894640309761565|0|9814.0|0
0|2020-01-27|9235.5|0|578.5|0|5.894640309761565|0|9814.0|0
0|2020-01-28|9235.5|0|578.5|0|5.894640309761565|0|9814.0|0
0|2020-01-29|9235.5|0|578.5|0|5.894640309761565|0|9814.0|0
0|2020-01-30|9235.5|0|578.5|0|5.894640309761565|0|9814.0|0
0|2020-01-31|9235.5|0|578.5|0|5.894640309761565|0|9814.0|0
0|2020-02-01|9291.0|0|562.5|0|5.708631450753539|0|9853.5|0
0|2020-02-02|9291.0|0|562.5|0|5.708631450753539|0|9853.5|0
0|2020-02-03|9291.0|0|562.5|0|5.708631450753539|0|9853.5|0
0|2020-02-04|9291.0|0|562.5|0|5.708631450753539|0|9853.5|0
0|2020-02-05|9291.0|0|562.5|0|5.708631450753539|0|9853.5|0
0|2020-02-06|9291.0|0|562.5|0|5.708631450753539|0|9853.5|0
0|2020-02-07|9291.0|0|562.5|0|5.708631450753539|0|9853.5|0
0|2020-02-08|9291.0|0|562.5|0|5.708631450753539|0|9853.5|0
0|2020-02-09|9291.0|0|562.5|0|5.708631450753539|0|9853.5|0
0|2020-02-10|9291.0|0|562.5|0|5.708631450753539|0|9853.5|0
0|2020-02-11|9291.0|0|562.5|0|5.708631450753539|0|9853.5|0
0|2020-02-12|9291.0|0|562.5|0|5.708631450753539|0|9853.5|0
0|2020-02-13|9291.0|0|562.5|0|5.708631450753539|0|9853.5|0
0|2020-02-14|9291.0|0|562.5|0|5.708631450753539|0|9853.5|0
0|2020-02-15|9291.0|0|562.5|0|5.708631450753539|0|9853.5|0
0|2020-02-16|9291.0|0|562.5|0|5.708631450753539|0|9853.5|0
0|2020-02-17|9291.0|0|562.5|0|5.708631450753539|0|9853.5|0
0|2020-02-18|9291.0|0|562.5|0|5.708631450753539|0|9853.5|0
0|2020-02-19|9291.0|0|562.5|0|5.708631450753539|0|9853.5|0
0|2020-02-20|9291.0|0|562.5|0|5.708631450753539|0|9853.5|0
0|2020-02-21|9291.0|0|562.5|0|5.708631450753539|0|9853.5|0
0|2020-02-22|9291.0|0|562.5|0|5.708631450753539|0|9853.5|0
0|2020-02-23|9291.0|0|562.5|0|5.708631450753539|0|9853.5|0
0|2020-02-24|9291.0|0|562.5|0|5.708631450753539|0|9853.5|0
0|2020-02-25|9291.0|0|562.5|0|5.708631450753539|0|9853.5|0
0|2020-02-26|9291.0|0|562.5|0|5.708631450753539|0|9853.5|0
0|2020-02-27|9291.0|0|562.5|0|5.708631450753539|0|9853.5|0
0|2020-02-28|9291.0|0|562.5|0|5.708631450753539|0|9853.5|0
0|2020-02-29|9291.0|0|562.5|0|5.708631450753539|0|9853.5|0
0|2020-03-01|9215.5|0|563.0|0|5.757529273405941|0|9778.5|0
0|2020-03-02|9215.5|0|563.0|0|5.757529273405941|0|9778.5|0
0|2020-03-03|9215.5|0|563.0|0|5.757529273405941|0|9778.5|0
0|2020-03-04|9215.5|0|563.0|0|5.757529273405941|0|9778.5|0
0|2020-03-05|9215.5|0|563.0|0|5.757529273405941|0|9778.5|0
0|2020-03-06|9215.5|0|563.0|0|5.757529273405941|0|9778.5|0
0|2020-03-07|9215.5|0|563.0|0|5.757529273405941|0|9778.5|0
0|2020-03-08|9215.5|0|563.0|0|5.757529273405941|0|9778.5|0
0|2020-03-09|9215.5|0|563.0|0|5.757529273405941|0|9778.5|0
0|2020-03-10|9215.5|0|563.0|0|5.757529273405941|0|9778.5|0
0|2020-03-11|9215.5|0|563.0|0|5.757529273405941|0|9778.5|0
0|2020-03-12|9215.5|0|563.0|0|5.757529273405941|0|9778.5|0
0|2020-03-13|9215.5|0|563.0|0|5.757529273405941|0|9778.5|0
0|2020-03-14|9215.5|0|563.0|0|5.757529273405941|0|9778.5|0
0|2020-03-15|9215.5|0|563.0|0|5.757529273405941|0|9778.5|0
0|2020-03-16|9215.5|0|563.0|0|5.757529273405941|0|9778.5|0
0|2020-03-17|9215.5|0|563.0|0|5.757529273405941|0|9778.5|0
0|2020-03-18|9215.5|0|563.0|0|5.757529273405941|0|9778.5|0
0|2020-03-19|9215.5|0|563.0|0|5.757529273405941|0|9778.5|0
0|2020-03-20|9215.5|0|563.0|0|5.757529273405941|0|9778.5|0
0|2020-03-21|9215.5|0|563.0|0|5.757529273405941|0|9778.5|0
0|2020-03-22|9215.5|0|563.0|0|5.757529273405941|0|9778.5|0
0|2020-03-23|9215.5|0|563.0|0|5.757529273405941|0|9778.5|0
0|2020-03-24|9215.5|0|563.0|0|5.757529273405941|0|9778.5|0
0|2020-03-25|9215.5|0|563.0|0|5.757529273405941|0|9778.5|0
0|2020-03-26|9215.5|0|563.0|0|5.757529273405941|0|9778.5|0
0|2020-03-27|9215.5|0|563.0|0|5.757529273405941|0|9778.5|0
0|2020-03-28|9215.5|0|563.0|0|5.757529273405941|0|9778.5|0
0|2020-03-29|9215.5|0|563.0|0|5.757529273405941|0|9778.5|0
0|2020-03-30|9215.5|0|563.0|0|5.757529273405941|0|9778.5|0
0|2020-03-31|9215.5|0|563.0|0|5.757529273405941|0|9778.5|0
0|2020-04-01|8106.0|0|1343.5|0|14.217683475316154|0|9449.5|0
0|2020-04-02|8106.0|0|1343.5|0|14.217683475316154|0|9449.5|0
0|2020-04-03|8106.0|0|1343.5|0|14.217683475316154|0|9449.5|0
0|2020-04-04|8106.0|0|1343.5|0|14.217683475316154|0|9449.5|0
0|2020-04-05|8106.0|0|1343.5|0|14.217683475316154|0|9449.5|0
0|2020-04-06|8106.0|0|1343.5|0|14.217683475316154|0|9449.5|0
0|2020-04-07|8106.0|0|1343.5|0|14.217683475316154|0|9449.5|0
0|2020-04-08|8106.0|0|1343.5|0|14.217683475316154|0|9449.5|0
0|2020-04-09|8106.0|0|1343.5|0|14.217683475316154|0|9449.5|0
0|2020-04-10|8106.0|0|1343.5|0|14.217683475316154|0|9449.5|0
0|2020-04-11|8106.0|0|1343.5|0|14.217683475316154|0|9449.5|0
0|2020-04-12|8106.0|0|1343.5|0|14.217683475316154|0|9449.5|0
0|2020-04-13|8106.0|0|1343.5|0|14.217683475316154|0|9449.5|0
0|2020-04-14|8106.0|0|1343.5|0|14.217683475316154|0|9449.5|0
0|2020-04-15|8106.0|0|1343.5|0|14.217683475316154|0|9449.5|0
0|2020-04-16|8106.0|0|1343.5|0|14.217683475316154|0|9449.5|0
0|2020-04-17|8106.0|0|1343.5|0|14.217683475316154|0|9449.5|0
0|2020-04-18|8106.0|0|1343.5|0|14.217683475316154|0|9449.5|0
0|2020-04-19|8106.0|0|1343.5|0|14.217683475316154|0|9449.5|0
0|2020-04-20|8106.0|0|1343.5|0|14.217683475316154|0|9449.5|0
0|2020-04-21|8106.0|0|1343.5|0|14.217683475316154|0|9449.5|0
0|2020-04-22|8106.0|0|1343.5|0|14.217683475316154|0|9449.5|0
0|2020-04-23|8106.0|0|1343.5|0|14.217683475316154|0|9449.5|0
0|2020-04-24|8106.0|0|1343.5|0|14.217683475316154|0|9449.5|0
0|2020-04-25|8106.0|0|1343.5|0|14.217683475316154|0|9449.5|0
0|2020-04-26|8106.0|0|1343.5|0|14.217683475316154|0|9449.5|0
0|2020-04-27|8106.0|0|1343.5|0|14.217683475316154|0|9449.5|0
0|2020-04-28|8106.0|0|1343.5|0|14.217683475316154|0|9449.5|0
0|2020-04-29|8106.0|0|1343.5|0|14.217683475316154|0|9449.5|0
0|2020-04-30|8106.0|0|1343.5|0|14.217683475316154|0|9449.5|0
0|2020-05-01|8395.0|0|1027.0|0|10.90002122691573|0|9422.0|0
0|2020-05-02|8395.0|0|1027.0|0|10.90002122691573|0|9422.0|0
0|2020-05-03|8395.0|0|1027.0|0|10.90002122691573|0|9422.0|0
0|2020-05-04|8395.0|0|1027.0|0|10.90002122691573|0|9422.0|0
0|2020-05-05|8395.0|0|1027.0|0|10.90002122691573|0|9422.0|0
0|2020-05-06|8395.0|0|1027.0|0|10.90002122691573|0|9422.0|0
0|2020-05-07|8395.0|0|1027.0|0|10.90002122691573|0|9422.0|0
0|2020-05-08|8395.0|0|1027.0|0|10.90002122691573|0|9422.0|0
0|2020-05-09|8395.0|0|1027.0|0|10.90002122691573|0|9422.0|0
0|2020-05-10|8395.0|0|1027.0|0|10.90002122691573|0|9422.0|0
0|2020-05-11|8395.0|0|1027.0|0|10.90002122691573|0|9422.0|0
0|2020-05-12|8395.0|0|1027.0|0|10.90002122691573|0|9422.0|0
0|2020-05-13|8395.0|0|1027.0|0|10.90002122691573|0|9422.0|0
0|2020-05-14|8395.0|0|1027.0|0|10.90002122691573|0|9422.0|0
0|2020-05-15|8395.0|0|1027.0|0|10.90002122691573|0|9422.0|0
0|2020-05-16|8395.0|0|1027.0|0|10.90002122691573|0|9422.0|0
0|2020-05-17|8395.0|0|1027.0|0|10.90002122691573|0|9422.0|0
0|2020-05-18|8395.0|0|1027.0|0|10.90002122691573|0|9422.0|0
0|2020-05-19|8395.0|0|1027.0|0|10.90002122691573|0|9422.0|0
0|2020-05-20|8395.0|0|1027.0|0|10.90002122691573|0|9422.0|0
0|2020-05-21|8395.0|0|1027.0|0|10.90002122691573|0|9422.0|0
0|2020-05-22|8395.0|0|1027.0|0|10.90002122691573|0|9422.0|0
0|2020-05-23|8395.0|0|1027.0|0|10.90002122691573|0|9422.0|0
0|2020-05-24|8395.0|0|1027.0|0|10.90002122691573|0|9422.0|0
0|2020-05-25|8395.0|0|1027.0|0|10.90002122691573|0|9422.0|0
0|2020-05-26|8395.0|0|1027.0|0|10.90002122691573|0|9422.0|0
0|2020-05-27|8395.0|0|1027.0|0|10.90002122691573|0|9422.0|0
0|2020-05-28|8395.0|0|1027.0|0|10.90002122691573|0|9422.0|0
0|2020-05-29|8395.0|0|1027.0|0|10.90002122691573|0|9422.0|0
0|2020-05-30|8395.0|0|1027.0|0|10.90002122691573|0|9422.0|0
0|2020-05-31|8395.0|0|1027.0|0|10.90002122691573|0|9422.0|0
0|2020-06-01|8318.0|0|1080.0|0|11.49180676739732|0|9398.0|0
0|2020-06-02|8318.0|0|1080.0|0|11.49180676739732|0|9398.0|0
0|2020-06-03|8318.0|0|1080.0|0|11.49180676739732|0|9398.0|0
0|2020-06-04|8318.0|0|1080.0|0|11.49180676739732|0|9398.0|0
0|2020-06-05|8318.0|0|1080.0|0|11.49180676739732|0|9398.0|0
0|2020-06-06|8318.0|0|1080.0|0|11.49180676739732|0|9398.0|0
0|2020-06-07|8318.0|0|1080.0|0|11.49180676739732|0|9398.0|0
0|2020-06-08|8318.0|0|1080.0|0|11.49180676739732|0|9398.0|0
0|2020-06-09|8318.0|0|1080.0|0|11.49180676739732|0|9398.0|0
0|2020-06-10|8318.0|0|1080.0|0|11.49180676739732|0|9398.0|0
0|2020-06-11|8318.0|0|1080.0|0|11.49180676739732|0|9398.0|0
0|2020-06-12|8318.0|0|1080.0|0|11.49180676739732|0|9398.0|0
0|2020-06-13|8318.0|0|1080.0|0|11.49180676739732|0|9398.0|0
0|2020-06-14|8318.0|0|1080.0|0|11.49180676739732|0|9398.0|0
0|2020-06-15|8318.0|0|1080.0|0|11.49180676739732|0|9398.0|0
0|2020-06-16|8318.0|0|1080.0|0|11.49180676739732|0|9398.0|0
0|2020-06-17|8318.0|0|1080.0|0|11.49180676739732|0|9398.0|0
0|2020-06-18|8318.0|0|1080.0|0|11.49180676739732|0|9398.0|0
0|2020-06-19|8318.0|0|1080.0|0|11.49180676739732|0|9398.0|0
0|2020-06-20|8318.0|0|1080.0|0|11.49180676739732|0|9398.0|0
0|2020-06-21|8318.0|0|1080.0|0|11.49180676739732|0|9398.0|0
0|2020-06-22|8318.0|0|1080.0|0|11.49180676739732|0|9398.0|0
0|2020-06-23|8318.0|0|1080.0|0|11.49180676739732|0|9398.0|0
0|2020-06-24|8318.0|0|1080.0|0|11.49180676739732|0|9398.0|0
0|2020-06-25|8318.0|0|1080.0|0|11.49180676739732|0|9398.0|0
0|2020-06-26|8318.0|0|1080.0|0|11.49180676739732|0|9398.0|0
0|2020-06-27|8318.0|0|1080.0|0|11.49180676739732|0|9398.0|0
0|2020-06-28|8318.0|0|1080.0|0|11.49180676739732|0|9398.0|0
0|2020-06-29|8318.0|0|1080.0|0|11.49180676739732|0|9398.0|0
0|2020-06-30|8318.0|0|1080.0|0|11.49180676739732|0|9398.0|0
0|2020-07-01|8128.0|0|1048.0|0|11.42109851787271|0|9176.0|0
0|2020-07-02|8128.0|0|1048.0|0|11.42109851787271|0|9176.0|0
0|2020-07-03|8128.0|0|1048.0|0|11.42109851787271|0|9176.0|0
0|2020-07-04|8128.0|0|1048.0|0|11.42109851787271|0|9176.0|0
0|2020-07-05|8128.0|0|1048.0|0|11.42109851787271|0|9176.0|0
0|2020-07-06|8128.0|0|1048.0|0|11.42109851787271|0|9176.0|0
0|2020-07-07|8128.0|0|1048.0|0|11.42109851787271|0|9176.0|0
0|2020-07-08|8128.0|0|1048.0|0|11.42109851787271|0|9176.0|0
0|2020-07-09|8128.0|0|1048.0|0|11.42109851787271|0|9176.0|0
0|2020-07-10|8128.0|0|1048.0|0|11.42109851787271|0|9176.0|0
0|2020-07-11|8128.0|0|1048.0|0|11.42109851787271|0|9176.0|0
0|2020-07-12|8128.0|0|1048.0|0|11.42109851787271|0|9176.0|0
0|2020-07-13|8128.0|0|1048.0|0|11.42109851787271|0|9176.0|0
0|2020-07-14|8128.0|0|1048.0|0|11.42109851787271|0|9176.0|0
0|2020-07-15|8128.0|0|1048.0|0|11.42109851787271|0|9176.0|0
0|2020-07-16|8128.0|0|1048.0|0|11.42109851787271|0|9176.0|0
0|2020-07-17|8128.0|0|1048.0|0|11.42109851787271|0|9176.0|0
0|2020-07-18|8128.0|0|1048.0|0|11.42109851787271|0|9176.0|0
0|2020-07-19|8128.0|0|1048.0|0|11.42109851787271|0|9176.0|0
0|2020-07-20|8128.0|0|1048.0|0|11.42109851787271|0|9176.0|0
0|2020-07-21|8128.0|0|1048.0|0|11.42109851787271|0|9176.0|0
0|2020-07-22|8128.0|0|1048.0|0|11.42109851787271|0|9176.0|0
0|2020-07-23|8128.0|0|1048.0|0|11.42109851787271|0|9176.0|0
0|2020-07-24|8128.0|0|1048.0|0|11.42109851787271|0|9176.0|0
0|2020-07-25|8128.0|0|1048.0|0|11.42109851787271|0|9176.0|0
0|2020-07-26|8128.0|0|1048.0|0|11.42109851787271|0|9176.0|0
0|2020-07-27|8128.0|0|1048.0|0|11.42109851787271|0|9176.0|0
0|2020-07-28|8128.0|0|1048.0|0|11.42109851787271|0|9176.0|0
0|2020-07-29|8128.0|0|1048.0|0|11.42109851787271|0|9176.0|0
0|2020-07-30|8128.0|0|1048.0|0|11.42109851787271|0|9176.0|0
0|2020-07-31|8128.0|0|1048.0|0|11.42109851787271|0|9176.0|0
0|2020-08-01|8974.0|0|927.0|0|9.362690637309363|0|9901.0|0
0|2020-08-02|8974.0|0|927.0|0|9.362690637309363|0|9901.0|0
0|2020-08-03|8974.0|0|927.0|0|9.362690637309363|0|9901.0|0
0|2020-08-04|8974.0|0|927.0|0|9.362690637309363|0|9901.0|0
0|2020-08-05|8974.0|0|927.0|0|9.362690637309363|0|9901.0|0
0|2020-08-06|8974.0|0|927.0|0|9.362690637309363|0|9901.0|0
0|2020-08-07|8974.0|0|927.0|0|9.362690637309363|0|9901.0|0
0|2020-08-08|8974.0|0|927.0|0|9.362690637309363|0|9901.0|0
0|2020-08-09|8974.0|0|927.0|0|9.362690637309363|0|9901.0|0
0|2020-08-10|8974.0|0|927.0|0|9.362690637309363|0|9901.0|0
0|2020-08-11|8974.0|0|927.0|0|9.362690637309363|0|9901.0|0
0|2020-08-12|8974.0|0|927.0|0|9.362690637309363|0|9901.0|0
0|2020-08-13|8974.0|0|927.0|0|9.362690637309363|0|9901.0|0
0|2020-08-14|8974.0|0|927.0|0|9.362690637309363|0|9901.0|0
0|2020-08-15|8974.0|0|927.0|0|9.362690637309363|0|9901.0|0
0|2020-08-16|8974.0|0|927.0|0|9.362690637309363|0|9901.0|0
0|2020-08-17|8974.0|0|927.0|0|9.362690637309363|0|9901.0|0
0|2020-08-18|8974.0|0|927.0|0|9.362690637309363|0|9901.0|0
0|2020-08-19|8974.0|0|927.0|0|9.362690637309363|0|9901.0|0
0|2020-08-20|8974.0|0|927.0|0|9.362690637309363|0|9901.0|0
0|2020-08-21|8974.0|0|927.0|0|9.362690637309363|0|9901.0|0
0|2020-08-22|8974.0|0|927.0|0|9.362690637309363|0|9901.0|0
0|2020-08-23|8974.0|0|927.0|0|9.362690637309363|0|9901.0|0
0|2020-08-24|8974.0|0|927.0|0|9.362690637309363|0|9901.0|0
0|2020-08-25|8974.0|0|927.0|0|9.362690637309363|0|9901.0|0
0|2020-08-26|8974.0|0|927.0|0|9.362690637309363|0|9901.0|0
0|2020-08-27|8974.0|0|927.0|0|9.362690637309363|0|9901.0|0
0|2020-08-28|8974.0|0|927.0|0|9.362690637309363|0|9901.0|0
0|2020-08-29|8974.0|0|927.0|0|9.362690637309363|0|9901.0|0
0|2020-08-30|8974.0|0|927.0|0|9.362690637309363|0|9901.0|0
0|2020-08-31|8974.0|0|927.0|0|9.362690637309363|0|9901.0|0
0|2020-09-01|9109.0|0|937.0|0|9.327095361337847|0|10046.0|0
0|2020-09-02|9109.0|0|937.0|0|9.327095361337847|0|10046.0|0
0|2020-09-03|9109.0|0|937.0|0|9.327095361337847|0|10046.0|0
0|2020-09-04|9109.0|0|937.0|0|9.327095361337847|0|10046.0|0
0|2020-09-05|9109.0|0|937.0|0|9.327095361337847|0|10046.0|0
0|2020-09-06|9109.0|0|937.0|0|9.327095361337847|0|10046.0|0
0|2020-09-07|9109.0|0|937.0|0|9.327095361337847|0|10046.0|0
0|2020-09-08|9109.0|0|937.0|0|9.327095361337847|0|10046.0|0
0|2020-09-09|9109.0|0|937.0|0|9.327095361337847|0|10046.0|0
0|2020-09-10|9109.0|0|937.0|0|9.327095361337847|0|10046.0|0
0|2020-09-11|9109.0|0|937.0|0|9.327095361337847|0|10046.0|0
0|2020-09-12|9109.0|0|937.0|0|9.327095361337847|0|10046.0|0
0|2020-09-13|9109.0|0|937.0|0|9.327095361337847|0|10046.0|0
0|2020-09-14|9109.0|0|937.0|0|9.327095361337847|0|10046.0|0
0|2020-09-15|9109.0|0|937.0|0|9.327095361337847|0|10046.0|0
0|2020-09-16|9109.0|0|937.0|0|9.327095361337847|0|10046.0|0
0|2020-09-17|9109.0|0|937.0|0|9.327095361337847|0|10046.0|0
0|2020-09-18|9109.0|0|937.0|0|9.327095361337847|0|10046.0|0
0|2020-09-19|9109.0|0|937.0|0|9.327095361337847|0|10046.0|0
0|2020-09-20|9109.0|0|937.0|0|9.327095361337847|0|10046.0|0
0|2020-09-21|9109.0|0|937.0|0|9.327095361337847|0|10046.0|0
0|2020-09-22|9109.0|0|937.0|0|9.327095361337847|0|10046.0|0
0|2020-09-23|9109.0|0|937.0|0|9.327095361337847|0|10046.0|0
0|2020-09-24|9109.0|0|937.0|0|9.327095361337847|0|10046.0|0
0|2020-09-25|9109.0|0|937.0|0|9.327095361337847|0|10046.0|0
0|2020-09-26|9109.0|0|937.0|0|9.327095361337847|0|10046.0|0
0|2020-09-27|9109.0|0|937.0|0|9.327095361337847|0|10046.0|0
0|2020-09-28|9109.0|0|937.0|0|9.327095361337847|0|10046.0|0
0|2020-09-29|9109.0|0|937.0|0|9.327095361337847|0|10046.0|0
0|2020-09-30|9109.0|0|937.0|0|9.327095361337847|0|10046.0|0
0|2020-10-01|9184.0|0|1082.0|0|10.539645431521528|0|10266.0|0
0|2020-10-02|9184.0|0|1082.0|0|10.539645431521528|0|10266.0|0
0|2020-10-03|9184.0|0|1082.0|0|10.539645431521528|0|10266.0|0
0|2020-10-04|9184.0|0|1082.0|0|10.539645431521528|0|10266.0|0
0|2020-10-05|9184.0|0|1082.0|0|10.539645431521528|0|10266.0|0
0|2020-10-06|9184.0|0|1082.0|0|10.539645431521528|0|10266.0|0
0|2020-10-07|9184.0|0|1082.0|0|10.539645431521528|0|10266.0|0
0|2020-10-08|9184.0|0|1082.0|0|10.539645431521528|0|10266.0|0
0|2020-10-09|9184.0|0|1082.0|0|10.539645431521528|0|10266.0|0
0|2020-10-10|9184.0|0|1082.0|0|10.539645431521528|0|10266.0|0
0|2020-10-11|9184.0|0|1082.0|0|10.539645431521528|0|10266.0|0
0|2020-10-12|9184.0|0|1082.0|0|10.539645431521528|0|10266.0|0
0|2020-10-13|9184.0|0|1082.0|0|10.539645431521528|0|10266.0|0
0|2020-10-14|9184.0|0|1082.0|0|10.539645431521528|0|10266.0|0
0|2020-10-15|9184.0|0|1082.0|0|10.539645431521528|0|10266.0|0
0|2020-10-16|9184.0|0|1082.0|0|10.539645431521528|0|10266.0|0
0|2020-10-17|9184.0|0|1082.0|0|10.539645431521528|0|10266.0|0
0|2020-10-18|9184.0|0|1082.0|0|10.539645431521528|0|10266.0|0
0|2020-10-19|9184.0|0|1082.0|0|10.539645431521528|0|10266.0|0
0|2020-10-20|9184.0|0|1082.0|0|10.539645431521528|0|10266.0|0
0|2020-10-21|9184.0|0|1082.0|0|10.539645431521528|0|10266.0|0
0|2020-10-22|9184.0|0|1082.0|0|10.539645431521528|0|10266.0|0
0|2020-10-23|9184.0|0|1082.0|0|10.539645431521528|0|10266.0|0
0|2020-10-24|9184.0|0|1082.0|0|10.539645431521528|0|10266.0|0
0|2020-10-25|9184.0|0|1082.0|0|10.539645431521528|0|10266.0|0
0|2020-10-26|9184.0|0|1082.0|0|10.539645431521528|0|10266.0|0
0|2020-10-27|9184.0|0|1082.0|0|10.539645431521528|0|10266.0|0
0|2020-10-28|9184.0|0|1082.0|0|10.539645431521528|0|10266.0|0
0|2020-10-29|9184.0|0|1082.0|0|10.539645431521528|0|10266.0|0
0|2020-10-30|9184.0|0|1082.0|0|10.539645431521528|0|10266.0|0
0|2020-10-31|9184.0|0|1082.0|0|10.539645431521528|0|10266.0|0
0|2020-11-01|9271.0|0|707.0|0|7.085588294247344|0|9978.0|0
0|2020-11-02|9271.0|0|707.0|0|7.085588294247344|0|9978.0|0
0|2020-11-03|9271.0|0|707.0|0|7.085588294247344|0|9978.0|0
0|2020-11-04|9271.0|0|707.0|0|7.085588294247344|0|9978.0|0
0|2020-11-05|9271.0|0|707.0|0|7.085588294247344|0|9978.0|0
0|2020-11-06|9271.0|0|707.0|0|7.085588294247344|0|9978.0|0
0|2020-11-07|9271.0|0|707.0|0|7.085588294247344|0|9978.0|0
0|2020-11-08|9271.0|0|707.0|0|7.085588294247344|0|9978.0|0
0|2020-11-09|9271.0|0|707.0|0|7.085588294247344|0|9978.0|0
0|2020-11-10|9271.0|0|707.0|0|7.085588294247344|0|9978.0|0
0|2020-11-11|9271.0|0|707.0|0|7.085588294247344|0|9978.0|0
0|2020-11-12|9271.0|0|707.0|0|7.085588294247344|0|9978.0|0
0|2020-11-13|9271.0|0|707.0|0|7.085588294247344|0|9978.0|0
0|2020-11-14|9271.0|0|707.0|0|7.085588294247344|0|9978.0|0
0|2020-11-15|9271.0|0|707.0|0|7.085588294247344|0|9978.0|0
0|2020-11-16|9271.0|0|707.0|0|7.085588294247344|0|9978.0|0
0|2020-11-17|9271.0|0|707.0|0|7.085588294247344|0|9978.0|0
0|2020-11-18|9271.0|0|707.0|0|7.085588294247344|0|9978.0|0
0|2020-11-19|9271.0|0|707.0|0|7.085588294247344|0|9978.0|0
0|2020-11-20|9271.0|0|707.0|0|7.085588294247344|0|9978.0|0
0|2020-11-21|9271.0|0|707.0|0|7.085588294247344|0|9978.0|0
0|2020-11-22|9271.0|0|707.0|0|7.085588294247344|0|9978.0|0
0|2020-11-23|9271.0|0|707.0|0|7.085588294247344|0|9978.0|0
0|2020-11-24|9271.0|0|707.0|0|7.085588294247344|0|9978.0|0
0|2020-11-25|9271.0|0|707.0|0|7.085588294247344|0|9978.0|0
0|2020-11-26|9271.0|0|707.0|0|7.085588294247344|0|9978.0|0
0|2020-11-27|9271.0|0|707.0|0|7.085588294247344|0|9978.0|0
0|2020-11-28|9271.0|0|707.0|0|7.085588294247344|0|9978.0|0
0|2020-11-29|9271.0|0|707.0|0|7.085588294247344|0|9978.0|0
0|2020-11-30|9271.0|0|707.0|0|7.085588294247344|0|9978.0|0
0|2020-12-01|9155.0|0|728.0|0|7.3661843569766265|0|9883.0|0
0|2020-12-02|9155.0|0|728.0|0|7.3661843569766265|0|9883.0|0
0|2020-12-03|9155.0|0|728.0|0|7.3661843569766265|0|9883.0|0
0|2020-12-04|9155.0|0|728.0|0|7.3661843569766265|0|9883.0|0
