|dates|Sherman_Oregon_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Sherman_Oregon_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Sherman_Oregon_UnitedStates.NYT_ConfirmedDeaths.data|Sherman_Oregon_UnitedStates.NYT_ConfirmedDeaths.missing|Sherman_Oregon_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Sherman_Oregon_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Sherman_Oregon_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Sherman_Oregon_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
