|dates|DelNorte_California_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|DelNorte_California_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|DelNorte_California_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|DelNorte_California_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|DelNorte_California_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|DelNorte_California_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|DelNorte_California_UnitedStates.TotalPopulation.data|DelNorte_California_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|27812.0|0
