|dates|Borden_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Borden_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Borden_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Borden_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Borden_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Borden_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Borden_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Borden_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
