|dates|Grant_NewMexico_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Grant_NewMexico_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Grant_NewMexico_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Grant_NewMexico_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Grant_NewMexico_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Grant_NewMexico_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Grant_NewMexico_UnitedStates.TotalPopulation.data|Grant_NewMexico_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|26998.0|0
