|dates|Trigg_Kentucky_UnitedStates.BLS_EmployedPopulation.data|Trigg_Kentucky_UnitedStates.BLS_EmployedPopulation.missing|Trigg_Kentucky_UnitedStates.BLS_UnemployedPopulation.data|Trigg_Kentucky_UnitedStates.BLS_UnemployedPopulation.missing|Trigg_Kentucky_UnitedStates.BLS_UnemploymentRate.data|Trigg_Kentucky_UnitedStates.BLS_UnemploymentRate.missing|Trigg_Kentucky_UnitedStates.BLS_LaborForcePopulation.data|Trigg_Kentucky_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-24|5761.5|0|324.5|0|5.331909300032862|0|6086.0|0
0|2020-01-25|5761.5|0|324.5|0|5.331909300032862|0|6086.0|0
0|2020-01-26|5761.5|0|324.5|0|5.331909300032862|0|6086.0|0
0|2020-01-27|5761.5|0|324.5|0|5.331909300032862|0|6086.0|0
0|2020-01-28|5761.5|0|324.5|0|5.331909300032862|0|6086.0|0
0|2020-01-29|5761.5|0|324.5|0|5.331909300032862|0|6086.0|0
0|2020-01-30|5761.5|0|324.5|0|5.331909300032862|0|6086.0|0
0|2020-01-31|5761.5|0|324.5|0|5.331909300032862|0|6086.0|0
0|2020-02-01|5777.5|0|328.0|0|5.372205388584064|0|6105.5|0
0|2020-02-02|5777.5|0|328.0|0|5.372205388584064|0|6105.5|0
0|2020-02-03|5777.5|0|328.0|0|5.372205388584064|0|6105.5|0
0|2020-02-04|5777.5|0|328.0|0|5.372205388584064|0|6105.5|0
0|2020-02-05|5777.5|0|328.0|0|5.372205388584064|0|6105.5|0
0|2020-02-06|5777.5|0|328.0|0|5.372205388584064|0|6105.5|0
0|2020-02-07|5777.5|0|328.0|0|5.372205388584064|0|6105.5|0
0|2020-02-08|5777.5|0|328.0|0|5.372205388584064|0|6105.5|0
0|2020-02-09|5777.5|0|328.0|0|5.372205388584064|0|6105.5|0
0|2020-02-10|5777.5|0|328.0|0|5.372205388584064|0|6105.5|0
0|2020-02-11|5777.5|0|328.0|0|5.372205388584064|0|6105.5|0
0|2020-02-12|5777.5|0|328.0|0|5.372205388584064|0|6105.5|0
0|2020-02-13|5777.5|0|328.0|0|5.372205388584064|0|6105.5|0
0|2020-02-14|5777.5|0|328.0|0|5.372205388584064|0|6105.5|0
0|2020-02-15|5777.5|0|328.0|0|5.372205388584064|0|6105.5|0
0|2020-02-16|5777.5|0|328.0|0|5.372205388584064|0|6105.5|0
0|2020-02-17|5777.5|0|328.0|0|5.372205388584064|0|6105.5|0
0|2020-02-18|5777.5|0|328.0|0|5.372205388584064|0|6105.5|0
0|2020-02-19|5777.5|0|328.0|0|5.372205388584064|0|6105.5|0
0|2020-02-20|5777.5|0|328.0|0|5.372205388584064|0|6105.5|0
0|2020-02-21|5777.5|0|328.0|0|5.372205388584064|0|6105.5|0
0|2020-02-22|5777.5|0|328.0|0|5.372205388584064|0|6105.5|0
0|2020-02-23|5777.5|0|328.0|0|5.372205388584064|0|6105.5|0
0|2020-02-24|5777.5|0|328.0|0|5.372205388584064|0|6105.5|0
0|2020-02-25|5777.5|0|328.0|0|5.372205388584064|0|6105.5|0
0|2020-02-26|5777.5|0|328.0|0|5.372205388584064|0|6105.5|0
0|2020-02-27|5777.5|0|328.0|0|5.372205388584064|0|6105.5|0
0|2020-02-28|5777.5|0|328.0|0|5.372205388584064|0|6105.5|0
0|2020-02-29|5777.5|0|328.0|0|5.372205388584064|0|6105.5|0
0|2020-03-01|5743.0|0|370.0|0|6.052674627842303|0|6113.0|0
0|2020-03-02|5743.0|0|370.0|0|6.052674627842303|0|6113.0|0
0|2020-03-03|5743.0|0|370.0|0|6.052674627842303|0|6113.0|0
0|2020-03-04|5743.0|0|370.0|0|6.052674627842303|0|6113.0|0
0|2020-03-05|5743.0|0|370.0|0|6.052674627842303|0|6113.0|0
0|2020-03-06|5743.0|0|370.0|0|6.052674627842303|0|6113.0|0
0|2020-03-07|5743.0|0|370.0|0|6.052674627842303|0|6113.0|0
0|2020-03-08|5743.0|0|370.0|0|6.052674627842303|0|6113.0|0
0|2020-03-09|5743.0|0|370.0|0|6.052674627842303|0|6113.0|0
0|2020-03-10|5743.0|0|370.0|0|6.052674627842303|0|6113.0|0
0|2020-03-11|5743.0|0|370.0|0|6.052674627842303|0|6113.0|0
0|2020-03-12|5743.0|0|370.0|0|6.052674627842303|0|6113.0|0
0|2020-03-13|5743.0|0|370.0|0|6.052674627842303|0|6113.0|0
0|2020-03-14|5743.0|0|370.0|0|6.052674627842303|0|6113.0|0
0|2020-03-15|5743.0|0|370.0|0|6.052674627842303|0|6113.0|0
0|2020-03-16|5743.0|0|370.0|0|6.052674627842303|0|6113.0|0
0|2020-03-17|5743.0|0|370.0|0|6.052674627842303|0|6113.0|0
0|2020-03-18|5743.0|0|370.0|0|6.052674627842303|0|6113.0|0
0|2020-03-19|5743.0|0|370.0|0|6.052674627842303|0|6113.0|0
0|2020-03-20|5743.0|0|370.0|0|6.052674627842303|0|6113.0|0
0|2020-03-21|5743.0|0|370.0|0|6.052674627842303|0|6113.0|0
0|2020-03-22|5743.0|0|370.0|0|6.052674627842303|0|6113.0|0
0|2020-03-23|5743.0|0|370.0|0|6.052674627842303|0|6113.0|0
0|2020-03-24|5743.0|0|370.0|0|6.052674627842303|0|6113.0|0
0|2020-03-25|5743.0|0|370.0|0|6.052674627842303|0|6113.0|0
0|2020-03-26|5743.0|0|370.0|0|6.052674627842303|0|6113.0|0
0|2020-03-27|5743.0|0|370.0|0|6.052674627842303|0|6113.0|0
0|2020-03-28|5743.0|0|370.0|0|6.052674627842303|0|6113.0|0
0|2020-03-29|5743.0|0|370.0|0|6.052674627842303|0|6113.0|0
0|2020-03-30|5743.0|0|370.0|0|6.052674627842303|0|6113.0|0
0|2020-03-31|5743.0|0|370.0|0|6.052674627842303|0|6113.0|0
0|2020-04-01|5130.0|0|1072.5|0|17.291414752116083|0|6202.5|0
0|2020-04-02|5130.0|0|1072.5|0|17.291414752116083|0|6202.5|0
0|2020-04-03|5130.0|0|1072.5|0|17.291414752116083|0|6202.5|0
0|2020-04-04|5130.0|0|1072.5|0|17.291414752116083|0|6202.5|0
0|2020-04-05|5130.0|0|1072.5|0|17.291414752116083|0|6202.5|0
0|2020-04-06|5130.0|0|1072.5|0|17.291414752116083|0|6202.5|0
0|2020-04-07|5130.0|0|1072.5|0|17.291414752116083|0|6202.5|0
0|2020-04-08|5130.0|0|1072.5|0|17.291414752116083|0|6202.5|0
0|2020-04-09|5130.0|0|1072.5|0|17.291414752116083|0|6202.5|0
0|2020-04-10|5130.0|0|1072.5|0|17.291414752116083|0|6202.5|0
0|2020-04-11|5130.0|0|1072.5|0|17.291414752116083|0|6202.5|0
0|2020-04-12|5130.0|0|1072.5|0|17.291414752116083|0|6202.5|0
0|2020-04-13|5130.0|0|1072.5|0|17.291414752116083|0|6202.5|0
0|2020-04-14|5130.0|0|1072.5|0|17.291414752116083|0|6202.5|0
0|2020-04-15|5130.0|0|1072.5|0|17.291414752116083|0|6202.5|0
0|2020-04-16|5130.0|0|1072.5|0|17.291414752116083|0|6202.5|0
0|2020-04-17|5130.0|0|1072.5|0|17.291414752116083|0|6202.5|0
0|2020-04-18|5130.0|0|1072.5|0|17.291414752116083|0|6202.5|0
0|2020-04-19|5130.0|0|1072.5|0|17.291414752116083|0|6202.5|0
0|2020-04-20|5130.0|0|1072.5|0|17.291414752116083|0|6202.5|0
0|2020-04-21|5130.0|0|1072.5|0|17.291414752116083|0|6202.5|0
0|2020-04-22|5130.0|0|1072.5|0|17.291414752116083|0|6202.5|0
0|2020-04-23|5130.0|0|1072.5|0|17.291414752116083|0|6202.5|0
0|2020-04-24|5130.0|0|1072.5|0|17.291414752116083|0|6202.5|0
0|2020-04-25|5130.0|0|1072.5|0|17.291414752116083|0|6202.5|0
0|2020-04-26|5130.0|0|1072.5|0|17.291414752116083|0|6202.5|0
0|2020-04-27|5130.0|0|1072.5|0|17.291414752116083|0|6202.5|0
0|2020-04-28|5130.0|0|1072.5|0|17.291414752116083|0|6202.5|0
0|2020-04-29|5130.0|0|1072.5|0|17.291414752116083|0|6202.5|0
0|2020-04-30|5130.0|0|1072.5|0|17.291414752116083|0|6202.5|0
0|2020-05-01|5625.0|0|674.0|0|10.700111128750596|0|6299.0|0
0|2020-05-02|5625.0|0|674.0|0|10.700111128750596|0|6299.0|0
0|2020-05-03|5625.0|0|674.0|0|10.700111128750596|0|6299.0|0
0|2020-05-04|5625.0|0|674.0|0|10.700111128750596|0|6299.0|0
0|2020-05-05|5625.0|0|674.0|0|10.700111128750596|0|6299.0|0
0|2020-05-06|5625.0|0|674.0|0|10.700111128750596|0|6299.0|0
0|2020-05-07|5625.0|0|674.0|0|10.700111128750596|0|6299.0|0
0|2020-05-08|5625.0|0|674.0|0|10.700111128750596|0|6299.0|0
0|2020-05-09|5625.0|0|674.0|0|10.700111128750596|0|6299.0|0
0|2020-05-10|5625.0|0|674.0|0|10.700111128750596|0|6299.0|0
0|2020-05-11|5625.0|0|674.0|0|10.700111128750596|0|6299.0|0
0|2020-05-12|5625.0|0|674.0|0|10.700111128750596|0|6299.0|0
0|2020-05-13|5625.0|0|674.0|0|10.700111128750596|0|6299.0|0
0|2020-05-14|5625.0|0|674.0|0|10.700111128750596|0|6299.0|0
0|2020-05-15|5625.0|0|674.0|0|10.700111128750596|0|6299.0|0
0|2020-05-16|5625.0|0|674.0|0|10.700111128750596|0|6299.0|0
0|2020-05-17|5625.0|0|674.0|0|10.700111128750596|0|6299.0|0
0|2020-05-18|5625.0|0|674.0|0|10.700111128750596|0|6299.0|0
0|2020-05-19|5625.0|0|674.0|0|10.700111128750596|0|6299.0|0
0|2020-05-20|5625.0|0|674.0|0|10.700111128750596|0|6299.0|0
0|2020-05-21|5625.0|0|674.0|0|10.700111128750596|0|6299.0|0
0|2020-05-22|5625.0|0|674.0|0|10.700111128750596|0|6299.0|0
0|2020-05-23|5625.0|0|674.0|0|10.700111128750596|0|6299.0|0
0|2020-05-24|5625.0|0|674.0|0|10.700111128750596|0|6299.0|0
0|2020-05-25|5625.0|0|674.0|0|10.700111128750596|0|6299.0|0
0|2020-05-26|5625.0|0|674.0|0|10.700111128750596|0|6299.0|0
0|2020-05-27|5625.0|0|674.0|0|10.700111128750596|0|6299.0|0
0|2020-05-28|5625.0|0|674.0|0|10.700111128750596|0|6299.0|0
0|2020-05-29|5625.0|0|674.0|0|10.700111128750596|0|6299.0|0
0|2020-05-30|5625.0|0|674.0|0|10.700111128750596|0|6299.0|0
0|2020-05-31|5625.0|0|674.0|0|10.700111128750596|0|6299.0|0
0|2020-06-01|5632.0|0|332.0|0|5.56673373574782|0|5964.0|0
0|2020-06-02|5632.0|0|332.0|0|5.56673373574782|0|5964.0|0
0|2020-06-03|5632.0|0|332.0|0|5.56673373574782|0|5964.0|0
0|2020-06-04|5632.0|0|332.0|0|5.56673373574782|0|5964.0|0
0|2020-06-05|5632.0|0|332.0|0|5.56673373574782|0|5964.0|0
0|2020-06-06|5632.0|0|332.0|0|5.56673373574782|0|5964.0|0
0|2020-06-07|5632.0|0|332.0|0|5.56673373574782|0|5964.0|0
0|2020-06-08|5632.0|0|332.0|0|5.56673373574782|0|5964.0|0
0|2020-06-09|5632.0|0|332.0|0|5.56673373574782|0|5964.0|0
0|2020-06-10|5632.0|0|332.0|0|5.56673373574782|0|5964.0|0
0|2020-06-11|5632.0|0|332.0|0|5.56673373574782|0|5964.0|0
0|2020-06-12|5632.0|0|332.0|0|5.56673373574782|0|5964.0|0
0|2020-06-13|5632.0|0|332.0|0|5.56673373574782|0|5964.0|0
0|2020-06-14|5632.0|0|332.0|0|5.56673373574782|0|5964.0|0
0|2020-06-15|5632.0|0|332.0|0|5.56673373574782|0|5964.0|0
0|2020-06-16|5632.0|0|332.0|0|5.56673373574782|0|5964.0|0
0|2020-06-17|5632.0|0|332.0|0|5.56673373574782|0|5964.0|0
0|2020-06-18|5632.0|0|332.0|0|5.56673373574782|0|5964.0|0
0|2020-06-19|5632.0|0|332.0|0|5.56673373574782|0|5964.0|0
0|2020-06-20|5632.0|0|332.0|0|5.56673373574782|0|5964.0|0
0|2020-06-21|5632.0|0|332.0|0|5.56673373574782|0|5964.0|0
0|2020-06-22|5632.0|0|332.0|0|5.56673373574782|0|5964.0|0
0|2020-06-23|5632.0|0|332.0|0|5.56673373574782|0|5964.0|0
0|2020-06-24|5632.0|0|332.0|0|5.56673373574782|0|5964.0|0
0|2020-06-25|5632.0|0|332.0|0|5.56673373574782|0|5964.0|0
0|2020-06-26|5632.0|0|332.0|0|5.56673373574782|0|5964.0|0
0|2020-06-27|5632.0|0|332.0|0|5.56673373574782|0|5964.0|0
0|2020-06-28|5632.0|0|332.0|0|5.56673373574782|0|5964.0|0
0|2020-06-29|5632.0|0|332.0|0|5.56673373574782|0|5964.0|0
0|2020-06-30|5632.0|0|332.0|0|5.56673373574782|0|5964.0|0
0|2020-07-01|5530.0|0|361.0|0|6.127991851977593|0|5891.0|0
0|2020-07-02|5530.0|0|361.0|0|6.127991851977593|0|5891.0|0
0|2020-07-03|5530.0|0|361.0|0|6.127991851977593|0|5891.0|0
0|2020-07-04|5530.0|0|361.0|0|6.127991851977593|0|5891.0|0
0|2020-07-05|5530.0|0|361.0|0|6.127991851977593|0|5891.0|0
0|2020-07-06|5530.0|0|361.0|0|6.127991851977593|0|5891.0|0
0|2020-07-07|5530.0|0|361.0|0|6.127991851977593|0|5891.0|0
0|2020-07-08|5530.0|0|361.0|0|6.127991851977593|0|5891.0|0
0|2020-07-09|5530.0|0|361.0|0|6.127991851977593|0|5891.0|0
0|2020-07-10|5530.0|0|361.0|0|6.127991851977593|0|5891.0|0
0|2020-07-11|5530.0|0|361.0|0|6.127991851977593|0|5891.0|0
0|2020-07-12|5530.0|0|361.0|0|6.127991851977593|0|5891.0|0
0|2020-07-13|5530.0|0|361.0|0|6.127991851977593|0|5891.0|0
0|2020-07-14|5530.0|0|361.0|0|6.127991851977593|0|5891.0|0
0|2020-07-15|5530.0|0|361.0|0|6.127991851977593|0|5891.0|0
0|2020-07-16|5530.0|0|361.0|0|6.127991851977593|0|5891.0|0
0|2020-07-17|5530.0|0|361.0|0|6.127991851977593|0|5891.0|0
0|2020-07-18|5530.0|0|361.0|0|6.127991851977593|0|5891.0|0
0|2020-07-19|5530.0|0|361.0|0|6.127991851977593|0|5891.0|0
0|2020-07-20|5530.0|0|361.0|0|6.127991851977593|0|5891.0|0
0|2020-07-21|5530.0|0|361.0|0|6.127991851977593|0|5891.0|0
0|2020-07-22|5530.0|0|361.0|0|6.127991851977593|0|5891.0|0
0|2020-07-23|5530.0|0|361.0|0|6.127991851977593|0|5891.0|0
0|2020-07-24|5530.0|0|361.0|0|6.127991851977593|0|5891.0|0
0|2020-07-25|5530.0|0|361.0|0|6.127991851977593|0|5891.0|0
0|2020-07-26|5530.0|0|361.0|0|6.127991851977593|0|5891.0|0
0|2020-07-27|5530.0|0|361.0|0|6.127991851977593|0|5891.0|0
0|2020-07-28|5530.0|0|361.0|0|6.127991851977593|0|5891.0|0
0|2020-07-29|5530.0|0|361.0|0|6.127991851977593|0|5891.0|0
0|2020-07-30|5530.0|0|361.0|0|6.127991851977593|0|5891.0|0
0|2020-07-31|5530.0|0|361.0|0|6.127991851977593|0|5891.0|0
0|2020-08-01|5581.0|0|296.0|0|5.036583290794623|0|5877.0|0
0|2020-08-02|5581.0|0|296.0|0|5.036583290794623|0|5877.0|0
0|2020-08-03|5581.0|0|296.0|0|5.036583290794623|0|5877.0|0
0|2020-08-04|5581.0|0|296.0|0|5.036583290794623|0|5877.0|0
0|2020-08-05|5581.0|0|296.0|0|5.036583290794623|0|5877.0|0
0|2020-08-06|5581.0|0|296.0|0|5.036583290794623|0|5877.0|0
0|2020-08-07|5581.0|0|296.0|0|5.036583290794623|0|5877.0|0
0|2020-08-08|5581.0|0|296.0|0|5.036583290794623|0|5877.0|0
0|2020-08-09|5581.0|0|296.0|0|5.036583290794623|0|5877.0|0
0|2020-08-10|5581.0|0|296.0|0|5.036583290794623|0|5877.0|0
0|2020-08-11|5581.0|0|296.0|0|5.036583290794623|0|5877.0|0
0|2020-08-12|5581.0|0|296.0|0|5.036583290794623|0|5877.0|0
0|2020-08-13|5581.0|0|296.0|0|5.036583290794623|0|5877.0|0
0|2020-08-14|5581.0|0|296.0|0|5.036583290794623|0|5877.0|0
0|2020-08-15|5581.0|0|296.0|0|5.036583290794623|0|5877.0|0
0|2020-08-16|5581.0|0|296.0|0|5.036583290794623|0|5877.0|0
0|2020-08-17|5581.0|0|296.0|0|5.036583290794623|0|5877.0|0
0|2020-08-18|5581.0|0|296.0|0|5.036583290794623|0|5877.0|0
0|2020-08-19|5581.0|0|296.0|0|5.036583290794623|0|5877.0|0
0|2020-08-20|5581.0|0|296.0|0|5.036583290794623|0|5877.0|0
0|2020-08-21|5581.0|0|296.0|0|5.036583290794623|0|5877.0|0
0|2020-08-22|5581.0|0|296.0|0|5.036583290794623|0|5877.0|0
0|2020-08-23|5581.0|0|296.0|0|5.036583290794623|0|5877.0|0
0|2020-08-24|5581.0|0|296.0|0|5.036583290794623|0|5877.0|0
0|2020-08-25|5581.0|0|296.0|0|5.036583290794623|0|5877.0|0
0|2020-08-26|5581.0|0|296.0|0|5.036583290794623|0|5877.0|0
0|2020-08-27|5581.0|0|296.0|0|5.036583290794623|0|5877.0|0
0|2020-08-28|5581.0|0|296.0|0|5.036583290794623|0|5877.0|0
0|2020-08-29|5581.0|0|296.0|0|5.036583290794623|0|5877.0|0
0|2020-08-30|5581.0|0|296.0|0|5.036583290794623|0|5877.0|0
0|2020-08-31|5581.0|0|296.0|0|5.036583290794623|0|5877.0|0
0|2020-09-01|5581.0|0|324.0|0|5.486875529212532|0|5905.0|0
0|2020-09-02|5581.0|0|324.0|0|5.486875529212532|0|5905.0|0
0|2020-09-03|5581.0|0|324.0|0|5.486875529212532|0|5905.0|0
0|2020-09-04|5581.0|0|324.0|0|5.486875529212532|0|5905.0|0
0|2020-09-05|5581.0|0|324.0|0|5.486875529212532|0|5905.0|0
0|2020-09-06|5581.0|0|324.0|0|5.486875529212532|0|5905.0|0
0|2020-09-07|5581.0|0|324.0|0|5.486875529212532|0|5905.0|0
0|2020-09-08|5581.0|0|324.0|0|5.486875529212532|0|5905.0|0
0|2020-09-09|5581.0|0|324.0|0|5.486875529212532|0|5905.0|0
0|2020-09-10|5581.0|0|324.0|0|5.486875529212532|0|5905.0|0
0|2020-09-11|5581.0|0|324.0|0|5.486875529212532|0|5905.0|0
0|2020-09-12|5581.0|0|324.0|0|5.486875529212532|0|5905.0|0
0|2020-09-13|5581.0|0|324.0|0|5.486875529212532|0|5905.0|0
0|2020-09-14|5581.0|0|324.0|0|5.486875529212532|0|5905.0|0
0|2020-09-15|5581.0|0|324.0|0|5.486875529212532|0|5905.0|0
0|2020-09-16|5581.0|0|324.0|0|5.486875529212532|0|5905.0|0
0|2020-09-17|5581.0|0|324.0|0|5.486875529212532|0|5905.0|0
0|2020-09-18|5581.0|0|324.0|0|5.486875529212532|0|5905.0|0
0|2020-09-19|5581.0|0|324.0|0|5.486875529212532|0|5905.0|0
0|2020-09-20|5581.0|0|324.0|0|5.486875529212532|0|5905.0|0
0|2020-09-21|5581.0|0|324.0|0|5.486875529212532|0|5905.0|0
0|2020-09-22|5581.0|0|324.0|0|5.486875529212532|0|5905.0|0
0|2020-09-23|5581.0|0|324.0|0|5.486875529212532|0|5905.0|0
0|2020-09-24|5581.0|0|324.0|0|5.486875529212532|0|5905.0|0
0|2020-09-25|5581.0|0|324.0|0|5.486875529212532|0|5905.0|0
0|2020-09-26|5581.0|0|324.0|0|5.486875529212532|0|5905.0|0
0|2020-09-27|5581.0|0|324.0|0|5.486875529212532|0|5905.0|0
0|2020-09-28|5581.0|0|324.0|0|5.486875529212532|0|5905.0|0
0|2020-09-29|5581.0|0|324.0|0|5.486875529212532|0|5905.0|0
0|2020-09-30|5581.0|0|324.0|0|5.486875529212532|0|5905.0|0
0|2020-10-01|5696.0|0|281.0|0|4.701355194913837|0|5977.0|0
0|2020-10-02|5696.0|0|281.0|0|4.701355194913837|0|5977.0|0
0|2020-10-03|5696.0|0|281.0|0|4.701355194913837|0|5977.0|0
0|2020-10-04|5696.0|0|281.0|0|4.701355194913837|0|5977.0|0
0|2020-10-05|5696.0|0|281.0|0|4.701355194913837|0|5977.0|0
0|2020-10-06|5696.0|0|281.0|0|4.701355194913837|0|5977.0|0
0|2020-10-07|5696.0|0|281.0|0|4.701355194913837|0|5977.0|0
0|2020-10-08|5696.0|0|281.0|0|4.701355194913837|0|5977.0|0
0|2020-10-09|5696.0|0|281.0|0|4.701355194913837|0|5977.0|0
0|2020-10-10|5696.0|0|281.0|0|4.701355194913837|0|5977.0|0
0|2020-10-11|5696.0|0|281.0|0|4.701355194913837|0|5977.0|0
0|2020-10-12|5696.0|0|281.0|0|4.701355194913837|0|5977.0|0
0|2020-10-13|5696.0|0|281.0|0|4.701355194913837|0|5977.0|0
0|2020-10-14|5696.0|0|281.0|0|4.701355194913837|0|5977.0|0
0|2020-10-15|5696.0|0|281.0|0|4.701355194913837|0|5977.0|0
0|2020-10-16|5696.0|0|281.0|0|4.701355194913837|0|5977.0|0
0|2020-10-17|5696.0|0|281.0|0|4.701355194913837|0|5977.0|0
0|2020-10-18|5696.0|0|281.0|0|4.701355194913837|0|5977.0|0
0|2020-10-19|5696.0|0|281.0|0|4.701355194913837|0|5977.0|0
0|2020-10-20|5696.0|0|281.0|0|4.701355194913837|0|5977.0|0
0|2020-10-21|5696.0|0|281.0|0|4.701355194913837|0|5977.0|0
0|2020-10-22|5696.0|0|281.0|0|4.701355194913837|0|5977.0|0
0|2020-10-23|5696.0|0|281.0|0|4.701355194913837|0|5977.0|0
0|2020-10-24|5696.0|0|281.0|0|4.701355194913837|0|5977.0|0
0|2020-10-25|5696.0|0|281.0|0|4.701355194913837|0|5977.0|0
0|2020-10-26|5696.0|0|281.0|0|4.701355194913837|0|5977.0|0
0|2020-10-27|5696.0|0|281.0|0|4.701355194913837|0|5977.0|0
0|2020-10-28|5696.0|0|281.0|0|4.701355194913837|0|5977.0|0
0|2020-10-29|5696.0|0|281.0|0|4.701355194913837|0|5977.0|0
0|2020-10-30|5696.0|0|281.0|0|4.701355194913837|0|5977.0|0
0|2020-10-31|5696.0|0|281.0|0|4.701355194913837|0|5977.0|0
0|2020-11-01|5720.0|0|321.0|0|5.313689786459196|0|6041.0|0
0|2020-11-02|5720.0|0|321.0|0|5.313689786459196|0|6041.0|0
0|2020-11-03|5720.0|0|321.0|0|5.313689786459196|0|6041.0|0
0|2020-11-04|5720.0|0|321.0|0|5.313689786459196|0|6041.0|0
0|2020-11-05|5720.0|0|321.0|0|5.313689786459196|0|6041.0|0
0|2020-11-06|5720.0|0|321.0|0|5.313689786459196|0|6041.0|0
0|2020-11-07|5720.0|0|321.0|0|5.313689786459196|0|6041.0|0
0|2020-11-08|5720.0|0|321.0|0|5.313689786459196|0|6041.0|0
0|2020-11-09|5720.0|0|321.0|0|5.313689786459196|0|6041.0|0
0|2020-11-10|5720.0|0|321.0|0|5.313689786459196|0|6041.0|0
0|2020-11-11|5720.0|0|321.0|0|5.313689786459196|0|6041.0|0
0|2020-11-12|5720.0|0|321.0|0|5.313689786459196|0|6041.0|0
0|2020-11-13|5720.0|0|321.0|0|5.313689786459196|0|6041.0|0
0|2020-11-14|5720.0|0|321.0|0|5.313689786459196|0|6041.0|0
0|2020-11-15|5720.0|0|321.0|0|5.313689786459196|0|6041.0|0
0|2020-11-16|5720.0|0|321.0|0|5.313689786459196|0|6041.0|0
0|2020-11-17|5720.0|0|321.0|0|5.313689786459196|0|6041.0|0
0|2020-11-18|5720.0|0|321.0|0|5.313689786459196|0|6041.0|0
0|2020-11-19|5720.0|0|321.0|0|5.313689786459196|0|6041.0|0
0|2020-11-20|5720.0|0|321.0|0|5.313689786459196|0|6041.0|0
0|2020-11-21|5720.0|0|321.0|0|5.313689786459196|0|6041.0|0
0|2020-11-22|5720.0|0|321.0|0|5.313689786459196|0|6041.0|0
0|2020-11-23|5720.0|0|321.0|0|5.313689786459196|0|6041.0|0
0|2020-11-24|5720.0|0|321.0|0|5.313689786459196|0|6041.0|0
0|2020-11-25|5720.0|0|321.0|0|5.313689786459196|0|6041.0|0
0|2020-11-26|5720.0|0|321.0|0|5.313689786459196|0|6041.0|0
0|2020-11-27|5720.0|0|321.0|0|5.313689786459196|0|6041.0|0
0|2020-11-28|5720.0|0|321.0|0|5.313689786459196|0|6041.0|0
0|2020-11-29|5720.0|0|321.0|0|5.313689786459196|0|6041.0|0
0|2020-11-30|5720.0|0|321.0|0|5.313689786459196|0|6041.0|0
0|2020-12-01|5664.0|0|356.0|0|5.913621262458472|0|6020.0|0
0|2020-12-02|5664.0|0|356.0|0|5.913621262458472|0|6020.0|0
0|2020-12-03|5664.0|0|356.0|0|5.913621262458472|0|6020.0|0
0|2020-12-04|5664.0|0|356.0|0|5.913621262458472|0|6020.0|0
0|2020-12-05|5664.0|0|356.0|0|5.913621262458472|0|6020.0|0
0|2020-12-06|5664.0|0|356.0|0|5.913621262458472|0|6020.0|0
0|2020-12-07|5664.0|0|356.0|0|5.913621262458472|0|6020.0|0
0|2020-12-08|5664.0|0|356.0|0|5.913621262458472|0|6020.0|0
0|2020-12-09|5664.0|0|356.0|0|5.913621262458472|0|6020.0|0
