|dates|Harmon_Oklahoma_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Harmon_Oklahoma_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Harmon_Oklahoma_UnitedStates.NYT_ConfirmedDeaths.data|Harmon_Oklahoma_UnitedStates.NYT_ConfirmedDeaths.missing|Harmon_Oklahoma_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Harmon_Oklahoma_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Harmon_Oklahoma_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Harmon_Oklahoma_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
