|dates|Jenkins_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Jenkins_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Jenkins_Georgia_UnitedStates.NYT_ConfirmedDeaths.data|Jenkins_Georgia_UnitedStates.NYT_ConfirmedDeaths.missing|Jenkins_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Jenkins_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Jenkins_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Jenkins_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
