|dates|Starke_Indiana_UnitedStates.BLS_EmployedPopulation.data|Starke_Indiana_UnitedStates.BLS_EmployedPopulation.missing|Starke_Indiana_UnitedStates.BLS_UnemployedPopulation.data|Starke_Indiana_UnitedStates.BLS_UnemployedPopulation.missing|Starke_Indiana_UnitedStates.BLS_UnemploymentRate.data|Starke_Indiana_UnitedStates.BLS_UnemploymentRate.missing|Starke_Indiana_UnitedStates.BLS_LaborForcePopulation.data|Starke_Indiana_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|9190.0|0|487.5|0|5.0374580211831566|0|9677.5|0
0|2020-01-02|9190.0|0|487.5|0|5.0374580211831566|0|9677.5|0
0|2020-01-03|9190.0|0|487.5|0|5.0374580211831566|0|9677.5|0
0|2020-01-04|9190.0|0|487.5|0|5.0374580211831566|0|9677.5|0
0|2020-01-05|9190.0|0|487.5|0|5.0374580211831566|0|9677.5|0
0|2020-01-06|9190.0|0|487.5|0|5.0374580211831566|0|9677.5|0
0|2020-01-07|9190.0|0|487.5|0|5.0374580211831566|0|9677.5|0
0|2020-01-08|9190.0|0|487.5|0|5.0374580211831566|0|9677.5|0
0|2020-01-09|9190.0|0|487.5|0|5.0374580211831566|0|9677.5|0
0|2020-01-10|9190.0|0|487.5|0|5.0374580211831566|0|9677.5|0
0|2020-01-11|9190.0|0|487.5|0|5.0374580211831566|0|9677.5|0
0|2020-01-12|9190.0|0|487.5|0|5.0374580211831566|0|9677.5|0
0|2020-01-13|9190.0|0|487.5|0|5.0374580211831566|0|9677.5|0
0|2020-01-14|9190.0|0|487.5|0|5.0374580211831566|0|9677.5|0
0|2020-01-15|9190.0|0|487.5|0|5.0374580211831566|0|9677.5|0
0|2020-01-16|9190.0|0|487.5|0|5.0374580211831566|0|9677.5|0
0|2020-01-17|9190.0|0|487.5|0|5.0374580211831566|0|9677.5|0
0|2020-01-18|9190.0|0|487.5|0|5.0374580211831566|0|9677.5|0
0|2020-01-19|9190.0|0|487.5|0|5.0374580211831566|0|9677.5|0
0|2020-01-20|9190.0|0|487.5|0|5.0374580211831566|0|9677.5|0
0|2020-01-21|9190.0|0|487.5|0|5.0374580211831566|0|9677.5|0
0|2020-01-22|9190.0|0|487.5|0|5.0374580211831566|0|9677.5|0
0|2020-01-23|9190.0|0|487.5|0|5.0374580211831566|0|9677.5|0
0|2020-01-24|9190.0|0|487.5|0|5.0374580211831566|0|9677.5|0
0|2020-01-25|9190.0|0|487.5|0|5.0374580211831566|0|9677.5|0
0|2020-01-26|9190.0|0|487.5|0|5.0374580211831566|0|9677.5|0
0|2020-01-27|9190.0|0|487.5|0|5.0374580211831566|0|9677.5|0
0|2020-01-28|9190.0|0|487.5|0|5.0374580211831566|0|9677.5|0
0|2020-01-29|9190.0|0|487.5|0|5.0374580211831566|0|9677.5|0
0|2020-01-30|9190.0|0|487.5|0|5.0374580211831566|0|9677.5|0
0|2020-01-31|9190.0|0|487.5|0|5.0374580211831566|0|9677.5|0
0|2020-02-01|9223.5|0|469.0|0|4.838792881093629|0|9692.5|0
0|2020-02-02|9223.5|0|469.0|0|4.838792881093629|0|9692.5|0
0|2020-02-03|9223.5|0|469.0|0|4.838792881093629|0|9692.5|0
0|2020-02-04|9223.5|0|469.0|0|4.838792881093629|0|9692.5|0
0|2020-02-05|9223.5|0|469.0|0|4.838792881093629|0|9692.5|0
0|2020-02-06|9223.5|0|469.0|0|4.838792881093629|0|9692.5|0
0|2020-02-07|9223.5|0|469.0|0|4.838792881093629|0|9692.5|0
0|2020-02-08|9223.5|0|469.0|0|4.838792881093629|0|9692.5|0
0|2020-02-09|9223.5|0|469.0|0|4.838792881093629|0|9692.5|0
0|2020-02-10|9223.5|0|469.0|0|4.838792881093629|0|9692.5|0
0|2020-02-11|9223.5|0|469.0|0|4.838792881093629|0|9692.5|0
0|2020-02-12|9223.5|0|469.0|0|4.838792881093629|0|9692.5|0
0|2020-02-13|9223.5|0|469.0|0|4.838792881093629|0|9692.5|0
0|2020-02-14|9223.5|0|469.0|0|4.838792881093629|0|9692.5|0
0|2020-02-15|9223.5|0|469.0|0|4.838792881093629|0|9692.5|0
0|2020-02-16|9223.5|0|469.0|0|4.838792881093629|0|9692.5|0
0|2020-02-17|9223.5|0|469.0|0|4.838792881093629|0|9692.5|0
0|2020-02-18|9223.5|0|469.0|0|4.838792881093629|0|9692.5|0
0|2020-02-19|9223.5|0|469.0|0|4.838792881093629|0|9692.5|0
0|2020-02-20|9223.5|0|469.0|0|4.838792881093629|0|9692.5|0
