|dates|Cheyenne_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Cheyenne_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Cheyenne_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Cheyenne_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Cheyenne_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Cheyenne_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Cheyenne_Kansas_UnitedStates.TotalPopulation.data|Cheyenne_Kansas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|2657.0|0
