|dates|Deschutes_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Deschutes_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Deschutes_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Deschutes_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Deschutes_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Deschutes_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Deschutes_Oregon_UnitedStates.TotalPopulation.data|Deschutes_Oregon_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|197692.0|0
