|dates|Spalding_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Spalding_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Spalding_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Spalding_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Spalding_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Spalding_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Spalding_Georgia_UnitedStates.TotalPopulation.data|Spalding_Georgia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|66703.0|0
