|dates|Wayne_Indiana_UnitedStates.BLS_EmployedPopulation.data|Wayne_Indiana_UnitedStates.BLS_EmployedPopulation.missing|Wayne_Indiana_UnitedStates.BLS_UnemployedPopulation.data|Wayne_Indiana_UnitedStates.BLS_UnemployedPopulation.missing|Wayne_Indiana_UnitedStates.BLS_UnemploymentRate.data|Wayne_Indiana_UnitedStates.BLS_UnemploymentRate.missing|Wayne_Indiana_UnitedStates.BLS_LaborForcePopulation.data|Wayne_Indiana_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|29391.5|0|1162.0|0|3.8031649401868854|0|30553.5|0
0|2020-01-02|29391.5|0|1162.0|0|3.8031649401868854|0|30553.5|0
0|2020-01-03|29391.5|0|1162.0|0|3.8031649401868854|0|30553.5|0
0|2020-01-04|29391.5|0|1162.0|0|3.8031649401868854|0|30553.5|0
0|2020-01-05|29391.5|0|1162.0|0|3.8031649401868854|0|30553.5|0
0|2020-01-06|29391.5|0|1162.0|0|3.8031649401868854|0|30553.5|0
0|2020-01-07|29391.5|0|1162.0|0|3.8031649401868854|0|30553.5|0
0|2020-01-08|29391.5|0|1162.0|0|3.8031649401868854|0|30553.5|0
0|2020-01-09|29391.5|0|1162.0|0|3.8031649401868854|0|30553.5|0
0|2020-01-10|29391.5|0|1162.0|0|3.8031649401868854|0|30553.5|0
0|2020-01-11|29391.5|0|1162.0|0|3.8031649401868854|0|30553.5|0
0|2020-01-12|29391.5|0|1162.0|0|3.8031649401868854|0|30553.5|0
0|2020-01-13|29391.5|0|1162.0|0|3.8031649401868854|0|30553.5|0
0|2020-01-14|29391.5|0|1162.0|0|3.8031649401868854|0|30553.5|0
0|2020-01-15|29391.5|0|1162.0|0|3.8031649401868854|0|30553.5|0
0|2020-01-16|29391.5|0|1162.0|0|3.8031649401868854|0|30553.5|0
0|2020-01-17|29391.5|0|1162.0|0|3.8031649401868854|0|30553.5|0
0|2020-01-18|29391.5|0|1162.0|0|3.8031649401868854|0|30553.5|0
0|2020-01-19|29391.5|0|1162.0|0|3.8031649401868854|0|30553.5|0
0|2020-01-20|29391.5|0|1162.0|0|3.8031649401868854|0|30553.5|0
0|2020-01-21|29391.5|0|1162.0|0|3.8031649401868854|0|30553.5|0
0|2020-01-22|29391.5|0|1162.0|0|3.8031649401868854|0|30553.5|0
0|2020-01-23|29391.5|0|1162.0|0|3.8031649401868854|0|30553.5|0
0|2020-01-24|29391.5|0|1162.0|0|3.8031649401868854|0|30553.5|0
0|2020-01-25|29391.5|0|1162.0|0|3.8031649401868854|0|30553.5|0
0|2020-01-26|29391.5|0|1162.0|0|3.8031649401868854|0|30553.5|0
0|2020-01-27|29391.5|0|1162.0|0|3.8031649401868854|0|30553.5|0
0|2020-01-28|29391.5|0|1162.0|0|3.8031649401868854|0|30553.5|0
0|2020-01-29|29391.5|0|1162.0|0|3.8031649401868854|0|30553.5|0
0|2020-01-30|29391.5|0|1162.0|0|3.8031649401868854|0|30553.5|0
0|2020-01-31|29391.5|0|1162.0|0|3.8031649401868854|0|30553.5|0
0|2020-02-01|29610.0|0|1099.5|0|3.5803253065012455|0|30709.5|0
0|2020-02-02|29610.0|0|1099.5|0|3.5803253065012455|0|30709.5|0
0|2020-02-03|29610.0|0|1099.5|0|3.5803253065012455|0|30709.5|0
0|2020-02-04|29610.0|0|1099.5|0|3.5803253065012455|0|30709.5|0
0|2020-02-05|29610.0|0|1099.5|0|3.5803253065012455|0|30709.5|0
0|2020-02-06|29610.0|0|1099.5|0|3.5803253065012455|0|30709.5|0
0|2020-02-07|29610.0|0|1099.5|0|3.5803253065012455|0|30709.5|0
0|2020-02-08|29610.0|0|1099.5|0|3.5803253065012455|0|30709.5|0
0|2020-02-09|29610.0|0|1099.5|0|3.5803253065012455|0|30709.5|0
0|2020-02-10|29610.0|0|1099.5|0|3.5803253065012455|0|30709.5|0
0|2020-02-11|29610.0|0|1099.5|0|3.5803253065012455|0|30709.5|0
0|2020-02-12|29610.0|0|1099.5|0|3.5803253065012455|0|30709.5|0
0|2020-02-13|29610.0|0|1099.5|0|3.5803253065012455|0|30709.5|0
0|2020-02-14|29610.0|0|1099.5|0|3.5803253065012455|0|30709.5|0
0|2020-02-15|29610.0|0|1099.5|0|3.5803253065012455|0|30709.5|0
0|2020-02-16|29610.0|0|1099.5|0|3.5803253065012455|0|30709.5|0
0|2020-02-17|29610.0|0|1099.5|0|3.5803253065012455|0|30709.5|0
0|2020-02-18|29610.0|0|1099.5|0|3.5803253065012455|0|30709.5|0
0|2020-02-19|29610.0|0|1099.5|0|3.5803253065012455|0|30709.5|0
0|2020-02-20|29610.0|0|1099.5|0|3.5803253065012455|0|30709.5|0
0|2020-02-21|29610.0|0|1099.5|0|3.5803253065012455|0|30709.5|0
0|2020-02-22|29610.0|0|1099.5|0|3.5803253065012455|0|30709.5|0
0|2020-02-23|29610.0|0|1099.5|0|3.5803253065012455|0|30709.5|0
0|2020-02-24|29610.0|0|1099.5|0|3.5803253065012455|0|30709.5|0
0|2020-02-25|29610.0|0|1099.5|0|3.5803253065012455|0|30709.5|0
0|2020-02-26|29610.0|0|1099.5|0|3.5803253065012455|0|30709.5|0
0|2020-02-27|29610.0|0|1099.5|0|3.5803253065012455|0|30709.5|0
0|2020-02-28|29610.0|0|1099.5|0|3.5803253065012455|0|30709.5|0
0|2020-02-29|29610.0|0|1099.5|0|3.5803253065012455|0|30709.5|0
0|2020-03-01|29036.0|0|1141.0|0|3.7810252841568084|0|30177.0|0
0|2020-03-02|29036.0|0|1141.0|0|3.7810252841568084|0|30177.0|0
0|2020-03-03|29036.0|0|1141.0|0|3.7810252841568084|0|30177.0|0
0|2020-03-04|29036.0|0|1141.0|0|3.7810252841568084|0|30177.0|0
0|2020-03-05|29036.0|0|1141.0|0|3.7810252841568084|0|30177.0|0
0|2020-03-06|29036.0|0|1141.0|0|3.7810252841568084|0|30177.0|0
0|2020-03-07|29036.0|0|1141.0|0|3.7810252841568084|0|30177.0|0
0|2020-03-08|29036.0|0|1141.0|0|3.7810252841568084|0|30177.0|0
0|2020-03-09|29036.0|0|1141.0|0|3.7810252841568084|0|30177.0|0
0|2020-03-10|29036.0|0|1141.0|0|3.7810252841568084|0|30177.0|0
0|2020-03-11|29036.0|0|1141.0|0|3.7810252841568084|0|30177.0|0
0|2020-03-12|29036.0|0|1141.0|0|3.7810252841568084|0|30177.0|0
0|2020-03-13|29036.0|0|1141.0|0|3.7810252841568084|0|30177.0|0
0|2020-03-14|29036.0|0|1141.0|0|3.7810252841568084|0|30177.0|0
0|2020-03-15|29036.0|0|1141.0|0|3.7810252841568084|0|30177.0|0
0|2020-03-16|29036.0|0|1141.0|0|3.7810252841568084|0|30177.0|0
0|2020-03-17|29036.0|0|1141.0|0|3.7810252841568084|0|30177.0|0
0|2020-03-18|29036.0|0|1141.0|0|3.7810252841568084|0|30177.0|0
0|2020-03-19|29036.0|0|1141.0|0|3.7810252841568084|0|30177.0|0
0|2020-03-20|29036.0|0|1141.0|0|3.7810252841568084|0|30177.0|0
0|2020-03-21|29036.0|0|1141.0|0|3.7810252841568084|0|30177.0|0
0|2020-03-22|29036.0|0|1141.0|0|3.7810252841568084|0|30177.0|0
0|2020-03-23|29036.0|0|1141.0|0|3.7810252841568084|0|30177.0|0
0|2020-03-24|29036.0|0|1141.0|0|3.7810252841568084|0|30177.0|0
0|2020-03-25|29036.0|0|1141.0|0|3.7810252841568084|0|30177.0|0
0|2020-03-26|29036.0|0|1141.0|0|3.7810252841568084|0|30177.0|0
0|2020-03-27|29036.0|0|1141.0|0|3.7810252841568084|0|30177.0|0
0|2020-03-28|29036.0|0|1141.0|0|3.7810252841568084|0|30177.0|0
0|2020-03-29|29036.0|0|1141.0|0|3.7810252841568084|0|30177.0|0
0|2020-03-30|29036.0|0|1141.0|0|3.7810252841568084|0|30177.0|0
0|2020-03-31|29036.0|0|1141.0|0|3.7810252841568084|0|30177.0|0
0|2020-04-01|24829.0|0|4181.5|0|14.413746746867513|0|29010.5|0
0|2020-04-02|24829.0|0|4181.5|0|14.413746746867513|0|29010.5|0
0|2020-04-03|24829.0|0|4181.5|0|14.413746746867513|0|29010.5|0
0|2020-04-04|24829.0|0|4181.5|0|14.413746746867513|0|29010.5|0
0|2020-04-05|24829.0|0|4181.5|0|14.413746746867513|0|29010.5|0
0|2020-04-06|24829.0|0|4181.5|0|14.413746746867513|0|29010.5|0
0|2020-04-07|24829.0|0|4181.5|0|14.413746746867513|0|29010.5|0
0|2020-04-08|24829.0|0|4181.5|0|14.413746746867513|0|29010.5|0
0|2020-04-09|24829.0|0|4181.5|0|14.413746746867513|0|29010.5|0
0|2020-04-10|24829.0|0|4181.5|0|14.413746746867513|0|29010.5|0
0|2020-04-11|24829.0|0|4181.5|0|14.413746746867513|0|29010.5|0
0|2020-04-12|24829.0|0|4181.5|0|14.413746746867513|0|29010.5|0
0|2020-04-13|24829.0|0|4181.5|0|14.413746746867513|0|29010.5|0
0|2020-04-14|24829.0|0|4181.5|0|14.413746746867513|0|29010.5|0
0|2020-04-15|24829.0|0|4181.5|0|14.413746746867513|0|29010.5|0
0|2020-04-16|24829.0|0|4181.5|0|14.413746746867513|0|29010.5|0
0|2020-04-17|24829.0|0|4181.5|0|14.413746746867513|0|29010.5|0
0|2020-04-18|24829.0|0|4181.5|0|14.413746746867513|0|29010.5|0
