|dates|Lincoln_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Lincoln_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Lincoln_Minnesota_UnitedStates.NYT_ConfirmedDeaths.data|Lincoln_Minnesota_UnitedStates.NYT_ConfirmedDeaths.missing|Lincoln_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Lincoln_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Lincoln_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Lincoln_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
