|dates|Saginaw_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Saginaw_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Saginaw_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Saginaw_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Saginaw_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Saginaw_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Saginaw_Michigan_UnitedStates.TotalPopulation.data|Saginaw_Michigan_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|190539.0|0
