|dates|Hickman_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Hickman_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Hickman_Tennessee_UnitedStates.NYT_ConfirmedDeaths.data|Hickman_Tennessee_UnitedStates.NYT_ConfirmedDeaths.missing|Hickman_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Hickman_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Hickman_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Hickman_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
