|dates|Jackson_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Jackson_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Jackson_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Jackson_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Jackson_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Jackson_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Jackson_Indiana_UnitedStates.TotalPopulation.data|Jackson_Indiana_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|44231.0|0
