|dates|Washington_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Washington_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Washington_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Washington_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Washington_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Washington_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Washington_Iowa_UnitedStates.TotalPopulation.data|Washington_Iowa_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|21965.0|0
