|dates|Wasco_Oregon_UnitedStates.BLS_EmployedPopulation.data|Wasco_Oregon_UnitedStates.BLS_EmployedPopulation.missing|Wasco_Oregon_UnitedStates.BLS_UnemployedPopulation.data|Wasco_Oregon_UnitedStates.BLS_UnemployedPopulation.missing|Wasco_Oregon_UnitedStates.BLS_UnemploymentRate.data|Wasco_Oregon_UnitedStates.BLS_UnemploymentRate.missing|Wasco_Oregon_UnitedStates.BLS_LaborForcePopulation.data|Wasco_Oregon_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|11637.5|0|591.0|0|4.832972155211187|0|12228.5|0
0|2020-01-02|11637.5|0|591.0|0|4.832972155211187|0|12228.5|0
0|2020-01-03|11637.5|0|591.0|0|4.832972155211187|0|12228.5|0
0|2020-01-04|11637.5|0|591.0|0|4.832972155211187|0|12228.5|0
0|2020-01-05|11637.5|0|591.0|0|4.832972155211187|0|12228.5|0
0|2020-01-06|11637.5|0|591.0|0|4.832972155211187|0|12228.5|0
0|2020-01-07|11637.5|0|591.0|0|4.832972155211187|0|12228.5|0
0|2020-01-08|11637.5|0|591.0|0|4.832972155211187|0|12228.5|0
0|2020-01-09|11637.5|0|591.0|0|4.832972155211187|0|12228.5|0
0|2020-01-10|11637.5|0|591.0|0|4.832972155211187|0|12228.5|0
0|2020-01-11|11637.5|0|591.0|0|4.832972155211187|0|12228.5|0
0|2020-01-12|11637.5|0|591.0|0|4.832972155211187|0|12228.5|0
0|2020-01-13|11637.5|0|591.0|0|4.832972155211187|0|12228.5|0
0|2020-01-14|11637.5|0|591.0|0|4.832972155211187|0|12228.5|0
0|2020-01-15|11637.5|0|591.0|0|4.832972155211187|0|12228.5|0
0|2020-01-16|11637.5|0|591.0|0|4.832972155211187|0|12228.5|0
0|2020-01-17|11637.5|0|591.0|0|4.832972155211187|0|12228.5|0
0|2020-01-18|11637.5|0|591.0|0|4.832972155211187|0|12228.5|0
0|2020-01-19|11637.5|0|591.0|0|4.832972155211187|0|12228.5|0
0|2020-01-20|11637.5|0|591.0|0|4.832972155211187|0|12228.5|0
0|2020-01-21|11637.5|0|591.0|0|4.832972155211187|0|12228.5|0
0|2020-01-22|11637.5|0|591.0|0|4.832972155211187|0|12228.5|0
0|2020-01-23|11637.5|0|591.0|0|4.832972155211187|0|12228.5|0
0|2020-01-24|11637.5|0|591.0|0|4.832972155211187|0|12228.5|0
0|2020-01-25|11637.5|0|591.0|0|4.832972155211187|0|12228.5|0
0|2020-01-26|11637.5|0|591.0|0|4.832972155211187|0|12228.5|0
0|2020-01-27|11637.5|0|591.0|0|4.832972155211187|0|12228.5|0
0|2020-01-28|11637.5|0|591.0|0|4.832972155211187|0|12228.5|0
0|2020-01-29|11637.5|0|591.0|0|4.832972155211187|0|12228.5|0
0|2020-01-30|11637.5|0|591.0|0|4.832972155211187|0|12228.5|0
0|2020-01-31|11637.5|0|591.0|0|4.832972155211187|0|12228.5|0
0|2020-02-01|11760.0|0|569.0|0|4.615135047449104|0|12329.0|0
0|2020-02-02|11760.0|0|569.0|0|4.615135047449104|0|12329.0|0
0|2020-02-03|11760.0|0|569.0|0|4.615135047449104|0|12329.0|0
0|2020-02-04|11760.0|0|569.0|0|4.615135047449104|0|12329.0|0
0|2020-02-05|11760.0|0|569.0|0|4.615135047449104|0|12329.0|0
0|2020-02-06|11760.0|0|569.0|0|4.615135047449104|0|12329.0|0
0|2020-02-07|11760.0|0|569.0|0|4.615135047449104|0|12329.0|0
0|2020-02-08|11760.0|0|569.0|0|4.615135047449104|0|12329.0|0
0|2020-02-09|11760.0|0|569.0|0|4.615135047449104|0|12329.0|0
0|2020-02-10|11760.0|0|569.0|0|4.615135047449104|0|12329.0|0
0|2020-02-11|11760.0|0|569.0|0|4.615135047449104|0|12329.0|0
0|2020-02-12|11760.0|0|569.0|0|4.615135047449104|0|12329.0|0
0|2020-02-13|11760.0|0|569.0|0|4.615135047449104|0|12329.0|0
0|2020-02-14|11760.0|0|569.0|0|4.615135047449104|0|12329.0|0
0|2020-02-15|11760.0|0|569.0|0|4.615135047449104|0|12329.0|0
0|2020-02-16|11760.0|0|569.0|0|4.615135047449104|0|12329.0|0
0|2020-02-17|11760.0|0|569.0|0|4.615135047449104|0|12329.0|0
0|2020-02-18|11760.0|0|569.0|0|4.615135047449104|0|12329.0|0
0|2020-02-19|11760.0|0|569.0|0|4.615135047449104|0|12329.0|0
0|2020-02-20|11760.0|0|569.0|0|4.615135047449104|0|12329.0|0
0|2020-02-21|11760.0|0|569.0|0|4.615135047449104|0|12329.0|0
0|2020-02-22|11760.0|0|569.0|0|4.615135047449104|0|12329.0|0
0|2020-02-23|11760.0|0|569.0|0|4.615135047449104|0|12329.0|0
0|2020-02-24|11760.0|0|569.0|0|4.615135047449104|0|12329.0|0
0|2020-02-25|11760.0|0|569.0|0|4.615135047449104|0|12329.0|0
0|2020-02-26|11760.0|0|569.0|0|4.615135047449104|0|12329.0|0
0|2020-02-27|11760.0|0|569.0|0|4.615135047449104|0|12329.0|0
0|2020-02-28|11760.0|0|569.0|0|4.615135047449104|0|12329.0|0
0|2020-02-29|11760.0|0|569.0|0|4.615135047449104|0|12329.0|0
0|2020-03-01|11792.5|0|620.5|0|4.99879158946266|0|12413.0|0
0|2020-03-02|11792.5|0|620.5|0|4.99879158946266|0|12413.0|0
0|2020-03-03|11792.5|0|620.5|0|4.99879158946266|0|12413.0|0
0|2020-03-04|11792.5|0|620.5|0|4.99879158946266|0|12413.0|0
0|2020-03-05|11792.5|0|620.5|0|4.99879158946266|0|12413.0|0
0|2020-03-06|11792.5|0|620.5|0|4.99879158946266|0|12413.0|0
0|2020-03-07|11792.5|0|620.5|0|4.99879158946266|0|12413.0|0
0|2020-03-08|11792.5|0|620.5|0|4.99879158946266|0|12413.0|0
0|2020-03-09|11792.5|0|620.5|0|4.99879158946266|0|12413.0|0
0|2020-03-10|11792.5|0|620.5|0|4.99879158946266|0|12413.0|0
0|2020-03-11|11792.5|0|620.5|0|4.99879158946266|0|12413.0|0
0|2020-03-12|11792.5|0|620.5|0|4.99879158946266|0|12413.0|0
0|2020-03-13|11792.5|0|620.5|0|4.99879158946266|0|12413.0|0
0|2020-03-14|11792.5|0|620.5|0|4.99879158946266|0|12413.0|0
0|2020-03-15|11792.5|0|620.5|0|4.99879158946266|0|12413.0|0
0|2020-03-16|11792.5|0|620.5|0|4.99879158946266|0|12413.0|0
0|2020-03-17|11792.5|0|620.5|0|4.99879158946266|0|12413.0|0
0|2020-03-18|11792.5|0|620.5|0|4.99879158946266|0|12413.0|0
0|2020-03-19|11792.5|0|620.5|0|4.99879158946266|0|12413.0|0
0|2020-03-20|11792.5|0|620.5|0|4.99879158946266|0|12413.0|0
0|2020-03-21|11792.5|0|620.5|0|4.99879158946266|0|12413.0|0
0|2020-03-22|11792.5|0|620.5|0|4.99879158946266|0|12413.0|0
0|2020-03-23|11792.5|0|620.5|0|4.99879158946266|0|12413.0|0
0|2020-03-24|11792.5|0|620.5|0|4.99879158946266|0|12413.0|0
0|2020-03-25|11792.5|0|620.5|0|4.99879158946266|0|12413.0|0
0|2020-03-26|11792.5|0|620.5|0|4.99879158946266|0|12413.0|0
0|2020-03-27|11792.5|0|620.5|0|4.99879158946266|0|12413.0|0
0|2020-03-28|11792.5|0|620.5|0|4.99879158946266|0|12413.0|0
0|2020-03-29|11792.5|0|620.5|0|4.99879158946266|0|12413.0|0
0|2020-03-30|11792.5|0|620.5|0|4.99879158946266|0|12413.0|0
0|2020-03-31|11792.5|0|620.5|0|4.99879158946266|0|12413.0|0
0|2020-04-01|10624.0|0|1709.0|0|13.857131273818212|0|12333.0|0
0|2020-04-02|10624.0|0|1709.0|0|13.857131273818212|0|12333.0|0
0|2020-04-03|10624.0|0|1709.0|0|13.857131273818212|0|12333.0|0
0|2020-04-04|10624.0|0|1709.0|0|13.857131273818212|0|12333.0|0
0|2020-04-05|10624.0|0|1709.0|0|13.857131273818212|0|12333.0|0
0|2020-04-06|10624.0|0|1709.0|0|13.857131273818212|0|12333.0|0
0|2020-04-07|10624.0|0|1709.0|0|13.857131273818212|0|12333.0|0
0|2020-04-08|10624.0|0|1709.0|0|13.857131273818212|0|12333.0|0
0|2020-04-09|10624.0|0|1709.0|0|13.857131273818212|0|12333.0|0
0|2020-04-10|10624.0|0|1709.0|0|13.857131273818212|0|12333.0|0
0|2020-04-11|10624.0|0|1709.0|0|13.857131273818212|0|12333.0|0
0|2020-04-12|10624.0|0|1709.0|0|13.857131273818212|0|12333.0|0
0|2020-04-13|10624.0|0|1709.0|0|13.857131273818212|0|12333.0|0
0|2020-04-14|10624.0|0|1709.0|0|13.857131273818212|0|12333.0|0
0|2020-04-15|10624.0|0|1709.0|0|13.857131273818212|0|12333.0|0
0|2020-04-16|10624.0|0|1709.0|0|13.857131273818212|0|12333.0|0
0|2020-04-17|10624.0|0|1709.0|0|13.857131273818212|0|12333.0|0
0|2020-04-18|10624.0|0|1709.0|0|13.857131273818212|0|12333.0|0
0|2020-04-19|10624.0|0|1709.0|0|13.857131273818212|0|12333.0|0
0|2020-04-20|10624.0|0|1709.0|0|13.857131273818212|0|12333.0|0
0|2020-04-21|10624.0|0|1709.0|0|13.857131273818212|0|12333.0|0
0|2020-04-22|10624.0|0|1709.0|0|13.857131273818212|0|12333.0|0
0|2020-04-23|10624.0|0|1709.0|0|13.857131273818212|0|12333.0|0
0|2020-04-24|10624.0|0|1709.0|0|13.857131273818212|0|12333.0|0
0|2020-04-25|10624.0|0|1709.0|0|13.857131273818212|0|12333.0|0
0|2020-04-26|10624.0|0|1709.0|0|13.857131273818212|0|12333.0|0
0|2020-04-27|10624.0|0|1709.0|0|13.857131273818212|0|12333.0|0
0|2020-04-28|10624.0|0|1709.0|0|13.857131273818212|0|12333.0|0
0|2020-04-29|10624.0|0|1709.0|0|13.857131273818212|0|12333.0|0
0|2020-04-30|10624.0|0|1709.0|0|13.857131273818212|0|12333.0|0
0|2020-05-01|11451.0|0|1505.0|0|11.61623958011732|0|12956.0|0
0|2020-05-02|11451.0|0|1505.0|0|11.61623958011732|0|12956.0|0
0|2020-05-03|11451.0|0|1505.0|0|11.61623958011732|0|12956.0|0
0|2020-05-04|11451.0|0|1505.0|0|11.61623958011732|0|12956.0|0
0|2020-05-05|11451.0|0|1505.0|0|11.61623958011732|0|12956.0|0
0|2020-05-06|11451.0|0|1505.0|0|11.61623958011732|0|12956.0|0
