|dates|Burke_NorthDakota_UnitedStates.BLS_EmployedPopulation.data|Burke_NorthDakota_UnitedStates.BLS_EmployedPopulation.missing|Burke_NorthDakota_UnitedStates.BLS_UnemployedPopulation.data|Burke_NorthDakota_UnitedStates.BLS_UnemployedPopulation.missing|Burke_NorthDakota_UnitedStates.BLS_UnemploymentRate.data|Burke_NorthDakota_UnitedStates.BLS_UnemploymentRate.missing|Burke_NorthDakota_UnitedStates.BLS_LaborForcePopulation.data|Burke_NorthDakota_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|981.5|0|35.0|0|3.4431874077717657|0|1016.5|0
0|2020-01-02|981.5|0|35.0|0|3.4431874077717657|0|1016.5|0
0|2020-01-03|981.5|0|35.0|0|3.4431874077717657|0|1016.5|0
0|2020-01-04|981.5|0|35.0|0|3.4431874077717657|0|1016.5|0
0|2020-01-05|981.5|0|35.0|0|3.4431874077717657|0|1016.5|0
0|2020-01-06|981.5|0|35.0|0|3.4431874077717657|0|1016.5|0
0|2020-01-07|981.5|0|35.0|0|3.4431874077717657|0|1016.5|0
0|2020-01-08|981.5|0|35.0|0|3.4431874077717657|0|1016.5|0
0|2020-01-09|981.5|0|35.0|0|3.4431874077717657|0|1016.5|0
0|2020-01-10|981.5|0|35.0|0|3.4431874077717657|0|1016.5|0
0|2020-01-11|981.5|0|35.0|0|3.4431874077717657|0|1016.5|0
0|2020-01-12|981.5|0|35.0|0|3.4431874077717657|0|1016.5|0
0|2020-01-13|981.5|0|35.0|0|3.4431874077717657|0|1016.5|0
0|2020-01-14|981.5|0|35.0|0|3.4431874077717657|0|1016.5|0
0|2020-01-15|981.5|0|35.0|0|3.4431874077717657|0|1016.5|0
0|2020-01-16|981.5|0|35.0|0|3.4431874077717657|0|1016.5|0
0|2020-01-17|981.5|0|35.0|0|3.4431874077717657|0|1016.5|0
0|2020-01-18|981.5|0|35.0|0|3.4431874077717657|0|1016.5|0
0|2020-01-19|981.5|0|35.0|0|3.4431874077717657|0|1016.5|0
0|2020-01-20|981.5|0|35.0|0|3.4431874077717657|0|1016.5|0
0|2020-01-21|981.5|0|35.0|0|3.4431874077717657|0|1016.5|0
0|2020-01-22|981.5|0|35.0|0|3.4431874077717657|0|1016.5|0
0|2020-01-23|981.5|0|35.0|0|3.4431874077717657|0|1016.5|0
0|2020-01-24|981.5|0|35.0|0|3.4431874077717657|0|1016.5|0
0|2020-01-25|981.5|0|35.0|0|3.4431874077717657|0|1016.5|0
0|2020-01-26|981.5|0|35.0|0|3.4431874077717657|0|1016.5|0
0|2020-01-27|981.5|0|35.0|0|3.4431874077717657|0|1016.5|0
0|2020-01-28|981.5|0|35.0|0|3.4431874077717657|0|1016.5|0
0|2020-01-29|981.5|0|35.0|0|3.4431874077717657|0|1016.5|0
0|2020-01-30|981.5|0|35.0|0|3.4431874077717657|0|1016.5|0
0|2020-01-31|981.5|0|35.0|0|3.4431874077717657|0|1016.5|0
0|2020-02-01|986.5|0|31.0|0|3.0466830466830466|0|1017.5|0
0|2020-02-02|986.5|0|31.0|0|3.0466830466830466|0|1017.5|0
0|2020-02-03|986.5|0|31.0|0|3.0466830466830466|0|1017.5|0
0|2020-02-04|986.5|0|31.0|0|3.0466830466830466|0|1017.5|0
0|2020-02-05|986.5|0|31.0|0|3.0466830466830466|0|1017.5|0
0|2020-02-06|986.5|0|31.0|0|3.0466830466830466|0|1017.5|0
0|2020-02-07|986.5|0|31.0|0|3.0466830466830466|0|1017.5|0
0|2020-02-08|986.5|0|31.0|0|3.0466830466830466|0|1017.5|0
0|2020-02-09|986.5|0|31.0|0|3.0466830466830466|0|1017.5|0
0|2020-02-10|986.5|0|31.0|0|3.0466830466830466|0|1017.5|0
0|2020-02-11|986.5|0|31.0|0|3.0466830466830466|0|1017.5|0
0|2020-02-12|986.5|0|31.0|0|3.0466830466830466|0|1017.5|0
0|2020-02-13|986.5|0|31.0|0|3.0466830466830466|0|1017.5|0
0|2020-02-14|986.5|0|31.0|0|3.0466830466830466|0|1017.5|0
0|2020-02-15|986.5|0|31.0|0|3.0466830466830466|0|1017.5|0
0|2020-02-16|986.5|0|31.0|0|3.0466830466830466|0|1017.5|0
0|2020-02-17|986.5|0|31.0|0|3.0466830466830466|0|1017.5|0
0|2020-02-18|986.5|0|31.0|0|3.0466830466830466|0|1017.5|0
0|2020-02-19|986.5|0|31.0|0|3.0466830466830466|0|1017.5|0
0|2020-02-20|986.5|0|31.0|0|3.0466830466830466|0|1017.5|0
0|2020-02-21|986.5|0|31.0|0|3.0466830466830466|0|1017.5|0
0|2020-02-22|986.5|0|31.0|0|3.0466830466830466|0|1017.5|0
0|2020-02-23|986.5|0|31.0|0|3.0466830466830466|0|1017.5|0
0|2020-02-24|986.5|0|31.0|0|3.0466830466830466|0|1017.5|0
0|2020-02-25|986.5|0|31.0|0|3.0466830466830466|0|1017.5|0
0|2020-02-26|986.5|0|31.0|0|3.0466830466830466|0|1017.5|0
0|2020-02-27|986.5|0|31.0|0|3.0466830466830466|0|1017.5|0
0|2020-02-28|986.5|0|31.0|0|3.0466830466830466|0|1017.5|0
0|2020-02-29|986.5|0|31.0|0|3.0466830466830466|0|1017.5|0
0|2020-03-01|988.5|0|37.5|0|3.654970760233918|0|1026.0|0
0|2020-03-02|988.5|0|37.5|0|3.654970760233918|0|1026.0|0
0|2020-03-03|988.5|0|37.5|0|3.654970760233918|0|1026.0|0
0|2020-03-04|988.5|0|37.5|0|3.654970760233918|0|1026.0|0
0|2020-03-05|988.5|0|37.5|0|3.654970760233918|0|1026.0|0
0|2020-03-06|988.5|0|37.5|0|3.654970760233918|0|1026.0|0
0|2020-03-07|988.5|0|37.5|0|3.654970760233918|0|1026.0|0
0|2020-03-08|988.5|0|37.5|0|3.654970760233918|0|1026.0|0
0|2020-03-09|988.5|0|37.5|0|3.654970760233918|0|1026.0|0
0|2020-03-10|988.5|0|37.5|0|3.654970760233918|0|1026.0|0
0|2020-03-11|988.5|0|37.5|0|3.654970760233918|0|1026.0|0
0|2020-03-12|988.5|0|37.5|0|3.654970760233918|0|1026.0|0
0|2020-03-13|988.5|0|37.5|0|3.654970760233918|0|1026.0|0
0|2020-03-14|988.5|0|37.5|0|3.654970760233918|0|1026.0|0
0|2020-03-15|988.5|0|37.5|0|3.654970760233918|0|1026.0|0
0|2020-03-16|988.5|0|37.5|0|3.654970760233918|0|1026.0|0
0|2020-03-17|988.5|0|37.5|0|3.654970760233918|0|1026.0|0
