|dates|Delta_Michigan_UnitedStates.BLS_EmployedPopulation.data|Delta_Michigan_UnitedStates.BLS_EmployedPopulation.missing|Delta_Michigan_UnitedStates.BLS_UnemployedPopulation.data|Delta_Michigan_UnitedStates.BLS_UnemployedPopulation.missing|Delta_Michigan_UnitedStates.BLS_UnemploymentRate.data|Delta_Michigan_UnitedStates.BLS_UnemploymentRate.missing|Delta_Michigan_UnitedStates.BLS_LaborForcePopulation.data|Delta_Michigan_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-03-08|15790.5|0|921.5|0|5.514001914791766|0|16712.0|0
0|2020-03-09|15790.5|0|921.5|0|5.514001914791766|0|16712.0|0
0|2020-03-10|15790.5|0|921.5|0|5.514001914791766|0|16712.0|0
0|2020-03-11|15790.5|0|921.5|0|5.514001914791766|0|16712.0|0
0|2020-03-12|15790.5|0|921.5|0|5.514001914791766|0|16712.0|0
0|2020-03-13|15790.5|0|921.5|0|5.514001914791766|0|16712.0|0
0|2020-03-14|15790.5|0|921.5|0|5.514001914791766|0|16712.0|0
0|2020-03-15|15790.5|0|921.5|0|5.514001914791766|0|16712.0|0
0|2020-03-16|15790.5|0|921.5|0|5.514001914791766|0|16712.0|0
0|2020-03-17|15790.5|0|921.5|0|5.514001914791766|0|16712.0|0
0|2020-03-18|15790.5|0|921.5|0|5.514001914791766|0|16712.0|0
0|2020-03-19|15790.5|0|921.5|0|5.514001914791766|0|16712.0|0
0|2020-03-20|15790.5|0|921.5|0|5.514001914791766|0|16712.0|0
0|2020-03-21|15790.5|0|921.5|0|5.514001914791766|0|16712.0|0
0|2020-03-22|15790.5|0|921.5|0|5.514001914791766|0|16712.0|0
0|2020-03-23|15790.5|0|921.5|0|5.514001914791766|0|16712.0|0
0|2020-03-24|15790.5|0|921.5|0|5.514001914791766|0|16712.0|0
0|2020-03-25|15790.5|0|921.5|0|5.514001914791766|0|16712.0|0
0|2020-03-26|15790.5|0|921.5|0|5.514001914791766|0|16712.0|0
0|2020-03-27|15790.5|0|921.5|0|5.514001914791766|0|16712.0|0
0|2020-03-28|15790.5|0|921.5|0|5.514001914791766|0|16712.0|0
0|2020-03-29|15790.5|0|921.5|0|5.514001914791766|0|16712.0|0
0|2020-03-30|15790.5|0|921.5|0|5.514001914791766|0|16712.0|0
0|2020-03-31|15790.5|0|921.5|0|5.514001914791766|0|16712.0|0
0|2020-04-01|12490.5|0|3794.5|0|23.30058335891925|0|16285.0|0
0|2020-04-02|12490.5|0|3794.5|0|23.30058335891925|0|16285.0|0
0|2020-04-03|12490.5|0|3794.5|0|23.30058335891925|0|16285.0|0
0|2020-04-04|12490.5|0|3794.5|0|23.30058335891925|0|16285.0|0
0|2020-04-05|12490.5|0|3794.5|0|23.30058335891925|0|16285.0|0
0|2020-04-06|12490.5|0|3794.5|0|23.30058335891925|0|16285.0|0
0|2020-04-07|12490.5|0|3794.5|0|23.30058335891925|0|16285.0|0
0|2020-04-08|12490.5|0|3794.5|0|23.30058335891925|0|16285.0|0
0|2020-04-09|12490.5|0|3794.5|0|23.30058335891925|0|16285.0|0
0|2020-04-10|12490.5|0|3794.5|0|23.30058335891925|0|16285.0|0
0|2020-04-11|12490.5|0|3794.5|0|23.30058335891925|0|16285.0|0
0|2020-04-12|12490.5|0|3794.5|0|23.30058335891925|0|16285.0|0
0|2020-04-13|12490.5|0|3794.5|0|23.30058335891925|0|16285.0|0
0|2020-04-14|12490.5|0|3794.5|0|23.30058335891925|0|16285.0|0
0|2020-04-15|12490.5|0|3794.5|0|23.30058335891925|0|16285.0|0
0|2020-04-16|12490.5|0|3794.5|0|23.30058335891925|0|16285.0|0
0|2020-04-17|12490.5|0|3794.5|0|23.30058335891925|0|16285.0|0
0|2020-04-18|12490.5|0|3794.5|0|23.30058335891925|0|16285.0|0
0|2020-04-19|12490.5|0|3794.5|0|23.30058335891925|0|16285.0|0
0|2020-04-20|12490.5|0|3794.5|0|23.30058335891925|0|16285.0|0
0|2020-04-21|12490.5|0|3794.5|0|23.30058335891925|0|16285.0|0
0|2020-04-22|12490.5|0|3794.5|0|23.30058335891925|0|16285.0|0
0|2020-04-23|12490.5|0|3794.5|0|23.30058335891925|0|16285.0|0
0|2020-04-24|12490.5|0|3794.5|0|23.30058335891925|0|16285.0|0
0|2020-04-25|12490.5|0|3794.5|0|23.30058335891925|0|16285.0|0
0|2020-04-26|12490.5|0|3794.5|0|23.30058335891925|0|16285.0|0
0|2020-04-27|12490.5|0|3794.5|0|23.30058335891925|0|16285.0|0
0|2020-04-28|12490.5|0|3794.5|0|23.30058335891925|0|16285.0|0
0|2020-04-29|12490.5|0|3794.5|0|23.30058335891925|0|16285.0|0
0|2020-04-30|12490.5|0|3794.5|0|23.30058335891925|0|16285.0|0
0|2020-05-01|14210.0|0|2938.0|0|17.133193375320737|0|17148.0|0
0|2020-05-02|14210.0|0|2938.0|0|17.133193375320737|0|17148.0|0
0|2020-05-03|14210.0|0|2938.0|0|17.133193375320737|0|17148.0|0
0|2020-05-04|14210.0|0|2938.0|0|17.133193375320737|0|17148.0|0
0|2020-05-05|14210.0|0|2938.0|0|17.133193375320737|0|17148.0|0
0|2020-05-06|14210.0|0|2938.0|0|17.133193375320737|0|17148.0|0
0|2020-05-07|14210.0|0|2938.0|0|17.133193375320737|0|17148.0|0
0|2020-05-08|14210.0|0|2938.0|0|17.133193375320737|0|17148.0|0
0|2020-05-09|14210.0|0|2938.0|0|17.133193375320737|0|17148.0|0
0|2020-05-10|14210.0|0|2938.0|0|17.133193375320737|0|17148.0|0
0|2020-05-11|14210.0|0|2938.0|0|17.133193375320737|0|17148.0|0
0|2020-05-12|14210.0|0|2938.0|0|17.133193375320737|0|17148.0|0
0|2020-05-13|14210.0|0|2938.0|0|17.133193375320737|0|17148.0|0
0|2020-05-14|14210.0|0|2938.0|0|17.133193375320737|0|17148.0|0
0|2020-05-15|14210.0|0|2938.0|0|17.133193375320737|0|17148.0|0
0|2020-05-16|14210.0|0|2938.0|0|17.133193375320737|0|17148.0|0
0|2020-05-17|14210.0|0|2938.0|0|17.133193375320737|0|17148.0|0
0|2020-05-18|14210.0|0|2938.0|0|17.133193375320737|0|17148.0|0
0|2020-05-19|14210.0|0|2938.0|0|17.133193375320737|0|17148.0|0
0|2020-05-20|14210.0|0|2938.0|0|17.133193375320737|0|17148.0|0
0|2020-05-21|14210.0|0|2938.0|0|17.133193375320737|0|17148.0|0
0|2020-05-22|14210.0|0|2938.0|0|17.133193375320737|0|17148.0|0
0|2020-05-23|14210.0|0|2938.0|0|17.133193375320737|0|17148.0|0
0|2020-05-24|14210.0|0|2938.0|0|17.133193375320737|0|17148.0|0
0|2020-05-25|14210.0|0|2938.0|0|17.133193375320737|0|17148.0|0
0|2020-05-26|14210.0|0|2938.0|0|17.133193375320737|0|17148.0|0
0|2020-05-27|14210.0|0|2938.0|0|17.133193375320737|0|17148.0|0
0|2020-05-28|14210.0|0|2938.0|0|17.133193375320737|0|17148.0|0
0|2020-05-29|14210.0|0|2938.0|0|17.133193375320737|0|17148.0|0
0|2020-05-30|14210.0|0|2938.0|0|17.133193375320737|0|17148.0|0
0|2020-05-31|14210.0|0|2938.0|0|17.133193375320737|0|17148.0|0
0|2020-06-01|15853.0|0|1773.0|0|10.059003744468399|0|17626.0|0
0|2020-06-02|15853.0|0|1773.0|0|10.059003744468399|0|17626.0|0
0|2020-06-03|15853.0|0|1773.0|0|10.059003744468399|0|17626.0|0
0|2020-06-04|15853.0|0|1773.0|0|10.059003744468399|0|17626.0|0
0|2020-06-05|15853.0|0|1773.0|0|10.059003744468399|0|17626.0|0
0|2020-06-06|15853.0|0|1773.0|0|10.059003744468399|0|17626.0|0
0|2020-06-07|15853.0|0|1773.0|0|10.059003744468399|0|17626.0|0
0|2020-06-08|15853.0|0|1773.0|0|10.059003744468399|0|17626.0|0
0|2020-06-09|15853.0|0|1773.0|0|10.059003744468399|0|17626.0|0
0|2020-06-10|15853.0|0|1773.0|0|10.059003744468399|0|17626.0|0
0|2020-06-11|15853.0|0|1773.0|0|10.059003744468399|0|17626.0|0
0|2020-06-12|15853.0|0|1773.0|0|10.059003744468399|0|17626.0|0
0|2020-06-13|15853.0|0|1773.0|0|10.059003744468399|0|17626.0|0
0|2020-06-14|15853.0|0|1773.0|0|10.059003744468399|0|17626.0|0
0|2020-06-15|15853.0|0|1773.0|0|10.059003744468399|0|17626.0|0
0|2020-06-16|15853.0|0|1773.0|0|10.059003744468399|0|17626.0|0
0|2020-06-17|15853.0|0|1773.0|0|10.059003744468399|0|17626.0|0
0|2020-06-18|15853.0|0|1773.0|0|10.059003744468399|0|17626.0|0
0|2020-06-19|15853.0|0|1773.0|0|10.059003744468399|0|17626.0|0
0|2020-06-20|15853.0|0|1773.0|0|10.059003744468399|0|17626.0|0
0|2020-06-21|15853.0|0|1773.0|0|10.059003744468399|0|17626.0|0
0|2020-06-22|15853.0|0|1773.0|0|10.059003744468399|0|17626.0|0
0|2020-06-23|15853.0|0|1773.0|0|10.059003744468399|0|17626.0|0
0|2020-06-24|15853.0|0|1773.0|0|10.059003744468399|0|17626.0|0
0|2020-06-25|15853.0|0|1773.0|0|10.059003744468399|0|17626.0|0
0|2020-06-26|15853.0|0|1773.0|0|10.059003744468399|0|17626.0|0
0|2020-06-27|15853.0|0|1773.0|0|10.059003744468399|0|17626.0|0
0|2020-06-28|15853.0|0|1773.0|0|10.059003744468399|0|17626.0|0
0|2020-06-29|15853.0|0|1773.0|0|10.059003744468399|0|17626.0|0
0|2020-06-30|15853.0|0|1773.0|0|10.059003744468399|0|17626.0|0
0|2020-07-01|15870.0|0|1224.0|0|7.160407160407161|0|17094.0|0
0|2020-07-02|15870.0|0|1224.0|0|7.160407160407161|0|17094.0|0
0|2020-07-03|15870.0|0|1224.0|0|7.160407160407161|0|17094.0|0
0|2020-07-04|15870.0|0|1224.0|0|7.160407160407161|0|17094.0|0
0|2020-07-05|15870.0|0|1224.0|0|7.160407160407161|0|17094.0|0
0|2020-07-06|15870.0|0|1224.0|0|7.160407160407161|0|17094.0|0
0|2020-07-07|15870.0|0|1224.0|0|7.160407160407161|0|17094.0|0
0|2020-07-08|15870.0|0|1224.0|0|7.160407160407161|0|17094.0|0
0|2020-07-09|15870.0|0|1224.0|0|7.160407160407161|0|17094.0|0
0|2020-07-10|15870.0|0|1224.0|0|7.160407160407161|0|17094.0|0
0|2020-07-11|15870.0|0|1224.0|0|7.160407160407161|0|17094.0|0
0|2020-07-12|15870.0|0|1224.0|0|7.160407160407161|0|17094.0|0
0|2020-07-13|15870.0|0|1224.0|0|7.160407160407161|0|17094.0|0
0|2020-07-14|15870.0|0|1224.0|0|7.160407160407161|0|17094.0|0
0|2020-07-15|15870.0|0|1224.0|0|7.160407160407161|0|17094.0|0
0|2020-07-16|15870.0|0|1224.0|0|7.160407160407161|0|17094.0|0
0|2020-07-17|15870.0|0|1224.0|0|7.160407160407161|0|17094.0|0
0|2020-07-18|15870.0|0|1224.0|0|7.160407160407161|0|17094.0|0
0|2020-07-19|15870.0|0|1224.0|0|7.160407160407161|0|17094.0|0
0|2020-07-20|15870.0|0|1224.0|0|7.160407160407161|0|17094.0|0
0|2020-07-21|15870.0|0|1224.0|0|7.160407160407161|0|17094.0|0
0|2020-07-22|15870.0|0|1224.0|0|7.160407160407161|0|17094.0|0
0|2020-07-23|15870.0|0|1224.0|0|7.160407160407161|0|17094.0|0
0|2020-07-24|15870.0|0|1224.0|0|7.160407160407161|0|17094.0|0
0|2020-07-25|15870.0|0|1224.0|0|7.160407160407161|0|17094.0|0
0|2020-07-26|15870.0|0|1224.0|0|7.160407160407161|0|17094.0|0
0|2020-07-27|15870.0|0|1224.0|0|7.160407160407161|0|17094.0|0
0|2020-07-28|15870.0|0|1224.0|0|7.160407160407161|0|17094.0|0
0|2020-07-29|15870.0|0|1224.0|0|7.160407160407161|0|17094.0|0
0|2020-07-30|15870.0|0|1224.0|0|7.160407160407161|0|17094.0|0
0|2020-07-31|15870.0|0|1224.0|0|7.160407160407161|0|17094.0|0
0|2020-08-01|16026.0|0|1015.0|0|5.9562232263364825|0|17041.0|0
0|2020-08-02|16026.0|0|1015.0|0|5.9562232263364825|0|17041.0|0
0|2020-08-03|16026.0|0|1015.0|0|5.9562232263364825|0|17041.0|0
0|2020-08-04|16026.0|0|1015.0|0|5.9562232263364825|0|17041.0|0
0|2020-08-05|16026.0|0|1015.0|0|5.9562232263364825|0|17041.0|0
0|2020-08-06|16026.0|0|1015.0|0|5.9562232263364825|0|17041.0|0
0|2020-08-07|16026.0|0|1015.0|0|5.9562232263364825|0|17041.0|0
0|2020-08-08|16026.0|0|1015.0|0|5.9562232263364825|0|17041.0|0
0|2020-08-09|16026.0|0|1015.0|0|5.9562232263364825|0|17041.0|0
0|2020-08-10|16026.0|0|1015.0|0|5.9562232263364825|0|17041.0|0
0|2020-08-11|16026.0|0|1015.0|0|5.9562232263364825|0|17041.0|0
0|2020-08-12|16026.0|0|1015.0|0|5.9562232263364825|0|17041.0|0
0|2020-08-13|16026.0|0|1015.0|0|5.9562232263364825|0|17041.0|0
0|2020-08-14|16026.0|0|1015.0|0|5.9562232263364825|0|17041.0|0
0|2020-08-15|16026.0|0|1015.0|0|5.9562232263364825|0|17041.0|0
0|2020-08-16|16026.0|0|1015.0|0|5.9562232263364825|0|17041.0|0
0|2020-08-17|16026.0|0|1015.0|0|5.9562232263364825|0|17041.0|0
0|2020-08-18|16026.0|0|1015.0|0|5.9562232263364825|0|17041.0|0
0|2020-08-19|16026.0|0|1015.0|0|5.9562232263364825|0|17041.0|0
0|2020-08-20|16026.0|0|1015.0|0|5.9562232263364825|0|17041.0|0
0|2020-08-21|16026.0|0|1015.0|0|5.9562232263364825|0|17041.0|0
0|2020-08-22|16026.0|0|1015.0|0|5.9562232263364825|0|17041.0|0
0|2020-08-23|16026.0|0|1015.0|0|5.9562232263364825|0|17041.0|0
0|2020-08-24|16026.0|0|1015.0|0|5.9562232263364825|0|17041.0|0
0|2020-08-25|16026.0|0|1015.0|0|5.9562232263364825|0|17041.0|0
0|2020-08-26|16026.0|0|1015.0|0|5.9562232263364825|0|17041.0|0
0|2020-08-27|16026.0|0|1015.0|0|5.9562232263364825|0|17041.0|0
0|2020-08-28|16026.0|0|1015.0|0|5.9562232263364825|0|17041.0|0
0|2020-08-29|16026.0|0|1015.0|0|5.9562232263364825|0|17041.0|0
0|2020-08-30|16026.0|0|1015.0|0|5.9562232263364825|0|17041.0|0
0|2020-08-31|16026.0|0|1015.0|0|5.9562232263364825|0|17041.0|0
0|2020-09-01|15952.0|0|940.0|0|5.5647643855079325|0|16892.0|0
0|2020-09-02|15952.0|0|940.0|0|5.5647643855079325|0|16892.0|0
0|2020-09-03|15952.0|0|940.0|0|5.5647643855079325|0|16892.0|0
0|2020-09-04|15952.0|0|940.0|0|5.5647643855079325|0|16892.0|0
0|2020-09-05|15952.0|0|940.0|0|5.5647643855079325|0|16892.0|0
0|2020-09-06|15952.0|0|940.0|0|5.5647643855079325|0|16892.0|0
0|2020-09-07|15952.0|0|940.0|0|5.5647643855079325|0|16892.0|0
0|2020-09-08|15952.0|0|940.0|0|5.5647643855079325|0|16892.0|0
0|2020-09-09|15952.0|0|940.0|0|5.5647643855079325|0|16892.0|0
0|2020-09-10|15952.0|0|940.0|0|5.5647643855079325|0|16892.0|0
0|2020-09-11|15952.0|0|940.0|0|5.5647643855079325|0|16892.0|0
0|2020-09-12|15952.0|0|940.0|0|5.5647643855079325|0|16892.0|0
0|2020-09-13|15952.0|0|940.0|0|5.5647643855079325|0|16892.0|0
0|2020-09-14|15952.0|0|940.0|0|5.5647643855079325|0|16892.0|0
0|2020-09-15|15952.0|0|940.0|0|5.5647643855079325|0|16892.0|0
0|2020-09-16|15952.0|0|940.0|0|5.5647643855079325|0|16892.0|0
0|2020-09-17|15952.0|0|940.0|0|5.5647643855079325|0|16892.0|0
0|2020-09-18|15952.0|0|940.0|0|5.5647643855079325|0|16892.0|0
0|2020-09-19|15952.0|0|940.0|0|5.5647643855079325|0|16892.0|0
0|2020-09-20|15952.0|0|940.0|0|5.5647643855079325|0|16892.0|0
0|2020-09-21|15952.0|0|940.0|0|5.5647643855079325|0|16892.0|0
0|2020-09-22|15952.0|0|940.0|0|5.5647643855079325|0|16892.0|0
0|2020-09-23|15952.0|0|940.0|0|5.5647643855079325|0|16892.0|0
0|2020-09-24|15952.0|0|940.0|0|5.5647643855079325|0|16892.0|0
0|2020-09-25|15952.0|0|940.0|0|5.5647643855079325|0|16892.0|0
0|2020-09-26|15952.0|0|940.0|0|5.5647643855079325|0|16892.0|0
0|2020-09-27|15952.0|0|940.0|0|5.5647643855079325|0|16892.0|0
0|2020-09-28|15952.0|0|940.0|0|5.5647643855079325|0|16892.0|0
0|2020-09-29|15952.0|0|940.0|0|5.5647643855079325|0|16892.0|0
0|2020-09-30|15952.0|0|940.0|0|5.5647643855079325|0|16892.0|0
0|2020-10-01|15940.0|0|887.0|0|5.27129018838771|0|16827.0|0
0|2020-10-02|15940.0|0|887.0|0|5.27129018838771|0|16827.0|0
0|2020-10-03|15940.0|0|887.0|0|5.27129018838771|0|16827.0|0
0|2020-10-04|15940.0|0|887.0|0|5.27129018838771|0|16827.0|0
0|2020-10-05|15940.0|0|887.0|0|5.27129018838771|0|16827.0|0
0|2020-10-06|15940.0|0|887.0|0|5.27129018838771|0|16827.0|0
0|2020-10-07|15940.0|0|887.0|0|5.27129018838771|0|16827.0|0
0|2020-10-08|15940.0|0|887.0|0|5.27129018838771|0|16827.0|0
0|2020-10-09|15940.0|0|887.0|0|5.27129018838771|0|16827.0|0
0|2020-10-10|15940.0|0|887.0|0|5.27129018838771|0|16827.0|0
0|2020-10-11|15940.0|0|887.0|0|5.27129018838771|0|16827.0|0
0|2020-10-12|15940.0|0|887.0|0|5.27129018838771|0|16827.0|0
0|2020-10-13|15940.0|0|887.0|0|5.27129018838771|0|16827.0|0
0|2020-10-14|15940.0|0|887.0|0|5.27129018838771|0|16827.0|0
0|2020-10-15|15940.0|0|887.0|0|5.27129018838771|0|16827.0|0
0|2020-10-16|15940.0|0|887.0|0|5.27129018838771|0|16827.0|0
0|2020-10-17|15940.0|0|887.0|0|5.27129018838771|0|16827.0|0
0|2020-10-18|15940.0|0|887.0|0|5.27129018838771|0|16827.0|0
0|2020-10-19|15940.0|0|887.0|0|5.27129018838771|0|16827.0|0
0|2020-10-20|15940.0|0|887.0|0|5.27129018838771|0|16827.0|0
0|2020-10-21|15940.0|0|887.0|0|5.27129018838771|0|16827.0|0
0|2020-10-22|15940.0|0|887.0|0|5.27129018838771|0|16827.0|0
0|2020-10-23|15940.0|0|887.0|0|5.27129018838771|0|16827.0|0
0|2020-10-24|15940.0|0|887.0|0|5.27129018838771|0|16827.0|0
0|2020-10-25|15940.0|0|887.0|0|5.27129018838771|0|16827.0|0
0|2020-10-26|15940.0|0|887.0|0|5.27129018838771|0|16827.0|0
0|2020-10-27|15940.0|0|887.0|0|5.27129018838771|0|16827.0|0
0|2020-10-28|15940.0|0|887.0|0|5.27129018838771|0|16827.0|0
0|2020-10-29|15940.0|0|887.0|0|5.27129018838771|0|16827.0|0
0|2020-10-30|15940.0|0|887.0|0|5.27129018838771|0|16827.0|0
0|2020-10-31|15940.0|0|887.0|0|5.27129018838771|0|16827.0|0
0|2020-11-01|16027.0|0|1075.0|0|6.285814524617004|0|17102.0|0
0|2020-11-02|16027.0|0|1075.0|0|6.285814524617004|0|17102.0|0
0|2020-11-03|16027.0|0|1075.0|0|6.285814524617004|0|17102.0|0
0|2020-11-04|16027.0|0|1075.0|0|6.285814524617004|0|17102.0|0
0|2020-11-05|16027.0|0|1075.0|0|6.285814524617004|0|17102.0|0
0|2020-11-06|16027.0|0|1075.0|0|6.285814524617004|0|17102.0|0
0|2020-11-07|16027.0|0|1075.0|0|6.285814524617004|0|17102.0|0
0|2020-11-08|16027.0|0|1075.0|0|6.285814524617004|0|17102.0|0
0|2020-11-09|16027.0|0|1075.0|0|6.285814524617004|0|17102.0|0
0|2020-11-10|16027.0|0|1075.0|0|6.285814524617004|0|17102.0|0
0|2020-11-11|16027.0|0|1075.0|0|6.285814524617004|0|17102.0|0
0|2020-11-12|16027.0|0|1075.0|0|6.285814524617004|0|17102.0|0
0|2020-11-13|16027.0|0|1075.0|0|6.285814524617004|0|17102.0|0
0|2020-11-14|16027.0|0|1075.0|0|6.285814524617004|0|17102.0|0
0|2020-11-15|16027.0|0|1075.0|0|6.285814524617004|0|17102.0|0
0|2020-11-16|16027.0|0|1075.0|0|6.285814524617004|0|17102.0|0
0|2020-11-17|16027.0|0|1075.0|0|6.285814524617004|0|17102.0|0
0|2020-11-18|16027.0|0|1075.0|0|6.285814524617004|0|17102.0|0
0|2020-11-19|16027.0|0|1075.0|0|6.285814524617004|0|17102.0|0
0|2020-11-20|16027.0|0|1075.0|0|6.285814524617004|0|17102.0|0
0|2020-11-21|16027.0|0|1075.0|0|6.285814524617004|0|17102.0|0
0|2020-11-22|16027.0|0|1075.0|0|6.285814524617004|0|17102.0|0
0|2020-11-23|16027.0|0|1075.0|0|6.285814524617004|0|17102.0|0
0|2020-11-24|16027.0|0|1075.0|0|6.285814524617004|0|17102.0|0
0|2020-11-25|16027.0|0|1075.0|0|6.285814524617004|0|17102.0|0
0|2020-11-26|16027.0|0|1075.0|0|6.285814524617004|0|17102.0|0
0|2020-11-27|16027.0|0|1075.0|0|6.285814524617004|0|17102.0|0
0|2020-11-28|16027.0|0|1075.0|0|6.285814524617004|0|17102.0|0
0|2020-11-29|16027.0|0|1075.0|0|6.285814524617004|0|17102.0|0
0|2020-11-30|16027.0|0|1075.0|0|6.285814524617004|0|17102.0|0
0|2020-12-01|15857.0|0|1282.0|0|7.48001633700916|0|17139.0|0
0|2020-12-02|15857.0|0|1282.0|0|7.48001633700916|0|17139.0|0
0|2020-12-03|15857.0|0|1282.0|0|7.48001633700916|0|17139.0|0
