|dates|Wyandotte_Kansas_UnitedStates.BLS_EmployedPopulation.data|Wyandotte_Kansas_UnitedStates.BLS_EmployedPopulation.missing|Wyandotte_Kansas_UnitedStates.BLS_UnemployedPopulation.data|Wyandotte_Kansas_UnitedStates.BLS_UnemployedPopulation.missing|Wyandotte_Kansas_UnitedStates.BLS_UnemploymentRate.data|Wyandotte_Kansas_UnitedStates.BLS_UnemploymentRate.missing|Wyandotte_Kansas_UnitedStates.BLS_LaborForcePopulation.data|Wyandotte_Kansas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-02-02|74462.0|0|3471.5|0|4.454438720190932|0|77933.5|0
0|2020-02-03|74462.0|0|3471.5|0|4.454438720190932|0|77933.5|0
0|2020-02-04|74462.0|0|3471.5|0|4.454438720190932|0|77933.5|0
0|2020-02-05|74462.0|0|3471.5|0|4.454438720190932|0|77933.5|0
0|2020-02-06|74462.0|0|3471.5|0|4.454438720190932|0|77933.5|0
0|2020-02-07|74462.0|0|3471.5|0|4.454438720190932|0|77933.5|0
0|2020-02-08|74462.0|0|3471.5|0|4.454438720190932|0|77933.5|0
0|2020-02-09|74462.0|0|3471.5|0|4.454438720190932|0|77933.5|0
0|2020-02-10|74462.0|0|3471.5|0|4.454438720190932|0|77933.5|0
0|2020-02-11|74462.0|0|3471.5|0|4.454438720190932|0|77933.5|0
0|2020-02-12|74462.0|0|3471.5|0|4.454438720190932|0|77933.5|0
0|2020-02-13|74462.0|0|3471.5|0|4.454438720190932|0|77933.5|0
0|2020-02-14|74462.0|0|3471.5|0|4.454438720190932|0|77933.5|0
0|2020-02-15|74462.0|0|3471.5|0|4.454438720190932|0|77933.5|0
0|2020-02-16|74462.0|0|3471.5|0|4.454438720190932|0|77933.5|0
0|2020-02-17|74462.0|0|3471.5|0|4.454438720190932|0|77933.5|0
0|2020-02-18|74462.0|0|3471.5|0|4.454438720190932|0|77933.5|0
0|2020-02-19|74462.0|0|3471.5|0|4.454438720190932|0|77933.5|0
0|2020-02-20|74462.0|0|3471.5|0|4.454438720190932|0|77933.5|0
0|2020-02-21|74462.0|0|3471.5|0|4.454438720190932|0|77933.5|0
0|2020-02-22|74462.0|0|3471.5|0|4.454438720190932|0|77933.5|0
0|2020-02-23|74462.0|0|3471.5|0|4.454438720190932|0|77933.5|0
0|2020-02-24|74462.0|0|3471.5|0|4.454438720190932|0|77933.5|0
0|2020-02-25|74462.0|0|3471.5|0|4.454438720190932|0|77933.5|0
0|2020-02-26|74462.0|0|3471.5|0|4.454438720190932|0|77933.5|0
0|2020-02-27|74462.0|0|3471.5|0|4.454438720190932|0|77933.5|0
0|2020-02-28|74462.0|0|3471.5|0|4.454438720190932|0|77933.5|0
0|2020-02-29|74462.0|0|3471.5|0|4.454438720190932|0|77933.5|0
0|2020-03-01|73698.5|0|3218.0|0|4.183757711284315|0|76916.5|0
0|2020-03-02|73698.5|0|3218.0|0|4.183757711284315|0|76916.5|0
0|2020-03-03|73698.5|0|3218.0|0|4.183757711284315|0|76916.5|0
0|2020-03-04|73698.5|0|3218.0|0|4.183757711284315|0|76916.5|0
0|2020-03-05|73698.5|0|3218.0|0|4.183757711284315|0|76916.5|0
0|2020-03-06|73698.5|0|3218.0|0|4.183757711284315|0|76916.5|0
0|2020-03-07|73698.5|0|3218.0|0|4.183757711284315|0|76916.5|0
0|2020-03-08|73698.5|0|3218.0|0|4.183757711284315|0|76916.5|0
0|2020-03-09|73698.5|0|3218.0|0|4.183757711284315|0|76916.5|0
0|2020-03-10|73698.5|0|3218.0|0|4.183757711284315|0|76916.5|0
0|2020-03-11|73698.5|0|3218.0|0|4.183757711284315|0|76916.5|0
0|2020-03-12|73698.5|0|3218.0|0|4.183757711284315|0|76916.5|0
0|2020-03-13|73698.5|0|3218.0|0|4.183757711284315|0|76916.5|0
0|2020-03-14|73698.5|0|3218.0|0|4.183757711284315|0|76916.5|0
0|2020-03-15|73698.5|0|3218.0|0|4.183757711284315|0|76916.5|0
0|2020-03-16|73698.5|0|3218.0|0|4.183757711284315|0|76916.5|0
0|2020-03-17|73698.5|0|3218.0|0|4.183757711284315|0|76916.5|0
0|2020-03-18|73698.5|0|3218.0|0|4.183757711284315|0|76916.5|0
0|2020-03-19|73698.5|0|3218.0|0|4.183757711284315|0|76916.5|0
0|2020-03-20|73698.5|0|3218.0|0|4.183757711284315|0|76916.5|0
0|2020-03-21|73698.5|0|3218.0|0|4.183757711284315|0|76916.5|0
0|2020-03-22|73698.5|0|3218.0|0|4.183757711284315|0|76916.5|0
0|2020-03-23|73698.5|0|3218.0|0|4.183757711284315|0|76916.5|0
0|2020-03-24|73698.5|0|3218.0|0|4.183757711284315|0|76916.5|0
0|2020-03-25|73698.5|0|3218.0|0|4.183757711284315|0|76916.5|0
0|2020-03-26|73698.5|0|3218.0|0|4.183757711284315|0|76916.5|0
0|2020-03-27|73698.5|0|3218.0|0|4.183757711284315|0|76916.5|0
0|2020-03-28|73698.5|0|3218.0|0|4.183757711284315|0|76916.5|0
0|2020-03-29|73698.5|0|3218.0|0|4.183757711284315|0|76916.5|0
0|2020-03-30|73698.5|0|3218.0|0|4.183757711284315|0|76916.5|0
0|2020-03-31|73698.5|0|3218.0|0|4.183757711284315|0|76916.5|0
0|2020-04-01|66338.5|0|12095.5|0|15.421245888262742|0|78434.0|0
0|2020-04-02|66338.5|0|12095.5|0|15.421245888262742|0|78434.0|0
0|2020-04-03|66338.5|0|12095.5|0|15.421245888262742|0|78434.0|0
0|2020-04-04|66338.5|0|12095.5|0|15.421245888262742|0|78434.0|0
0|2020-04-05|66338.5|0|12095.5|0|15.421245888262742|0|78434.0|0
0|2020-04-06|66338.5|0|12095.5|0|15.421245888262742|0|78434.0|0
0|2020-04-07|66338.5|0|12095.5|0|15.421245888262742|0|78434.0|0
0|2020-04-08|66338.5|0|12095.5|0|15.421245888262742|0|78434.0|0
0|2020-04-09|66338.5|0|12095.5|0|15.421245888262742|0|78434.0|0
0|2020-04-10|66338.5|0|12095.5|0|15.421245888262742|0|78434.0|0
0|2020-04-11|66338.5|0|12095.5|0|15.421245888262742|0|78434.0|0
0|2020-04-12|66338.5|0|12095.5|0|15.421245888262742|0|78434.0|0
0|2020-04-13|66338.5|0|12095.5|0|15.421245888262742|0|78434.0|0
0|2020-04-14|66338.5|0|12095.5|0|15.421245888262742|0|78434.0|0
0|2020-04-15|66338.5|0|12095.5|0|15.421245888262742|0|78434.0|0
0|2020-04-16|66338.5|0|12095.5|0|15.421245888262742|0|78434.0|0
0|2020-04-17|66338.5|0|12095.5|0|15.421245888262742|0|78434.0|0
0|2020-04-18|66338.5|0|12095.5|0|15.421245888262742|0|78434.0|0
0|2020-04-19|66338.5|0|12095.5|0|15.421245888262742|0|78434.0|0
0|2020-04-20|66338.5|0|12095.5|0|15.421245888262742|0|78434.0|0
0|2020-04-21|66338.5|0|12095.5|0|15.421245888262742|0|78434.0|0
0|2020-04-22|66338.5|0|12095.5|0|15.421245888262742|0|78434.0|0
0|2020-04-23|66338.5|0|12095.5|0|15.421245888262742|0|78434.0|0
0|2020-04-24|66338.5|0|12095.5|0|15.421245888262742|0|78434.0|0
0|2020-04-25|66338.5|0|12095.5|0|15.421245888262742|0|78434.0|0
0|2020-04-26|66338.5|0|12095.5|0|15.421245888262742|0|78434.0|0
0|2020-04-27|66338.5|0|12095.5|0|15.421245888262742|0|78434.0|0
0|2020-04-28|66338.5|0|12095.5|0|15.421245888262742|0|78434.0|0
0|2020-04-29|66338.5|0|12095.5|0|15.421245888262742|0|78434.0|0
0|2020-04-30|66338.5|0|12095.5|0|15.421245888262742|0|78434.0|0
0|2020-05-01|68185.0|0|10430.0|0|13.267188195636965|0|78615.0|0
0|2020-05-02|68185.0|0|10430.0|0|13.267188195636965|0|78615.0|0
0|2020-05-03|68185.0|0|10430.0|0|13.267188195636965|0|78615.0|0
0|2020-05-04|68185.0|0|10430.0|0|13.267188195636965|0|78615.0|0
0|2020-05-05|68185.0|0|10430.0|0|13.267188195636965|0|78615.0|0
0|2020-05-06|68185.0|0|10430.0|0|13.267188195636965|0|78615.0|0
0|2020-05-07|68185.0|0|10430.0|0|13.267188195636965|0|78615.0|0
0|2020-05-08|68185.0|0|10430.0|0|13.267188195636965|0|78615.0|0
0|2020-05-09|68185.0|0|10430.0|0|13.267188195636965|0|78615.0|0
0|2020-05-10|68185.0|0|10430.0|0|13.267188195636965|0|78615.0|0
0|2020-05-11|68185.0|0|10430.0|0|13.267188195636965|0|78615.0|0
0|2020-05-12|68185.0|0|10430.0|0|13.267188195636965|0|78615.0|0
0|2020-05-13|68185.0|0|10430.0|0|13.267188195636965|0|78615.0|0
0|2020-05-14|68185.0|0|10430.0|0|13.267188195636965|0|78615.0|0
0|2020-05-15|68185.0|0|10430.0|0|13.267188195636965|0|78615.0|0
0|2020-05-16|68185.0|0|10430.0|0|13.267188195636965|0|78615.0|0
0|2020-05-17|68185.0|0|10430.0|0|13.267188195636965|0|78615.0|0
0|2020-05-18|68185.0|0|10430.0|0|13.267188195636965|0|78615.0|0
0|2020-05-19|68185.0|0|10430.0|0|13.267188195636965|0|78615.0|0
0|2020-05-20|68185.0|0|10430.0|0|13.267188195636965|0|78615.0|0
0|2020-05-21|68185.0|0|10430.0|0|13.267188195636965|0|78615.0|0
0|2020-05-22|68185.0|0|10430.0|0|13.267188195636965|0|78615.0|0
0|2020-05-23|68185.0|0|10430.0|0|13.267188195636965|0|78615.0|0
0|2020-05-24|68185.0|0|10430.0|0|13.267188195636965|0|78615.0|0
0|2020-05-25|68185.0|0|10430.0|0|13.267188195636965|0|78615.0|0
0|2020-05-26|68185.0|0|10430.0|0|13.267188195636965|0|78615.0|0
0|2020-05-27|68185.0|0|10430.0|0|13.267188195636965|0|78615.0|0
0|2020-05-28|68185.0|0|10430.0|0|13.267188195636965|0|78615.0|0
0|2020-05-29|68185.0|0|10430.0|0|13.267188195636965|0|78615.0|0
0|2020-05-30|68185.0|0|10430.0|0|13.267188195636965|0|78615.0|0
0|2020-05-31|68185.0|0|10430.0|0|13.267188195636965|0|78615.0|0
0|2020-06-01|71990.0|0|7300.0|0|9.20670954723168|0|79290.0|0
0|2020-06-02|71990.0|0|7300.0|0|9.20670954723168|0|79290.0|0
0|2020-06-03|71990.0|0|7300.0|0|9.20670954723168|0|79290.0|0
0|2020-06-04|71990.0|0|7300.0|0|9.20670954723168|0|79290.0|0
0|2020-06-05|71990.0|0|7300.0|0|9.20670954723168|0|79290.0|0
0|2020-06-06|71990.0|0|7300.0|0|9.20670954723168|0|79290.0|0
0|2020-06-07|71990.0|0|7300.0|0|9.20670954723168|0|79290.0|0
0|2020-06-08|71990.0|0|7300.0|0|9.20670954723168|0|79290.0|0
0|2020-06-09|71990.0|0|7300.0|0|9.20670954723168|0|79290.0|0
0|2020-06-10|71990.0|0|7300.0|0|9.20670954723168|0|79290.0|0
0|2020-06-11|71990.0|0|7300.0|0|9.20670954723168|0|79290.0|0
0|2020-06-12|71990.0|0|7300.0|0|9.20670954723168|0|79290.0|0
0|2020-06-13|71990.0|0|7300.0|0|9.20670954723168|0|79290.0|0
0|2020-06-14|71990.0|0|7300.0|0|9.20670954723168|0|79290.0|0
0|2020-06-15|71990.0|0|7300.0|0|9.20670954723168|0|79290.0|0
0|2020-06-16|71990.0|0|7300.0|0|9.20670954723168|0|79290.0|0
0|2020-06-17|71990.0|0|7300.0|0|9.20670954723168|0|79290.0|0
0|2020-06-18|71990.0|0|7300.0|0|9.20670954723168|0|79290.0|0
0|2020-06-19|71990.0|0|7300.0|0|9.20670954723168|0|79290.0|0
0|2020-06-20|71990.0|0|7300.0|0|9.20670954723168|0|79290.0|0
0|2020-06-21|71990.0|0|7300.0|0|9.20670954723168|0|79290.0|0
0|2020-06-22|71990.0|0|7300.0|0|9.20670954723168|0|79290.0|0
0|2020-06-23|71990.0|0|7300.0|0|9.20670954723168|0|79290.0|0
0|2020-06-24|71990.0|0|7300.0|0|9.20670954723168|0|79290.0|0
0|2020-06-25|71990.0|0|7300.0|0|9.20670954723168|0|79290.0|0
0|2020-06-26|71990.0|0|7300.0|0|9.20670954723168|0|79290.0|0
0|2020-06-27|71990.0|0|7300.0|0|9.20670954723168|0|79290.0|0
0|2020-06-28|71990.0|0|7300.0|0|9.20670954723168|0|79290.0|0
0|2020-06-29|71990.0|0|7300.0|0|9.20670954723168|0|79290.0|0
0|2020-06-30|71990.0|0|7300.0|0|9.20670954723168|0|79290.0|0
0|2020-07-01|73296.0|0|8157.0|0|10.014364111819086|0|81453.0|0
0|2020-07-02|73296.0|0|8157.0|0|10.014364111819086|0|81453.0|0
0|2020-07-03|73296.0|0|8157.0|0|10.014364111819086|0|81453.0|0
0|2020-07-04|73296.0|0|8157.0|0|10.014364111819086|0|81453.0|0
0|2020-07-05|73296.0|0|8157.0|0|10.014364111819086|0|81453.0|0
0|2020-07-06|73296.0|0|8157.0|0|10.014364111819086|0|81453.0|0
0|2020-07-07|73296.0|0|8157.0|0|10.014364111819086|0|81453.0|0
0|2020-07-08|73296.0|0|8157.0|0|10.014364111819086|0|81453.0|0
0|2020-07-09|73296.0|0|8157.0|0|10.014364111819086|0|81453.0|0
0|2020-07-10|73296.0|0|8157.0|0|10.014364111819086|0|81453.0|0
0|2020-07-11|73296.0|0|8157.0|0|10.014364111819086|0|81453.0|0
0|2020-07-12|73296.0|0|8157.0|0|10.014364111819086|0|81453.0|0
0|2020-07-13|73296.0|0|8157.0|0|10.014364111819086|0|81453.0|0
0|2020-07-14|73296.0|0|8157.0|0|10.014364111819086|0|81453.0|0
0|2020-07-15|73296.0|0|8157.0|0|10.014364111819086|0|81453.0|0
0|2020-07-16|73296.0|0|8157.0|0|10.014364111819086|0|81453.0|0
0|2020-07-17|73296.0|0|8157.0|0|10.014364111819086|0|81453.0|0
0|2020-07-18|73296.0|0|8157.0|0|10.014364111819086|0|81453.0|0
0|2020-07-19|73296.0|0|8157.0|0|10.014364111819086|0|81453.0|0
0|2020-07-20|73296.0|0|8157.0|0|10.014364111819086|0|81453.0|0
0|2020-07-21|73296.0|0|8157.0|0|10.014364111819086|0|81453.0|0
0|2020-07-22|73296.0|0|8157.0|0|10.014364111819086|0|81453.0|0
0|2020-07-23|73296.0|0|8157.0|0|10.014364111819086|0|81453.0|0
0|2020-07-24|73296.0|0|8157.0|0|10.014364111819086|0|81453.0|0
0|2020-07-25|73296.0|0|8157.0|0|10.014364111819086|0|81453.0|0
0|2020-07-26|73296.0|0|8157.0|0|10.014364111819086|0|81453.0|0
0|2020-07-27|73296.0|0|8157.0|0|10.014364111819086|0|81453.0|0
0|2020-07-28|73296.0|0|8157.0|0|10.014364111819086|0|81453.0|0
0|2020-07-29|73296.0|0|8157.0|0|10.014364111819086|0|81453.0|0
0|2020-07-30|73296.0|0|8157.0|0|10.014364111819086|0|81453.0|0
0|2020-07-31|73296.0|0|8157.0|0|10.014364111819086|0|81453.0|0
0|2020-08-01|72876.0|0|6709.0|0|8.429980523968084|0|79585.0|0
0|2020-08-02|72876.0|0|6709.0|0|8.429980523968084|0|79585.0|0
0|2020-08-03|72876.0|0|6709.0|0|8.429980523968084|0|79585.0|0
0|2020-08-04|72876.0|0|6709.0|0|8.429980523968084|0|79585.0|0
0|2020-08-05|72876.0|0|6709.0|0|8.429980523968084|0|79585.0|0
0|2020-08-06|72876.0|0|6709.0|0|8.429980523968084|0|79585.0|0
0|2020-08-07|72876.0|0|6709.0|0|8.429980523968084|0|79585.0|0
0|2020-08-08|72876.0|0|6709.0|0|8.429980523968084|0|79585.0|0
0|2020-08-09|72876.0|0|6709.0|0|8.429980523968084|0|79585.0|0
0|2020-08-10|72876.0|0|6709.0|0|8.429980523968084|0|79585.0|0
0|2020-08-11|72876.0|0|6709.0|0|8.429980523968084|0|79585.0|0
0|2020-08-12|72876.0|0|6709.0|0|8.429980523968084|0|79585.0|0
0|2020-08-13|72876.0|0|6709.0|0|8.429980523968084|0|79585.0|0
0|2020-08-14|72876.0|0|6709.0|0|8.429980523968084|0|79585.0|0
0|2020-08-15|72876.0|0|6709.0|0|8.429980523968084|0|79585.0|0
0|2020-08-16|72876.0|0|6709.0|0|8.429980523968084|0|79585.0|0
0|2020-08-17|72876.0|0|6709.0|0|8.429980523968084|0|79585.0|0
0|2020-08-18|72876.0|0|6709.0|0|8.429980523968084|0|79585.0|0
0|2020-08-19|72876.0|0|6709.0|0|8.429980523968084|0|79585.0|0
0|2020-08-20|72876.0|0|6709.0|0|8.429980523968084|0|79585.0|0
0|2020-08-21|72876.0|0|6709.0|0|8.429980523968084|0|79585.0|0
0|2020-08-22|72876.0|0|6709.0|0|8.429980523968084|0|79585.0|0
0|2020-08-23|72876.0|0|6709.0|0|8.429980523968084|0|79585.0|0
0|2020-08-24|72876.0|0|6709.0|0|8.429980523968084|0|79585.0|0
0|2020-08-25|72876.0|0|6709.0|0|8.429980523968084|0|79585.0|0
0|2020-08-26|72876.0|0|6709.0|0|8.429980523968084|0|79585.0|0
0|2020-08-27|72876.0|0|6709.0|0|8.429980523968084|0|79585.0|0
0|2020-08-28|72876.0|0|6709.0|0|8.429980523968084|0|79585.0|0
0|2020-08-29|72876.0|0|6709.0|0|8.429980523968084|0|79585.0|0
0|2020-08-30|72876.0|0|6709.0|0|8.429980523968084|0|79585.0|0
0|2020-08-31|72876.0|0|6709.0|0|8.429980523968084|0|79585.0|0
0|2020-09-01|70876.0|0|6090.0|0|7.912584777694047|0|76966.0|0
0|2020-09-02|70876.0|0|6090.0|0|7.912584777694047|0|76966.0|0
0|2020-09-03|70876.0|0|6090.0|0|7.912584777694047|0|76966.0|0
0|2020-09-04|70876.0|0|6090.0|0|7.912584777694047|0|76966.0|0
0|2020-09-05|70876.0|0|6090.0|0|7.912584777694047|0|76966.0|0
0|2020-09-06|70876.0|0|6090.0|0|7.912584777694047|0|76966.0|0
0|2020-09-07|70876.0|0|6090.0|0|7.912584777694047|0|76966.0|0
0|2020-09-08|70876.0|0|6090.0|0|7.912584777694047|0|76966.0|0
0|2020-09-09|70876.0|0|6090.0|0|7.912584777694047|0|76966.0|0
0|2020-09-10|70876.0|0|6090.0|0|7.912584777694047|0|76966.0|0
0|2020-09-11|70876.0|0|6090.0|0|7.912584777694047|0|76966.0|0
0|2020-09-12|70876.0|0|6090.0|0|7.912584777694047|0|76966.0|0
0|2020-09-13|70876.0|0|6090.0|0|7.912584777694047|0|76966.0|0
0|2020-09-14|70876.0|0|6090.0|0|7.912584777694047|0|76966.0|0
0|2020-09-15|70876.0|0|6090.0|0|7.912584777694047|0|76966.0|0
0|2020-09-16|70876.0|0|6090.0|0|7.912584777694047|0|76966.0|0
0|2020-09-17|70876.0|0|6090.0|0|7.912584777694047|0|76966.0|0
0|2020-09-18|70876.0|0|6090.0|0|7.912584777694047|0|76966.0|0
0|2020-09-19|70876.0|0|6090.0|0|7.912584777694047|0|76966.0|0
0|2020-09-20|70876.0|0|6090.0|0|7.912584777694047|0|76966.0|0
0|2020-09-21|70876.0|0|6090.0|0|7.912584777694047|0|76966.0|0
0|2020-09-22|70876.0|0|6090.0|0|7.912584777694047|0|76966.0|0
0|2020-09-23|70876.0|0|6090.0|0|7.912584777694047|0|76966.0|0
0|2020-09-24|70876.0|0|6090.0|0|7.912584777694047|0|76966.0|0
0|2020-09-25|70876.0|0|6090.0|0|7.912584777694047|0|76966.0|0
0|2020-09-26|70876.0|0|6090.0|0|7.912584777694047|0|76966.0|0
0|2020-09-27|70876.0|0|6090.0|0|7.912584777694047|0|76966.0|0
0|2020-09-28|70876.0|0|6090.0|0|7.912584777694047|0|76966.0|0
0|2020-09-29|70876.0|0|6090.0|0|7.912584777694047|0|76966.0|0
0|2020-09-30|70876.0|0|6090.0|0|7.912584777694047|0|76966.0|0
0|2020-10-01|73961.0|0|4131.0|0|5.289914459867848|0|78092.0|0
0|2020-10-02|73961.0|0|4131.0|0|5.289914459867848|0|78092.0|0
0|2020-10-03|73961.0|0|4131.0|0|5.289914459867848|0|78092.0|0
0|2020-10-04|73961.0|0|4131.0|0|5.289914459867848|0|78092.0|0
0|2020-10-05|73961.0|0|4131.0|0|5.289914459867848|0|78092.0|0
0|2020-10-06|73961.0|0|4131.0|0|5.289914459867848|0|78092.0|0
0|2020-10-07|73961.0|0|4131.0|0|5.289914459867848|0|78092.0|0
0|2020-10-08|73961.0|0|4131.0|0|5.289914459867848|0|78092.0|0
0|2020-10-09|73961.0|0|4131.0|0|5.289914459867848|0|78092.0|0
0|2020-10-10|73961.0|0|4131.0|0|5.289914459867848|0|78092.0|0
0|2020-10-11|73961.0|0|4131.0|0|5.289914459867848|0|78092.0|0
0|2020-10-12|73961.0|0|4131.0|0|5.289914459867848|0|78092.0|0
0|2020-10-13|73961.0|0|4131.0|0|5.289914459867848|0|78092.0|0
0|2020-10-14|73961.0|0|4131.0|0|5.289914459867848|0|78092.0|0
0|2020-10-15|73961.0|0|4131.0|0|5.289914459867848|0|78092.0|0
0|2020-10-16|73961.0|0|4131.0|0|5.289914459867848|0|78092.0|0
0|2020-10-17|73961.0|0|4131.0|0|5.289914459867848|0|78092.0|0
0|2020-10-18|73961.0|0|4131.0|0|5.289914459867848|0|78092.0|0
0|2020-10-19|73961.0|0|4131.0|0|5.289914459867848|0|78092.0|0
0|2020-10-20|73961.0|0|4131.0|0|5.289914459867848|0|78092.0|0
0|2020-10-21|73961.0|0|4131.0|0|5.289914459867848|0|78092.0|0
0|2020-10-22|73961.0|0|4131.0|0|5.289914459867848|0|78092.0|0
0|2020-10-23|73961.0|0|4131.0|0|5.289914459867848|0|78092.0|0
0|2020-10-24|73961.0|0|4131.0|0|5.289914459867848|0|78092.0|0
0|2020-10-25|73961.0|0|4131.0|0|5.289914459867848|0|78092.0|0
0|2020-10-26|73961.0|0|4131.0|0|5.289914459867848|0|78092.0|0
0|2020-10-27|73961.0|0|4131.0|0|5.289914459867848|0|78092.0|0
0|2020-10-28|73961.0|0|4131.0|0|5.289914459867848|0|78092.0|0
0|2020-10-29|73961.0|0|4131.0|0|5.289914459867848|0|78092.0|0
0|2020-10-30|73961.0|0|4131.0|0|5.289914459867848|0|78092.0|0
0|2020-10-31|73961.0|0|4131.0|0|5.289914459867848|0|78092.0|0
0|2020-11-01|74585.0|0|3959.0|0|5.0404868608677935|0|78544.0|0
0|2020-11-02|74585.0|0|3959.0|0|5.0404868608677935|0|78544.0|0
0|2020-11-03|74585.0|0|3959.0|0|5.0404868608677935|0|78544.0|0
0|2020-11-04|74585.0|0|3959.0|0|5.0404868608677935|0|78544.0|0
0|2020-11-05|74585.0|0|3959.0|0|5.0404868608677935|0|78544.0|0
0|2020-11-06|74585.0|0|3959.0|0|5.0404868608677935|0|78544.0|0
0|2020-11-07|74585.0|0|3959.0|0|5.0404868608677935|0|78544.0|0
0|2020-11-08|74585.0|0|3959.0|0|5.0404868608677935|0|78544.0|0
0|2020-11-09|74585.0|0|3959.0|0|5.0404868608677935|0|78544.0|0
0|2020-11-10|74585.0|0|3959.0|0|5.0404868608677935|0|78544.0|0
0|2020-11-11|74585.0|0|3959.0|0|5.0404868608677935|0|78544.0|0
0|2020-11-12|74585.0|0|3959.0|0|5.0404868608677935|0|78544.0|0
0|2020-11-13|74585.0|0|3959.0|0|5.0404868608677935|0|78544.0|0
0|2020-11-14|74585.0|0|3959.0|0|5.0404868608677935|0|78544.0|0
0|2020-11-15|74585.0|0|3959.0|0|5.0404868608677935|0|78544.0|0
0|2020-11-16|74585.0|0|3959.0|0|5.0404868608677935|0|78544.0|0
0|2020-11-17|74585.0|0|3959.0|0|5.0404868608677935|0|78544.0|0
0|2020-11-18|74585.0|0|3959.0|0|5.0404868608677935|0|78544.0|0
0|2020-11-19|74585.0|0|3959.0|0|5.0404868608677935|0|78544.0|0
0|2020-11-20|74585.0|0|3959.0|0|5.0404868608677935|0|78544.0|0
0|2020-11-21|74585.0|0|3959.0|0|5.0404868608677935|0|78544.0|0
0|2020-11-22|74585.0|0|3959.0|0|5.0404868608677935|0|78544.0|0
0|2020-11-23|74585.0|0|3959.0|0|5.0404868608677935|0|78544.0|0
0|2020-11-24|74585.0|0|3959.0|0|5.0404868608677935|0|78544.0|0
0|2020-11-25|74585.0|0|3959.0|0|5.0404868608677935|0|78544.0|0
0|2020-11-26|74585.0|0|3959.0|0|5.0404868608677935|0|78544.0|0
0|2020-11-27|74585.0|0|3959.0|0|5.0404868608677935|0|78544.0|0
0|2020-11-28|74585.0|0|3959.0|0|5.0404868608677935|0|78544.0|0
0|2020-11-29|74585.0|0|3959.0|0|5.0404868608677935|0|78544.0|0
0|2020-11-30|74585.0|0|3959.0|0|5.0404868608677935|0|78544.0|0
