|dates|DeKalb_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|DeKalb_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|DeKalb_Indiana_UnitedStates.NYT_ConfirmedDeaths.data|DeKalb_Indiana_UnitedStates.NYT_ConfirmedDeaths.missing|DeKalb_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|DeKalb_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|DeKalb_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|DeKalb_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
