|dates|Bracken_Kentucky_UnitedStates.BLS_EmployedPopulation.data|Bracken_Kentucky_UnitedStates.BLS_EmployedPopulation.missing|Bracken_Kentucky_UnitedStates.BLS_UnemployedPopulation.data|Bracken_Kentucky_UnitedStates.BLS_UnemployedPopulation.missing|Bracken_Kentucky_UnitedStates.BLS_UnemploymentRate.data|Bracken_Kentucky_UnitedStates.BLS_UnemploymentRate.missing|Bracken_Kentucky_UnitedStates.BLS_LaborForcePopulation.data|Bracken_Kentucky_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|3655.5|0|243.5|0|6.245191074634522|0|3899.0|0
0|2020-01-02|3655.5|0|243.5|0|6.245191074634522|0|3899.0|0
0|2020-01-03|3655.5|0|243.5|0|6.245191074634522|0|3899.0|0
0|2020-01-04|3655.5|0|243.5|0|6.245191074634522|0|3899.0|0
0|2020-01-05|3655.5|0|243.5|0|6.245191074634522|0|3899.0|0
0|2020-01-06|3655.5|0|243.5|0|6.245191074634522|0|3899.0|0
0|2020-01-07|3655.5|0|243.5|0|6.245191074634522|0|3899.0|0
0|2020-01-08|3655.5|0|243.5|0|6.245191074634522|0|3899.0|0
0|2020-01-09|3655.5|0|243.5|0|6.245191074634522|0|3899.0|0
0|2020-01-10|3655.5|0|243.5|0|6.245191074634522|0|3899.0|0
0|2020-01-11|3655.5|0|243.5|0|6.245191074634522|0|3899.0|0
0|2020-01-12|3655.5|0|243.5|0|6.245191074634522|0|3899.0|0
0|2020-01-13|3655.5|0|243.5|0|6.245191074634522|0|3899.0|0
0|2020-01-14|3655.5|0|243.5|0|6.245191074634522|0|3899.0|0
0|2020-01-15|3655.5|0|243.5|0|6.245191074634522|0|3899.0|0
0|2020-01-16|3655.5|0|243.5|0|6.245191074634522|0|3899.0|0
0|2020-01-17|3655.5|0|243.5|0|6.245191074634522|0|3899.0|0
0|2020-01-18|3655.5|0|243.5|0|6.245191074634522|0|3899.0|0
0|2020-01-19|3655.5|0|243.5|0|6.245191074634522|0|3899.0|0
0|2020-01-20|3655.5|0|243.5|0|6.245191074634522|0|3899.0|0
0|2020-01-21|3655.5|0|243.5|0|6.245191074634522|0|3899.0|0
0|2020-01-22|3655.5|0|243.5|0|6.245191074634522|0|3899.0|0
0|2020-01-23|3655.5|0|243.5|0|6.245191074634522|0|3899.0|0
0|2020-01-24|3655.5|0|243.5|0|6.245191074634522|0|3899.0|0
0|2020-01-25|3655.5|0|243.5|0|6.245191074634522|0|3899.0|0
0|2020-01-26|3655.5|0|243.5|0|6.245191074634522|0|3899.0|0
0|2020-01-27|3655.5|0|243.5|0|6.245191074634522|0|3899.0|0
0|2020-01-28|3655.5|0|243.5|0|6.245191074634522|0|3899.0|0
0|2020-01-29|3655.5|0|243.5|0|6.245191074634522|0|3899.0|0
0|2020-01-30|3655.5|0|243.5|0|6.245191074634522|0|3899.0|0
0|2020-01-31|3655.5|0|243.5|0|6.245191074634522|0|3899.0|0
0|2020-02-01|3655.5|0|232.0|0|5.967845659163987|0|3887.5|0
0|2020-02-02|3655.5|0|232.0|0|5.967845659163987|0|3887.5|0
0|2020-02-03|3655.5|0|232.0|0|5.967845659163987|0|3887.5|0
0|2020-02-04|3655.5|0|232.0|0|5.967845659163987|0|3887.5|0
0|2020-02-05|3655.5|0|232.0|0|5.967845659163987|0|3887.5|0
0|2020-02-06|3655.5|0|232.0|0|5.967845659163987|0|3887.5|0
0|2020-02-07|3655.5|0|232.0|0|5.967845659163987|0|3887.5|0
0|2020-02-08|3655.5|0|232.0|0|5.967845659163987|0|3887.5|0
0|2020-02-09|3655.5|0|232.0|0|5.967845659163987|0|3887.5|0
0|2020-02-10|3655.5|0|232.0|0|5.967845659163987|0|3887.5|0
0|2020-02-11|3655.5|0|232.0|0|5.967845659163987|0|3887.5|0
0|2020-02-12|3655.5|0|232.0|0|5.967845659163987|0|3887.5|0
0|2020-02-13|3655.5|0|232.0|0|5.967845659163987|0|3887.5|0
0|2020-02-14|3655.5|0|232.0|0|5.967845659163987|0|3887.5|0
0|2020-02-15|3655.5|0|232.0|0|5.967845659163987|0|3887.5|0
0|2020-02-16|3655.5|0|232.0|0|5.967845659163987|0|3887.5|0
0|2020-02-17|3655.5|0|232.0|0|5.967845659163987|0|3887.5|0
0|2020-02-18|3655.5|0|232.0|0|5.967845659163987|0|3887.5|0
0|2020-02-19|3655.5|0|232.0|0|5.967845659163987|0|3887.5|0
0|2020-02-20|3655.5|0|232.0|0|5.967845659163987|0|3887.5|0
0|2020-02-21|3655.5|0|232.0|0|5.967845659163987|0|3887.5|0
0|2020-02-22|3655.5|0|232.0|0|5.967845659163987|0|3887.5|0
0|2020-02-23|3655.5|0|232.0|0|5.967845659163987|0|3887.5|0
0|2020-02-24|3655.5|0|232.0|0|5.967845659163987|0|3887.5|0
0|2020-02-25|3655.5|0|232.0|0|5.967845659163987|0|3887.5|0
0|2020-02-26|3655.5|0|232.0|0|5.967845659163987|0|3887.5|0
0|2020-02-27|3655.5|0|232.0|0|5.967845659163987|0|3887.5|0
0|2020-02-28|3655.5|0|232.0|0|5.967845659163987|0|3887.5|0
0|2020-02-29|3655.5|0|232.0|0|5.967845659163987|0|3887.5|0
0|2020-03-01|3616.0|0|239.0|0|6.199740596627756|0|3855.0|0
0|2020-03-02|3616.0|0|239.0|0|6.199740596627756|0|3855.0|0
0|2020-03-03|3616.0|0|239.0|0|6.199740596627756|0|3855.0|0
0|2020-03-04|3616.0|0|239.0|0|6.199740596627756|0|3855.0|0
0|2020-03-05|3616.0|0|239.0|0|6.199740596627756|0|3855.0|0
0|2020-03-06|3616.0|0|239.0|0|6.199740596627756|0|3855.0|0
0|2020-03-07|3616.0|0|239.0|0|6.199740596627756|0|3855.0|0
0|2020-03-08|3616.0|0|239.0|0|6.199740596627756|0|3855.0|0
0|2020-03-09|3616.0|0|239.0|0|6.199740596627756|0|3855.0|0
0|2020-03-10|3616.0|0|239.0|0|6.199740596627756|0|3855.0|0
0|2020-03-11|3616.0|0|239.0|0|6.199740596627756|0|3855.0|0
0|2020-03-12|3616.0|0|239.0|0|6.199740596627756|0|3855.0|0
0|2020-03-13|3616.0|0|239.0|0|6.199740596627756|0|3855.0|0
0|2020-03-14|3616.0|0|239.0|0|6.199740596627756|0|3855.0|0
0|2020-03-15|3616.0|0|239.0|0|6.199740596627756|0|3855.0|0
0|2020-03-16|3616.0|0|239.0|0|6.199740596627756|0|3855.0|0
0|2020-03-17|3616.0|0|239.0|0|6.199740596627756|0|3855.0|0
0|2020-03-18|3616.0|0|239.0|0|6.199740596627756|0|3855.0|0
0|2020-03-19|3616.0|0|239.0|0|6.199740596627756|0|3855.0|0
0|2020-03-20|3616.0|0|239.0|0|6.199740596627756|0|3855.0|0
0|2020-03-21|3616.0|0|239.0|0|6.199740596627756|0|3855.0|0
0|2020-03-22|3616.0|0|239.0|0|6.199740596627756|0|3855.0|0
0|2020-03-23|3616.0|0|239.0|0|6.199740596627756|0|3855.0|0
0|2020-03-24|3616.0|0|239.0|0|6.199740596627756|0|3855.0|0
0|2020-03-25|3616.0|0|239.0|0|6.199740596627756|0|3855.0|0
0|2020-03-26|3616.0|0|239.0|0|6.199740596627756|0|3855.0|0
0|2020-03-27|3616.0|0|239.0|0|6.199740596627756|0|3855.0|0
0|2020-03-28|3616.0|0|239.0|0|6.199740596627756|0|3855.0|0
0|2020-03-29|3616.0|0|239.0|0|6.199740596627756|0|3855.0|0
0|2020-03-30|3616.0|0|239.0|0|6.199740596627756|0|3855.0|0
0|2020-03-31|3616.0|0|239.0|0|6.199740596627756|0|3855.0|0
0|2020-04-01|3182.0|0|514.0|0|13.906926406926408|0|3696.0|0
0|2020-04-02|3182.0|0|514.0|0|13.906926406926408|0|3696.0|0
0|2020-04-03|3182.0|0|514.0|0|13.906926406926408|0|3696.0|0
0|2020-04-04|3182.0|0|514.0|0|13.906926406926408|0|3696.0|0
0|2020-04-05|3182.0|0|514.0|0|13.906926406926408|0|3696.0|0
0|2020-04-06|3182.0|0|514.0|0|13.906926406926408|0|3696.0|0
0|2020-04-07|3182.0|0|514.0|0|13.906926406926408|0|3696.0|0
0|2020-04-08|3182.0|0|514.0|0|13.906926406926408|0|3696.0|0
