|dates|Schleicher_Texas_UnitedStates.BLS_EmployedPopulation.data|Schleicher_Texas_UnitedStates.BLS_EmployedPopulation.missing|Schleicher_Texas_UnitedStates.BLS_UnemployedPopulation.data|Schleicher_Texas_UnitedStates.BLS_UnemployedPopulation.missing|Schleicher_Texas_UnitedStates.BLS_UnemploymentRate.data|Schleicher_Texas_UnitedStates.BLS_UnemploymentRate.missing|Schleicher_Texas_UnitedStates.BLS_LaborForcePopulation.data|Schleicher_Texas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-02-08|1244.5|0|38.5|0|3.0007794232268123|0|1283.0|0
0|2020-02-09|1244.5|0|38.5|0|3.0007794232268123|0|1283.0|0
0|2020-02-10|1244.5|0|38.5|0|3.0007794232268123|0|1283.0|0
0|2020-02-11|1244.5|0|38.5|0|3.0007794232268123|0|1283.0|0
0|2020-02-12|1244.5|0|38.5|0|3.0007794232268123|0|1283.0|0
0|2020-02-13|1244.5|0|38.5|0|3.0007794232268123|0|1283.0|0
0|2020-02-14|1244.5|0|38.5|0|3.0007794232268123|0|1283.0|0
0|2020-02-15|1244.5|0|38.5|0|3.0007794232268123|0|1283.0|0
0|2020-02-16|1244.5|0|38.5|0|3.0007794232268123|0|1283.0|0
0|2020-02-17|1244.5|0|38.5|0|3.0007794232268123|0|1283.0|0
0|2020-02-18|1244.5|0|38.5|0|3.0007794232268123|0|1283.0|0
0|2020-02-19|1244.5|0|38.5|0|3.0007794232268123|0|1283.0|0
0|2020-02-20|1244.5|0|38.5|0|3.0007794232268123|0|1283.0|0
0|2020-02-21|1244.5|0|38.5|0|3.0007794232268123|0|1283.0|0
0|2020-02-22|1244.5|0|38.5|0|3.0007794232268123|0|1283.0|0
0|2020-02-23|1244.5|0|38.5|0|3.0007794232268123|0|1283.0|0
0|2020-02-24|1244.5|0|38.5|0|3.0007794232268123|0|1283.0|0
0|2020-02-25|1244.5|0|38.5|0|3.0007794232268123|0|1283.0|0
0|2020-02-26|1244.5|0|38.5|0|3.0007794232268123|0|1283.0|0
0|2020-02-27|1244.5|0|38.5|0|3.0007794232268123|0|1283.0|0
0|2020-02-28|1244.5|0|38.5|0|3.0007794232268123|0|1283.0|0
0|2020-02-29|1244.5|0|38.5|0|3.0007794232268123|0|1283.0|0
0|2020-03-01|1206.5|0|58.5|0|4.624505928853755|0|1265.0|0
0|2020-03-02|1206.5|0|58.5|0|4.624505928853755|0|1265.0|0
0|2020-03-03|1206.5|0|58.5|0|4.624505928853755|0|1265.0|0
0|2020-03-04|1206.5|0|58.5|0|4.624505928853755|0|1265.0|0
0|2020-03-05|1206.5|0|58.5|0|4.624505928853755|0|1265.0|0
0|2020-03-06|1206.5|0|58.5|0|4.624505928853755|0|1265.0|0
0|2020-03-07|1206.5|0|58.5|0|4.624505928853755|0|1265.0|0
0|2020-03-08|1206.5|0|58.5|0|4.624505928853755|0|1265.0|0
0|2020-03-09|1206.5|0|58.5|0|4.624505928853755|0|1265.0|0
0|2020-03-10|1206.5|0|58.5|0|4.624505928853755|0|1265.0|0
0|2020-03-11|1206.5|0|58.5|0|4.624505928853755|0|1265.0|0
0|2020-03-12|1206.5|0|58.5|0|4.624505928853755|0|1265.0|0
0|2020-03-13|1206.5|0|58.5|0|4.624505928853755|0|1265.0|0
0|2020-03-14|1206.5|0|58.5|0|4.624505928853755|0|1265.0|0
0|2020-03-15|1206.5|0|58.5|0|4.624505928853755|0|1265.0|0
0|2020-03-16|1206.5|0|58.5|0|4.624505928853755|0|1265.0|0
0|2020-03-17|1206.5|0|58.5|0|4.624505928853755|0|1265.0|0
0|2020-03-18|1206.5|0|58.5|0|4.624505928853755|0|1265.0|0
0|2020-03-19|1206.5|0|58.5|0|4.624505928853755|0|1265.0|0
0|2020-03-20|1206.5|0|58.5|0|4.624505928853755|0|1265.0|0
0|2020-03-21|1206.5|0|58.5|0|4.624505928853755|0|1265.0|0
0|2020-03-22|1206.5|0|58.5|0|4.624505928853755|0|1265.0|0
0|2020-03-23|1206.5|0|58.5|0|4.624505928853755|0|1265.0|0
0|2020-03-24|1206.5|0|58.5|0|4.624505928853755|0|1265.0|0
0|2020-03-25|1206.5|0|58.5|0|4.624505928853755|0|1265.0|0
0|2020-03-26|1206.5|0|58.5|0|4.624505928853755|0|1265.0|0
0|2020-03-27|1206.5|0|58.5|0|4.624505928853755|0|1265.0|0
0|2020-03-28|1206.5|0|58.5|0|4.624505928853755|0|1265.0|0
0|2020-03-29|1206.5|0|58.5|0|4.624505928853755|0|1265.0|0
0|2020-03-30|1206.5|0|58.5|0|4.624505928853755|0|1265.0|0
0|2020-03-31|1206.5|0|58.5|0|4.624505928853755|0|1265.0|0
0|2020-04-01|1050.5|0|87.5|0|7.6889279437609845|0|1138.0|0
0|2020-04-02|1050.5|0|87.5|0|7.6889279437609845|0|1138.0|0
0|2020-04-03|1050.5|0|87.5|0|7.6889279437609845|0|1138.0|0
0|2020-04-04|1050.5|0|87.5|0|7.6889279437609845|0|1138.0|0
0|2020-04-05|1050.5|0|87.5|0|7.6889279437609845|0|1138.0|0
0|2020-04-06|1050.5|0|87.5|0|7.6889279437609845|0|1138.0|0
0|2020-04-07|1050.5|0|87.5|0|7.6889279437609845|0|1138.0|0
0|2020-04-08|1050.5|0|87.5|0|7.6889279437609845|0|1138.0|0
0|2020-04-09|1050.5|0|87.5|0|7.6889279437609845|0|1138.0|0
0|2020-04-10|1050.5|0|87.5|0|7.6889279437609845|0|1138.0|0
0|2020-04-11|1050.5|0|87.5|0|7.6889279437609845|0|1138.0|0
0|2020-04-12|1050.5|0|87.5|0|7.6889279437609845|0|1138.0|0
0|2020-04-13|1050.5|0|87.5|0|7.6889279437609845|0|1138.0|0
0|2020-04-14|1050.5|0|87.5|0|7.6889279437609845|0|1138.0|0
0|2020-04-15|1050.5|0|87.5|0|7.6889279437609845|0|1138.0|0
0|2020-04-16|1050.5|0|87.5|0|7.6889279437609845|0|1138.0|0
0|2020-04-17|1050.5|0|87.5|0|7.6889279437609845|0|1138.0|0
0|2020-04-18|1050.5|0|87.5|0|7.6889279437609845|0|1138.0|0
0|2020-04-19|1050.5|0|87.5|0|7.6889279437609845|0|1138.0|0
0|2020-04-20|1050.5|0|87.5|0|7.6889279437609845|0|1138.0|0
0|2020-04-21|1050.5|0|87.5|0|7.6889279437609845|0|1138.0|0
0|2020-04-22|1050.5|0|87.5|0|7.6889279437609845|0|1138.0|0
0|2020-04-23|1050.5|0|87.5|0|7.6889279437609845|0|1138.0|0
0|2020-04-24|1050.5|0|87.5|0|7.6889279437609845|0|1138.0|0
0|2020-04-25|1050.5|0|87.5|0|7.6889279437609845|0|1138.0|0
0|2020-04-26|1050.5|0|87.5|0|7.6889279437609845|0|1138.0|0
0|2020-04-27|1050.5|0|87.5|0|7.6889279437609845|0|1138.0|0
0|2020-04-28|1050.5|0|87.5|0|7.6889279437609845|0|1138.0|0
0|2020-04-29|1050.5|0|87.5|0|7.6889279437609845|0|1138.0|0
0|2020-04-30|1050.5|0|87.5|0|7.6889279437609845|0|1138.0|0
0|2020-05-01|1081.0|0|110.0|0|9.235936188077247|0|1191.0|0
0|2020-05-02|1081.0|0|110.0|0|9.235936188077247|0|1191.0|0
0|2020-05-03|1081.0|0|110.0|0|9.235936188077247|0|1191.0|0
0|2020-05-04|1081.0|0|110.0|0|9.235936188077247|0|1191.0|0
0|2020-05-05|1081.0|0|110.0|0|9.235936188077247|0|1191.0|0
0|2020-05-06|1081.0|0|110.0|0|9.235936188077247|0|1191.0|0
0|2020-05-07|1081.0|0|110.0|0|9.235936188077247|0|1191.0|0
0|2020-05-08|1081.0|0|110.0|0|9.235936188077247|0|1191.0|0
0|2020-05-09|1081.0|0|110.0|0|9.235936188077247|0|1191.0|0
0|2020-05-10|1081.0|0|110.0|0|9.235936188077247|0|1191.0|0
0|2020-05-11|1081.0|0|110.0|0|9.235936188077247|0|1191.0|0
0|2020-05-12|1081.0|0|110.0|0|9.235936188077247|0|1191.0|0
0|2020-05-13|1081.0|0|110.0|0|9.235936188077247|0|1191.0|0
0|2020-05-14|1081.0|0|110.0|0|9.235936188077247|0|1191.0|0
0|2020-05-15|1081.0|0|110.0|0|9.235936188077247|0|1191.0|0
0|2020-05-16|1081.0|0|110.0|0|9.235936188077247|0|1191.0|0
0|2020-05-17|1081.0|0|110.0|0|9.235936188077247|0|1191.0|0
0|2020-05-18|1081.0|0|110.0|0|9.235936188077247|0|1191.0|0
0|2020-05-19|1081.0|0|110.0|0|9.235936188077247|0|1191.0|0
0|2020-05-20|1081.0|0|110.0|0|9.235936188077247|0|1191.0|0
0|2020-05-21|1081.0|0|110.0|0|9.235936188077247|0|1191.0|0
0|2020-05-22|1081.0|0|110.0|0|9.235936188077247|0|1191.0|0
0|2020-05-23|1081.0|0|110.0|0|9.235936188077247|0|1191.0|0
0|2020-05-24|1081.0|0|110.0|0|9.235936188077247|0|1191.0|0
0|2020-05-25|1081.0|0|110.0|0|9.235936188077247|0|1191.0|0
0|2020-05-26|1081.0|0|110.0|0|9.235936188077247|0|1191.0|0
0|2020-05-27|1081.0|0|110.0|0|9.235936188077247|0|1191.0|0
0|2020-05-28|1081.0|0|110.0|0|9.235936188077247|0|1191.0|0
0|2020-05-29|1081.0|0|110.0|0|9.235936188077247|0|1191.0|0
0|2020-05-30|1081.0|0|110.0|0|9.235936188077247|0|1191.0|0
0|2020-05-31|1081.0|0|110.0|0|9.235936188077247|0|1191.0|0
0|2020-06-01|1125.0|0|121.0|0|9.71107544141252|0|1246.0|0
0|2020-06-02|1125.0|0|121.0|0|9.71107544141252|0|1246.0|0
0|2020-06-03|1125.0|0|121.0|0|9.71107544141252|0|1246.0|0
0|2020-06-04|1125.0|0|121.0|0|9.71107544141252|0|1246.0|0
0|2020-06-05|1125.0|0|121.0|0|9.71107544141252|0|1246.0|0
0|2020-06-06|1125.0|0|121.0|0|9.71107544141252|0|1246.0|0
0|2020-06-07|1125.0|0|121.0|0|9.71107544141252|0|1246.0|0
0|2020-06-08|1125.0|0|121.0|0|9.71107544141252|0|1246.0|0
0|2020-06-09|1125.0|0|121.0|0|9.71107544141252|0|1246.0|0
0|2020-06-10|1125.0|0|121.0|0|9.71107544141252|0|1246.0|0
0|2020-06-11|1125.0|0|121.0|0|9.71107544141252|0|1246.0|0
0|2020-06-12|1125.0|0|121.0|0|9.71107544141252|0|1246.0|0
0|2020-06-13|1125.0|0|121.0|0|9.71107544141252|0|1246.0|0
0|2020-06-14|1125.0|0|121.0|0|9.71107544141252|0|1246.0|0
0|2020-06-15|1125.0|0|121.0|0|9.71107544141252|0|1246.0|0
0|2020-06-16|1125.0|0|121.0|0|9.71107544141252|0|1246.0|0
0|2020-06-17|1125.0|0|121.0|0|9.71107544141252|0|1246.0|0
0|2020-06-18|1125.0|0|121.0|0|9.71107544141252|0|1246.0|0
0|2020-06-19|1125.0|0|121.0|0|9.71107544141252|0|1246.0|0
0|2020-06-20|1125.0|0|121.0|0|9.71107544141252|0|1246.0|0
0|2020-06-21|1125.0|0|121.0|0|9.71107544141252|0|1246.0|0
0|2020-06-22|1125.0|0|121.0|0|9.71107544141252|0|1246.0|0
0|2020-06-23|1125.0|0|121.0|0|9.71107544141252|0|1246.0|0
0|2020-06-24|1125.0|0|121.0|0|9.71107544141252|0|1246.0|0
0|2020-06-25|1125.0|0|121.0|0|9.71107544141252|0|1246.0|0
0|2020-06-26|1125.0|0|121.0|0|9.71107544141252|0|1246.0|0
0|2020-06-27|1125.0|0|121.0|0|9.71107544141252|0|1246.0|0
0|2020-06-28|1125.0|0|121.0|0|9.71107544141252|0|1246.0|0
0|2020-06-29|1125.0|0|121.0|0|9.71107544141252|0|1246.0|0
0|2020-06-30|1125.0|0|121.0|0|9.71107544141252|0|1246.0|0
0|2020-07-01|1074.0|0|107.0|0|9.060118543607112|0|1181.0|0
0|2020-07-02|1074.0|0|107.0|0|9.060118543607112|0|1181.0|0
0|2020-07-03|1074.0|0|107.0|0|9.060118543607112|0|1181.0|0
0|2020-07-04|1074.0|0|107.0|0|9.060118543607112|0|1181.0|0
0|2020-07-05|1074.0|0|107.0|0|9.060118543607112|0|1181.0|0
0|2020-07-06|1074.0|0|107.0|0|9.060118543607112|0|1181.0|0
0|2020-07-07|1074.0|0|107.0|0|9.060118543607112|0|1181.0|0
0|2020-07-08|1074.0|0|107.0|0|9.060118543607112|0|1181.0|0
0|2020-07-09|1074.0|0|107.0|0|9.060118543607112|0|1181.0|0
0|2020-07-10|1074.0|0|107.0|0|9.060118543607112|0|1181.0|0
0|2020-07-11|1074.0|0|107.0|0|9.060118543607112|0|1181.0|0
0|2020-07-12|1074.0|0|107.0|0|9.060118543607112|0|1181.0|0
0|2020-07-13|1074.0|0|107.0|0|9.060118543607112|0|1181.0|0
0|2020-07-14|1074.0|0|107.0|0|9.060118543607112|0|1181.0|0
0|2020-07-15|1074.0|0|107.0|0|9.060118543607112|0|1181.0|0
0|2020-07-16|1074.0|0|107.0|0|9.060118543607112|0|1181.0|0
0|2020-07-17|1074.0|0|107.0|0|9.060118543607112|0|1181.0|0
0|2020-07-18|1074.0|0|107.0|0|9.060118543607112|0|1181.0|0
0|2020-07-19|1074.0|0|107.0|0|9.060118543607112|0|1181.0|0
0|2020-07-20|1074.0|0|107.0|0|9.060118543607112|0|1181.0|0
0|2020-07-21|1074.0|0|107.0|0|9.060118543607112|0|1181.0|0
0|2020-07-22|1074.0|0|107.0|0|9.060118543607112|0|1181.0|0
0|2020-07-23|1074.0|0|107.0|0|9.060118543607112|0|1181.0|0
0|2020-07-24|1074.0|0|107.0|0|9.060118543607112|0|1181.0|0
0|2020-07-25|1074.0|0|107.0|0|9.060118543607112|0|1181.0|0
0|2020-07-26|1074.0|0|107.0|0|9.060118543607112|0|1181.0|0
0|2020-07-27|1074.0|0|107.0|0|9.060118543607112|0|1181.0|0
0|2020-07-28|1074.0|0|107.0|0|9.060118543607112|0|1181.0|0
0|2020-07-29|1074.0|0|107.0|0|9.060118543607112|0|1181.0|0
0|2020-07-30|1074.0|0|107.0|0|9.060118543607112|0|1181.0|0
0|2020-07-31|1074.0|0|107.0|0|9.060118543607112|0|1181.0|0
0|2020-08-01|1123.0|0|83.0|0|6.882255389718076|0|1206.0|0
0|2020-08-02|1123.0|0|83.0|0|6.882255389718076|0|1206.0|0
0|2020-08-03|1123.0|0|83.0|0|6.882255389718076|0|1206.0|0
0|2020-08-04|1123.0|0|83.0|0|6.882255389718076|0|1206.0|0
0|2020-08-05|1123.0|0|83.0|0|6.882255389718076|0|1206.0|0
0|2020-08-06|1123.0|0|83.0|0|6.882255389718076|0|1206.0|0
0|2020-08-07|1123.0|0|83.0|0|6.882255389718076|0|1206.0|0
0|2020-08-08|1123.0|0|83.0|0|6.882255389718076|0|1206.0|0
0|2020-08-09|1123.0|0|83.0|0|6.882255389718076|0|1206.0|0
0|2020-08-10|1123.0|0|83.0|0|6.882255389718076|0|1206.0|0
0|2020-08-11|1123.0|0|83.0|0|6.882255389718076|0|1206.0|0
0|2020-08-12|1123.0|0|83.0|0|6.882255389718076|0|1206.0|0
0|2020-08-13|1123.0|0|83.0|0|6.882255389718076|0|1206.0|0
0|2020-08-14|1123.0|0|83.0|0|6.882255389718076|0|1206.0|0
0|2020-08-15|1123.0|0|83.0|0|6.882255389718076|0|1206.0|0
0|2020-08-16|1123.0|0|83.0|0|6.882255389718076|0|1206.0|0
0|2020-08-17|1123.0|0|83.0|0|6.882255389718076|0|1206.0|0
0|2020-08-18|1123.0|0|83.0|0|6.882255389718076|0|1206.0|0
0|2020-08-19|1123.0|0|83.0|0|6.882255389718076|0|1206.0|0
0|2020-08-20|1123.0|0|83.0|0|6.882255389718076|0|1206.0|0
0|2020-08-21|1123.0|0|83.0|0|6.882255389718076|0|1206.0|0
0|2020-08-22|1123.0|0|83.0|0|6.882255389718076|0|1206.0|0
0|2020-08-23|1123.0|0|83.0|0|6.882255389718076|0|1206.0|0
0|2020-08-24|1123.0|0|83.0|0|6.882255389718076|0|1206.0|0
0|2020-08-25|1123.0|0|83.0|0|6.882255389718076|0|1206.0|0
0|2020-08-26|1123.0|0|83.0|0|6.882255389718076|0|1206.0|0
0|2020-08-27|1123.0|0|83.0|0|6.882255389718076|0|1206.0|0
0|2020-08-28|1123.0|0|83.0|0|6.882255389718076|0|1206.0|0
0|2020-08-29|1123.0|0|83.0|0|6.882255389718076|0|1206.0|0
0|2020-08-30|1123.0|0|83.0|0|6.882255389718076|0|1206.0|0
0|2020-08-31|1123.0|0|83.0|0|6.882255389718076|0|1206.0|0
0|2020-09-01|1081.0|0|96.0|0|8.156329651656755|0|1177.0|0
0|2020-09-02|1081.0|0|96.0|0|8.156329651656755|0|1177.0|0
0|2020-09-03|1081.0|0|96.0|0|8.156329651656755|0|1177.0|0
0|2020-09-04|1081.0|0|96.0|0|8.156329651656755|0|1177.0|0
0|2020-09-05|1081.0|0|96.0|0|8.156329651656755|0|1177.0|0
0|2020-09-06|1081.0|0|96.0|0|8.156329651656755|0|1177.0|0
0|2020-09-07|1081.0|0|96.0|0|8.156329651656755|0|1177.0|0
0|2020-09-08|1081.0|0|96.0|0|8.156329651656755|0|1177.0|0
0|2020-09-09|1081.0|0|96.0|0|8.156329651656755|0|1177.0|0
0|2020-09-10|1081.0|0|96.0|0|8.156329651656755|0|1177.0|0
0|2020-09-11|1081.0|0|96.0|0|8.156329651656755|0|1177.0|0
0|2020-09-12|1081.0|0|96.0|0|8.156329651656755|0|1177.0|0
0|2020-09-13|1081.0|0|96.0|0|8.156329651656755|0|1177.0|0
0|2020-09-14|1081.0|0|96.0|0|8.156329651656755|0|1177.0|0
0|2020-09-15|1081.0|0|96.0|0|8.156329651656755|0|1177.0|0
0|2020-09-16|1081.0|0|96.0|0|8.156329651656755|0|1177.0|0
0|2020-09-17|1081.0|0|96.0|0|8.156329651656755|0|1177.0|0
0|2020-09-18|1081.0|0|96.0|0|8.156329651656755|0|1177.0|0
0|2020-09-19|1081.0|0|96.0|0|8.156329651656755|0|1177.0|0
0|2020-09-20|1081.0|0|96.0|0|8.156329651656755|0|1177.0|0
0|2020-09-21|1081.0|0|96.0|0|8.156329651656755|0|1177.0|0
0|2020-09-22|1081.0|0|96.0|0|8.156329651656755|0|1177.0|0
0|2020-09-23|1081.0|0|96.0|0|8.156329651656755|0|1177.0|0
0|2020-09-24|1081.0|0|96.0|0|8.156329651656755|0|1177.0|0
0|2020-09-25|1081.0|0|96.0|0|8.156329651656755|0|1177.0|0
0|2020-09-26|1081.0|0|96.0|0|8.156329651656755|0|1177.0|0
0|2020-09-27|1081.0|0|96.0|0|8.156329651656755|0|1177.0|0
0|2020-09-28|1081.0|0|96.0|0|8.156329651656755|0|1177.0|0
0|2020-09-29|1081.0|0|96.0|0|8.156329651656755|0|1177.0|0
0|2020-09-30|1081.0|0|96.0|0|8.156329651656755|0|1177.0|0
0|2020-10-01|1109.0|0|89.0|0|7.429048414023372|0|1198.0|0
0|2020-10-02|1109.0|0|89.0|0|7.429048414023372|0|1198.0|0
0|2020-10-03|1109.0|0|89.0|0|7.429048414023372|0|1198.0|0
0|2020-10-04|1109.0|0|89.0|0|7.429048414023372|0|1198.0|0
0|2020-10-05|1109.0|0|89.0|0|7.429048414023372|0|1198.0|0
0|2020-10-06|1109.0|0|89.0|0|7.429048414023372|0|1198.0|0
0|2020-10-07|1109.0|0|89.0|0|7.429048414023372|0|1198.0|0
0|2020-10-08|1109.0|0|89.0|0|7.429048414023372|0|1198.0|0
0|2020-10-09|1109.0|0|89.0|0|7.429048414023372|0|1198.0|0
0|2020-10-10|1109.0|0|89.0|0|7.429048414023372|0|1198.0|0
0|2020-10-11|1109.0|0|89.0|0|7.429048414023372|0|1198.0|0
0|2020-10-12|1109.0|0|89.0|0|7.429048414023372|0|1198.0|0
0|2020-10-13|1109.0|0|89.0|0|7.429048414023372|0|1198.0|0
0|2020-10-14|1109.0|0|89.0|0|7.429048414023372|0|1198.0|0
0|2020-10-15|1109.0|0|89.0|0|7.429048414023372|0|1198.0|0
0|2020-10-16|1109.0|0|89.0|0|7.429048414023372|0|1198.0|0
0|2020-10-17|1109.0|0|89.0|0|7.429048414023372|0|1198.0|0
0|2020-10-18|1109.0|0|89.0|0|7.429048414023372|0|1198.0|0
0|2020-10-19|1109.0|0|89.0|0|7.429048414023372|0|1198.0|0
0|2020-10-20|1109.0|0|89.0|0|7.429048414023372|0|1198.0|0
0|2020-10-21|1109.0|0|89.0|0|7.429048414023372|0|1198.0|0
0|2020-10-22|1109.0|0|89.0|0|7.429048414023372|0|1198.0|0
0|2020-10-23|1109.0|0|89.0|0|7.429048414023372|0|1198.0|0
0|2020-10-24|1109.0|0|89.0|0|7.429048414023372|0|1198.0|0
0|2020-10-25|1109.0|0|89.0|0|7.429048414023372|0|1198.0|0
0|2020-10-26|1109.0|0|89.0|0|7.429048414023372|0|1198.0|0
0|2020-10-27|1109.0|0|89.0|0|7.429048414023372|0|1198.0|0
0|2020-10-28|1109.0|0|89.0|0|7.429048414023372|0|1198.0|0
0|2020-10-29|1109.0|0|89.0|0|7.429048414023372|0|1198.0|0
0|2020-10-30|1109.0|0|89.0|0|7.429048414023372|0|1198.0|0
0|2020-10-31|1109.0|0|89.0|0|7.429048414023372|0|1198.0|0
0|2020-11-01|1095.0|0|92.0|0|7.750631844987363|0|1187.0|0
0|2020-11-02|1095.0|0|92.0|0|7.750631844987363|0|1187.0|0
0|2020-11-03|1095.0|0|92.0|0|7.750631844987363|0|1187.0|0
0|2020-11-04|1095.0|0|92.0|0|7.750631844987363|0|1187.0|0
0|2020-11-05|1095.0|0|92.0|0|7.750631844987363|0|1187.0|0
0|2020-11-06|1095.0|0|92.0|0|7.750631844987363|0|1187.0|0
0|2020-11-07|1095.0|0|92.0|0|7.750631844987363|0|1187.0|0
0|2020-11-08|1095.0|0|92.0|0|7.750631844987363|0|1187.0|0
0|2020-11-09|1095.0|0|92.0|0|7.750631844987363|0|1187.0|0
0|2020-11-10|1095.0|0|92.0|0|7.750631844987363|0|1187.0|0
0|2020-11-11|1095.0|0|92.0|0|7.750631844987363|0|1187.0|0
0|2020-11-12|1095.0|0|92.0|0|7.750631844987363|0|1187.0|0
0|2020-11-13|1095.0|0|92.0|0|7.750631844987363|0|1187.0|0
0|2020-11-14|1095.0|0|92.0|0|7.750631844987363|0|1187.0|0
0|2020-11-15|1095.0|0|92.0|0|7.750631844987363|0|1187.0|0
0|2020-11-16|1095.0|0|92.0|0|7.750631844987363|0|1187.0|0
0|2020-11-17|1095.0|0|92.0|0|7.750631844987363|0|1187.0|0
0|2020-11-18|1095.0|0|92.0|0|7.750631844987363|0|1187.0|0
0|2020-11-19|1095.0|0|92.0|0|7.750631844987363|0|1187.0|0
0|2020-11-20|1095.0|0|92.0|0|7.750631844987363|0|1187.0|0
0|2020-11-21|1095.0|0|92.0|0|7.750631844987363|0|1187.0|0
0|2020-11-22|1095.0|0|92.0|0|7.750631844987363|0|1187.0|0
0|2020-11-23|1095.0|0|92.0|0|7.750631844987363|0|1187.0|0
0|2020-11-24|1095.0|0|92.0|0|7.750631844987363|0|1187.0|0
0|2020-11-25|1095.0|0|92.0|0|7.750631844987363|0|1187.0|0
0|2020-11-26|1095.0|0|92.0|0|7.750631844987363|0|1187.0|0
0|2020-11-27|1095.0|0|92.0|0|7.750631844987363|0|1187.0|0
0|2020-11-28|1095.0|0|92.0|0|7.750631844987363|0|1187.0|0
0|2020-11-29|1095.0|0|92.0|0|7.750631844987363|0|1187.0|0
0|2020-11-30|1095.0|0|92.0|0|7.750631844987363|0|1187.0|0
0|2020-12-01|1107.0|0|92.0|0|7.6730608840700585|0|1199.0|0
0|2020-12-02|1107.0|0|92.0|0|7.6730608840700585|0|1199.0|0
0|2020-12-03|1107.0|0|92.0|0|7.6730608840700585|0|1199.0|0
0|2020-12-04|1107.0|0|92.0|0|7.6730608840700585|0|1199.0|0
0|2020-12-05|1107.0|0|92.0|0|7.6730608840700585|0|1199.0|0
0|2020-12-06|1107.0|0|92.0|0|7.6730608840700585|0|1199.0|0
0|2020-12-07|1107.0|0|92.0|0|7.6730608840700585|0|1199.0|0
