|dates|Shelby_Indiana_UnitedStates.BLS_EmployedPopulation.data|Shelby_Indiana_UnitedStates.BLS_EmployedPopulation.missing|Shelby_Indiana_UnitedStates.BLS_UnemployedPopulation.data|Shelby_Indiana_UnitedStates.BLS_UnemployedPopulation.missing|Shelby_Indiana_UnitedStates.BLS_UnemploymentRate.data|Shelby_Indiana_UnitedStates.BLS_UnemploymentRate.missing|Shelby_Indiana_UnitedStates.BLS_LaborForcePopulation.data|Shelby_Indiana_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|22456.5|0|741.5|0|3.1963962410552633|0|23198.0|0
0|2020-01-02|22456.5|0|741.5|0|3.1963962410552633|0|23198.0|0
0|2020-01-03|22456.5|0|741.5|0|3.1963962410552633|0|23198.0|0
0|2020-01-04|22456.5|0|741.5|0|3.1963962410552633|0|23198.0|0
0|2020-01-05|22456.5|0|741.5|0|3.1963962410552633|0|23198.0|0
0|2020-01-06|22456.5|0|741.5|0|3.1963962410552633|0|23198.0|0
0|2020-01-07|22456.5|0|741.5|0|3.1963962410552633|0|23198.0|0
0|2020-01-08|22456.5|0|741.5|0|3.1963962410552633|0|23198.0|0
0|2020-01-09|22456.5|0|741.5|0|3.1963962410552633|0|23198.0|0
0|2020-01-10|22456.5|0|741.5|0|3.1963962410552633|0|23198.0|0
0|2020-01-11|22456.5|0|741.5|0|3.1963962410552633|0|23198.0|0
0|2020-01-12|22456.5|0|741.5|0|3.1963962410552633|0|23198.0|0
0|2020-01-13|22456.5|0|741.5|0|3.1963962410552633|0|23198.0|0
0|2020-01-14|22456.5|0|741.5|0|3.1963962410552633|0|23198.0|0
0|2020-01-15|22456.5|0|741.5|0|3.1963962410552633|0|23198.0|0
0|2020-01-16|22456.5|0|741.5|0|3.1963962410552633|0|23198.0|0
0|2020-01-17|22456.5|0|741.5|0|3.1963962410552633|0|23198.0|0
0|2020-01-18|22456.5|0|741.5|0|3.1963962410552633|0|23198.0|0
0|2020-01-19|22456.5|0|741.5|0|3.1963962410552633|0|23198.0|0
0|2020-01-20|22456.5|0|741.5|0|3.1963962410552633|0|23198.0|0
0|2020-01-21|22456.5|0|741.5|0|3.1963962410552633|0|23198.0|0
0|2020-01-22|22456.5|0|741.5|0|3.1963962410552633|0|23198.0|0
0|2020-01-23|22456.5|0|741.5|0|3.1963962410552633|0|23198.0|0
0|2020-01-24|22456.5|0|741.5|0|3.1963962410552633|0|23198.0|0
0|2020-01-25|22456.5|0|741.5|0|3.1963962410552633|0|23198.0|0
0|2020-01-26|22456.5|0|741.5|0|3.1963962410552633|0|23198.0|0
0|2020-01-27|22456.5|0|741.5|0|3.1963962410552633|0|23198.0|0
0|2020-01-28|22456.5|0|741.5|0|3.1963962410552633|0|23198.0|0
0|2020-01-29|22456.5|0|741.5|0|3.1963962410552633|0|23198.0|0
0|2020-01-30|22456.5|0|741.5|0|3.1963962410552633|0|23198.0|0
0|2020-01-31|22456.5|0|741.5|0|3.1963962410552633|0|23198.0|0
0|2020-02-01|22473.0|0|685.5|0|2.96003627177926|0|23158.5|0
0|2020-02-02|22473.0|0|685.5|0|2.96003627177926|0|23158.5|0
0|2020-02-03|22473.0|0|685.5|0|2.96003627177926|0|23158.5|0
0|2020-02-04|22473.0|0|685.5|0|2.96003627177926|0|23158.5|0
0|2020-02-05|22473.0|0|685.5|0|2.96003627177926|0|23158.5|0
0|2020-02-06|22473.0|0|685.5|0|2.96003627177926|0|23158.5|0
0|2020-02-07|22473.0|0|685.5|0|2.96003627177926|0|23158.5|0
0|2020-02-08|22473.0|0|685.5|0|2.96003627177926|0|23158.5|0
0|2020-02-09|22473.0|0|685.5|0|2.96003627177926|0|23158.5|0
0|2020-02-10|22473.0|0|685.5|0|2.96003627177926|0|23158.5|0
0|2020-02-11|22473.0|0|685.5|0|2.96003627177926|0|23158.5|0
0|2020-02-12|22473.0|0|685.5|0|2.96003627177926|0|23158.5|0
0|2020-02-13|22473.0|0|685.5|0|2.96003627177926|0|23158.5|0
0|2020-02-14|22473.0|0|685.5|0|2.96003627177926|0|23158.5|0
0|2020-02-15|22473.0|0|685.5|0|2.96003627177926|0|23158.5|0
0|2020-02-16|22473.0|0|685.5|0|2.96003627177926|0|23158.5|0
0|2020-02-17|22473.0|0|685.5|0|2.96003627177926|0|23158.5|0
0|2020-02-18|22473.0|0|685.5|0|2.96003627177926|0|23158.5|0
0|2020-02-19|22473.0|0|685.5|0|2.96003627177926|0|23158.5|0
0|2020-02-20|22473.0|0|685.5|0|2.96003627177926|0|23158.5|0
0|2020-02-21|22473.0|0|685.5|0|2.96003627177926|0|23158.5|0
0|2020-02-22|22473.0|0|685.5|0|2.96003627177926|0|23158.5|0
0|2020-02-23|22473.0|0|685.5|0|2.96003627177926|0|23158.5|0
0|2020-02-24|22473.0|0|685.5|0|2.96003627177926|0|23158.5|0
0|2020-02-25|22473.0|0|685.5|0|2.96003627177926|0|23158.5|0
0|2020-02-26|22473.0|0|685.5|0|2.96003627177926|0|23158.5|0
0|2020-02-27|22473.0|0|685.5|0|2.96003627177926|0|23158.5|0
0|2020-02-28|22473.0|0|685.5|0|2.96003627177926|0|23158.5|0
0|2020-02-29|22473.0|0|685.5|0|2.96003627177926|0|23158.5|0
0|2020-03-01|21886.5|0|763.0|0|3.368727786485353|0|22649.5|0
0|2020-03-02|21886.5|0|763.0|0|3.368727786485353|0|22649.5|0
0|2020-03-03|21886.5|0|763.0|0|3.368727786485353|0|22649.5|0
0|2020-03-04|21886.5|0|763.0|0|3.368727786485353|0|22649.5|0
0|2020-03-05|21886.5|0|763.0|0|3.368727786485353|0|22649.5|0
0|2020-03-06|21886.5|0|763.0|0|3.368727786485353|0|22649.5|0
0|2020-03-07|21886.5|0|763.0|0|3.368727786485353|0|22649.5|0
0|2020-03-08|21886.5|0|763.0|0|3.368727786485353|0|22649.5|0
0|2020-03-09|21886.5|0|763.0|0|3.368727786485353|0|22649.5|0
0|2020-03-10|21886.5|0|763.0|0|3.368727786485353|0|22649.5|0
0|2020-03-11|21886.5|0|763.0|0|3.368727786485353|0|22649.5|0
0|2020-03-12|21886.5|0|763.0|0|3.368727786485353|0|22649.5|0
0|2020-03-13|21886.5|0|763.0|0|3.368727786485353|0|22649.5|0
0|2020-03-14|21886.5|0|763.0|0|3.368727786485353|0|22649.5|0
0|2020-03-15|21886.5|0|763.0|0|3.368727786485353|0|22649.5|0
0|2020-03-16|21886.5|0|763.0|0|3.368727786485353|0|22649.5|0
0|2020-03-17|21886.5|0|763.0|0|3.368727786485353|0|22649.5|0
0|2020-03-18|21886.5|0|763.0|0|3.368727786485353|0|22649.5|0
0|2020-03-19|21886.5|0|763.0|0|3.368727786485353|0|22649.5|0
0|2020-03-20|21886.5|0|763.0|0|3.368727786485353|0|22649.5|0
0|2020-03-21|21886.5|0|763.0|0|3.368727786485353|0|22649.5|0
0|2020-03-22|21886.5|0|763.0|0|3.368727786485353|0|22649.5|0
0|2020-03-23|21886.5|0|763.0|0|3.368727786485353|0|22649.5|0
0|2020-03-24|21886.5|0|763.0|0|3.368727786485353|0|22649.5|0
0|2020-03-25|21886.5|0|763.0|0|3.368727786485353|0|22649.5|0
0|2020-03-26|21886.5|0|763.0|0|3.368727786485353|0|22649.5|0
0|2020-03-27|21886.5|0|763.0|0|3.368727786485353|0|22649.5|0
0|2020-03-28|21886.5|0|763.0|0|3.368727786485353|0|22649.5|0
0|2020-03-29|21886.5|0|763.0|0|3.368727786485353|0|22649.5|0
0|2020-03-30|21886.5|0|763.0|0|3.368727786485353|0|22649.5|0
0|2020-03-31|21886.5|0|763.0|0|3.368727786485353|0|22649.5|0
0|2020-04-01|18778.5|0|4422.0|0|19.059934053145405|0|23200.5|0
0|2020-04-02|18778.5|0|4422.0|0|19.059934053145405|0|23200.5|0
0|2020-04-03|18778.5|0|4422.0|0|19.059934053145405|0|23200.5|0
0|2020-04-04|18778.5|0|4422.0|0|19.059934053145405|0|23200.5|0
0|2020-04-05|18778.5|0|4422.0|0|19.059934053145405|0|23200.5|0
0|2020-04-06|18778.5|0|4422.0|0|19.059934053145405|0|23200.5|0
0|2020-04-07|18778.5|0|4422.0|0|19.059934053145405|0|23200.5|0
0|2020-04-08|18778.5|0|4422.0|0|19.059934053145405|0|23200.5|0
0|2020-04-09|18778.5|0|4422.0|0|19.059934053145405|0|23200.5|0
0|2020-04-10|18778.5|0|4422.0|0|19.059934053145405|0|23200.5|0
0|2020-04-11|18778.5|0|4422.0|0|19.059934053145405|0|23200.5|0
0|2020-04-12|18778.5|0|4422.0|0|19.059934053145405|0|23200.5|0
0|2020-04-13|18778.5|0|4422.0|0|19.059934053145405|0|23200.5|0
0|2020-04-14|18778.5|0|4422.0|0|19.059934053145405|0|23200.5|0
0|2020-04-15|18778.5|0|4422.0|0|19.059934053145405|0|23200.5|0
