|dates|Page_Virginia_UnitedStates.BLS_EmployedPopulation.data|Page_Virginia_UnitedStates.BLS_EmployedPopulation.missing|Page_Virginia_UnitedStates.BLS_UnemployedPopulation.data|Page_Virginia_UnitedStates.BLS_UnemployedPopulation.missing|Page_Virginia_UnitedStates.BLS_UnemploymentRate.data|Page_Virginia_UnitedStates.BLS_UnemploymentRate.missing|Page_Virginia_UnitedStates.BLS_LaborForcePopulation.data|Page_Virginia_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-02-12|11467.5|0|617.0|0|5.105713931068724|0|12084.5|0
0|2020-02-13|11467.5|0|617.0|0|5.105713931068724|0|12084.5|0
0|2020-02-14|11467.5|0|617.0|0|5.105713931068724|0|12084.5|0
0|2020-02-15|11467.5|0|617.0|0|5.105713931068724|0|12084.5|0
0|2020-02-16|11467.5|0|617.0|0|5.105713931068724|0|12084.5|0
0|2020-02-17|11467.5|0|617.0|0|5.105713931068724|0|12084.5|0
0|2020-02-18|11467.5|0|617.0|0|5.105713931068724|0|12084.5|0
0|2020-02-19|11467.5|0|617.0|0|5.105713931068724|0|12084.5|0
0|2020-02-20|11467.5|0|617.0|0|5.105713931068724|0|12084.5|0
0|2020-02-21|11467.5|0|617.0|0|5.105713931068724|0|12084.5|0
0|2020-02-22|11467.5|0|617.0|0|5.105713931068724|0|12084.5|0
0|2020-02-23|11467.5|0|617.0|0|5.105713931068724|0|12084.5|0
0|2020-02-24|11467.5|0|617.0|0|5.105713931068724|0|12084.5|0
0|2020-02-25|11467.5|0|617.0|0|5.105713931068724|0|12084.5|0
0|2020-02-26|11467.5|0|617.0|0|5.105713931068724|0|12084.5|0
0|2020-02-27|11467.5|0|617.0|0|5.105713931068724|0|12084.5|0
0|2020-02-28|11467.5|0|617.0|0|5.105713931068724|0|12084.5|0
0|2020-02-29|11467.5|0|617.0|0|5.105713931068724|0|12084.5|0
0|2020-03-01|11320.0|0|649.0|0|5.422341047706575|0|11969.0|0
0|2020-03-02|11320.0|0|649.0|0|5.422341047706575|0|11969.0|0
0|2020-03-03|11320.0|0|649.0|0|5.422341047706575|0|11969.0|0
0|2020-03-04|11320.0|0|649.0|0|5.422341047706575|0|11969.0|0
0|2020-03-05|11320.0|0|649.0|0|5.422341047706575|0|11969.0|0
0|2020-03-06|11320.0|0|649.0|0|5.422341047706575|0|11969.0|0
0|2020-03-07|11320.0|0|649.0|0|5.422341047706575|0|11969.0|0
0|2020-03-08|11320.0|0|649.0|0|5.422341047706575|0|11969.0|0
0|2020-03-09|11320.0|0|649.0|0|5.422341047706575|0|11969.0|0
0|2020-03-10|11320.0|0|649.0|0|5.422341047706575|0|11969.0|0
0|2020-03-11|11320.0|0|649.0|0|5.422341047706575|0|11969.0|0
0|2020-03-12|11320.0|0|649.0|0|5.422341047706575|0|11969.0|0
0|2020-03-13|11320.0|0|649.0|0|5.422341047706575|0|11969.0|0
0|2020-03-14|11320.0|0|649.0|0|5.422341047706575|0|11969.0|0
0|2020-03-15|11320.0|0|649.0|0|5.422341047706575|0|11969.0|0
0|2020-03-16|11320.0|0|649.0|0|5.422341047706575|0|11969.0|0
0|2020-03-17|11320.0|0|649.0|0|5.422341047706575|0|11969.0|0
0|2020-03-18|11320.0|0|649.0|0|5.422341047706575|0|11969.0|0
0|2020-03-19|11320.0|0|649.0|0|5.422341047706575|0|11969.0|0
0|2020-03-20|11320.0|0|649.0|0|5.422341047706575|0|11969.0|0
0|2020-03-21|11320.0|0|649.0|0|5.422341047706575|0|11969.0|0
0|2020-03-22|11320.0|0|649.0|0|5.422341047706575|0|11969.0|0
0|2020-03-23|11320.0|0|649.0|0|5.422341047706575|0|11969.0|0
0|2020-03-24|11320.0|0|649.0|0|5.422341047706575|0|11969.0|0
0|2020-03-25|11320.0|0|649.0|0|5.422341047706575|0|11969.0|0
0|2020-03-26|11320.0|0|649.0|0|5.422341047706575|0|11969.0|0
0|2020-03-27|11320.0|0|649.0|0|5.422341047706575|0|11969.0|0
0|2020-03-28|11320.0|0|649.0|0|5.422341047706575|0|11969.0|0
0|2020-03-29|11320.0|0|649.0|0|5.422341047706575|0|11969.0|0
0|2020-03-30|11320.0|0|649.0|0|5.422341047706575|0|11969.0|0
0|2020-03-31|11320.0|0|649.0|0|5.422341047706575|0|11969.0|0
0|2020-04-01|10548.0|0|1769.0|0|14.362263538199237|0|12317.0|0
0|2020-04-02|10548.0|0|1769.0|0|14.362263538199237|0|12317.0|0
0|2020-04-03|10548.0|0|1769.0|0|14.362263538199237|0|12317.0|0
0|2020-04-04|10548.0|0|1769.0|0|14.362263538199237|0|12317.0|0
0|2020-04-05|10548.0|0|1769.0|0|14.362263538199237|0|12317.0|0
0|2020-04-06|10548.0|0|1769.0|0|14.362263538199237|0|12317.0|0
0|2020-04-07|10548.0|0|1769.0|0|14.362263538199237|0|12317.0|0
0|2020-04-08|10548.0|0|1769.0|0|14.362263538199237|0|12317.0|0
0|2020-04-09|10548.0|0|1769.0|0|14.362263538199237|0|12317.0|0
0|2020-04-10|10548.0|0|1769.0|0|14.362263538199237|0|12317.0|0
0|2020-04-11|10548.0|0|1769.0|0|14.362263538199237|0|12317.0|0
0|2020-04-12|10548.0|0|1769.0|0|14.362263538199237|0|12317.0|0
0|2020-04-13|10548.0|0|1769.0|0|14.362263538199237|0|12317.0|0
0|2020-04-14|10548.0|0|1769.0|0|14.362263538199237|0|12317.0|0
0|2020-04-15|10548.0|0|1769.0|0|14.362263538199237|0|12317.0|0
0|2020-04-16|10548.0|0|1769.0|0|14.362263538199237|0|12317.0|0
0|2020-04-17|10548.0|0|1769.0|0|14.362263538199237|0|12317.0|0
0|2020-04-18|10548.0|0|1769.0|0|14.362263538199237|0|12317.0|0
0|2020-04-19|10548.0|0|1769.0|0|14.362263538199237|0|12317.0|0
0|2020-04-20|10548.0|0|1769.0|0|14.362263538199237|0|12317.0|0
0|2020-04-21|10548.0|0|1769.0|0|14.362263538199237|0|12317.0|0
0|2020-04-22|10548.0|0|1769.0|0|14.362263538199237|0|12317.0|0
0|2020-04-23|10548.0|0|1769.0|0|14.362263538199237|0|12317.0|0
0|2020-04-24|10548.0|0|1769.0|0|14.362263538199237|0|12317.0|0
0|2020-04-25|10548.0|0|1769.0|0|14.362263538199237|0|12317.0|0
0|2020-04-26|10548.0|0|1769.0|0|14.362263538199237|0|12317.0|0
0|2020-04-27|10548.0|0|1769.0|0|14.362263538199237|0|12317.0|0
0|2020-04-28|10548.0|0|1769.0|0|14.362263538199237|0|12317.0|0
0|2020-04-29|10548.0|0|1769.0|0|14.362263538199237|0|12317.0|0
0|2020-04-30|10548.0|0|1769.0|0|14.362263538199237|0|12317.0|0
0|2020-05-01|10508.0|0|1314.0|0|11.114870580274065|0|11822.0|0
0|2020-05-02|10508.0|0|1314.0|0|11.114870580274065|0|11822.0|0
0|2020-05-03|10508.0|0|1314.0|0|11.114870580274065|0|11822.0|0
0|2020-05-04|10508.0|0|1314.0|0|11.114870580274065|0|11822.0|0
0|2020-05-05|10508.0|0|1314.0|0|11.114870580274065|0|11822.0|0
0|2020-05-06|10508.0|0|1314.0|0|11.114870580274065|0|11822.0|0
0|2020-05-07|10508.0|0|1314.0|0|11.114870580274065|0|11822.0|0
0|2020-05-08|10508.0|0|1314.0|0|11.114870580274065|0|11822.0|0
0|2020-05-09|10508.0|0|1314.0|0|11.114870580274065|0|11822.0|0
0|2020-05-10|10508.0|0|1314.0|0|11.114870580274065|0|11822.0|0
0|2020-05-11|10508.0|0|1314.0|0|11.114870580274065|0|11822.0|0
0|2020-05-12|10508.0|0|1314.0|0|11.114870580274065|0|11822.0|0
0|2020-05-13|10508.0|0|1314.0|0|11.114870580274065|0|11822.0|0
0|2020-05-14|10508.0|0|1314.0|0|11.114870580274065|0|11822.0|0
0|2020-05-15|10508.0|0|1314.0|0|11.114870580274065|0|11822.0|0
0|2020-05-16|10508.0|0|1314.0|0|11.114870580274065|0|11822.0|0
0|2020-05-17|10508.0|0|1314.0|0|11.114870580274065|0|11822.0|0
0|2020-05-18|10508.0|0|1314.0|0|11.114870580274065|0|11822.0|0
0|2020-05-19|10508.0|0|1314.0|0|11.114870580274065|0|11822.0|0
0|2020-05-20|10508.0|0|1314.0|0|11.114870580274065|0|11822.0|0
0|2020-05-21|10508.0|0|1314.0|0|11.114870580274065|0|11822.0|0
0|2020-05-22|10508.0|0|1314.0|0|11.114870580274065|0|11822.0|0
0|2020-05-23|10508.0|0|1314.0|0|11.114870580274065|0|11822.0|0
0|2020-05-24|10508.0|0|1314.0|0|11.114870580274065|0|11822.0|0
0|2020-05-25|10508.0|0|1314.0|0|11.114870580274065|0|11822.0|0
0|2020-05-26|10508.0|0|1314.0|0|11.114870580274065|0|11822.0|0
0|2020-05-27|10508.0|0|1314.0|0|11.114870580274065|0|11822.0|0
0|2020-05-28|10508.0|0|1314.0|0|11.114870580274065|0|11822.0|0
0|2020-05-29|10508.0|0|1314.0|0|11.114870580274065|0|11822.0|0
0|2020-05-30|10508.0|0|1314.0|0|11.114870580274065|0|11822.0|0
0|2020-05-31|10508.0|0|1314.0|0|11.114870580274065|0|11822.0|0
0|2020-06-01|10855.0|0|1177.0|0|9.782247340425531|0|12032.0|0
0|2020-06-02|10855.0|0|1177.0|0|9.782247340425531|0|12032.0|0
0|2020-06-03|10855.0|0|1177.0|0|9.782247340425531|0|12032.0|0
0|2020-06-04|10855.0|0|1177.0|0|9.782247340425531|0|12032.0|0
0|2020-06-05|10855.0|0|1177.0|0|9.782247340425531|0|12032.0|0
0|2020-06-06|10855.0|0|1177.0|0|9.782247340425531|0|12032.0|0
0|2020-06-07|10855.0|0|1177.0|0|9.782247340425531|0|12032.0|0
0|2020-06-08|10855.0|0|1177.0|0|9.782247340425531|0|12032.0|0
0|2020-06-09|10855.0|0|1177.0|0|9.782247340425531|0|12032.0|0
0|2020-06-10|10855.0|0|1177.0|0|9.782247340425531|0|12032.0|0
0|2020-06-11|10855.0|0|1177.0|0|9.782247340425531|0|12032.0|0
0|2020-06-12|10855.0|0|1177.0|0|9.782247340425531|0|12032.0|0
0|2020-06-13|10855.0|0|1177.0|0|9.782247340425531|0|12032.0|0
0|2020-06-14|10855.0|0|1177.0|0|9.782247340425531|0|12032.0|0
0|2020-06-15|10855.0|0|1177.0|0|9.782247340425531|0|12032.0|0
0|2020-06-16|10855.0|0|1177.0|0|9.782247340425531|0|12032.0|0
0|2020-06-17|10855.0|0|1177.0|0|9.782247340425531|0|12032.0|0
0|2020-06-18|10855.0|0|1177.0|0|9.782247340425531|0|12032.0|0
0|2020-06-19|10855.0|0|1177.0|0|9.782247340425531|0|12032.0|0
0|2020-06-20|10855.0|0|1177.0|0|9.782247340425531|0|12032.0|0
0|2020-06-21|10855.0|0|1177.0|0|9.782247340425531|0|12032.0|0
0|2020-06-22|10855.0|0|1177.0|0|9.782247340425531|0|12032.0|0
0|2020-06-23|10855.0|0|1177.0|0|9.782247340425531|0|12032.0|0
0|2020-06-24|10855.0|0|1177.0|0|9.782247340425531|0|12032.0|0
0|2020-06-25|10855.0|0|1177.0|0|9.782247340425531|0|12032.0|0
0|2020-06-26|10855.0|0|1177.0|0|9.782247340425531|0|12032.0|0
0|2020-06-27|10855.0|0|1177.0|0|9.782247340425531|0|12032.0|0
0|2020-06-28|10855.0|0|1177.0|0|9.782247340425531|0|12032.0|0
0|2020-06-29|10855.0|0|1177.0|0|9.782247340425531|0|12032.0|0
0|2020-06-30|10855.0|0|1177.0|0|9.782247340425531|0|12032.0|0
0|2020-07-01|11120.0|0|914.0|0|7.595147083264085|0|12034.0|0
0|2020-07-02|11120.0|0|914.0|0|7.595147083264085|0|12034.0|0
0|2020-07-03|11120.0|0|914.0|0|7.595147083264085|0|12034.0|0
0|2020-07-04|11120.0|0|914.0|0|7.595147083264085|0|12034.0|0
0|2020-07-05|11120.0|0|914.0|0|7.595147083264085|0|12034.0|0
0|2020-07-06|11120.0|0|914.0|0|7.595147083264085|0|12034.0|0
0|2020-07-07|11120.0|0|914.0|0|7.595147083264085|0|12034.0|0
0|2020-07-08|11120.0|0|914.0|0|7.595147083264085|0|12034.0|0
0|2020-07-09|11120.0|0|914.0|0|7.595147083264085|0|12034.0|0
0|2020-07-10|11120.0|0|914.0|0|7.595147083264085|0|12034.0|0
0|2020-07-11|11120.0|0|914.0|0|7.595147083264085|0|12034.0|0
0|2020-07-12|11120.0|0|914.0|0|7.595147083264085|0|12034.0|0
0|2020-07-13|11120.0|0|914.0|0|7.595147083264085|0|12034.0|0
0|2020-07-14|11120.0|0|914.0|0|7.595147083264085|0|12034.0|0
0|2020-07-15|11120.0|0|914.0|0|7.595147083264085|0|12034.0|0
0|2020-07-16|11120.0|0|914.0|0|7.595147083264085|0|12034.0|0
0|2020-07-17|11120.0|0|914.0|0|7.595147083264085|0|12034.0|0
0|2020-07-18|11120.0|0|914.0|0|7.595147083264085|0|12034.0|0
0|2020-07-19|11120.0|0|914.0|0|7.595147083264085|0|12034.0|0
0|2020-07-20|11120.0|0|914.0|0|7.595147083264085|0|12034.0|0
0|2020-07-21|11120.0|0|914.0|0|7.595147083264085|0|12034.0|0
0|2020-07-22|11120.0|0|914.0|0|7.595147083264085|0|12034.0|0
0|2020-07-23|11120.0|0|914.0|0|7.595147083264085|0|12034.0|0
0|2020-07-24|11120.0|0|914.0|0|7.595147083264085|0|12034.0|0
0|2020-07-25|11120.0|0|914.0|0|7.595147083264085|0|12034.0|0
0|2020-07-26|11120.0|0|914.0|0|7.595147083264085|0|12034.0|0
0|2020-07-27|11120.0|0|914.0|0|7.595147083264085|0|12034.0|0
0|2020-07-28|11120.0|0|914.0|0|7.595147083264085|0|12034.0|0
0|2020-07-29|11120.0|0|914.0|0|7.595147083264085|0|12034.0|0
0|2020-07-30|11120.0|0|914.0|0|7.595147083264085|0|12034.0|0
0|2020-07-31|11120.0|0|914.0|0|7.595147083264085|0|12034.0|0
0|2020-08-01|11396.0|0|780.0|0|6.40604467805519|0|12176.0|0
0|2020-08-02|11396.0|0|780.0|0|6.40604467805519|0|12176.0|0
0|2020-08-03|11396.0|0|780.0|0|6.40604467805519|0|12176.0|0
0|2020-08-04|11396.0|0|780.0|0|6.40604467805519|0|12176.0|0
0|2020-08-05|11396.0|0|780.0|0|6.40604467805519|0|12176.0|0
0|2020-08-06|11396.0|0|780.0|0|6.40604467805519|0|12176.0|0
0|2020-08-07|11396.0|0|780.0|0|6.40604467805519|0|12176.0|0
0|2020-08-08|11396.0|0|780.0|0|6.40604467805519|0|12176.0|0
0|2020-08-09|11396.0|0|780.0|0|6.40604467805519|0|12176.0|0
0|2020-08-10|11396.0|0|780.0|0|6.40604467805519|0|12176.0|0
0|2020-08-11|11396.0|0|780.0|0|6.40604467805519|0|12176.0|0
0|2020-08-12|11396.0|0|780.0|0|6.40604467805519|0|12176.0|0
0|2020-08-13|11396.0|0|780.0|0|6.40604467805519|0|12176.0|0
0|2020-08-14|11396.0|0|780.0|0|6.40604467805519|0|12176.0|0
0|2020-08-15|11396.0|0|780.0|0|6.40604467805519|0|12176.0|0
0|2020-08-16|11396.0|0|780.0|0|6.40604467805519|0|12176.0|0
0|2020-08-17|11396.0|0|780.0|0|6.40604467805519|0|12176.0|0
0|2020-08-18|11396.0|0|780.0|0|6.40604467805519|0|12176.0|0
0|2020-08-19|11396.0|0|780.0|0|6.40604467805519|0|12176.0|0
0|2020-08-20|11396.0|0|780.0|0|6.40604467805519|0|12176.0|0
0|2020-08-21|11396.0|0|780.0|0|6.40604467805519|0|12176.0|0
0|2020-08-22|11396.0|0|780.0|0|6.40604467805519|0|12176.0|0
0|2020-08-23|11396.0|0|780.0|0|6.40604467805519|0|12176.0|0
0|2020-08-24|11396.0|0|780.0|0|6.40604467805519|0|12176.0|0
0|2020-08-25|11396.0|0|780.0|0|6.40604467805519|0|12176.0|0
0|2020-08-26|11396.0|0|780.0|0|6.40604467805519|0|12176.0|0
0|2020-08-27|11396.0|0|780.0|0|6.40604467805519|0|12176.0|0
0|2020-08-28|11396.0|0|780.0|0|6.40604467805519|0|12176.0|0
0|2020-08-29|11396.0|0|780.0|0|6.40604467805519|0|12176.0|0
0|2020-08-30|11396.0|0|780.0|0|6.40604467805519|0|12176.0|0
0|2020-08-31|11396.0|0|780.0|0|6.40604467805519|0|12176.0|0
0|2020-09-01|11197.0|0|683.0|0|5.749158249158249|0|11880.0|0
0|2020-09-02|11197.0|0|683.0|0|5.749158249158249|0|11880.0|0
0|2020-09-03|11197.0|0|683.0|0|5.749158249158249|0|11880.0|0
0|2020-09-04|11197.0|0|683.0|0|5.749158249158249|0|11880.0|0
0|2020-09-05|11197.0|0|683.0|0|5.749158249158249|0|11880.0|0
0|2020-09-06|11197.0|0|683.0|0|5.749158249158249|0|11880.0|0
0|2020-09-07|11197.0|0|683.0|0|5.749158249158249|0|11880.0|0
0|2020-09-08|11197.0|0|683.0|0|5.749158249158249|0|11880.0|0
0|2020-09-09|11197.0|0|683.0|0|5.749158249158249|0|11880.0|0
0|2020-09-10|11197.0|0|683.0|0|5.749158249158249|0|11880.0|0
0|2020-09-11|11197.0|0|683.0|0|5.749158249158249|0|11880.0|0
0|2020-09-12|11197.0|0|683.0|0|5.749158249158249|0|11880.0|0
0|2020-09-13|11197.0|0|683.0|0|5.749158249158249|0|11880.0|0
0|2020-09-14|11197.0|0|683.0|0|5.749158249158249|0|11880.0|0
0|2020-09-15|11197.0|0|683.0|0|5.749158249158249|0|11880.0|0
0|2020-09-16|11197.0|0|683.0|0|5.749158249158249|0|11880.0|0
0|2020-09-17|11197.0|0|683.0|0|5.749158249158249|0|11880.0|0
0|2020-09-18|11197.0|0|683.0|0|5.749158249158249|0|11880.0|0
0|2020-09-19|11197.0|0|683.0|0|5.749158249158249|0|11880.0|0
0|2020-09-20|11197.0|0|683.0|0|5.749158249158249|0|11880.0|0
0|2020-09-21|11197.0|0|683.0|0|5.749158249158249|0|11880.0|0
0|2020-09-22|11197.0|0|683.0|0|5.749158249158249|0|11880.0|0
0|2020-09-23|11197.0|0|683.0|0|5.749158249158249|0|11880.0|0
0|2020-09-24|11197.0|0|683.0|0|5.749158249158249|0|11880.0|0
0|2020-09-25|11197.0|0|683.0|0|5.749158249158249|0|11880.0|0
0|2020-09-26|11197.0|0|683.0|0|5.749158249158249|0|11880.0|0
0|2020-09-27|11197.0|0|683.0|0|5.749158249158249|0|11880.0|0
0|2020-09-28|11197.0|0|683.0|0|5.749158249158249|0|11880.0|0
0|2020-09-29|11197.0|0|683.0|0|5.749158249158249|0|11880.0|0
0|2020-09-30|11197.0|0|683.0|0|5.749158249158249|0|11880.0|0
0|2020-10-01|11533.0|0|593.0|0|4.890318324261917|0|12126.0|0
0|2020-10-02|11533.0|0|593.0|0|4.890318324261917|0|12126.0|0
0|2020-10-03|11533.0|0|593.0|0|4.890318324261917|0|12126.0|0
0|2020-10-04|11533.0|0|593.0|0|4.890318324261917|0|12126.0|0
0|2020-10-05|11533.0|0|593.0|0|4.890318324261917|0|12126.0|0
0|2020-10-06|11533.0|0|593.0|0|4.890318324261917|0|12126.0|0
0|2020-10-07|11533.0|0|593.0|0|4.890318324261917|0|12126.0|0
0|2020-10-08|11533.0|0|593.0|0|4.890318324261917|0|12126.0|0
0|2020-10-09|11533.0|0|593.0|0|4.890318324261917|0|12126.0|0
0|2020-10-10|11533.0|0|593.0|0|4.890318324261917|0|12126.0|0
0|2020-10-11|11533.0|0|593.0|0|4.890318324261917|0|12126.0|0
0|2020-10-12|11533.0|0|593.0|0|4.890318324261917|0|12126.0|0
0|2020-10-13|11533.0|0|593.0|0|4.890318324261917|0|12126.0|0
0|2020-10-14|11533.0|0|593.0|0|4.890318324261917|0|12126.0|0
0|2020-10-15|11533.0|0|593.0|0|4.890318324261917|0|12126.0|0
0|2020-10-16|11533.0|0|593.0|0|4.890318324261917|0|12126.0|0
0|2020-10-17|11533.0|0|593.0|0|4.890318324261917|0|12126.0|0
0|2020-10-18|11533.0|0|593.0|0|4.890318324261917|0|12126.0|0
0|2020-10-19|11533.0|0|593.0|0|4.890318324261917|0|12126.0|0
0|2020-10-20|11533.0|0|593.0|0|4.890318324261917|0|12126.0|0
0|2020-10-21|11533.0|0|593.0|0|4.890318324261917|0|12126.0|0
0|2020-10-22|11533.0|0|593.0|0|4.890318324261917|0|12126.0|0
0|2020-10-23|11533.0|0|593.0|0|4.890318324261917|0|12126.0|0
0|2020-10-24|11533.0|0|593.0|0|4.890318324261917|0|12126.0|0
0|2020-10-25|11533.0|0|593.0|0|4.890318324261917|0|12126.0|0
0|2020-10-26|11533.0|0|593.0|0|4.890318324261917|0|12126.0|0
0|2020-10-27|11533.0|0|593.0|0|4.890318324261917|0|12126.0|0
0|2020-10-28|11533.0|0|593.0|0|4.890318324261917|0|12126.0|0
0|2020-10-29|11533.0|0|593.0|0|4.890318324261917|0|12126.0|0
0|2020-10-30|11533.0|0|593.0|0|4.890318324261917|0|12126.0|0
0|2020-10-31|11533.0|0|593.0|0|4.890318324261917|0|12126.0|0
0|2020-11-01|11406.0|0|598.0|0|4.981672775741419|0|12004.0|0
0|2020-11-02|11406.0|0|598.0|0|4.981672775741419|0|12004.0|0
0|2020-11-03|11406.0|0|598.0|0|4.981672775741419|0|12004.0|0
0|2020-11-04|11406.0|0|598.0|0|4.981672775741419|0|12004.0|0
0|2020-11-05|11406.0|0|598.0|0|4.981672775741419|0|12004.0|0
0|2020-11-06|11406.0|0|598.0|0|4.981672775741419|0|12004.0|0
0|2020-11-07|11406.0|0|598.0|0|4.981672775741419|0|12004.0|0
0|2020-11-08|11406.0|0|598.0|0|4.981672775741419|0|12004.0|0
0|2020-11-09|11406.0|0|598.0|0|4.981672775741419|0|12004.0|0
0|2020-11-10|11406.0|0|598.0|0|4.981672775741419|0|12004.0|0
0|2020-11-11|11406.0|0|598.0|0|4.981672775741419|0|12004.0|0
0|2020-11-12|11406.0|0|598.0|0|4.981672775741419|0|12004.0|0
0|2020-11-13|11406.0|0|598.0|0|4.981672775741419|0|12004.0|0
0|2020-11-14|11406.0|0|598.0|0|4.981672775741419|0|12004.0|0
0|2020-11-15|11406.0|0|598.0|0|4.981672775741419|0|12004.0|0
0|2020-11-16|11406.0|0|598.0|0|4.981672775741419|0|12004.0|0
0|2020-11-17|11406.0|0|598.0|0|4.981672775741419|0|12004.0|0
0|2020-11-18|11406.0|0|598.0|0|4.981672775741419|0|12004.0|0
0|2020-11-19|11406.0|0|598.0|0|4.981672775741419|0|12004.0|0
0|2020-11-20|11406.0|0|598.0|0|4.981672775741419|0|12004.0|0
0|2020-11-21|11406.0|0|598.0|0|4.981672775741419|0|12004.0|0
0|2020-11-22|11406.0|0|598.0|0|4.981672775741419|0|12004.0|0
0|2020-11-23|11406.0|0|598.0|0|4.981672775741419|0|12004.0|0
0|2020-11-24|11406.0|0|598.0|0|4.981672775741419|0|12004.0|0
0|2020-11-25|11406.0|0|598.0|0|4.981672775741419|0|12004.0|0
0|2020-11-26|11406.0|0|598.0|0|4.981672775741419|0|12004.0|0
0|2020-11-27|11406.0|0|598.0|0|4.981672775741419|0|12004.0|0
0|2020-11-28|11406.0|0|598.0|0|4.981672775741419|0|12004.0|0
0|2020-11-29|11406.0|0|598.0|0|4.981672775741419|0|12004.0|0
0|2020-11-30|11406.0|0|598.0|0|4.981672775741419|0|12004.0|0
0|2020-12-01|11057.0|0|799.0|0|6.739203778677463|0|11856.0|0
0|2020-12-02|11057.0|0|799.0|0|6.739203778677463|0|11856.0|0
0|2020-12-03|11057.0|0|799.0|0|6.739203778677463|0|11856.0|0
0|2020-12-04|11057.0|0|799.0|0|6.739203778677463|0|11856.0|0
0|2020-12-05|11057.0|0|799.0|0|6.739203778677463|0|11856.0|0
0|2020-12-06|11057.0|0|799.0|0|6.739203778677463|0|11856.0|0
0|2020-12-07|11057.0|0|799.0|0|6.739203778677463|0|11856.0|0
0|2020-12-08|11057.0|0|799.0|0|6.739203778677463|0|11856.0|0
