|dates|Mineral_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Mineral_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Mineral_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Mineral_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Mineral_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Mineral_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Mineral_Montana_UnitedStates.TotalPopulation.data|Mineral_Montana_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|4397.0|0
