|dates|Cortland_NewYork_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Cortland_NewYork_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Cortland_NewYork_UnitedStates.NYT_ConfirmedDeaths.data|Cortland_NewYork_UnitedStates.NYT_ConfirmedDeaths.missing|Cortland_NewYork_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Cortland_NewYork_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Cortland_NewYork_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Cortland_NewYork_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
