|dates|Deuel_SouthDakota_UnitedStates.BLS_EmployedPopulation.data|Deuel_SouthDakota_UnitedStates.BLS_EmployedPopulation.missing|Deuel_SouthDakota_UnitedStates.BLS_UnemployedPopulation.data|Deuel_SouthDakota_UnitedStates.BLS_UnemployedPopulation.missing|Deuel_SouthDakota_UnitedStates.BLS_UnemploymentRate.data|Deuel_SouthDakota_UnitedStates.BLS_UnemploymentRate.missing|Deuel_SouthDakota_UnitedStates.BLS_LaborForcePopulation.data|Deuel_SouthDakota_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|1972.5|0|157.5|0|7.394366197183099|0|2130.0|0
0|2020-01-02|1972.5|0|157.5|0|7.394366197183099|0|2130.0|0
0|2020-01-03|1972.5|0|157.5|0|7.394366197183099|0|2130.0|0
0|2020-01-04|1972.5|0|157.5|0|7.394366197183099|0|2130.0|0
0|2020-01-05|1972.5|0|157.5|0|7.394366197183099|0|2130.0|0
0|2020-01-06|1972.5|0|157.5|0|7.394366197183099|0|2130.0|0
0|2020-01-07|1972.5|0|157.5|0|7.394366197183099|0|2130.0|0
0|2020-01-08|1972.5|0|157.5|0|7.394366197183099|0|2130.0|0
0|2020-01-09|1972.5|0|157.5|0|7.394366197183099|0|2130.0|0
0|2020-01-10|1972.5|0|157.5|0|7.394366197183099|0|2130.0|0
0|2020-01-11|1972.5|0|157.5|0|7.394366197183099|0|2130.0|0
0|2020-01-12|1972.5|0|157.5|0|7.394366197183099|0|2130.0|0
0|2020-01-13|1972.5|0|157.5|0|7.394366197183099|0|2130.0|0
0|2020-01-14|1972.5|0|157.5|0|7.394366197183099|0|2130.0|0
0|2020-01-15|1972.5|0|157.5|0|7.394366197183099|0|2130.0|0
0|2020-01-16|1972.5|0|157.5|0|7.394366197183099|0|2130.0|0
0|2020-01-17|1972.5|0|157.5|0|7.394366197183099|0|2130.0|0
0|2020-01-18|1972.5|0|157.5|0|7.394366197183099|0|2130.0|0
0|2020-01-19|1972.5|0|157.5|0|7.394366197183099|0|2130.0|0
0|2020-01-20|1972.5|0|157.5|0|7.394366197183099|0|2130.0|0
0|2020-01-21|1972.5|0|157.5|0|7.394366197183099|0|2130.0|0
0|2020-01-22|1972.5|0|157.5|0|7.394366197183099|0|2130.0|0
0|2020-01-23|1972.5|0|157.5|0|7.394366197183099|0|2130.0|0
0|2020-01-24|1972.5|0|157.5|0|7.394366197183099|0|2130.0|0
0|2020-01-25|1972.5|0|157.5|0|7.394366197183099|0|2130.0|0
0|2020-01-26|1972.5|0|157.5|0|7.394366197183099|0|2130.0|0
0|2020-01-27|1972.5|0|157.5|0|7.394366197183099|0|2130.0|0
0|2020-01-28|1972.5|0|157.5|0|7.394366197183099|0|2130.0|0
0|2020-01-29|1972.5|0|157.5|0|7.394366197183099|0|2130.0|0
0|2020-01-30|1972.5|0|157.5|0|7.394366197183099|0|2130.0|0
0|2020-01-31|1972.5|0|157.5|0|7.394366197183099|0|2130.0|0
0|2020-02-01|1976.0|0|153.0|0|7.186472522310944|0|2129.0|0
0|2020-02-02|1976.0|0|153.0|0|7.186472522310944|0|2129.0|0
0|2020-02-03|1976.0|0|153.0|0|7.186472522310944|0|2129.0|0
0|2020-02-04|1976.0|0|153.0|0|7.186472522310944|0|2129.0|0
0|2020-02-05|1976.0|0|153.0|0|7.186472522310944|0|2129.0|0
0|2020-02-06|1976.0|0|153.0|0|7.186472522310944|0|2129.0|0
0|2020-02-07|1976.0|0|153.0|0|7.186472522310944|0|2129.0|0
0|2020-02-08|1976.0|0|153.0|0|7.186472522310944|0|2129.0|0
0|2020-02-09|1976.0|0|153.0|0|7.186472522310944|0|2129.0|0
0|2020-02-10|1976.0|0|153.0|0|7.186472522310944|0|2129.0|0
0|2020-02-11|1976.0|0|153.0|0|7.186472522310944|0|2129.0|0
0|2020-02-12|1976.0|0|153.0|0|7.186472522310944|0|2129.0|0
0|2020-02-13|1976.0|0|153.0|0|7.186472522310944|0|2129.0|0
0|2020-02-14|1976.0|0|153.0|0|7.186472522310944|0|2129.0|0
0|2020-02-15|1976.0|0|153.0|0|7.186472522310944|0|2129.0|0
0|2020-02-16|1976.0|0|153.0|0|7.186472522310944|0|2129.0|0
0|2020-02-17|1976.0|0|153.0|0|7.186472522310944|0|2129.0|0
0|2020-02-18|1976.0|0|153.0|0|7.186472522310944|0|2129.0|0
0|2020-02-19|1976.0|0|153.0|0|7.186472522310944|0|2129.0|0
0|2020-02-20|1976.0|0|153.0|0|7.186472522310944|0|2129.0|0
0|2020-02-21|1976.0|0|153.0|0|7.186472522310944|0|2129.0|0
0|2020-02-22|1976.0|0|153.0|0|7.186472522310944|0|2129.0|0
0|2020-02-23|1976.0|0|153.0|0|7.186472522310944|0|2129.0|0
0|2020-02-24|1976.0|0|153.0|0|7.186472522310944|0|2129.0|0
0|2020-02-25|1976.0|0|153.0|0|7.186472522310944|0|2129.0|0
0|2020-02-26|1976.0|0|153.0|0|7.186472522310944|0|2129.0|0
0|2020-02-27|1976.0|0|153.0|0|7.186472522310944|0|2129.0|0
0|2020-02-28|1976.0|0|153.0|0|7.186472522310944|0|2129.0|0
0|2020-02-29|1976.0|0|153.0|0|7.186472522310944|0|2129.0|0
0|2020-03-01|2030.0|0|142.5|0|6.5592635212888375|0|2172.5|0
0|2020-03-02|2030.0|0|142.5|0|6.5592635212888375|0|2172.5|0
0|2020-03-03|2030.0|0|142.5|0|6.5592635212888375|0|2172.5|0
0|2020-03-04|2030.0|0|142.5|0|6.5592635212888375|0|2172.5|0
0|2020-03-05|2030.0|0|142.5|0|6.5592635212888375|0|2172.5|0
0|2020-03-06|2030.0|0|142.5|0|6.5592635212888375|0|2172.5|0
0|2020-03-07|2030.0|0|142.5|0|6.5592635212888375|0|2172.5|0
0|2020-03-08|2030.0|0|142.5|0|6.5592635212888375|0|2172.5|0
0|2020-03-09|2030.0|0|142.5|0|6.5592635212888375|0|2172.5|0
0|2020-03-10|2030.0|0|142.5|0|6.5592635212888375|0|2172.5|0
0|2020-03-11|2030.0|0|142.5|0|6.5592635212888375|0|2172.5|0
0|2020-03-12|2030.0|0|142.5|0|6.5592635212888375|0|2172.5|0
0|2020-03-13|2030.0|0|142.5|0|6.5592635212888375|0|2172.5|0
0|2020-03-14|2030.0|0|142.5|0|6.5592635212888375|0|2172.5|0
0|2020-03-15|2030.0|0|142.5|0|6.5592635212888375|0|2172.5|0
0|2020-03-16|2030.0|0|142.5|0|6.5592635212888375|0|2172.5|0
0|2020-03-17|2030.0|0|142.5|0|6.5592635212888375|0|2172.5|0
0|2020-03-18|2030.0|0|142.5|0|6.5592635212888375|0|2172.5|0
0|2020-03-19|2030.0|0|142.5|0|6.5592635212888375|0|2172.5|0
0|2020-03-20|2030.0|0|142.5|0|6.5592635212888375|0|2172.5|0
0|2020-03-21|2030.0|0|142.5|0|6.5592635212888375|0|2172.5|0
0|2020-03-22|2030.0|0|142.5|0|6.5592635212888375|0|2172.5|0
0|2020-03-23|2030.0|0|142.5|0|6.5592635212888375|0|2172.5|0
0|2020-03-24|2030.0|0|142.5|0|6.5592635212888375|0|2172.5|0
0|2020-03-25|2030.0|0|142.5|0|6.5592635212888375|0|2172.5|0
0|2020-03-26|2030.0|0|142.5|0|6.5592635212888375|0|2172.5|0
0|2020-03-27|2030.0|0|142.5|0|6.5592635212888375|0|2172.5|0
0|2020-03-28|2030.0|0|142.5|0|6.5592635212888375|0|2172.5|0
0|2020-03-29|2030.0|0|142.5|0|6.5592635212888375|0|2172.5|0
0|2020-03-30|2030.0|0|142.5|0|6.5592635212888375|0|2172.5|0
0|2020-03-31|2030.0|0|142.5|0|6.5592635212888375|0|2172.5|0
0|2020-04-01|1984.0|0|246.0|0|11.031390134529149|0|2230.0|0
0|2020-04-02|1984.0|0|246.0|0|11.031390134529149|0|2230.0|0
0|2020-04-03|1984.0|0|246.0|0|11.031390134529149|0|2230.0|0
0|2020-04-04|1984.0|0|246.0|0|11.031390134529149|0|2230.0|0
0|2020-04-05|1984.0|0|246.0|0|11.031390134529149|0|2230.0|0
0|2020-04-06|1984.0|0|246.0|0|11.031390134529149|0|2230.0|0
0|2020-04-07|1984.0|0|246.0|0|11.031390134529149|0|2230.0|0
0|2020-04-08|1984.0|0|246.0|0|11.031390134529149|0|2230.0|0
0|2020-04-09|1984.0|0|246.0|0|11.031390134529149|0|2230.0|0
0|2020-04-10|1984.0|0|246.0|0|11.031390134529149|0|2230.0|0
0|2020-04-11|1984.0|0|246.0|0|11.031390134529149|0|2230.0|0
0|2020-04-12|1984.0|0|246.0|0|11.031390134529149|0|2230.0|0
0|2020-04-13|1984.0|0|246.0|0|11.031390134529149|0|2230.0|0
0|2020-04-14|1984.0|0|246.0|0|11.031390134529149|0|2230.0|0
0|2020-04-15|1984.0|0|246.0|0|11.031390134529149|0|2230.0|0
0|2020-04-16|1984.0|0|246.0|0|11.031390134529149|0|2230.0|0
0|2020-04-17|1984.0|0|246.0|0|11.031390134529149|0|2230.0|0
0|2020-04-18|1984.0|0|246.0|0|11.031390134529149|0|2230.0|0
0|2020-04-19|1984.0|0|246.0|0|11.031390134529149|0|2230.0|0
0|2020-04-20|1984.0|0|246.0|0|11.031390134529149|0|2230.0|0
0|2020-04-21|1984.0|0|246.0|0|11.031390134529149|0|2230.0|0
0|2020-04-22|1984.0|0|246.0|0|11.031390134529149|0|2230.0|0
0|2020-04-23|1984.0|0|246.0|0|11.031390134529149|0|2230.0|0
0|2020-04-24|1984.0|0|246.0|0|11.031390134529149|0|2230.0|0
0|2020-04-25|1984.0|0|246.0|0|11.031390134529149|0|2230.0|0
0|2020-04-26|1984.0|0|246.0|0|11.031390134529149|0|2230.0|0
0|2020-04-27|1984.0|0|246.0|0|11.031390134529149|0|2230.0|0
0|2020-04-28|1984.0|0|246.0|0|11.031390134529149|0|2230.0|0
0|2020-04-29|1984.0|0|246.0|0|11.031390134529149|0|2230.0|0
0|2020-04-30|1984.0|0|246.0|0|11.031390134529149|0|2230.0|0
0|2020-05-01|2066.0|0|133.0|0|6.048203728967713|0|2199.0|0
0|2020-05-02|2066.0|0|133.0|0|6.048203728967713|0|2199.0|0
0|2020-05-03|2066.0|0|133.0|0|6.048203728967713|0|2199.0|0
0|2020-05-04|2066.0|0|133.0|0|6.048203728967713|0|2199.0|0
0|2020-05-05|2066.0|0|133.0|0|6.048203728967713|0|2199.0|0
0|2020-05-06|2066.0|0|133.0|0|6.048203728967713|0|2199.0|0
0|2020-05-07|2066.0|0|133.0|0|6.048203728967713|0|2199.0|0
0|2020-05-08|2066.0|0|133.0|0|6.048203728967713|0|2199.0|0
0|2020-05-09|2066.0|0|133.0|0|6.048203728967713|0|2199.0|0
0|2020-05-10|2066.0|0|133.0|0|6.048203728967713|0|2199.0|0
0|2020-05-11|2066.0|0|133.0|0|6.048203728967713|0|2199.0|0
0|2020-05-12|2066.0|0|133.0|0|6.048203728967713|0|2199.0|0
0|2020-05-13|2066.0|0|133.0|0|6.048203728967713|0|2199.0|0
0|2020-05-14|2066.0|0|133.0|0|6.048203728967713|0|2199.0|0
0|2020-05-15|2066.0|0|133.0|0|6.048203728967713|0|2199.0|0
0|2020-05-16|2066.0|0|133.0|0|6.048203728967713|0|2199.0|0
0|2020-05-17|2066.0|0|133.0|0|6.048203728967713|0|2199.0|0
0|2020-05-18|2066.0|0|133.0|0|6.048203728967713|0|2199.0|0
0|2020-05-19|2066.0|0|133.0|0|6.048203728967713|0|2199.0|0
0|2020-05-20|2066.0|0|133.0|0|6.048203728967713|0|2199.0|0
0|2020-05-21|2066.0|0|133.0|0|6.048203728967713|0|2199.0|0
0|2020-05-22|2066.0|0|133.0|0|6.048203728967713|0|2199.0|0
0|2020-05-23|2066.0|0|133.0|0|6.048203728967713|0|2199.0|0
0|2020-05-24|2066.0|0|133.0|0|6.048203728967713|0|2199.0|0
0|2020-05-25|2066.0|0|133.0|0|6.048203728967713|0|2199.0|0
0|2020-05-26|2066.0|0|133.0|0|6.048203728967713|0|2199.0|0
0|2020-05-27|2066.0|0|133.0|0|6.048203728967713|0|2199.0|0
0|2020-05-28|2066.0|0|133.0|0|6.048203728967713|0|2199.0|0
0|2020-05-29|2066.0|0|133.0|0|6.048203728967713|0|2199.0|0
0|2020-05-30|2066.0|0|133.0|0|6.048203728967713|0|2199.0|0
0|2020-05-31|2066.0|0|133.0|0|6.048203728967713|0|2199.0|0
0|2020-06-01|2165.0|0|113.0|0|4.960491659350307|0|2278.0|0
0|2020-06-02|2165.0|0|113.0|0|4.960491659350307|0|2278.0|0
0|2020-06-03|2165.0|0|113.0|0|4.960491659350307|0|2278.0|0
0|2020-06-04|2165.0|0|113.0|0|4.960491659350307|0|2278.0|0
0|2020-06-05|2165.0|0|113.0|0|4.960491659350307|0|2278.0|0
0|2020-06-06|2165.0|0|113.0|0|4.960491659350307|0|2278.0|0
0|2020-06-07|2165.0|0|113.0|0|4.960491659350307|0|2278.0|0
0|2020-06-08|2165.0|0|113.0|0|4.960491659350307|0|2278.0|0
0|2020-06-09|2165.0|0|113.0|0|4.960491659350307|0|2278.0|0
0|2020-06-10|2165.0|0|113.0|0|4.960491659350307|0|2278.0|0
0|2020-06-11|2165.0|0|113.0|0|4.960491659350307|0|2278.0|0
0|2020-06-12|2165.0|0|113.0|0|4.960491659350307|0|2278.0|0
0|2020-06-13|2165.0|0|113.0|0|4.960491659350307|0|2278.0|0
0|2020-06-14|2165.0|0|113.0|0|4.960491659350307|0|2278.0|0
0|2020-06-15|2165.0|0|113.0|0|4.960491659350307|0|2278.0|0
0|2020-06-16|2165.0|0|113.0|0|4.960491659350307|0|2278.0|0
0|2020-06-17|2165.0|0|113.0|0|4.960491659350307|0|2278.0|0
0|2020-06-18|2165.0|0|113.0|0|4.960491659350307|0|2278.0|0
0|2020-06-19|2165.0|0|113.0|0|4.960491659350307|0|2278.0|0
0|2020-06-20|2165.0|0|113.0|0|4.960491659350307|0|2278.0|0
0|2020-06-21|2165.0|0|113.0|0|4.960491659350307|0|2278.0|0
0|2020-06-22|2165.0|0|113.0|0|4.960491659350307|0|2278.0|0
0|2020-06-23|2165.0|0|113.0|0|4.960491659350307|0|2278.0|0
0|2020-06-24|2165.0|0|113.0|0|4.960491659350307|0|2278.0|0
0|2020-06-25|2165.0|0|113.0|0|4.960491659350307|0|2278.0|0
0|2020-06-26|2165.0|0|113.0|0|4.960491659350307|0|2278.0|0
0|2020-06-27|2165.0|0|113.0|0|4.960491659350307|0|2278.0|0
0|2020-06-28|2165.0|0|113.0|0|4.960491659350307|0|2278.0|0
0|2020-06-29|2165.0|0|113.0|0|4.960491659350307|0|2278.0|0
0|2020-06-30|2165.0|0|113.0|0|4.960491659350307|0|2278.0|0
0|2020-07-01|2267.0|0|106.0|0|4.466919511167299|0|2373.0|0
0|2020-07-02|2267.0|0|106.0|0|4.466919511167299|0|2373.0|0
0|2020-07-03|2267.0|0|106.0|0|4.466919511167299|0|2373.0|0
0|2020-07-04|2267.0|0|106.0|0|4.466919511167299|0|2373.0|0
0|2020-07-05|2267.0|0|106.0|0|4.466919511167299|0|2373.0|0
0|2020-07-06|2267.0|0|106.0|0|4.466919511167299|0|2373.0|0
0|2020-07-07|2267.0|0|106.0|0|4.466919511167299|0|2373.0|0
0|2020-07-08|2267.0|0|106.0|0|4.466919511167299|0|2373.0|0
0|2020-07-09|2267.0|0|106.0|0|4.466919511167299|0|2373.0|0
0|2020-07-10|2267.0|0|106.0|0|4.466919511167299|0|2373.0|0
0|2020-07-11|2267.0|0|106.0|0|4.466919511167299|0|2373.0|0
0|2020-07-12|2267.0|0|106.0|0|4.466919511167299|0|2373.0|0
0|2020-07-13|2267.0|0|106.0|0|4.466919511167299|0|2373.0|0
0|2020-07-14|2267.0|0|106.0|0|4.466919511167299|0|2373.0|0
0|2020-07-15|2267.0|0|106.0|0|4.466919511167299|0|2373.0|0
0|2020-07-16|2267.0|0|106.0|0|4.466919511167299|0|2373.0|0
0|2020-07-17|2267.0|0|106.0|0|4.466919511167299|0|2373.0|0
0|2020-07-18|2267.0|0|106.0|0|4.466919511167299|0|2373.0|0
0|2020-07-19|2267.0|0|106.0|0|4.466919511167299|0|2373.0|0
0|2020-07-20|2267.0|0|106.0|0|4.466919511167299|0|2373.0|0
0|2020-07-21|2267.0|0|106.0|0|4.466919511167299|0|2373.0|0
0|2020-07-22|2267.0|0|106.0|0|4.466919511167299|0|2373.0|0
0|2020-07-23|2267.0|0|106.0|0|4.466919511167299|0|2373.0|0
0|2020-07-24|2267.0|0|106.0|0|4.466919511167299|0|2373.0|0
0|2020-07-25|2267.0|0|106.0|0|4.466919511167299|0|2373.0|0
0|2020-07-26|2267.0|0|106.0|0|4.466919511167299|0|2373.0|0
0|2020-07-27|2267.0|0|106.0|0|4.466919511167299|0|2373.0|0
0|2020-07-28|2267.0|0|106.0|0|4.466919511167299|0|2373.0|0
0|2020-07-29|2267.0|0|106.0|0|4.466919511167299|0|2373.0|0
0|2020-07-30|2267.0|0|106.0|0|4.466919511167299|0|2373.0|0
0|2020-07-31|2267.0|0|106.0|0|4.466919511167299|0|2373.0|0
0|2020-08-01|2315.0|0|111.0|0|4.575432811211871|0|2426.0|0
0|2020-08-02|2315.0|0|111.0|0|4.575432811211871|0|2426.0|0
0|2020-08-03|2315.0|0|111.0|0|4.575432811211871|0|2426.0|0
0|2020-08-04|2315.0|0|111.0|0|4.575432811211871|0|2426.0|0
0|2020-08-05|2315.0|0|111.0|0|4.575432811211871|0|2426.0|0
0|2020-08-06|2315.0|0|111.0|0|4.575432811211871|0|2426.0|0
0|2020-08-07|2315.0|0|111.0|0|4.575432811211871|0|2426.0|0
0|2020-08-08|2315.0|0|111.0|0|4.575432811211871|0|2426.0|0
0|2020-08-09|2315.0|0|111.0|0|4.575432811211871|0|2426.0|0
0|2020-08-10|2315.0|0|111.0|0|4.575432811211871|0|2426.0|0
0|2020-08-11|2315.0|0|111.0|0|4.575432811211871|0|2426.0|0
0|2020-08-12|2315.0|0|111.0|0|4.575432811211871|0|2426.0|0
0|2020-08-13|2315.0|0|111.0|0|4.575432811211871|0|2426.0|0
0|2020-08-14|2315.0|0|111.0|0|4.575432811211871|0|2426.0|0
0|2020-08-15|2315.0|0|111.0|0|4.575432811211871|0|2426.0|0
0|2020-08-16|2315.0|0|111.0|0|4.575432811211871|0|2426.0|0
0|2020-08-17|2315.0|0|111.0|0|4.575432811211871|0|2426.0|0
0|2020-08-18|2315.0|0|111.0|0|4.575432811211871|0|2426.0|0
0|2020-08-19|2315.0|0|111.0|0|4.575432811211871|0|2426.0|0
0|2020-08-20|2315.0|0|111.0|0|4.575432811211871|0|2426.0|0
0|2020-08-21|2315.0|0|111.0|0|4.575432811211871|0|2426.0|0
0|2020-08-22|2315.0|0|111.0|0|4.575432811211871|0|2426.0|0
0|2020-08-23|2315.0|0|111.0|0|4.575432811211871|0|2426.0|0
0|2020-08-24|2315.0|0|111.0|0|4.575432811211871|0|2426.0|0
0|2020-08-25|2315.0|0|111.0|0|4.575432811211871|0|2426.0|0
0|2020-08-26|2315.0|0|111.0|0|4.575432811211871|0|2426.0|0
0|2020-08-27|2315.0|0|111.0|0|4.575432811211871|0|2426.0|0
0|2020-08-28|2315.0|0|111.0|0|4.575432811211871|0|2426.0|0
0|2020-08-29|2315.0|0|111.0|0|4.575432811211871|0|2426.0|0
0|2020-08-30|2315.0|0|111.0|0|4.575432811211871|0|2426.0|0
0|2020-08-31|2315.0|0|111.0|0|4.575432811211871|0|2426.0|0
0|2020-09-01|2466.0|0|99.0|0|3.8596491228070176|0|2565.0|0
0|2020-09-02|2466.0|0|99.0|0|3.8596491228070176|0|2565.0|0
0|2020-09-03|2466.0|0|99.0|0|3.8596491228070176|0|2565.0|0
0|2020-09-04|2466.0|0|99.0|0|3.8596491228070176|0|2565.0|0
0|2020-09-05|2466.0|0|99.0|0|3.8596491228070176|0|2565.0|0
