|dates|LaPorte_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|LaPorte_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|LaPorte_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|LaPorte_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|LaPorte_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|LaPorte_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|LaPorte_Indiana_UnitedStates.TotalPopulation.data|LaPorte_Indiana_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|109888.0|0
