|dates|Bay_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Bay_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Bay_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Bay_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Bay_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Bay_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Bay_Michigan_UnitedStates.TotalPopulation.data|Bay_Michigan_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|103126.0|0
