|dates|Niobrara_Wyoming_UnitedStates.MaleAndFemale_AtLeast65_Population.data|Niobrara_Wyoming_UnitedStates.MaleAndFemale_AtLeast65_Population.missing|Niobrara_Wyoming_UnitedStates.Male_Total_Population.data|Niobrara_Wyoming_UnitedStates.Male_Total_Population.missing|Niobrara_Wyoming_UnitedStates.Female_Total_Population.data|Niobrara_Wyoming_UnitedStates.Female_Total_Population.missing|Niobrara_Wyoming_UnitedStates.MaleAndFemale_Under18_Population.data|Niobrara_Wyoming_UnitedStates.MaleAndFemale_Under18_Population.missing
0|2020-02-13|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-02-14|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-02-15|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-02-16|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-02-17|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-02-18|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-02-19|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-02-20|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-02-21|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-02-22|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-02-23|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-02-24|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-02-25|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-02-26|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-02-27|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-02-28|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-02-29|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-03-01|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-03-02|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-03-03|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-03-04|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-03-05|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-03-06|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-03-07|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-03-08|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-03-09|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-03-10|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-03-11|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-03-12|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-03-13|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-03-14|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-03-15|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-03-16|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-03-17|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-03-18|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-03-19|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-03-20|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-03-21|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-03-22|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-03-23|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-03-24|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-03-25|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-03-26|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-03-27|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-03-28|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-03-29|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-03-30|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-03-31|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-04-01|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-04-02|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-04-03|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-04-04|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-04-05|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-04-06|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-04-07|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-04-08|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-04-09|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-04-10|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-04-11|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-04-12|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-04-13|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-04-14|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-04-15|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-04-16|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-04-17|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-04-18|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-04-19|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-04-20|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-04-21|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-04-22|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-04-23|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-04-24|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-04-25|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-04-26|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-04-27|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-04-28|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-04-29|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-04-30|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-05-01|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-05-02|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-05-03|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-05-04|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-05-05|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-05-06|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-05-07|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-05-08|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-05-09|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-05-10|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-05-11|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-05-12|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-05-13|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-05-14|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-05-15|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-05-16|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-05-17|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-05-18|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-05-19|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-05-20|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-05-21|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-05-22|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-05-23|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-05-24|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-05-25|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-05-26|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-05-27|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-05-28|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-05-29|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-05-30|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-05-31|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-06-01|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-06-02|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-06-03|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-06-04|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-06-05|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-06-06|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-06-07|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-06-08|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-06-09|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-06-10|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-06-11|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-06-12|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-06-13|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-06-14|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-06-15|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-06-16|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-06-17|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-06-18|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-06-19|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-06-20|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-06-21|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-06-22|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-06-23|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-06-24|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-06-25|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-06-26|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-06-27|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-06-28|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-06-29|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-06-30|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-07-01|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-07-02|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-07-03|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-07-04|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-07-05|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-07-06|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-07-07|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-07-08|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-07-09|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-07-10|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-07-11|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-07-12|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-07-13|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-07-14|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-07-15|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-07-16|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-07-17|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-07-18|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-07-19|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-07-20|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-07-21|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-07-22|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-07-23|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-07-24|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-07-25|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-07-26|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-07-27|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-07-28|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-07-29|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-07-30|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-07-31|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-08-01|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-08-02|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-08-03|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-08-04|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-08-05|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-08-06|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-08-07|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-08-08|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-08-09|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-08-10|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-08-11|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-08-12|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-08-13|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-08-14|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-08-15|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-08-16|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-08-17|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-08-18|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-08-19|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-08-20|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-08-21|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-08-22|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-08-23|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-08-24|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-08-25|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-08-26|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-08-27|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-08-28|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-08-29|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-08-30|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-08-31|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-09-01|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-09-02|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-09-03|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-09-04|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-09-05|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-09-06|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-09-07|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-09-08|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-09-09|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-09-10|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-09-11|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-09-12|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-09-13|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-09-14|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-09-15|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-09-16|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-09-17|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-09-18|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-09-19|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-09-20|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-09-21|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-09-22|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-09-23|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-09-24|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-09-25|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-09-26|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-09-27|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-09-28|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-09-29|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-09-30|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-10-01|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-10-02|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-10-03|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-10-04|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-10-05|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-10-06|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-10-07|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-10-08|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-10-09|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-10-10|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-10-11|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-10-12|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-10-13|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-10-14|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-10-15|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-10-16|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-10-17|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-10-18|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-10-19|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-10-20|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-10-21|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-10-22|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-10-23|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-10-24|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-10-25|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-10-26|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-10-27|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-10-28|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-10-29|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-10-30|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-10-31|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-11-01|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-11-02|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-11-03|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-11-04|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-11-05|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-11-06|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-11-07|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-11-08|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-11-09|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-11-10|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-11-11|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-11-12|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-11-13|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-11-14|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-11-15|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-11-16|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-11-17|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-11-18|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-11-19|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-11-20|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-11-21|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-11-22|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-11-23|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-11-24|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-11-25|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-11-26|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-11-27|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-11-28|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-11-29|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-11-30|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-12-01|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-12-02|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-12-03|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-12-04|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-12-05|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-12-06|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-12-07|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-12-08|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-12-09|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-12-10|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-12-11|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-12-12|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-12-13|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-12-14|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-12-15|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-12-16|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-12-17|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-12-18|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-12-19|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-12-20|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-12-21|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-12-22|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-12-23|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-12-24|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-12-25|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-12-26|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-12-27|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-12-28|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-12-29|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-12-30|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2020-12-31|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2021-01-01|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2021-01-02|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2021-01-03|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2021-01-04|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2021-01-05|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2021-01-06|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2021-01-07|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2021-01-08|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2021-01-09|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2021-01-10|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2021-01-11|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2021-01-12|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2021-01-13|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2021-01-14|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2021-01-15|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2021-01-16|540.0|0|1091.0|0|1297.0|0|424.0|0
0|2021-01-17|540.0|0|1091.0|0|1297.0|0|424.0|0
