|dates|Slope_NorthDakota_UnitedStates.BLS_EmployedPopulation.data|Slope_NorthDakota_UnitedStates.BLS_EmployedPopulation.missing|Slope_NorthDakota_UnitedStates.BLS_UnemployedPopulation.data|Slope_NorthDakota_UnitedStates.BLS_UnemployedPopulation.missing|Slope_NorthDakota_UnitedStates.BLS_UnemploymentRate.data|Slope_NorthDakota_UnitedStates.BLS_UnemploymentRate.missing|Slope_NorthDakota_UnitedStates.BLS_LaborForcePopulation.data|Slope_NorthDakota_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-05-10|364.0|0|16.0|0|4.2105263157894735|0|380.0|0
0|2020-05-11|364.0|0|16.0|0|4.2105263157894735|0|380.0|0
0|2020-05-12|364.0|0|16.0|0|4.2105263157894735|0|380.0|0
0|2020-05-13|364.0|0|16.0|0|4.2105263157894735|0|380.0|0
0|2020-05-14|364.0|0|16.0|0|4.2105263157894735|0|380.0|0
0|2020-05-15|364.0|0|16.0|0|4.2105263157894735|0|380.0|0
0|2020-05-16|364.0|0|16.0|0|4.2105263157894735|0|380.0|0
0|2020-05-17|364.0|0|16.0|0|4.2105263157894735|0|380.0|0
0|2020-05-18|364.0|0|16.0|0|4.2105263157894735|0|380.0|0
0|2020-05-19|364.0|0|16.0|0|4.2105263157894735|0|380.0|0
0|2020-05-20|364.0|0|16.0|0|4.2105263157894735|0|380.0|0
0|2020-05-21|364.0|0|16.0|0|4.2105263157894735|0|380.0|0
0|2020-05-22|364.0|0|16.0|0|4.2105263157894735|0|380.0|0
0|2020-05-23|364.0|0|16.0|0|4.2105263157894735|0|380.0|0
0|2020-05-24|364.0|0|16.0|0|4.2105263157894735|0|380.0|0
0|2020-05-25|364.0|0|16.0|0|4.2105263157894735|0|380.0|0
0|2020-05-26|364.0|0|16.0|0|4.2105263157894735|0|380.0|0
0|2020-05-27|364.0|0|16.0|0|4.2105263157894735|0|380.0|0
0|2020-05-28|364.0|0|16.0|0|4.2105263157894735|0|380.0|0
0|2020-05-29|364.0|0|16.0|0|4.2105263157894735|0|380.0|0
0|2020-05-30|364.0|0|16.0|0|4.2105263157894735|0|380.0|0
0|2020-05-31|364.0|0|16.0|0|4.2105263157894735|0|380.0|0
0|2020-06-01|381.0|0|16.0|0|4.030226700251889|0|397.0|0
0|2020-06-02|381.0|0|16.0|0|4.030226700251889|0|397.0|0
0|2020-06-03|381.0|0|16.0|0|4.030226700251889|0|397.0|0
0|2020-06-04|381.0|0|16.0|0|4.030226700251889|0|397.0|0
0|2020-06-05|381.0|0|16.0|0|4.030226700251889|0|397.0|0
0|2020-06-06|381.0|0|16.0|0|4.030226700251889|0|397.0|0
0|2020-06-07|381.0|0|16.0|0|4.030226700251889|0|397.0|0
0|2020-06-08|381.0|0|16.0|0|4.030226700251889|0|397.0|0
0|2020-06-09|381.0|0|16.0|0|4.030226700251889|0|397.0|0
0|2020-06-10|381.0|0|16.0|0|4.030226700251889|0|397.0|0
0|2020-06-11|381.0|0|16.0|0|4.030226700251889|0|397.0|0
0|2020-06-12|381.0|0|16.0|0|4.030226700251889|0|397.0|0
0|2020-06-13|381.0|0|16.0|0|4.030226700251889|0|397.0|0
0|2020-06-14|381.0|0|16.0|0|4.030226700251889|0|397.0|0
0|2020-06-15|381.0|0|16.0|0|4.030226700251889|0|397.0|0
0|2020-06-16|381.0|0|16.0|0|4.030226700251889|0|397.0|0
0|2020-06-17|381.0|0|16.0|0|4.030226700251889|0|397.0|0
0|2020-06-18|381.0|0|16.0|0|4.030226700251889|0|397.0|0
0|2020-06-19|381.0|0|16.0|0|4.030226700251889|0|397.0|0
0|2020-06-20|381.0|0|16.0|0|4.030226700251889|0|397.0|0
0|2020-06-21|381.0|0|16.0|0|4.030226700251889|0|397.0|0
0|2020-06-22|381.0|0|16.0|0|4.030226700251889|0|397.0|0
0|2020-06-23|381.0|0|16.0|0|4.030226700251889|0|397.0|0
0|2020-06-24|381.0|0|16.0|0|4.030226700251889|0|397.0|0
0|2020-06-25|381.0|0|16.0|0|4.030226700251889|0|397.0|0
0|2020-06-26|381.0|0|16.0|0|4.030226700251889|0|397.0|0
0|2020-06-27|381.0|0|16.0|0|4.030226700251889|0|397.0|0
0|2020-06-28|381.0|0|16.0|0|4.030226700251889|0|397.0|0
0|2020-06-29|381.0|0|16.0|0|4.030226700251889|0|397.0|0
0|2020-06-30|381.0|0|16.0|0|4.030226700251889|0|397.0|0
0|2020-07-01|373.0|0|12.0|0|3.116883116883117|0|385.0|0
0|2020-07-02|373.0|0|12.0|0|3.116883116883117|0|385.0|0
0|2020-07-03|373.0|0|12.0|0|3.116883116883117|0|385.0|0
0|2020-07-04|373.0|0|12.0|0|3.116883116883117|0|385.0|0
0|2020-07-05|373.0|0|12.0|0|3.116883116883117|0|385.0|0
0|2020-07-06|373.0|0|12.0|0|3.116883116883117|0|385.0|0
0|2020-07-07|373.0|0|12.0|0|3.116883116883117|0|385.0|0
0|2020-07-08|373.0|0|12.0|0|3.116883116883117|0|385.0|0
0|2020-07-09|373.0|0|12.0|0|3.116883116883117|0|385.0|0
0|2020-07-10|373.0|0|12.0|0|3.116883116883117|0|385.0|0
0|2020-07-11|373.0|0|12.0|0|3.116883116883117|0|385.0|0
0|2020-07-12|373.0|0|12.0|0|3.116883116883117|0|385.0|0
0|2020-07-13|373.0|0|12.0|0|3.116883116883117|0|385.0|0
0|2020-07-14|373.0|0|12.0|0|3.116883116883117|0|385.0|0
0|2020-07-15|373.0|0|12.0|0|3.116883116883117|0|385.0|0
0|2020-07-16|373.0|0|12.0|0|3.116883116883117|0|385.0|0
0|2020-07-17|373.0|0|12.0|0|3.116883116883117|0|385.0|0
0|2020-07-18|373.0|0|12.0|0|3.116883116883117|0|385.0|0
0|2020-07-19|373.0|0|12.0|0|3.116883116883117|0|385.0|0
0|2020-07-20|373.0|0|12.0|0|3.116883116883117|0|385.0|0
0|2020-07-21|373.0|0|12.0|0|3.116883116883117|0|385.0|0
0|2020-07-22|373.0|0|12.0|0|3.116883116883117|0|385.0|0
0|2020-07-23|373.0|0|12.0|0|3.116883116883117|0|385.0|0
0|2020-07-24|373.0|0|12.0|0|3.116883116883117|0|385.0|0
0|2020-07-25|373.0|0|12.0|0|3.116883116883117|0|385.0|0
0|2020-07-26|373.0|0|12.0|0|3.116883116883117|0|385.0|0
0|2020-07-27|373.0|0|12.0|0|3.116883116883117|0|385.0|0
0|2020-07-28|373.0|0|12.0|0|3.116883116883117|0|385.0|0
0|2020-07-29|373.0|0|12.0|0|3.116883116883117|0|385.0|0
0|2020-07-30|373.0|0|12.0|0|3.116883116883117|0|385.0|0
0|2020-07-31|373.0|0|12.0|0|3.116883116883117|0|385.0|0
0|2020-08-01|393.0|0|13.0|0|3.2019704433497536|0|406.0|0
0|2020-08-02|393.0|0|13.0|0|3.2019704433497536|0|406.0|0
0|2020-08-03|393.0|0|13.0|0|3.2019704433497536|0|406.0|0
0|2020-08-04|393.0|0|13.0|0|3.2019704433497536|0|406.0|0
0|2020-08-05|393.0|0|13.0|0|3.2019704433497536|0|406.0|0
0|2020-08-06|393.0|0|13.0|0|3.2019704433497536|0|406.0|0
0|2020-08-07|393.0|0|13.0|0|3.2019704433497536|0|406.0|0
0|2020-08-08|393.0|0|13.0|0|3.2019704433497536|0|406.0|0
0|2020-08-09|393.0|0|13.0|0|3.2019704433497536|0|406.0|0
0|2020-08-10|393.0|0|13.0|0|3.2019704433497536|0|406.0|0
0|2020-08-11|393.0|0|13.0|0|3.2019704433497536|0|406.0|0
0|2020-08-12|393.0|0|13.0|0|3.2019704433497536|0|406.0|0
0|2020-08-13|393.0|0|13.0|0|3.2019704433497536|0|406.0|0
0|2020-08-14|393.0|0|13.0|0|3.2019704433497536|0|406.0|0
0|2020-08-15|393.0|0|13.0|0|3.2019704433497536|0|406.0|0
0|2020-08-16|393.0|0|13.0|0|3.2019704433497536|0|406.0|0
0|2020-08-17|393.0|0|13.0|0|3.2019704433497536|0|406.0|0
0|2020-08-18|393.0|0|13.0|0|3.2019704433497536|0|406.0|0
0|2020-08-19|393.0|0|13.0|0|3.2019704433497536|0|406.0|0
0|2020-08-20|393.0|0|13.0|0|3.2019704433497536|0|406.0|0
0|2020-08-21|393.0|0|13.0|0|3.2019704433497536|0|406.0|0
0|2020-08-22|393.0|0|13.0|0|3.2019704433497536|0|406.0|0
0|2020-08-23|393.0|0|13.0|0|3.2019704433497536|0|406.0|0
0|2020-08-24|393.0|0|13.0|0|3.2019704433497536|0|406.0|0
0|2020-08-25|393.0|0|13.0|0|3.2019704433497536|0|406.0|0
0|2020-08-26|393.0|0|13.0|0|3.2019704433497536|0|406.0|0
0|2020-08-27|393.0|0|13.0|0|3.2019704433497536|0|406.0|0
0|2020-08-28|393.0|0|13.0|0|3.2019704433497536|0|406.0|0
0|2020-08-29|393.0|0|13.0|0|3.2019704433497536|0|406.0|0
0|2020-08-30|393.0|0|13.0|0|3.2019704433497536|0|406.0|0
0|2020-08-31|393.0|0|13.0|0|3.2019704433497536|0|406.0|0
0|2020-09-01|382.0|0|11.0|0|2.7989821882951653|0|393.0|0
0|2020-09-02|382.0|0|11.0|0|2.7989821882951653|0|393.0|0
0|2020-09-03|382.0|0|11.0|0|2.7989821882951653|0|393.0|0
0|2020-09-04|382.0|0|11.0|0|2.7989821882951653|0|393.0|0
0|2020-09-05|382.0|0|11.0|0|2.7989821882951653|0|393.0|0
0|2020-09-06|382.0|0|11.0|0|2.7989821882951653|0|393.0|0
0|2020-09-07|382.0|0|11.0|0|2.7989821882951653|0|393.0|0
0|2020-09-08|382.0|0|11.0|0|2.7989821882951653|0|393.0|0
0|2020-09-09|382.0|0|11.0|0|2.7989821882951653|0|393.0|0
0|2020-09-10|382.0|0|11.0|0|2.7989821882951653|0|393.0|0
0|2020-09-11|382.0|0|11.0|0|2.7989821882951653|0|393.0|0
0|2020-09-12|382.0|0|11.0|0|2.7989821882951653|0|393.0|0
0|2020-09-13|382.0|0|11.0|0|2.7989821882951653|0|393.0|0
0|2020-09-14|382.0|0|11.0|0|2.7989821882951653|0|393.0|0
0|2020-09-15|382.0|0|11.0|0|2.7989821882951653|0|393.0|0
0|2020-09-16|382.0|0|11.0|0|2.7989821882951653|0|393.0|0
0|2020-09-17|382.0|0|11.0|0|2.7989821882951653|0|393.0|0
0|2020-09-18|382.0|0|11.0|0|2.7989821882951653|0|393.0|0
0|2020-09-19|382.0|0|11.0|0|2.7989821882951653|0|393.0|0
0|2020-09-20|382.0|0|11.0|0|2.7989821882951653|0|393.0|0
0|2020-09-21|382.0|0|11.0|0|2.7989821882951653|0|393.0|0
0|2020-09-22|382.0|0|11.0|0|2.7989821882951653|0|393.0|0
0|2020-09-23|382.0|0|11.0|0|2.7989821882951653|0|393.0|0
0|2020-09-24|382.0|0|11.0|0|2.7989821882951653|0|393.0|0
0|2020-09-25|382.0|0|11.0|0|2.7989821882951653|0|393.0|0
0|2020-09-26|382.0|0|11.0|0|2.7989821882951653|0|393.0|0
0|2020-09-27|382.0|0|11.0|0|2.7989821882951653|0|393.0|0
0|2020-09-28|382.0|0|11.0|0|2.7989821882951653|0|393.0|0
0|2020-09-29|382.0|0|11.0|0|2.7989821882951653|0|393.0|0
0|2020-09-30|382.0|0|11.0|0|2.7989821882951653|0|393.0|0
0|2020-10-01|396.0|0|9.0|0|2.2222222222222223|0|405.0|0
0|2020-10-02|396.0|0|9.0|0|2.2222222222222223|0|405.0|0
0|2020-10-03|396.0|0|9.0|0|2.2222222222222223|0|405.0|0
0|2020-10-04|396.0|0|9.0|0|2.2222222222222223|0|405.0|0
0|2020-10-05|396.0|0|9.0|0|2.2222222222222223|0|405.0|0
0|2020-10-06|396.0|0|9.0|0|2.2222222222222223|0|405.0|0
0|2020-10-07|396.0|0|9.0|0|2.2222222222222223|0|405.0|0
0|2020-10-08|396.0|0|9.0|0|2.2222222222222223|0|405.0|0
0|2020-10-09|396.0|0|9.0|0|2.2222222222222223|0|405.0|0
0|2020-10-10|396.0|0|9.0|0|2.2222222222222223|0|405.0|0
0|2020-10-11|396.0|0|9.0|0|2.2222222222222223|0|405.0|0
0|2020-10-12|396.0|0|9.0|0|2.2222222222222223|0|405.0|0
0|2020-10-13|396.0|0|9.0|0|2.2222222222222223|0|405.0|0
0|2020-10-14|396.0|0|9.0|0|2.2222222222222223|0|405.0|0
0|2020-10-15|396.0|0|9.0|0|2.2222222222222223|0|405.0|0
0|2020-10-16|396.0|0|9.0|0|2.2222222222222223|0|405.0|0
0|2020-10-17|396.0|0|9.0|0|2.2222222222222223|0|405.0|0
0|2020-10-18|396.0|0|9.0|0|2.2222222222222223|0|405.0|0
0|2020-10-19|396.0|0|9.0|0|2.2222222222222223|0|405.0|0
0|2020-10-20|396.0|0|9.0|0|2.2222222222222223|0|405.0|0
0|2020-10-21|396.0|0|9.0|0|2.2222222222222223|0|405.0|0
0|2020-10-22|396.0|0|9.0|0|2.2222222222222223|0|405.0|0
0|2020-10-23|396.0|0|9.0|0|2.2222222222222223|0|405.0|0
0|2020-10-24|396.0|0|9.0|0|2.2222222222222223|0|405.0|0
0|2020-10-25|396.0|0|9.0|0|2.2222222222222223|0|405.0|0
0|2020-10-26|396.0|0|9.0|0|2.2222222222222223|0|405.0|0
0|2020-10-27|396.0|0|9.0|0|2.2222222222222223|0|405.0|0
0|2020-10-28|396.0|0|9.0|0|2.2222222222222223|0|405.0|0
0|2020-10-29|396.0|0|9.0|0|2.2222222222222223|0|405.0|0
0|2020-10-30|396.0|0|9.0|0|2.2222222222222223|0|405.0|0
0|2020-10-31|396.0|0|9.0|0|2.2222222222222223|0|405.0|0
0|2020-11-01|366.0|0|11.0|0|2.9177718832891246|0|377.0|0
0|2020-11-02|366.0|0|11.0|0|2.9177718832891246|0|377.0|0
0|2020-11-03|366.0|0|11.0|0|2.9177718832891246|0|377.0|0
0|2020-11-04|366.0|0|11.0|0|2.9177718832891246|0|377.0|0
0|2020-11-05|366.0|0|11.0|0|2.9177718832891246|0|377.0|0
0|2020-11-06|366.0|0|11.0|0|2.9177718832891246|0|377.0|0
0|2020-11-07|366.0|0|11.0|0|2.9177718832891246|0|377.0|0
0|2020-11-08|366.0|0|11.0|0|2.9177718832891246|0|377.0|0
0|2020-11-09|366.0|0|11.0|0|2.9177718832891246|0|377.0|0
0|2020-11-10|366.0|0|11.0|0|2.9177718832891246|0|377.0|0
0|2020-11-11|366.0|0|11.0|0|2.9177718832891246|0|377.0|0
0|2020-11-12|366.0|0|11.0|0|2.9177718832891246|0|377.0|0
0|2020-11-13|366.0|0|11.0|0|2.9177718832891246|0|377.0|0
0|2020-11-14|366.0|0|11.0|0|2.9177718832891246|0|377.0|0
0|2020-11-15|366.0|0|11.0|0|2.9177718832891246|0|377.0|0
0|2020-11-16|366.0|0|11.0|0|2.9177718832891246|0|377.0|0
0|2020-11-17|366.0|0|11.0|0|2.9177718832891246|0|377.0|0
0|2020-11-18|366.0|0|11.0|0|2.9177718832891246|0|377.0|0
0|2020-11-19|366.0|0|11.0|0|2.9177718832891246|0|377.0|0
0|2020-11-20|366.0|0|11.0|0|2.9177718832891246|0|377.0|0
0|2020-11-21|366.0|0|11.0|0|2.9177718832891246|0|377.0|0
0|2020-11-22|366.0|0|11.0|0|2.9177718832891246|0|377.0|0
0|2020-11-23|366.0|0|11.0|0|2.9177718832891246|0|377.0|0
0|2020-11-24|366.0|0|11.0|0|2.9177718832891246|0|377.0|0
0|2020-11-25|366.0|0|11.0|0|2.9177718832891246|0|377.0|0
0|2020-11-26|366.0|0|11.0|0|2.9177718832891246|0|377.0|0
0|2020-11-27|366.0|0|11.0|0|2.9177718832891246|0|377.0|0
0|2020-11-28|366.0|0|11.0|0|2.9177718832891246|0|377.0|0
0|2020-11-29|366.0|0|11.0|0|2.9177718832891246|0|377.0|0
0|2020-11-30|366.0|0|11.0|0|2.9177718832891246|0|377.0|0
0|2020-12-01|363.0|0|10.0|0|2.680965147453083|0|373.0|0
0|2020-12-02|363.0|0|10.0|0|2.680965147453083|0|373.0|0
0|2020-12-03|363.0|0|10.0|0|2.680965147453083|0|373.0|0
0|2020-12-04|363.0|0|10.0|0|2.680965147453083|0|373.0|0
0|2020-12-05|363.0|0|10.0|0|2.680965147453083|0|373.0|0
0|2020-12-06|363.0|0|10.0|0|2.680965147453083|0|373.0|0
0|2020-12-07|363.0|0|10.0|0|2.680965147453083|0|373.0|0
0|2020-12-08|363.0|0|10.0|0|2.680965147453083|0|373.0|0
0|2020-12-09|363.0|0|10.0|0|2.680965147453083|0|373.0|0
0|2020-12-10|363.0|0|10.0|0|2.680965147453083|0|373.0|0
0|2020-12-11|363.0|0|10.0|0|2.680965147453083|0|373.0|0
0|2020-12-12|363.0|0|10.0|0|2.680965147453083|0|373.0|0
0|2020-12-13|363.0|0|10.0|0|2.680965147453083|0|373.0|0
0|2020-12-14|363.0|0|10.0|0|2.680965147453083|0|373.0|0
0|2020-12-15|363.0|0|10.0|0|2.680965147453083|0|373.0|0
0|2020-12-16|363.0|0|10.0|0|2.680965147453083|0|373.0|0
0|2020-12-17|363.0|0|10.0|0|2.680965147453083|0|373.0|0
0|2020-12-18|363.0|0|10.0|0|2.680965147453083|0|373.0|0
0|2020-12-19|363.0|0|10.0|0|2.680965147453083|0|373.0|0
0|2020-12-20|363.0|0|10.0|0|2.680965147453083|0|373.0|0
0|2020-12-21|363.0|0|10.0|0|2.680965147453083|0|373.0|0
