|dates|Washington_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Washington_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Washington_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Washington_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Washington_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Washington_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Washington_NewYork_UnitedStates.TotalPopulation.data|Washington_NewYork_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|61204.0|0
