|dates|LacquiParle_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|LacquiParle_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|LacquiParle_Minnesota_UnitedStates.NYT_ConfirmedDeaths.data|LacquiParle_Minnesota_UnitedStates.NYT_ConfirmedDeaths.missing|LacquiParle_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|LacquiParle_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|LacquiParle_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|LacquiParle_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
