|dates|Monroe_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Monroe_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Monroe_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Monroe_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Monroe_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Monroe_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Monroe_Missouri_UnitedStates.TotalPopulation.data|Monroe_Missouri_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|8644.0|0
