|dates|Otsego_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Otsego_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Otsego_Michigan_UnitedStates.NYT_ConfirmedDeaths.data|Otsego_Michigan_UnitedStates.NYT_ConfirmedDeaths.missing|Otsego_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Otsego_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Otsego_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Otsego_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
