|dates|Mendocino_California_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Mendocino_California_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Mendocino_California_UnitedStates.NYT_ConfirmedDeaths.data|Mendocino_California_UnitedStates.NYT_ConfirmedDeaths.missing|Mendocino_California_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Mendocino_California_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Mendocino_California_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Mendocino_California_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
