|dates|Thomas_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Thomas_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Thomas_Georgia_UnitedStates.NYT_ConfirmedDeaths.data|Thomas_Georgia_UnitedStates.NYT_ConfirmedDeaths.missing|Thomas_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Thomas_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Thomas_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Thomas_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
