|dates|Dallas_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Dallas_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Dallas_Missouri_UnitedStates.NYT_ConfirmedDeaths.data|Dallas_Missouri_UnitedStates.NYT_ConfirmedDeaths.missing|Dallas_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Dallas_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Dallas_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Dallas_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
