|dates|Spink_SouthDakota_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Spink_SouthDakota_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Spink_SouthDakota_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Spink_SouthDakota_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Spink_SouthDakota_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Spink_SouthDakota_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Spink_SouthDakota_UnitedStates.TotalPopulation.data|Spink_SouthDakota_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|6376.0|0
