|dates|Ashtabula_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Ashtabula_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Ashtabula_Ohio_UnitedStates.NYT_ConfirmedDeaths.data|Ashtabula_Ohio_UnitedStates.NYT_ConfirmedDeaths.missing|Ashtabula_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Ashtabula_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Ashtabula_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Ashtabula_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
