|dates|Linn_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Linn_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Linn_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Linn_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Linn_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Linn_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Linn_Missouri_UnitedStates.TotalPopulation.data|Linn_Missouri_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|11920.0|0
