|dates|Arthur_Nebraska_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Arthur_Nebraska_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Arthur_Nebraska_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Arthur_Nebraska_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Arthur_Nebraska_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Arthur_Nebraska_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Arthur_Nebraska_UnitedStates.TotalPopulation.data|Arthur_Nebraska_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|463.0|0
