|dates|McCracken_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|McCracken_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|McCracken_Kentucky_UnitedStates.NYT_ConfirmedDeaths.data|McCracken_Kentucky_UnitedStates.NYT_ConfirmedDeaths.missing|McCracken_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|McCracken_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|McCracken_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|McCracken_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
