|dates|Rankin_Mississippi_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Rankin_Mississippi_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Rankin_Mississippi_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Rankin_Mississippi_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Rankin_Mississippi_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Rankin_Mississippi_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Rankin_Mississippi_UnitedStates.TotalPopulation.data|Rankin_Mississippi_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|155271.0|0
