|dates|Phillips_Colorado_UnitedStates.BLS_EmployedPopulation.data|Phillips_Colorado_UnitedStates.BLS_EmployedPopulation.missing|Phillips_Colorado_UnitedStates.BLS_UnemployedPopulation.data|Phillips_Colorado_UnitedStates.BLS_UnemployedPopulation.missing|Phillips_Colorado_UnitedStates.BLS_UnemploymentRate.data|Phillips_Colorado_UnitedStates.BLS_UnemploymentRate.missing|Phillips_Colorado_UnitedStates.BLS_LaborForcePopulation.data|Phillips_Colorado_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-02-05|2430.5|0|40.5|0|1.6390125455281264|0|2471.0|0
0|2020-02-06|2430.5|0|40.5|0|1.6390125455281264|0|2471.0|0
0|2020-02-07|2430.5|0|40.5|0|1.6390125455281264|0|2471.0|0
0|2020-02-08|2430.5|0|40.5|0|1.6390125455281264|0|2471.0|0
0|2020-02-09|2430.5|0|40.5|0|1.6390125455281264|0|2471.0|0
0|2020-02-10|2430.5|0|40.5|0|1.6390125455281264|0|2471.0|0
0|2020-02-11|2430.5|0|40.5|0|1.6390125455281264|0|2471.0|0
0|2020-02-12|2430.5|0|40.5|0|1.6390125455281264|0|2471.0|0
0|2020-02-13|2430.5|0|40.5|0|1.6390125455281264|0|2471.0|0
0|2020-02-14|2430.5|0|40.5|0|1.6390125455281264|0|2471.0|0
0|2020-02-15|2430.5|0|40.5|0|1.6390125455281264|0|2471.0|0
0|2020-02-16|2430.5|0|40.5|0|1.6390125455281264|0|2471.0|0
0|2020-02-17|2430.5|0|40.5|0|1.6390125455281264|0|2471.0|0
0|2020-02-18|2430.5|0|40.5|0|1.6390125455281264|0|2471.0|0
0|2020-02-19|2430.5|0|40.5|0|1.6390125455281264|0|2471.0|0
0|2020-02-20|2430.5|0|40.5|0|1.6390125455281264|0|2471.0|0
0|2020-02-21|2430.5|0|40.5|0|1.6390125455281264|0|2471.0|0
0|2020-02-22|2430.5|0|40.5|0|1.6390125455281264|0|2471.0|0
0|2020-02-23|2430.5|0|40.5|0|1.6390125455281264|0|2471.0|0
0|2020-02-24|2430.5|0|40.5|0|1.6390125455281264|0|2471.0|0
0|2020-02-25|2430.5|0|40.5|0|1.6390125455281264|0|2471.0|0
0|2020-02-26|2430.5|0|40.5|0|1.6390125455281264|0|2471.0|0
0|2020-02-27|2430.5|0|40.5|0|1.6390125455281264|0|2471.0|0
0|2020-02-28|2430.5|0|40.5|0|1.6390125455281264|0|2471.0|0
0|2020-02-29|2430.5|0|40.5|0|1.6390125455281264|0|2471.0|0
0|2020-03-01|2140.0|0|67.0|0|3.035795197100136|0|2207.0|0
0|2020-03-02|2140.0|0|67.0|0|3.035795197100136|0|2207.0|0
0|2020-03-03|2140.0|0|67.0|0|3.035795197100136|0|2207.0|0
0|2020-03-04|2140.0|0|67.0|0|3.035795197100136|0|2207.0|0
0|2020-03-05|2140.0|0|67.0|0|3.035795197100136|0|2207.0|0
0|2020-03-06|2140.0|0|67.0|0|3.035795197100136|0|2207.0|0
0|2020-03-07|2140.0|0|67.0|0|3.035795197100136|0|2207.0|0
0|2020-03-08|2140.0|0|67.0|0|3.035795197100136|0|2207.0|0
0|2020-03-09|2140.0|0|67.0|0|3.035795197100136|0|2207.0|0
0|2020-03-10|2140.0|0|67.0|0|3.035795197100136|0|2207.0|0
0|2020-03-11|2140.0|0|67.0|0|3.035795197100136|0|2207.0|0
0|2020-03-12|2140.0|0|67.0|0|3.035795197100136|0|2207.0|0
0|2020-03-13|2140.0|0|67.0|0|3.035795197100136|0|2207.0|0
0|2020-03-14|2140.0|0|67.0|0|3.035795197100136|0|2207.0|0
0|2020-03-15|2140.0|0|67.0|0|3.035795197100136|0|2207.0|0
0|2020-03-16|2140.0|0|67.0|0|3.035795197100136|0|2207.0|0
0|2020-03-17|2140.0|0|67.0|0|3.035795197100136|0|2207.0|0
0|2020-03-18|2140.0|0|67.0|0|3.035795197100136|0|2207.0|0
0|2020-03-19|2140.0|0|67.0|0|3.035795197100136|0|2207.0|0
0|2020-03-20|2140.0|0|67.0|0|3.035795197100136|0|2207.0|0
0|2020-03-21|2140.0|0|67.0|0|3.035795197100136|0|2207.0|0
0|2020-03-22|2140.0|0|67.0|0|3.035795197100136|0|2207.0|0
0|2020-03-23|2140.0|0|67.0|0|3.035795197100136|0|2207.0|0
0|2020-03-24|2140.0|0|67.0|0|3.035795197100136|0|2207.0|0
0|2020-03-25|2140.0|0|67.0|0|3.035795197100136|0|2207.0|0
0|2020-03-26|2140.0|0|67.0|0|3.035795197100136|0|2207.0|0
0|2020-03-27|2140.0|0|67.0|0|3.035795197100136|0|2207.0|0
0|2020-03-28|2140.0|0|67.0|0|3.035795197100136|0|2207.0|0
0|2020-03-29|2140.0|0|67.0|0|3.035795197100136|0|2207.0|0
0|2020-03-30|2140.0|0|67.0|0|3.035795197100136|0|2207.0|0
0|2020-03-31|2140.0|0|67.0|0|3.035795197100136|0|2207.0|0
0|2020-04-01|2241.5|0|85.0|0|3.653556845046207|0|2326.5|0
0|2020-04-02|2241.5|0|85.0|0|3.653556845046207|0|2326.5|0
0|2020-04-03|2241.5|0|85.0|0|3.653556845046207|0|2326.5|0
0|2020-04-04|2241.5|0|85.0|0|3.653556845046207|0|2326.5|0
0|2020-04-05|2241.5|0|85.0|0|3.653556845046207|0|2326.5|0
0|2020-04-06|2241.5|0|85.0|0|3.653556845046207|0|2326.5|0
0|2020-04-07|2241.5|0|85.0|0|3.653556845046207|0|2326.5|0
0|2020-04-08|2241.5|0|85.0|0|3.653556845046207|0|2326.5|0
0|2020-04-09|2241.5|0|85.0|0|3.653556845046207|0|2326.5|0
0|2020-04-10|2241.5|0|85.0|0|3.653556845046207|0|2326.5|0
0|2020-04-11|2241.5|0|85.0|0|3.653556845046207|0|2326.5|0
0|2020-04-12|2241.5|0|85.0|0|3.653556845046207|0|2326.5|0
0|2020-04-13|2241.5|0|85.0|0|3.653556845046207|0|2326.5|0
0|2020-04-14|2241.5|0|85.0|0|3.653556845046207|0|2326.5|0
0|2020-04-15|2241.5|0|85.0|0|3.653556845046207|0|2326.5|0
0|2020-04-16|2241.5|0|85.0|0|3.653556845046207|0|2326.5|0
0|2020-04-17|2241.5|0|85.0|0|3.653556845046207|0|2326.5|0
0|2020-04-18|2241.5|0|85.0|0|3.653556845046207|0|2326.5|0
0|2020-04-19|2241.5|0|85.0|0|3.653556845046207|0|2326.5|0
0|2020-04-20|2241.5|0|85.0|0|3.653556845046207|0|2326.5|0
0|2020-04-21|2241.5|0|85.0|0|3.653556845046207|0|2326.5|0
0|2020-04-22|2241.5|0|85.0|0|3.653556845046207|0|2326.5|0
0|2020-04-23|2241.5|0|85.0|0|3.653556845046207|0|2326.5|0
0|2020-04-24|2241.5|0|85.0|0|3.653556845046207|0|2326.5|0
0|2020-04-25|2241.5|0|85.0|0|3.653556845046207|0|2326.5|0
0|2020-04-26|2241.5|0|85.0|0|3.653556845046207|0|2326.5|0
0|2020-04-27|2241.5|0|85.0|0|3.653556845046207|0|2326.5|0
0|2020-04-28|2241.5|0|85.0|0|3.653556845046207|0|2326.5|0
0|2020-04-29|2241.5|0|85.0|0|3.653556845046207|0|2326.5|0
0|2020-04-30|2241.5|0|85.0|0|3.653556845046207|0|2326.5|0
0|2020-05-01|2289.0|0|84.0|0|3.5398230088495577|0|2373.0|0
0|2020-05-02|2289.0|0|84.0|0|3.5398230088495577|0|2373.0|0
0|2020-05-03|2289.0|0|84.0|0|3.5398230088495577|0|2373.0|0
0|2020-05-04|2289.0|0|84.0|0|3.5398230088495577|0|2373.0|0
0|2020-05-05|2289.0|0|84.0|0|3.5398230088495577|0|2373.0|0
0|2020-05-06|2289.0|0|84.0|0|3.5398230088495577|0|2373.0|0
0|2020-05-07|2289.0|0|84.0|0|3.5398230088495577|0|2373.0|0
0|2020-05-08|2289.0|0|84.0|0|3.5398230088495577|0|2373.0|0
0|2020-05-09|2289.0|0|84.0|0|3.5398230088495577|0|2373.0|0
0|2020-05-10|2289.0|0|84.0|0|3.5398230088495577|0|2373.0|0
0|2020-05-11|2289.0|0|84.0|0|3.5398230088495577|0|2373.0|0
0|2020-05-12|2289.0|0|84.0|0|3.5398230088495577|0|2373.0|0
0|2020-05-13|2289.0|0|84.0|0|3.5398230088495577|0|2373.0|0
0|2020-05-14|2289.0|0|84.0|0|3.5398230088495577|0|2373.0|0
0|2020-05-15|2289.0|0|84.0|0|3.5398230088495577|0|2373.0|0
0|2020-05-16|2289.0|0|84.0|0|3.5398230088495577|0|2373.0|0
0|2020-05-17|2289.0|0|84.0|0|3.5398230088495577|0|2373.0|0
0|2020-05-18|2289.0|0|84.0|0|3.5398230088495577|0|2373.0|0
0|2020-05-19|2289.0|0|84.0|0|3.5398230088495577|0|2373.0|0
0|2020-05-20|2289.0|0|84.0|0|3.5398230088495577|0|2373.0|0
0|2020-05-21|2289.0|0|84.0|0|3.5398230088495577|0|2373.0|0
0|2020-05-22|2289.0|0|84.0|0|3.5398230088495577|0|2373.0|0
0|2020-05-23|2289.0|0|84.0|0|3.5398230088495577|0|2373.0|0
0|2020-05-24|2289.0|0|84.0|0|3.5398230088495577|0|2373.0|0
0|2020-05-25|2289.0|0|84.0|0|3.5398230088495577|0|2373.0|0
0|2020-05-26|2289.0|0|84.0|0|3.5398230088495577|0|2373.0|0
0|2020-05-27|2289.0|0|84.0|0|3.5398230088495577|0|2373.0|0
0|2020-05-28|2289.0|0|84.0|0|3.5398230088495577|0|2373.0|0
0|2020-05-29|2289.0|0|84.0|0|3.5398230088495577|0|2373.0|0
0|2020-05-30|2289.0|0|84.0|0|3.5398230088495577|0|2373.0|0
0|2020-05-31|2289.0|0|84.0|0|3.5398230088495577|0|2373.0|0
0|2020-06-01|2276.0|0|119.0|0|4.968684759916493|0|2395.0|0
0|2020-06-02|2276.0|0|119.0|0|4.968684759916493|0|2395.0|0
0|2020-06-03|2276.0|0|119.0|0|4.968684759916493|0|2395.0|0
0|2020-06-04|2276.0|0|119.0|0|4.968684759916493|0|2395.0|0
0|2020-06-05|2276.0|0|119.0|0|4.968684759916493|0|2395.0|0
0|2020-06-06|2276.0|0|119.0|0|4.968684759916493|0|2395.0|0
0|2020-06-07|2276.0|0|119.0|0|4.968684759916493|0|2395.0|0
0|2020-06-08|2276.0|0|119.0|0|4.968684759916493|0|2395.0|0
0|2020-06-09|2276.0|0|119.0|0|4.968684759916493|0|2395.0|0
0|2020-06-10|2276.0|0|119.0|0|4.968684759916493|0|2395.0|0
0|2020-06-11|2276.0|0|119.0|0|4.968684759916493|0|2395.0|0
0|2020-06-12|2276.0|0|119.0|0|4.968684759916493|0|2395.0|0
0|2020-06-13|2276.0|0|119.0|0|4.968684759916493|0|2395.0|0
0|2020-06-14|2276.0|0|119.0|0|4.968684759916493|0|2395.0|0
0|2020-06-15|2276.0|0|119.0|0|4.968684759916493|0|2395.0|0
0|2020-06-16|2276.0|0|119.0|0|4.968684759916493|0|2395.0|0
0|2020-06-17|2276.0|0|119.0|0|4.968684759916493|0|2395.0|0
0|2020-06-18|2276.0|0|119.0|0|4.968684759916493|0|2395.0|0
0|2020-06-19|2276.0|0|119.0|0|4.968684759916493|0|2395.0|0
0|2020-06-20|2276.0|0|119.0|0|4.968684759916493|0|2395.0|0
0|2020-06-21|2276.0|0|119.0|0|4.968684759916493|0|2395.0|0
0|2020-06-22|2276.0|0|119.0|0|4.968684759916493|0|2395.0|0
0|2020-06-23|2276.0|0|119.0|0|4.968684759916493|0|2395.0|0
0|2020-06-24|2276.0|0|119.0|0|4.968684759916493|0|2395.0|0
0|2020-06-25|2276.0|0|119.0|0|4.968684759916493|0|2395.0|0
0|2020-06-26|2276.0|0|119.0|0|4.968684759916493|0|2395.0|0
0|2020-06-27|2276.0|0|119.0|0|4.968684759916493|0|2395.0|0
0|2020-06-28|2276.0|0|119.0|0|4.968684759916493|0|2395.0|0
0|2020-06-29|2276.0|0|119.0|0|4.968684759916493|0|2395.0|0
0|2020-06-30|2276.0|0|119.0|0|4.968684759916493|0|2395.0|0
0|2020-07-01|2429.0|0|55.0|0|2.214170692431562|0|2484.0|0
0|2020-07-02|2429.0|0|55.0|0|2.214170692431562|0|2484.0|0
0|2020-07-03|2429.0|0|55.0|0|2.214170692431562|0|2484.0|0
0|2020-07-04|2429.0|0|55.0|0|2.214170692431562|0|2484.0|0
0|2020-07-05|2429.0|0|55.0|0|2.214170692431562|0|2484.0|0
0|2020-07-06|2429.0|0|55.0|0|2.214170692431562|0|2484.0|0
0|2020-07-07|2429.0|0|55.0|0|2.214170692431562|0|2484.0|0
0|2020-07-08|2429.0|0|55.0|0|2.214170692431562|0|2484.0|0
0|2020-07-09|2429.0|0|55.0|0|2.214170692431562|0|2484.0|0
0|2020-07-10|2429.0|0|55.0|0|2.214170692431562|0|2484.0|0
0|2020-07-11|2429.0|0|55.0|0|2.214170692431562|0|2484.0|0
0|2020-07-12|2429.0|0|55.0|0|2.214170692431562|0|2484.0|0
0|2020-07-13|2429.0|0|55.0|0|2.214170692431562|0|2484.0|0
0|2020-07-14|2429.0|0|55.0|0|2.214170692431562|0|2484.0|0
0|2020-07-15|2429.0|0|55.0|0|2.214170692431562|0|2484.0|0
0|2020-07-16|2429.0|0|55.0|0|2.214170692431562|0|2484.0|0
0|2020-07-17|2429.0|0|55.0|0|2.214170692431562|0|2484.0|0
0|2020-07-18|2429.0|0|55.0|0|2.214170692431562|0|2484.0|0
0|2020-07-19|2429.0|0|55.0|0|2.214170692431562|0|2484.0|0
0|2020-07-20|2429.0|0|55.0|0|2.214170692431562|0|2484.0|0
0|2020-07-21|2429.0|0|55.0|0|2.214170692431562|0|2484.0|0
0|2020-07-22|2429.0|0|55.0|0|2.214170692431562|0|2484.0|0
0|2020-07-23|2429.0|0|55.0|0|2.214170692431562|0|2484.0|0
0|2020-07-24|2429.0|0|55.0|0|2.214170692431562|0|2484.0|0
0|2020-07-25|2429.0|0|55.0|0|2.214170692431562|0|2484.0|0
0|2020-07-26|2429.0|0|55.0|0|2.214170692431562|0|2484.0|0
0|2020-07-27|2429.0|0|55.0|0|2.214170692431562|0|2484.0|0
0|2020-07-28|2429.0|0|55.0|0|2.214170692431562|0|2484.0|0
0|2020-07-29|2429.0|0|55.0|0|2.214170692431562|0|2484.0|0
0|2020-07-30|2429.0|0|55.0|0|2.214170692431562|0|2484.0|0
0|2020-07-31|2429.0|0|55.0|0|2.214170692431562|0|2484.0|0
0|2020-08-01|2331.0|0|57.0|0|2.386934673366834|0|2388.0|0
0|2020-08-02|2331.0|0|57.0|0|2.386934673366834|0|2388.0|0
0|2020-08-03|2331.0|0|57.0|0|2.386934673366834|0|2388.0|0
0|2020-08-04|2331.0|0|57.0|0|2.386934673366834|0|2388.0|0
0|2020-08-05|2331.0|0|57.0|0|2.386934673366834|0|2388.0|0
0|2020-08-06|2331.0|0|57.0|0|2.386934673366834|0|2388.0|0
0|2020-08-07|2331.0|0|57.0|0|2.386934673366834|0|2388.0|0
0|2020-08-08|2331.0|0|57.0|0|2.386934673366834|0|2388.0|0
0|2020-08-09|2331.0|0|57.0|0|2.386934673366834|0|2388.0|0
0|2020-08-10|2331.0|0|57.0|0|2.386934673366834|0|2388.0|0
0|2020-08-11|2331.0|0|57.0|0|2.386934673366834|0|2388.0|0
0|2020-08-12|2331.0|0|57.0|0|2.386934673366834|0|2388.0|0
0|2020-08-13|2331.0|0|57.0|0|2.386934673366834|0|2388.0|0
0|2020-08-14|2331.0|0|57.0|0|2.386934673366834|0|2388.0|0
0|2020-08-15|2331.0|0|57.0|0|2.386934673366834|0|2388.0|0
0|2020-08-16|2331.0|0|57.0|0|2.386934673366834|0|2388.0|0
0|2020-08-17|2331.0|0|57.0|0|2.386934673366834|0|2388.0|0
0|2020-08-18|2331.0|0|57.0|0|2.386934673366834|0|2388.0|0
0|2020-08-19|2331.0|0|57.0|0|2.386934673366834|0|2388.0|0
0|2020-08-20|2331.0|0|57.0|0|2.386934673366834|0|2388.0|0
0|2020-08-21|2331.0|0|57.0|0|2.386934673366834|0|2388.0|0
0|2020-08-22|2331.0|0|57.0|0|2.386934673366834|0|2388.0|0
0|2020-08-23|2331.0|0|57.0|0|2.386934673366834|0|2388.0|0
0|2020-08-24|2331.0|0|57.0|0|2.386934673366834|0|2388.0|0
0|2020-08-25|2331.0|0|57.0|0|2.386934673366834|0|2388.0|0
0|2020-08-26|2331.0|0|57.0|0|2.386934673366834|0|2388.0|0
0|2020-08-27|2331.0|0|57.0|0|2.386934673366834|0|2388.0|0
0|2020-08-28|2331.0|0|57.0|0|2.386934673366834|0|2388.0|0
0|2020-08-29|2331.0|0|57.0|0|2.386934673366834|0|2388.0|0
0|2020-08-30|2331.0|0|57.0|0|2.386934673366834|0|2388.0|0
0|2020-08-31|2331.0|0|57.0|0|2.386934673366834|0|2388.0|0
0|2020-09-01|2329.0|0|55.0|0|2.307046979865772|0|2384.0|0
0|2020-09-02|2329.0|0|55.0|0|2.307046979865772|0|2384.0|0
0|2020-09-03|2329.0|0|55.0|0|2.307046979865772|0|2384.0|0
0|2020-09-04|2329.0|0|55.0|0|2.307046979865772|0|2384.0|0
0|2020-09-05|2329.0|0|55.0|0|2.307046979865772|0|2384.0|0
0|2020-09-06|2329.0|0|55.0|0|2.307046979865772|0|2384.0|0
0|2020-09-07|2329.0|0|55.0|0|2.307046979865772|0|2384.0|0
0|2020-09-08|2329.0|0|55.0|0|2.307046979865772|0|2384.0|0
0|2020-09-09|2329.0|0|55.0|0|2.307046979865772|0|2384.0|0
0|2020-09-10|2329.0|0|55.0|0|2.307046979865772|0|2384.0|0
0|2020-09-11|2329.0|0|55.0|0|2.307046979865772|0|2384.0|0
0|2020-09-12|2329.0|0|55.0|0|2.307046979865772|0|2384.0|0
0|2020-09-13|2329.0|0|55.0|0|2.307046979865772|0|2384.0|0
0|2020-09-14|2329.0|0|55.0|0|2.307046979865772|0|2384.0|0
0|2020-09-15|2329.0|0|55.0|0|2.307046979865772|0|2384.0|0
0|2020-09-16|2329.0|0|55.0|0|2.307046979865772|0|2384.0|0
0|2020-09-17|2329.0|0|55.0|0|2.307046979865772|0|2384.0|0
0|2020-09-18|2329.0|0|55.0|0|2.307046979865772|0|2384.0|0
0|2020-09-19|2329.0|0|55.0|0|2.307046979865772|0|2384.0|0
0|2020-09-20|2329.0|0|55.0|0|2.307046979865772|0|2384.0|0
0|2020-09-21|2329.0|0|55.0|0|2.307046979865772|0|2384.0|0
0|2020-09-22|2329.0|0|55.0|0|2.307046979865772|0|2384.0|0
0|2020-09-23|2329.0|0|55.0|0|2.307046979865772|0|2384.0|0
0|2020-09-24|2329.0|0|55.0|0|2.307046979865772|0|2384.0|0
0|2020-09-25|2329.0|0|55.0|0|2.307046979865772|0|2384.0|0
0|2020-09-26|2329.0|0|55.0|0|2.307046979865772|0|2384.0|0
0|2020-09-27|2329.0|0|55.0|0|2.307046979865772|0|2384.0|0
0|2020-09-28|2329.0|0|55.0|0|2.307046979865772|0|2384.0|0
0|2020-09-29|2329.0|0|55.0|0|2.307046979865772|0|2384.0|0
0|2020-09-30|2329.0|0|55.0|0|2.307046979865772|0|2384.0|0
0|2020-10-01|2773.0|0|53.0|0|1.875442321302194|0|2826.0|0
0|2020-10-02|2773.0|0|53.0|0|1.875442321302194|0|2826.0|0
0|2020-10-03|2773.0|0|53.0|0|1.875442321302194|0|2826.0|0
0|2020-10-04|2773.0|0|53.0|0|1.875442321302194|0|2826.0|0
0|2020-10-05|2773.0|0|53.0|0|1.875442321302194|0|2826.0|0
0|2020-10-06|2773.0|0|53.0|0|1.875442321302194|0|2826.0|0
0|2020-10-07|2773.0|0|53.0|0|1.875442321302194|0|2826.0|0
0|2020-10-08|2773.0|0|53.0|0|1.875442321302194|0|2826.0|0
0|2020-10-09|2773.0|0|53.0|0|1.875442321302194|0|2826.0|0
0|2020-10-10|2773.0|0|53.0|0|1.875442321302194|0|2826.0|0
0|2020-10-11|2773.0|0|53.0|0|1.875442321302194|0|2826.0|0
0|2020-10-12|2773.0|0|53.0|0|1.875442321302194|0|2826.0|0
0|2020-10-13|2773.0|0|53.0|0|1.875442321302194|0|2826.0|0
0|2020-10-14|2773.0|0|53.0|0|1.875442321302194|0|2826.0|0
0|2020-10-15|2773.0|0|53.0|0|1.875442321302194|0|2826.0|0
0|2020-10-16|2773.0|0|53.0|0|1.875442321302194|0|2826.0|0
0|2020-10-17|2773.0|0|53.0|0|1.875442321302194|0|2826.0|0
0|2020-10-18|2773.0|0|53.0|0|1.875442321302194|0|2826.0|0
0|2020-10-19|2773.0|0|53.0|0|1.875442321302194|0|2826.0|0
0|2020-10-20|2773.0|0|53.0|0|1.875442321302194|0|2826.0|0
0|2020-10-21|2773.0|0|53.0|0|1.875442321302194|0|2826.0|0
0|2020-10-22|2773.0|0|53.0|0|1.875442321302194|0|2826.0|0
0|2020-10-23|2773.0|0|53.0|0|1.875442321302194|0|2826.0|0
0|2020-10-24|2773.0|0|53.0|0|1.875442321302194|0|2826.0|0
0|2020-10-25|2773.0|0|53.0|0|1.875442321302194|0|2826.0|0
0|2020-10-26|2773.0|0|53.0|0|1.875442321302194|0|2826.0|0
0|2020-10-27|2773.0|0|53.0|0|1.875442321302194|0|2826.0|0
0|2020-10-28|2773.0|0|53.0|0|1.875442321302194|0|2826.0|0
0|2020-10-29|2773.0|0|53.0|0|1.875442321302194|0|2826.0|0
0|2020-10-30|2773.0|0|53.0|0|1.875442321302194|0|2826.0|0
0|2020-10-31|2773.0|0|53.0|0|1.875442321302194|0|2826.0|0
0|2020-11-01|2411.0|0|65.0|0|2.625201938610662|0|2476.0|0
0|2020-11-02|2411.0|0|65.0|0|2.625201938610662|0|2476.0|0
0|2020-11-03|2411.0|0|65.0|0|2.625201938610662|0|2476.0|0
0|2020-11-04|2411.0|0|65.0|0|2.625201938610662|0|2476.0|0
0|2020-11-05|2411.0|0|65.0|0|2.625201938610662|0|2476.0|0
0|2020-11-06|2411.0|0|65.0|0|2.625201938610662|0|2476.0|0
0|2020-11-07|2411.0|0|65.0|0|2.625201938610662|0|2476.0|0
0|2020-11-08|2411.0|0|65.0|0|2.625201938610662|0|2476.0|0
0|2020-11-09|2411.0|0|65.0|0|2.625201938610662|0|2476.0|0
0|2020-11-10|2411.0|0|65.0|0|2.625201938610662|0|2476.0|0
0|2020-11-11|2411.0|0|65.0|0|2.625201938610662|0|2476.0|0
0|2020-11-12|2411.0|0|65.0|0|2.625201938610662|0|2476.0|0
0|2020-11-13|2411.0|0|65.0|0|2.625201938610662|0|2476.0|0
0|2020-11-14|2411.0|0|65.0|0|2.625201938610662|0|2476.0|0
0|2020-11-15|2411.0|0|65.0|0|2.625201938610662|0|2476.0|0
0|2020-11-16|2411.0|0|65.0|0|2.625201938610662|0|2476.0|0
0|2020-11-17|2411.0|0|65.0|0|2.625201938610662|0|2476.0|0
0|2020-11-18|2411.0|0|65.0|0|2.625201938610662|0|2476.0|0
0|2020-11-19|2411.0|0|65.0|0|2.625201938610662|0|2476.0|0
0|2020-11-20|2411.0|0|65.0|0|2.625201938610662|0|2476.0|0
0|2020-11-21|2411.0|0|65.0|0|2.625201938610662|0|2476.0|0
0|2020-11-22|2411.0|0|65.0|0|2.625201938610662|0|2476.0|0
0|2020-11-23|2411.0|0|65.0|0|2.625201938610662|0|2476.0|0
0|2020-11-24|2411.0|0|65.0|0|2.625201938610662|0|2476.0|0
0|2020-11-25|2411.0|0|65.0|0|2.625201938610662|0|2476.0|0
0|2020-11-26|2411.0|0|65.0|0|2.625201938610662|0|2476.0|0
0|2020-11-27|2411.0|0|65.0|0|2.625201938610662|0|2476.0|0
0|2020-11-28|2411.0|0|65.0|0|2.625201938610662|0|2476.0|0
0|2020-11-29|2411.0|0|65.0|0|2.625201938610662|0|2476.0|0
0|2020-11-30|2411.0|0|65.0|0|2.625201938610662|0|2476.0|0
0|2020-12-01|2622.0|0|70.0|0|2.600297176820208|0|2692.0|0
0|2020-12-02|2622.0|0|70.0|0|2.600297176820208|0|2692.0|0
0|2020-12-03|2622.0|0|70.0|0|2.600297176820208|0|2692.0|0
0|2020-12-04|2622.0|0|70.0|0|2.600297176820208|0|2692.0|0
0|2020-12-05|2622.0|0|70.0|0|2.600297176820208|0|2692.0|0
0|2020-12-06|2622.0|0|70.0|0|2.600297176820208|0|2692.0|0
0|2020-12-07|2622.0|0|70.0|0|2.600297176820208|0|2692.0|0
