|dates|Effingham_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Effingham_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Effingham_Illinois_UnitedStates.NYT_ConfirmedDeaths.data|Effingham_Illinois_UnitedStates.NYT_ConfirmedDeaths.missing|Effingham_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Effingham_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Effingham_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Effingham_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
