|dates|McLennan_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|McLennan_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|McLennan_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|McLennan_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|McLennan_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|McLennan_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|McLennan_Texas_UnitedStates.TotalPopulation.data|McLennan_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|256623.0|0
