|dates|Calaveras_California_UnitedStates.AveragePrecipitationTotal.data|Calaveras_California_UnitedStates.AveragePrecipitationTotal.missing|Calaveras_California_UnitedStates.AveragePrecipitation.data|Calaveras_California_UnitedStates.AveragePrecipitation.missing|Calaveras_California_UnitedStates.AverageWindDirection.data|Calaveras_California_UnitedStates.AverageWindDirection.missing|Calaveras_California_UnitedStates.AverageWindSpeed.data|Calaveras_California_UnitedStates.AverageWindSpeed.missing
0|2020-01-01|0.0|0|0.0|0|39.010416666666664|0|0.8854166666666666|0
0|2020-01-02|0.0|0|0.0|0|22.916666666666668|0|0.875|0
0|2020-01-03|0.0|0|0.0|0|9.479166666666666|0|0.7604166666666666|0
0|2020-01-04|0.0|0|0.0|0|42.291666666666664|0|1.4479166666666667|0
0|2020-01-05|0.0|0|0.0|0|68.33333333333333|0|2.78125|0
0|2020-01-06|0.0|0|0.0|0|26.71875|0|0.859375|0
0|2020-01-07|0.0|0|0.0|0|26.5625|0|0.9270833333333334|0
0|2020-01-08|0.0|0|0.0|0|27.5|0|0.53125|0
0|2020-01-09|0.0|0|0.003958333333333334|0|42.083333333333336|0|2.03125|0
0|2020-01-10|0.0|0|0.0|0|24.583333333333332|0|0.9895833333333334|0
0|2020-01-11|0.0|0|0.0004166666666666667|0|36.822916666666664|0|0.9427083333333334|0
0|2020-01-12|0.0|0|0.0|0|17.8125|0|0.6822916666666666|0
0|2020-01-13|0.0|0|0.0|0|37.083333333333336|0|1.265625|0
0|2020-01-14|0.0|0|0.002916666666666667|0|30.625|0|1.25|0
0|2020-01-15|0.0|0|0.0|0|4.375|0|0.2916666666666667|0
0|2020-01-16|0.0|0|0.009583333333333334|0|34.583333333333336|0|2.65625|0
0|2020-01-17|0.0|0|0.0008333333333333334|0|10.0|0|1.1666666666666667|0
0|2020-01-18|0.0|0|0.0|0|39.270833333333336|0|0.8854166666666666|0
0|2020-01-19|0.0|0|0.0|0|1.6666666666666667|0|0.22916666666666666|0
0|2020-01-20|0.0|0|0.0|0|10.0|0|0.28125|0
0|2020-01-21|0.0|0|0.00020833333333333335|0|23.020833333333332|0|1.28125|0
0|2020-01-22|0.0|0|0.0004166666666666667|0|41.979166666666664|0|1.328125|0
0|2020-01-23|0.0|0|0.0|0|14.583333333333334|0|0.28125|0
0|2020-01-24|0.0|0|0.0|0|59.375|0|2.0729166666666665|0
0|2020-01-25|0.0|0|0.0|0|37.708333333333336|0|1.1770833333333333|0
0|2020-01-26|0.0|0|0.006875000000000002|0|30.416666666666668|0|1.1354166666666667|0
0|2020-01-27|0.0|0|0.0|0|26.458333333333332|0|1.796875|0
0|2020-01-28|0.0|0|0.0|0|37.604166666666664|0|1.6145833333333333|0
0|2020-01-29|0.0|0|0.0|0|32.916666666666664|0|1.6145833333333333|0
0|2020-01-30|0.0|0|0.0|0|56.25|0|1.5104166666666667|0
0|2020-01-31|0.0|0|0.0|0|22.708333333333332|0|0.4895833333333333|0
0|2020-02-01|0.0|0|0.0|0|7.604166666666667|0|0.28125|0
0|2020-02-02|0.0|0|0.00020833333333333335|0|36.666666666666664|0|2.0104166666666665|0
0|2020-02-03|0.0|0|0.0|0|82.08333333333333|0|4.135416666666667|0
0|2020-02-04|0.0|0|0.0|0|55.833333333333336|0|1.6145833333333333|0
0|2020-02-05|0.0|0|0.0|0|34.6875|0|0.9583333333333334|0
0|2020-02-06|0.0|0|0.0|0|34.6875|0|0.875|0
0|2020-02-07|0.0|0|0.0|0|31.927083333333332|0|0.8385416666666666|0
0|2020-02-08|0.0|0|0.0|0|43.489583333333336|0|1.3802083333333333|0
0|2020-02-09|0.0|0|0.0|0|45.625|0|8.260416666666666|0
0|2020-02-10|0.0|0|0.0|0|39.479166666666664|0|1.4270833333333333|0
0|2020-02-11|0.0|0|0.0|0|18.125|0|0.7916666666666666|0
0|2020-02-12|0.0|0|0.0|0|32.5|0|1.015625|0
0|2020-02-13|0.0|0|0.0|0|30.9375|0|1.4375|0
0|2020-02-14|0.0|0|0.0|0|66.51041666666667|0|2.125|0
0|2020-02-15|0.0|0|0.0|0|53.229166666666664|0|1.6145833333333333|0
0|2020-02-16|0.0|0|0.0|0|41.5625|0|1.875|0
0|2020-02-17|0.0|0|0.0|0|56.197916666666664|0|1.546875|0
0|2020-02-18|0.0|0|0.0|0|41.354166666666664|0|1.4166666666666667|0
0|2020-02-19|0.0|0|0.0|0|41.197916666666664|0|1.2760416666666667|0
0|2020-02-20|0.0|0|0.0|0|39.375|0|1.4166666666666667|0
0|2020-02-21|0.0|0|0.0|0|38.90625|0|1.234375|0
0|2020-02-22|0.0|0|0.0|0|59.583333333333336|0|2.4166666666666665|0
0|2020-02-23|0.0|0|0.0|0|48.645833333333336|0|1.8489583333333333|0
0|2020-02-24|0.0|0|0.0|0|51.354166666666664|0|2.2395833333333335|0
0|2020-02-25|0.0|0|0.0|0|43.28125|0|0.9947916666666666|0
0|2020-02-26|0.0|0|0.0|0|38.958333333333336|0|1.5833333333333333|0
0|2020-02-27|0.0|0|0.0|0|21.25|0|1.0104166666666667|0
0|2020-02-28|0.0|0|0.0|0|34.791666666666664|0|1.515625|0
0|2020-02-29|0.0|0|0.0|0|73.95833333333333|0|2.6458333333333335|0
0|2020-03-01|0.0|0|0.0|0|48.4375|0|3.4791666666666665|0
0|2020-03-02|0.0|0|0.0|0|35.520833333333336|0|1.6770833333333333|0
0|2020-03-03|0.0|0|0.0|0|38.489583333333336|0|1.2604166666666667|0
0|2020-03-04|0.0|0|0.0|0|54.0625|0|1.53125|0
0|2020-03-05|0.0|0|0.0|0|45.9375|0|1.4895833333333333|0
0|2020-03-06|0.0|0|0.0|0|52.604166666666664|0|2.4375|0
0|2020-03-07|0.0|0|0.0|0|40.833333333333336|0|1.78125|0
0|2020-03-08|0.0|0|0.005208333333333333|0|31.041666666666668|0|0.9375|0
0|2020-03-09|0.0|0|0.0|0|51.041666666666664|0|1.71875|0
0|2020-03-10|0.0|0|0.0|0|46.5625|0|2.0|0
0|2020-03-11|0.0|0|0.0|0|37.291666666666664|0|1.5|0
0|2020-03-12|0.0|0|0.0|0|44.375|0|1.9270833333333333|0
0|2020-03-13|0.0|0|0.0|0|85.0|0|4.739583333333333|0
0|2020-03-14|0.0|0|0.010625000000000004|0|112.34375|0|6.09375|0
0|2020-03-15|0.0|0|0.043125000000000004|0|98.64583333333333|0|6.71875|0
0|2020-03-16|0.0|0|0.04276041666666666|0|43.75|0|2.3125|0
0|2020-03-17|0.0|0|0.0029687500000000005|0|17.552083333333332|0|1.8489583333333333|0
0|2020-03-18|0.0|0|0.00020833333333333335|0|66.71875|0|1.9583333333333333|0
0|2020-03-19|0.0|0|0.0|0|40.364583333333336|0|1.21875|0
0|2020-03-20|0.0|0|0.0|0|45.729166666666664|0|1.5729166666666667|0
0|2020-03-21|0.0|0|0.0|0|33.697916666666664|0|1.2604166666666667|0
0|2020-03-22|0.0|0|0.0|0|16.354166666666668|0|0.8125|0
0|2020-03-23|0.0|0|0.0065625000000000015|0|32.8125|0|1.3541666666666667|0
0|2020-03-24|0.0|0|0.01635416666666667|0|14.166666666666666|0|1.234375|0
0|2020-03-25|0.0|0|0.004479166666666667|0|35.416666666666664|0|1.65625|0
0|2020-03-26|0.0|0|0.00020833333333333335|0|51.5625|0|2.1666666666666665|0
0|2020-03-27|0.0|0|0.0|0|66.35416666666667|0|2.65625|0
0|2020-03-28|0.0|0|0.0008333333333333334|0|41.875|0|1.21875|0
0|2020-03-29|0.0|0|0.0004166666666666667|0|31.458333333333332|0|1.3333333333333333|0
0|2020-03-30|0.0|0|0.0|0|66.35416666666667|0|2.2604166666666665|0
0|2020-03-31|0.0|0|0.0|0|77.8125|0|2.34375|0
0|2020-04-01|0.0|0|0.0|0|78.48958333333333|0|2.5208333333333335|0
0|2020-04-02|0.0|0|0.0|0|94.89583333333333|0|3.6666666666666665|0
0|2020-04-03|0.0|0|0.0|0|75.0|0|2.5729166666666665|0
0|2020-04-04|0.0|0|0.0|0|30.104166666666668|0|2.1458333333333335|0
0|2020-04-05|0.0|0|0.04317708333333333|0|44.479166666666664|0|4.828125|0
0|2020-04-06|0.0|0|0.015625000000000003|0|19.791666666666668|0|1.3229166666666667|0
0|2020-04-07|0.0|0|0.0|0|48.020833333333336|0|2.6979166666666665|0
0|2020-04-08|0.0|0|0.0|0|89.58333333333333|0|3.2604166666666665|0
0|2020-04-09|0.0|0|0.0013541666666666665|0|58.125|0|1.9270833333333333|0
0|2020-04-10|0.0|0|0.00010416666666666667|0|86.04166666666667|0|2.6770833333333335|0
0|2020-04-11|0.0|0|0.0|0|69.47916666666667|0|2.3645833333333335|0
0|2020-04-12|0.0|0|0.0|0|58.020833333333336|0|2.4479166666666665|0
0|2020-04-13|0.0|0|0.0|0|92.8125|0|3.5729166666666665|0
0|2020-04-14|0.0|0|0.0|0|77.08333333333333|0|3.53125|0
0|2020-04-15|0.0|0|0.0|0|126.45833333333333|0|3.1875|0
0|2020-04-16|0.0|0|0.0|0|132.60416666666666|0|3.3489583333333335|0
0|2020-04-17|0.0|0|0.0|0|62.96875|0|2.0729166666666665|0
0|2020-04-18|0.0|0|0.0|0|73.22916666666667|0|2.1458333333333335|0
0|2020-04-19|0.0|0|0.0|0|59.166666666666664|0|2.53125|0
0|2020-04-20|0.0|0|0.0|0|78.75|0|2.8854166666666665|0
0|2020-04-21|0.0|0|0.0|0|89.89583333333333|0|3.4947916666666665|0
0|2020-04-22|0.0|0|0.0|0|67.1875|0|3.1458333333333335|0
0|2020-04-23|0.0|0|0.0|0|90.9375|0|5.479166666666667|0
0|2020-04-24|0.0|0|0.0|0|74.58333333333333|0|3.5208333333333335|0
0|2020-04-25|0.0|0|0.0|0|47.5|0|2.7916666666666665|0
0|2020-04-26|0.0|0|0.0|0|62.916666666666664|0|2.2395833333333335|0
0|2020-04-27|0.0|0|0.0|0|55.729166666666664|0|3.2708333333333335|0
0|2020-04-28|0.0|0|0.0|0|48.958333333333336|0|2.0104166666666665|0
0|2020-04-29|0.0|0|0.0|0|59.6875|0|1.5885416666666667|0
0|2020-04-30|0.0|0|0.0|0|54.739583333333336|0|3.7604166666666665|0
0|2020-05-01|0.0|0|0.0|0|72.8125|0|3.96875|0
0|2020-05-02|0.0|0|0.0|0|95.72916666666667|0|3.7604166666666665|0
0|2020-05-03|0.0|0|0.0|0|50.416666666666664|0|2.8020833333333335|0
0|2020-05-04|0.0|0|0.0|0|40.0|0|2.40625|0
0|2020-05-05|0.0|0|0.0|0|45.3125|0|3.2291666666666665|0
0|2020-05-06|0.0|0|0.0|0|82.65625|0|3.90625|0
0|2020-05-07|0.0|0|0.0|0|20.833333333333332|0|1.6666666666666667|0
0|2020-05-08|0.0|0|0.0|0|14.0625|0|0.59375|0
0|2020-05-09|0.0|0|0.0|0|62.083333333333336|0|2.2291666666666665|0
0|2020-05-10|0.0|0|0.0|0|55.520833333333336|0|2.4479166666666665|0
0|2020-05-11|0.0|0|0.0|0|69.79166666666667|0|3.3333333333333335|0
0|2020-05-12|0.0|0|0.0|0|53.4375|0|3.28125|0
0|2020-05-13|0.0|0|0.0|0|49.791666666666664|0|2.8333333333333335|0
0|2020-05-14|0.0|0|0.0|0|35.520833333333336|0|1.8854166666666667|0
0|2020-05-15|0.0|0|0.0|0|79.0625|0|3.7864583333333335|0
0|2020-05-16|0.0|0|0.0|0|51.458333333333336|0|2.28125|0
0|2020-05-17|0.0|0|0.009583333333333334|0|55.208333333333336|0|2.9375|0
0|2020-05-18|0.0|0|0.0234375|0|16.041666666666668|0|1.96875|0
0|2020-05-19|0.0|0|0.0021875|0|15.833333333333334|0|1.03125|0
0|2020-05-20|0.0|0|0.0|0|54.479166666666664|0|2.546875|0
0|2020-05-21|0.0|0|0.0|0|38.75|0|2.0416666666666665|0
0|2020-05-22|0.0|0|0.0|0|58.020833333333336|0|2.6666666666666665|0
0|2020-05-23|0.0|0|0.0|0|72.29166666666667|0|3.125|0
