|dates|Morton_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Morton_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Morton_Kansas_UnitedStates.NYT_ConfirmedDeaths.data|Morton_Kansas_UnitedStates.NYT_ConfirmedDeaths.missing|Morton_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Morton_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Morton_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Morton_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
