|dates|FairbanksNorthStar_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|FairbanksNorthStar_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|FairbanksNorthStar_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|FairbanksNorthStar_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|FairbanksNorthStar_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|FairbanksNorthStar_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|FairbanksNorthStar_Alaska_UnitedStates.TotalPopulation.data|FairbanksNorthStar_Alaska_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|96849.0|0
