|dates|Maricopa_Arizona_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Maricopa_Arizona_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Maricopa_Arizona_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Maricopa_Arizona_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Maricopa_Arizona_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Maricopa_Arizona_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Maricopa_Arizona_UnitedStates.TotalPopulation.data|Maricopa_Arizona_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|4485414.0|0
