|dates|Newport_RhodeIsland_UnitedStates.BLS_EmployedPopulation.data|Newport_RhodeIsland_UnitedStates.BLS_EmployedPopulation.missing|Newport_RhodeIsland_UnitedStates.BLS_UnemployedPopulation.data|Newport_RhodeIsland_UnitedStates.BLS_UnemployedPopulation.missing|Newport_RhodeIsland_UnitedStates.BLS_UnemploymentRate.data|Newport_RhodeIsland_UnitedStates.BLS_UnemploymentRate.missing|Newport_RhodeIsland_UnitedStates.BLS_LaborForcePopulation.data|Newport_RhodeIsland_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|42655.5|0|1890.5|0|4.243927625376016|0|44546.0|0
0|2020-01-02|42655.5|0|1890.5|0|4.243927625376016|0|44546.0|0
0|2020-01-03|42655.5|0|1890.5|0|4.243927625376016|0|44546.0|0
0|2020-01-04|42655.5|0|1890.5|0|4.243927625376016|0|44546.0|0
0|2020-01-05|42655.5|0|1890.5|0|4.243927625376016|0|44546.0|0
0|2020-01-06|42655.5|0|1890.5|0|4.243927625376016|0|44546.0|0
0|2020-01-07|42655.5|0|1890.5|0|4.243927625376016|0|44546.0|0
0|2020-01-08|42655.5|0|1890.5|0|4.243927625376016|0|44546.0|0
0|2020-01-09|42655.5|0|1890.5|0|4.243927625376016|0|44546.0|0
0|2020-01-10|42655.5|0|1890.5|0|4.243927625376016|0|44546.0|0
0|2020-01-11|42655.5|0|1890.5|0|4.243927625376016|0|44546.0|0
0|2020-01-12|42655.5|0|1890.5|0|4.243927625376016|0|44546.0|0
0|2020-01-13|42655.5|0|1890.5|0|4.243927625376016|0|44546.0|0
0|2020-01-14|42655.5|0|1890.5|0|4.243927625376016|0|44546.0|0
0|2020-01-15|42655.5|0|1890.5|0|4.243927625376016|0|44546.0|0
0|2020-01-16|42655.5|0|1890.5|0|4.243927625376016|0|44546.0|0
0|2020-01-17|42655.5|0|1890.5|0|4.243927625376016|0|44546.0|0
0|2020-01-18|42655.5|0|1890.5|0|4.243927625376016|0|44546.0|0
0|2020-01-19|42655.5|0|1890.5|0|4.243927625376016|0|44546.0|0
0|2020-01-20|42655.5|0|1890.5|0|4.243927625376016|0|44546.0|0
0|2020-01-21|42655.5|0|1890.5|0|4.243927625376016|0|44546.0|0
0|2020-01-22|42655.5|0|1890.5|0|4.243927625376016|0|44546.0|0
0|2020-01-23|42655.5|0|1890.5|0|4.243927625376016|0|44546.0|0
0|2020-01-24|42655.5|0|1890.5|0|4.243927625376016|0|44546.0|0
0|2020-01-25|42655.5|0|1890.5|0|4.243927625376016|0|44546.0|0
0|2020-01-26|42655.5|0|1890.5|0|4.243927625376016|0|44546.0|0
0|2020-01-27|42655.5|0|1890.5|0|4.243927625376016|0|44546.0|0
0|2020-01-28|42655.5|0|1890.5|0|4.243927625376016|0|44546.0|0
0|2020-01-29|42655.5|0|1890.5|0|4.243927625376016|0|44546.0|0
0|2020-01-30|42655.5|0|1890.5|0|4.243927625376016|0|44546.0|0
0|2020-01-31|42655.5|0|1890.5|0|4.243927625376016|0|44546.0|0
0|2020-02-01|42901.5|0|1789.0|0|4.003087904588224|0|44690.5|0
0|2020-02-02|42901.5|0|1789.0|0|4.003087904588224|0|44690.5|0
0|2020-02-03|42901.5|0|1789.0|0|4.003087904588224|0|44690.5|0
0|2020-02-04|42901.5|0|1789.0|0|4.003087904588224|0|44690.5|0
0|2020-02-05|42901.5|0|1789.0|0|4.003087904588224|0|44690.5|0
0|2020-02-06|42901.5|0|1789.0|0|4.003087904588224|0|44690.5|0
0|2020-02-07|42901.5|0|1789.0|0|4.003087904588224|0|44690.5|0
0|2020-02-08|42901.5|0|1789.0|0|4.003087904588224|0|44690.5|0
0|2020-02-09|42901.5|0|1789.0|0|4.003087904588224|0|44690.5|0
0|2020-02-10|42901.5|0|1789.0|0|4.003087904588224|0|44690.5|0
0|2020-02-11|42901.5|0|1789.0|0|4.003087904588224|0|44690.5|0
0|2020-02-12|42901.5|0|1789.0|0|4.003087904588224|0|44690.5|0
0|2020-02-13|42901.5|0|1789.0|0|4.003087904588224|0|44690.5|0
0|2020-02-14|42901.5|0|1789.0|0|4.003087904588224|0|44690.5|0
0|2020-02-15|42901.5|0|1789.0|0|4.003087904588224|0|44690.5|0
0|2020-02-16|42901.5|0|1789.0|0|4.003087904588224|0|44690.5|0
0|2020-02-17|42901.5|0|1789.0|0|4.003087904588224|0|44690.5|0
0|2020-02-18|42901.5|0|1789.0|0|4.003087904588224|0|44690.5|0
0|2020-02-19|42901.5|0|1789.0|0|4.003087904588224|0|44690.5|0
0|2020-02-20|42901.5|0|1789.0|0|4.003087904588224|0|44690.5|0
0|2020-02-21|42901.5|0|1789.0|0|4.003087904588224|0|44690.5|0
0|2020-02-22|42901.5|0|1789.0|0|4.003087904588224|0|44690.5|0
0|2020-02-23|42901.5|0|1789.0|0|4.003087904588224|0|44690.5|0
0|2020-02-24|42901.5|0|1789.0|0|4.003087904588224|0|44690.5|0
0|2020-02-25|42901.5|0|1789.0|0|4.003087904588224|0|44690.5|0
0|2020-02-26|42901.5|0|1789.0|0|4.003087904588224|0|44690.5|0
0|2020-02-27|42901.5|0|1789.0|0|4.003087904588224|0|44690.5|0
0|2020-02-28|42901.5|0|1789.0|0|4.003087904588224|0|44690.5|0
0|2020-02-29|42901.5|0|1789.0|0|4.003087904588224|0|44690.5|0
0|2020-03-01|42482.5|0|2079.5|0|4.666532022799695|0|44562.0|0
0|2020-03-02|42482.5|0|2079.5|0|4.666532022799695|0|44562.0|0
0|2020-03-03|42482.5|0|2079.5|0|4.666532022799695|0|44562.0|0
0|2020-03-04|42482.5|0|2079.5|0|4.666532022799695|0|44562.0|0
0|2020-03-05|42482.5|0|2079.5|0|4.666532022799695|0|44562.0|0
0|2020-03-06|42482.5|0|2079.5|0|4.666532022799695|0|44562.0|0
0|2020-03-07|42482.5|0|2079.5|0|4.666532022799695|0|44562.0|0
0|2020-03-08|42482.5|0|2079.5|0|4.666532022799695|0|44562.0|0
0|2020-03-09|42482.5|0|2079.5|0|4.666532022799695|0|44562.0|0
0|2020-03-10|42482.5|0|2079.5|0|4.666532022799695|0|44562.0|0
0|2020-03-11|42482.5|0|2079.5|0|4.666532022799695|0|44562.0|0
0|2020-03-12|42482.5|0|2079.5|0|4.666532022799695|0|44562.0|0
0|2020-03-13|42482.5|0|2079.5|0|4.666532022799695|0|44562.0|0
0|2020-03-14|42482.5|0|2079.5|0|4.666532022799695|0|44562.0|0
0|2020-03-15|42482.5|0|2079.5|0|4.666532022799695|0|44562.0|0
0|2020-03-16|42482.5|0|2079.5|0|4.666532022799695|0|44562.0|0
0|2020-03-17|42482.5|0|2079.5|0|4.666532022799695|0|44562.0|0
0|2020-03-18|42482.5|0|2079.5|0|4.666532022799695|0|44562.0|0
0|2020-03-19|42482.5|0|2079.5|0|4.666532022799695|0|44562.0|0
0|2020-03-20|42482.5|0|2079.5|0|4.666532022799695|0|44562.0|0
0|2020-03-21|42482.5|0|2079.5|0|4.666532022799695|0|44562.0|0
0|2020-03-22|42482.5|0|2079.5|0|4.666532022799695|0|44562.0|0
0|2020-03-23|42482.5|0|2079.5|0|4.666532022799695|0|44562.0|0
0|2020-03-24|42482.5|0|2079.5|0|4.666532022799695|0|44562.0|0
0|2020-03-25|42482.5|0|2079.5|0|4.666532022799695|0|44562.0|0
0|2020-03-26|42482.5|0|2079.5|0|4.666532022799695|0|44562.0|0
0|2020-03-27|42482.5|0|2079.5|0|4.666532022799695|0|44562.0|0
0|2020-03-28|42482.5|0|2079.5|0|4.666532022799695|0|44562.0|0
0|2020-03-29|42482.5|0|2079.5|0|4.666532022799695|0|44562.0|0
0|2020-03-30|42482.5|0|2079.5|0|4.666532022799695|0|44562.0|0
0|2020-03-31|42482.5|0|2079.5|0|4.666532022799695|0|44562.0|0
0|2020-04-01|34923.0|0|6653.0|0|16.002020396382527|0|41576.0|0
0|2020-04-02|34923.0|0|6653.0|0|16.002020396382527|0|41576.0|0
0|2020-04-03|34923.0|0|6653.0|0|16.002020396382527|0|41576.0|0
