|dates|Schenectady_NewYork_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Schenectady_NewYork_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Schenectady_NewYork_UnitedStates.NYT_ConfirmedDeaths.data|Schenectady_NewYork_UnitedStates.NYT_ConfirmedDeaths.missing|Schenectady_NewYork_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Schenectady_NewYork_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Schenectady_NewYork_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Schenectady_NewYork_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
